Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Talent Yield International Limited,10651,talent yield,talent,Talent Property Group,105092.0,,,Talent Group (XETRA),315946,99.67,Talentum OYJ,170783,99.67,TALENT2 International,4116,99.63,TALENT2 International (Non-NASDAQ OTC),240191,99.63,TALENT2 International (Berlin),289623,99.63,TALENT2 International (XETRA),315947,99.63,Talenthouse,123341,99.61,Talenthouse (Frankfurt),274963,99.61,Talentum,22714,99.6,Catalent,133194,99.6
Talent Yield Investments Limited,25252,talent yield investments,talent,Talent Property Group,105092.0,,,World Talent and Entertainment,78418,99.59,Talent Infinity Resource Development,86487,99.53,Talenta-Hataekni,30804,99.5,Grand Talents Group Holdings,100921,99.49,Grand Talents Group Holdings (Temp),167125,99.49,Talenthouse,123341,99.46,Talenthouse (Frankfurt),274963,99.46,Talent Property Group,105092,99.46,Talent Property Group (Berlin),289622,99.46,Talentum,22714,99.44
TALOS PRODUCTION LLC,23532,talos production,talos,Talos Energy,135127.0,,,Talos Energy,135127,99.5,Talos Energy (Berlin),266439,99.5,Tal Holdings,4114,99.32,Tal International Group (XETRA),308580,99.32,Talos Energy Equity Warrants EXP 28 February 2021,200985,99.31,Ta Holdings,50943,99.22,Al Group,98448,99.22,OS,112545,99.22,Ta,123225,99.22,Al Group (Temp),164711,99.22
Talwandi Sabo Power Limited,11600,talwandi sabo power,talwandi,,,,,Tal Holdings,4114,99.27,AB and Company,107405,99.27,Tal International Group (XETRA),308580,99.27,Ta Holdings,50943,99.19,WA Holdings,51528,99.19,Al Group,98448,99.19,WA,114815,99.19,Ta,123225,99.19,Al Group (Temp),164711,99.19,T Bank,22692,99.1
TAMINCO GLOBAL CHEMICAL CORPORATION,23347,taminco global chemical corporation,taminco,Taminco,61517.0,,,Taminco,61517,99.33,Taminco (Berlin),289633,99.33,Taminco Group (Berlin),289634,99.33,Minco,49051,99.25,Minco (Berlin),287908,99.25,NCO Group,75161,99.16,AMI,116798,99.16,NCO Group (Berlin),302215,99.16,AM,14528,99.11,Ta Holdings,50943,99.11
Tangara Energia S.A.,4353,tangara energia,tangara,,,,,Gar,8132,99.33,ARA (Non-NASDAQ OTC),243726,99.33,ARA (Frankfurt),267877,99.33,ARA (XETRA),309844,99.33,AR,24258,99.24,Ta Holdings,50943,99.24,GA Holdings,100637,99.24,Ta,123225,99.24,RA International Group,126784,99.24,GA Holdings (Berlin),286512,99.24
Tanger Properties Limited Partnership,21279,tanger properties partnership,tanger,Tanger Factory Outlet Centers,135129.0,,,Tanger Factory Outlet Centers,135129,99.55,Tanger Factory Outlet (Frankfurt) Centers,266442,99.55,Tanger Factory Outlet (XETRA) Centers,308589,99.55,Tanger Factory (BRN) Outlet Centers REIT,225866,99.54,Tangerine Beach Hotels,123350,99.51,Tanger Factory Outlet Centers Preferred 'C',200989,99.5,Tanger Factory Outlet Containers I Preferred A Convertible 1/10S,200990,99.45,Tanger Factory Outlet Centers 7.5% Cumulative Preferred 'A',200991,99.43,Ta Holdings,50943,99.13,Ta,123225,99.13
Tanjung Bin Energy Issuer Berhad,15923,tanjung bin energy issuer berhad,tanjung,,,,,Ta Holdings,50943,99.12,Ta,123225,99.12,T Bank,22692,99.06,J Trust,110632,99.06,J-Group Holdings,110634,99.06,J-Holdings,110635,99.06,J Trust (Stuttgart),271481,99.06,Hanjung Natural Conctvty System,119302,85.62,Bremer Vulkan Junge Converted Into 929020,165432,85.5,Sparta Junge,170581,85.46000000000001
TANJUNG BIN ENERGY SDN. BHD.,15987,tanjung bin energy sdn. bhd.,tanjung,,,,,Ta Holdings,50943,99.13,Ta,123225,99.13,T Bank,22692,99.07,J Trust,110632,99.07,J-Group Holdings,110634,99.07,J-Holdings,110635,99.07,J Trust (Stuttgart),271481,99.07,Hanjung Natural Conctvty System,119302,85.58,Bremer Vulkan Junge Converted Into 929020,165432,85.52,Sparta Junge,170581,85.49
Tanjung Bin O&M Berhad,15950,tanjung bin o&m berhad,tanjung,,,,,Ta Holdings,50943,99.17,Ta,123225,99.17,T Bank,22692,99.09,J Trust,110632,99.09,J-Group Holdings,110634,99.09,J-Holdings,110635,99.09,J Trust (Stuttgart),271481,99.09,Hanjung Natural Conctvty System,119302,85.59,Tanjong (M),30820,85.55,Tanjong,232961,85.55
Tanjung Bin Power Sdn. Bhd.,15836,tanjung bin power sdn. bhd.,tanjung,,,,,Ta Holdings,50943,99.14,Ta,123225,99.14,T Bank,22692,99.07,J Trust,110632,99.07,J-Group Holdings,110634,99.07,J-Holdings,110635,99.07,J Trust (Stuttgart),271481,99.07,Hanjung Natural Conctvty System,119302,85.55,Bremer Vulkan Junge Converted Into 929020,165432,85.52,Sparta Junge,170581,85.5
Tanjung Bin Power Sdn. Bhd.,15833,tanjung bin power sdn. bhd.,tanjung,,,,,Ta Holdings,50943,99.14,Ta,123225,99.14,T Bank,22692,99.07,J Trust,110632,99.07,J-Group Holdings,110634,99.07,J-Holdings,110635,99.07,J Trust (Stuttgart),271481,99.07,Hanjung Natural Conctvty System,119302,85.55,Bremer Vulkan Junge Converted Into 929020,165432,85.52,Sparta Junge,170581,85.5
"TARGA PIPELINE PARTNERS, L.P.",19737,targa pipeline partners,targa,Targa Resources,12806.0,,,Targa Resources Partners,200992,99.72,Targa Resources Partners (Frankfurt),283727,99.72,Targa Resources Partners (XETRA),309401,99.72,Stargaze Entertainment Group,132030,99.58,Targa Resources,12806,99.53,Targa Resources,133439,99.53,Targa Resources (Mexico),218992,99.53,Targa Resources (Frankfurt),266448,99.53,Targa Resources (XETRA),308598,99.53,Targacept (XETRA),308599,99.5
