Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
AGL Capital Corporation,21647,Bagley 'B',545,90,"[(""Bagley 'B'"", 90), ('Eagle Box', 90), ('Eagle Trust', 90), ('Eagle Health', 90), ('Eagle IG', 90), ('Eagle Mining', 90), ('Eagle Star Textile', 90), ('Maglic Foca U Stecaju', 90), ('Bald Eagle Golf', 90), ('Desert Eagle Resources', 90)]"
Shiseido International Corporation,21648,ISE,9198,90,"[('ISE', 90), ('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('National', 90), ('Tern', 90), ('IDO Security', 90), ('ATI', 90), ('National', 90)]"
GWB Capital Trust II,21649,GWB Capital Trust I,196356,91,"[('GWB Capital Trust I', 91), ('GWB Capital Trust I', 91), ('B I Incorporated', 90), ('G Capital', 90), ('G Capital', 90), ('GWB Capital Trust II Preferred 9.75%', 90), ('FI Imobiliario Tourmalet II Sen B', 86), ('Perls II Trust Perpetual Exchequer Resettable SEC', 86), ('B Split II Cap Shares', 86), ('Berkeley Capital II', 86)]"
Select Medical Corporation,21650,Select Medical,68055,100,"[('Select Medical', 100), ('El Corporation', 90), ('Ical', 90), ('Medica', 90), ('Medica', 90), ('LEC', 90), ('IC', 90), ('ICA AB', 90), ('CA', 90), ('Medica', 90)]"
NiSource Finance Corp.,21651,INA,65640,90,"[('INA', 90), ('RCE Capital', 90), ('URC', 90), ('NIS', 90), ('Nisource', 90), ('Source Capital', 90), ('Prime Finance', 86), ('Paramount Ventures and Finance A', 86), ('Petrobras Inernational Finance Company', 86), ('RCI Finance', 86)]"
THE BROOKLYN UNION GAS COMPANY,21652,Trust Company,4284,90,"[('Trust Company', 90), ('Union', 90), ('Union Gas', 90), ('Union', 90), ('Unio', 90), ('Union', 90), ('Union', 90), ('Broo', 90), ('Union', 90), ('AS Company', 90)]"
NATIONWIDE LIFE INSURANCE COMPANY,21653,Nationwide Life Insurance Company,67007,100,"[('Nationwide Life Insurance Company', 100), ('Trust Company', 90), ('Nationwide Capital', 90), ('Nationwide Capital', 90), ('SBI Life Insurance Company', 87), ('Bakixanov Company', 86), ('Colonial Mutual Life', 86), ('Company On', 86), ('Contax Holding Company', 86), ('DZI Insurance', 86)]"
Deutsche Bank Capital Funding Trust I,21654,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Deutsche Bank', 90), ('Deutsche Capital', 90), ('Security Bank', 90), ('Deutsche Bank', 90)]"
Dominion Resources Capital Trust III,21655,Ion,73918,90,"[('Ion', 90), ('Dominion Securities', 90), ('Dom', 90), ('Dom', 90), ('Inion', 90), ('OMI', 90), ('Ion', 90), ('RCE Capital', 90), ('URC', 90), ('Source Capital', 90)]"
BARCLAYS CAPITAL INC.,21656,Barclays,124439,100,"[('Barclays', 100), ('Barclays-Mirvac Property Trust Income Units', 90), ('Barclays Diversified Portuguese Bonds Fund', 90), ('Barclays Moliete', 90), ('Cairo Barclays Bank', 90), ('AR', 90), ('Barclays Bank (ESP) Suspended 08/10/93', 90), ('Barclays Unicorn Chuo Israel Guernsey', 90), ('Capital A', 90), ('Barclays Bank Ipath Linked GSCI Total Return Index 12/06/36', 90)]"
AVAYA INC.,21657,Avaya,62762,100,"[('Avaya', 100), ('AVA', 90), ('Capital A', 90), ('Avaya Holdings', 90), ('Avaya Holdings (Frankfurt)', 90), ('Avaya (Frankfurt)', 90), ('Avaya (XETRA)', 90), ('Navya', 80), ('Sadovaya', 77), ('Yamaya', 73)]"
AMERICAN TRANSMISSION COMPANY LLC,21658,Trust Company,4284,90,"[('Trust Company', 90), ('American Capital', 90), ('American Capital', 90), ('American Capital', 90), ('American Capital', 90), ('Smis Corporation', 90), (""American Plast 'B'"", 86), ('Bakixanov Company', 86), ('Company On', 86), ('Faulding FH&Company', 86)]"
MPS CAPITAL TRUST I,21659,Nigerian Lamps Industries,37479,90,"[('Nigerian Lamps Industries', 90), ('Capital M', 90), (""Zhejiang Dayuan Pumps Industry 'A'"", 90), ('MPS', 90), ('Shakti Pumps India', 90), ('Fabrika Otkovaka I Armature', 86), ('FIP EM Infu XP Omega I', 86), ('Jelen I Staklorad DD', 86), ('Raiffeisen Bank D D Bosna I Hercegovina', 86), ('Rio Bravo Credito Imobiliario I FII', 86)]"
"Associated Bank, National Association",21660,National,222336,90,"[('National', 90), ('National', 90), ('National', 90), ('National', 90), ('National', 90), ('Adelaide Bank', 86), ('Advance Bank Australia', 86), ('AFB Bank ASC', 86), ('Associated Broadcasting', 86), ('Associated Gold Fields', 86)]"
"PPL Montana, LLC",21661,Montana,37165,90,"[('Montana', 90), ('Montan Capital', 90), ('Montana', 90), ('Montana', 90), ('Montana', 90), ('Mo', 90), ('Ta', 90), ('PPL', 90), ('Nueva Montana de Quijano', 86), ('Montana International', 86)]"
HVB Funding Trust VIII,21662,B F,91340,90,"[('B F', 90), ('A&E Capital Funding Single Voting', 86), ('Perpetual Growth Fund VIII Mutual Fund', 86), ('Funding Electric Vehicles', 86), ('D&D', 86), ('Aegis Consumer Funding Group', 86), ('Boston Financial Tax Credit VIII Units', 86), ('Muni Funding Company of America 144A', 86), ('United Development Funding IV Common Shares of Beneficial Interest', 86), ('United Development Funding III Unit', 86)]"
American Water Capital Corporation,21663,American Water Works,133147,95,"[('American Water Works', 95), ('American Water Works', 95), ('AM', 90), ('IC', 90), ('ICA AB', 90), ('At Trust', 90), ('American Capital', 90), ('CA', 90), ('AME', 90), ('American Capital', 90)]"
Piper Jaffray & Co.,21664,Piper Jaffray Companies,67347,90,"[('Piper Jaffray Companies', 90), ('Ray', 90), ('Ray', 90), ('IPE', 90), ('Piper Jaffray (XETRA)', 90), ('Piper Petroleums Canada A', 86), ('Piper Generalvertretung Deutschland', 86), ('Piper Generalvertretung Deutschland (XETRA)', 86), ('Piper Jet Maintenance', 86), ('R R Securities', 86)]"
Federal-Mogul Financing Trust,21665,CIN,15946,90,"[('CIN', 90), ('Financing', 90), ('Mogul', 90), ('Security Federal', 90), ('INA', 90), ('L&F', 90), ('Security Federal', 90), ('Security Federal', 90), ('Federal Mogul Financing Trust Convertible 7% Preferred', 90), ('Mogu Inc', 90)]"
PSEG Power LLC,21666,Pseg Power LLC,76232,100,"[('Pseg Power LLC', 100), ('Capital Power', 90), ('PSE', 90), ('Capital Power', 90), ('Capital Power', 90), ('EG', 90), ('Capital Power', 90), ('Australian Power and Gas', 86), ('Byte Power Group', 86), ('Computer Power Group', 86)]"
"Mirant Trinidad Investments, LLC",21667,Investment Trust Corporation,48177,90,"[('Investment Trust Corporation', 90), ('Trust Invest', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('Capital Investments', 90), ('Investment Trust Corporation', 90), ('Mirant', 90), ('Capital Investments', 90), ('Trinidad', 90), ('Mirant', 90)]"
