Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
Chemical Financial Corporation,19856,Ical,2166,90,"[('Ical', 90), ('Financial Trust Corporation', 90), ('ICA AB', 90), ('EMI', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('INA', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('L&F', 90)]"
"Ciber, Inc.",19859,Ciber Novasoft,15914,90,"[('Ciber Novasoft', 90), ('Ciber Novasoft (XETRA)', 90), ('Be', 90), (': be AG', 90), ('Ciber (XETRA)', 90), ('R R Securities', 86), ('Ciker', 80), ('Northern Glacier', 80), ('Riber', 80), ('CBR', 75)]"
Cincinnati Bell Inc.,19861,Cincinnati Bell,194068,100,"[('Cincinnati Bell', 100), ('Cincinnati Bell (XETRA)', 95), ('El Corporation', 90), ('Bel', 90), ('CIN', 90), ('At Trust', 90), ('Cincinnati Bell Depository Shares', 90), ('ATI', 90), ('Be', 90), (': be AG', 90)]"
"RBS Citizens Financial Group, Inc.",19865,Citizens Financial Group,133243,95,"[('Citizens Financial Group', 95), ('Citizens Financial Group', 95), ('Financial Trust Corporation', 90), ('Group', 90), ('Group', 90), ('Citizens', 90), ('Group', 90), ('Financial Trust Corporation', 90), ('Citizens', 90), ('Financial Trust Corporation', 90)]"
"Black Diamond, Inc.",19869,Black Diamond Group,81754,95,"[('Black Diamond Group', 95), ('Diamond', 90), ('AM', 90), ('Mo', 90), ('Lac', 90), ('BL', 90), ('IA', 90), ('Black Diamond Therapeutics', 90), ('Black Diamond Distressed Opportunities Fund Series ETF', 90), ('Black Diamond Gleq Fund Series ETF', 90)]"
Cliffs Natural Resources Inc.,19873,Cliffs Natural Resources (Paris-SBF),285350,95,"[('Cliffs Natural Resources (Paris-SBF)', 95), ('RCE Capital', 90), ('URC', 90), ('Source Capital', 90), ('Cliffs Natural Resources 1/40TH Series A', 90), ('MG Natural Resources', 87), ('Acacia Resources', 86), ('Adamus Resources', 86), ('AIC Resources', 86), ('Anchor Resources', 86)]"
"Coinstar, Inc.",19881,Constar,41743,93,"[('Constar', 93), ('AR', 90), ('Nstar', 90), ('Star', 90), ('Capital A', 90), ('NS', 90), ('Star', 90), ('Ta', 90), ('Coinstar (XETRA)', 90), ('Instar', 86)]"
"COMMSCOPE, INC.",19884,Commscope,59512,100,"[('Commscope', 100), ('OM', 90), ('Commscope Holding Company', 90), ('Commscope Holding Company (Berlin)', 90), ('Commscope (Frankfurt)', 90), ('Commscope (XETRA)', 90), ('Comscore', 82), ('Iscope', 75), ('Comsec', 75), ('Mesco', 72)]"
"The Commerce Group, Inc.",19887,Commerce Group,128881,95,"[('Commerce Group', 95), ('Group', 90), ('Group', 90), ('Group', 90), ('RCE Capital', 90), ('A P Group Taken Over 25/10/92', 86), ('Ale Property Group Stapled Units', 86), ('APN European Retail Property Group', 86), ('ASG Group', 86), ('Australia New Agribusiness and Chemical Group', 86)]"
"Continental Airlines, Inc.",19900,Continental Airlines,194439,100,"[('Continental Airlines', 100), ('Continental Airlines B', 95), ('Continental Airlines Holdings', 95), ('Continental Airlines Class A', 95), ('Continental Airlines A', 95), ('Continental Airlines B (XETRA)', 95), ('ENT', 90), ('Line', 90), ('Continental Capital', 90), ('AB Airlines', 90)]"
Corporate Executive Board Co,19910,Executive,64650,90,"[('Executive', 90), ('Corporate Capital Trust', 90), ('Corporate Capital Trust', 90), ('Corporate Executive Board (XETRA)', 89), ('Australian Masters Corporate Bond Fund Number 2', 86), ('Australian Masters Corporate Bond Fund Number 3', 86), ('Australian Masters Corporate Bond Fund Number 4', 86), ('Australian Masters Corporate Bond Fund Number 5', 86), ('Australian Masters Corporate Bond Fund Number 1', 86), (""o'Leary Advantaged Tactical Global Corporate Bond Fund Units"", 86)]"
"Corporate Office Properties, L.P.",19911,Corporate Office Properties Trust,134004,100,"[('Corporate Office Properties Trust', 100), (""Corporate Office Properties Trust 'E'"", 95), ('Corporate Office (Frankfurt) Properties Trust', 95), ('Corporate Office (XETRA) Properties Trust', 95), ('Roper', 90), ('Corporate Capital Trust', 90), ('Capital Properties', 90), ('Corporate Capital Trust', 90), ('Corporate Office Properties Trust 10% Cumulative Preferred Series B', 90), ('Corporate Office Properties Trust 10.25% Preferred Series E', 90)]"
"Curis, Inc.",19922,Curis,136264,100,"[('Curis', 100), ('Curis Resources', 90), ('Curis Resources (Non-NASDAQ OTC)', 90), ('Curis (Frankfurt)', 90), ('Curis Resources (Frankfurt)', 90), ('Curis (XETRA)', 90), ('Curis Resources (XETRA)', 90), ('R R Securities', 86), ('Curetis', 83), ('Accuris', 83)]"
"Cytori Therapeutics, Inc.",19928,Cytori Therapeutics Warrants,204381,95,"[('Cytori Therapeutics Warrants', 95), ('Cytori Therapeutics (XETRA)', 95), ('COR Therapeutics', 91), ('ICS', 90), ('ICS', 90), ('UTI', 90), ('Utics', 90), ('Hera', 90), ('UTI', 90), ('Cytori Therapeutics (Non-NASDAQ OTC)', 90)]"
