Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
FCT MTN Pte Ltd,17840,fct mtn pte,fct,FCT,25935.0,,,Ifct Finance and Securities,42483,99.53,Cnifct Ineko-Direct,143392,99.47,Cnifct Ineko Real Estate,143391,99.46,FCT,25935,99.43,Ifct Finance and Securities Foreign Board,232236,99.42,Wist Efct Gold Plus GMR Street Fund,192097,99.35,Lattice HRTFRD MLTFCTR Development Markets (ex-United States),188841,99.34,Wist International Efct Core Fund,192103,99.33,Hanar Carbon Efct Green Deal ETF,175169,99.33,SMT ETF Carbon Efct Index Japan Equity,172683,99.33
FEC Finance Limited,10623,fec,fec,FEC Resources,129434.0,,,Mfec,120951,99.86,Fecon,125694,99.75,Safeco,67881,99.67,Efecte,92424,99.67,Safeco (Frankfurt),296892,99.67,Safeco (XETRA),308164,99.67,Affecto,14230,99.6,Surfect Holdings,57842,99.6,Perfect Group International Holdings,103422,99.6,Neofect,121257,99.6
FEDBANK FINANCIAL SERVICES LIMITED,11677,fedbank financial services,fedbank,,,,,DB,118165,99.14,NK,121377,99.14,K Group Holdings,101827,99.07,F Investment Trust Group,125685,99.07,Lifebank,9678,91.42999999999999,AB Banka,4729,88.43,Banka (India),24603,88.43,Banks (Sidney C),45255,88.43,Banks Bank,91602,88.43,Banks Bank,165320,88.43
FEDERAL'NAYA PASSAZHIRSKAYA KOMPANIYA AO,17275,federal'naya passazhirskaya kompaniya ao,federal'naya,,,,,Federal Trust,59877,99.3,Federal Bank,97593,99.3,Federal International Holdings,109528,99.3,Federal,118768,99.3,Federal International (2000),118769,99.3,Security Federal,131805,99.3,Security Federal,200317,99.3,Federal Bank (National India),221657,99.3,Federal International (2000) (Berlin),270166,99.3,Federal Trust (Berlin),300903,99.3
FEDERATED NATIONAL HOLDING COMPANY,19622,federated national holding,federated,Federated Housing,47098.0,,,Federated Housing,47098,99.7,Federated Land,47099,99.65,Federated Natural Resources,64715,99.64,Federated Variable Rate SHBI,64716,99.63,Federated Municipal Income Fund,64713,99.6,Federated Company-Operatives,7875,99.57000000000001,Federated Investors 'A',195578,99.57000000000001,Federated Department Stores,195579,99.57000000000001,Federated Investors 'B' (XETRA),305898,99.57000000000001,Federated Enterprises,72489,99.55
FEDERATION DES CAISSES DESJARDINS DU QUEBEC,5083,federation des caisses desjardins du quebec,federation,Federation Group,1707.0,,,Federation Centres Deferred,151501,99.54,Confederation Life Insurances Company,6719,99.53,Federation Group ADR 1:10,205213,99.48,Federation Group ADR 1:10,205214,99.48,Congella Federation 6% Cumulative Preference,178004,99.48,Federation Group DEF,151502,99.46,Fnac Federation National Achat CAD,17625,99.44,Federation Group,1707,99.38,Vehicle Owners Federation,174412,99.38,Confederation (XETRA),311124,99.36
FERRATUM BANK P.L.C.,15493,ferratum p.l.c.,ferratum,,,,,At-Group,24421,99.24,At Trust,45099,99.24,Tu International,58193,99.24,RA International Group,126784,99.24,T Bank,22692,99.12,F Investment Trust Group,125685,99.12,Ferraus (Non-NASDAQ OTC),54268,85.69,Ferraus,215353,85.69,Ferraus (Frankfurt),278705,85.69,Ferraus (XETRA),311903,85.69
Ferratum Capital Germany GmbH,7725,ferratum capital germany gmbh,ferratum,,,,,At-Group,24421,99.13,At Trust,45099,99.13,Tu International,58193,99.13,RA International Group,126784,99.13,T Bank,22692,99.07,F Investment Trust Group,125685,99.07,Ferraus (Non-NASDAQ OTC),54268,85.47,Ferraus,215353,85.47,Ferraus (Frankfurt),278705,85.47,Ferraus (XETRA),311903,85.47
FERRATUM CAPITAL POLAND SPOLKA AKCYJNA,16996,ferratum capital poland spolka akcyjna,ferratum,,,,,At-Group,24421,99.1,At Trust,45099,99.1,Tu International,58193,99.1,RA International Group,126784,99.1,T Bank,22692,99.05,F Investment Trust Group,125685,99.05,Ferraus (Non-NASDAQ OTC),54268,85.45,Ferraus,215353,85.45,Ferraus (Frankfurt),278705,85.45,Ferraus (XETRA),311903,85.45
Ferreira Gomes Energia S.A,4268,ferreira gomes energia,ferreira,,,,,Ei Group,46815,99.17,RA International Group,126784,99.17,Ei Group (Frankfurt),278368,99.17,F Investment Trust Group,125685,99.09,Oliveira and Ferreir Converted Into 308625,37709,87.53,Ferrero International SA,47113,85.62,Ferro,59882,79.57000000000001,Erria,92589,79.57000000000001,Ferro,109542,79.57000000000001,Ferro (Pet),236381,79.57000000000001
