Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
CITIFINANCIAL CREDIT COMPANY,21762,citifinancial credit,citifinancial,,,,,Financial,17539,99.62,Securities Financial,57376,99.62,Financial Trust,64753,99.62,Financial Securities,72530,99.62,CIT,15964,99.26,INA - (Istituto Nazionale Assicurazioni),18701,99.26,INA,65640,99.26,ITI,65830,99.26,ITI,97755,99.26,CIT Group,194081,99.26
Citizen Housing Group Limited,9935,citizen housing,citizen,Citizen Electronics,25176.0,Citizen Watch (Non-NASDAQ OTC),235407.0,Citizens Holding,136120,99.84,Citizen Infoline,99766,99.71,Citizens Trust,53296,99.7,Citizens,63587,99.7,Citizens Security Group,78937,99.7,Citizens South Banking,59620,99.7,Citizens South Banking (Berlin),285579,99.7,Citizens South Banking (Berlin),300443,99.7,Citizens Bank Edinburg,53289,99.69,Citizens Savings Bank and Trust,71665,99.69
"CITIZEN MACHINERY MIYANO CO., LTD.",12922,citizen machinery miyano,citizen,Citizen Electronics,25176.0,Citizen Watch (Non-NASDAQ OTC),235407.0,Citizens Savings Bank and Trust,71665,99.64,Citizens First Bancorp,53292,99.61,Citizens National Bancorp,53294,99.61,Citizens First Bancorp,63589,99.61,Citizens First Bancorp,63592,99.61,Citizens State Bancorp,71664,99.61,Citizens First Bancorp (Berlin),285578,99.61,Citizen Fidelity,63586,99.6,Citizen Infoline,99766,99.6,Citizens Bank Logan Ohio,53290,99.6
CITIZEN TREASURY 2 PLC,9551,citizen treasury 2,citizen,Citizen Electronics,25176.0,Citizen Watch (Non-NASDAQ OTC),235407.0,Citizens Bank Murphy,64070,99.67,Citizen Yarns,99767,99.65,Citizens Bank Edinburg,53289,99.63,Citizens Utilities A,194143,99.63,Citizens Trust,53296,99.62,Citizens,63587,99.62,Citizens Security Group,78937,99.62,Citizens First,59459,99.62,Citizens State Bank,71198,99.62,Citizens and Southern,63588,99.62
CITIZEN TREASURY PLC,9845,citizen treasury,citizen,Citizen Electronics,25176.0,Citizen Watch (Non-NASDAQ OTC),235407.0,Citizens Bank Murphy,64070,99.71,Citizen Yarns,99767,99.69,Citizens Trust,53296,99.67,Citizens,63587,99.67,Citizens Security Group,78937,99.67,Citizens Bank Edinburg,53289,99.67,Citizens First,59459,99.67,Citizens State Bank,71198,99.67,Citizens and Southern,63588,99.65,Citizens Growth Property,63593,99.65
Citizens Bank of Pennsylvania,22156,citizens of pennsylvania,citizens,Citizens,63587.0,,,Citizens Financial Group,64071,99.71,Citizens Financial (WV),128803,99.71,Citizens Financial Group,133243,99.71,Citizens Financial (Mexico) Group,217321,99.71,Citizens Financial (MIC) Group,224145,99.71,Citizens Financial Group (Berlin),262209,99.71,Citizens Financial A,128804,99.68,Citizens First Financial,71659,99.67,Citizens Financial Group DR,185309,99.67,Citizens First Financial (Berlin),300442,99.67
CITIZENS BUSINESS BANK,22200,citizens business,citizens,Citizens,63587.0,,,Citizens Development Business Finance,118017,99.74,Citizens Bancshares,53288,99.72,Citizens Bancshares,63591,99.72,Citizens Bankshares,71194,99.72,Citizens Bancshares,128801,99.72,Citizens Bancshares,185307,99.72,Citizens Bancshares (Berlin),285315,99.72,Citizens First,59459,99.71,Citizens State Bank,71198,99.71,Citizens Savings Bank and Trust,71665,99.7
CITY GREENWICH LEWISHAM RAIL LINK PLC,9061,city greenwich lewisham rail link,city,City,136121.0,G City (Non-NASDAQ OTC),245682.0,City General Insurance Company,82212,99.55,U City Preference Shares,231228,99.53,City Resources Canadian,194145,99.5,City Resources (Canada) Special Warrants,157307,99.5,City Properties REIT,82214,99.49,City Lodge Hotels Dummy Line,177955,99.49,Moscow City Electric Distribution,79553,99.48,City Windmills,15973,99.47,Electricity Generating,115575,99.47,Electricity (Frankfurt) Generating,269801,99.47
CITY NATIONAL BANK OF FLORIDA,22828,city national of florida,city,City,136121.0,G City (Non-NASDAQ OTC),245682.0,City National,59461,99.7,City National (Frankfurt),277765,99.7,City National (XETRA),305193,99.7,City Gas Florida,63597,99.7,International City Bank California,206481,99.62,City of London Group,125360,99.58,City of London Investment Group,125361,99.58,City of London Investment Group (Non-NASDAQ OTC),244706,99.58,City of London (Berlin) Investment Group,269134,99.58,National City Lines,66759,99.56
Citydev Nahdah Pte. Ltd.,17838,citydev nahdah pte.,citydev,,,,,City Group Company,25179,99.35,International City Holdings,27055,99.35,International City Bank,55343,99.35,City Bank,82210,99.35,City Group,92120,99.35,City,136121,99.35,City Group,166003,99.35,International City Bank,206480,99.35,CIT,15964,99.27,CIT Group,194081,99.27
Civic Nexus Finance Pty Ltd,3314,civic nexus pty,civic,Urban Civic,51366.0,Urban Civic (Non-NASDAQ OTC),240634.0,Civic Bancorp (Berlin),300237,99.57000000000001,Civic Bancorporation,71205,99.51,Civic Bancorp Rights,194149,99.51,Civica,46115,99.48,Civica (Ranking for Dividend 1/10/05),182632,99.48,Civica (Berlin),300238,99.48,Civic Bancorporation Rights,194150,99.43,Corecivic,134000,99.42,Corecivic (Frankfurt),262397,99.42,Urban Civic,51366,99.38
CIVITAS SOCIAL HOUSING PLC,9801,civitas social housing,civitas,Civitas Solutions,59462.0,,,Civitas Solutions,59462,99.72,Civitas Solutions (Berlin),285322,99.72,Civitas Resources,133944,99.62,Civitas Resources (BRN),224149,99.62,Civitas Resources (Frankfurt),262217,99.62,Civitas Bankgroup,71206,99.56,Civitas Therapeutics,71207,99.52,Itas,9216,99.31,Vita Group,86996,99.31,Vita Group (Berlin),290139,99.31
Clariden Leu AG,4571,clariden leu,clariden,Rockwell International Clariden (London),232745.0,,,Rockwell International Clariden (London),232745,99.55,Ride,209316,99.5,Clariden SICAV Biotechnology Equity B,78869,99.49,ARI Holdings,62641,99.4,IDE Group Holdings,126052,99.4,Clariden Leu Open End Tracker Zertifikat AUF Gold European,165755,99.34,Clariden Leu Open End Tracker Zertifikat AUF Gold US Dollar,204001,99.34,Clariden Leu Open End Tracker Zertifikat AUF Gold Swiss Franc,177962,99.33,AR,24258,99.29,ID Holdings,110369,99.29
Clarios Global LP,5435,clarios global lp,clarios,,,,,ARI Holdings,62641,99.3,Banco Rio,150712,99.3,Banco Rio (Madrid),284562,99.3,Banco Rio (Munich),293661,99.3,AR,24258,99.21,La Holdings,111212,99.21,OS,112545,99.21,La Group,179478,99.21,La Group (Non-NASDAQ OTC),242241,99.21,C Holdings,24873,99.11
CLARO S.A.,4109,claro,claro,Claro India,99783.0,,,Oclaro,60824,99.91,Oclaro (Frankfurt),280752,99.91,Oclaro (XETRA),307509,99.91,Rioclaro,11782,99.77,ARO,62656,99.75,Clarostat,63613,99.71,Clarocity,128813,99.71,Clarocity,215163,99.71,Clarocity (Frankfurt),277775,99.71,Claro India,99783,99.62
Claro Telecom Participacoes S.A.,4283,claro telecom participacoes,claro,Claro India,99783.0,,,Claros Mortgage Trust,133945,99.52,Claros Mortgage (Frankfurt) Trust,262222,99.52,Claron Ventures,71217,99.48,Claro India,99783,99.47,Clarostat,63613,99.44,Claron Environmental Technology Warrants 1/5/96,157314,99.43,Clarocity,128813,99.39,Clarocity,215163,99.39,Clarocity (Frankfurt),277775,99.39,Rioclaro,11782,99.34
Clearstream Banking Aktiengesellschaft,7674,clearstream banking aktiengesellschaft,clearstream,Clearstream Technologies Group,46144.0,Clearstream Energy Services (Non-NASDAQ OTC),244731.0,Clearstream Technologies Group,46144,99.58,Clearstream Technologies (Berlin),285346,99.58,Clearstream Energy Services,82234,99.55,Clearstream Energy Services (Non-NASDAQ OTC),244731,99.55,Stream,113905,99.27,Stream Group (Berlin),289497,99.27,Lear,74280,99.19,Lear,134531,99.19,Lear (Mexico),218166,99.19,Lear (Pet),251780,99.19
Clearstream Banking S.A.,15119,clearstream banking,clearstream,Clearstream Technologies Group,46144.0,Clearstream Energy Services (Non-NASDAQ OTC),244731.0,Clearstream Technologies Group,46144,99.65,Clearstream Technologies (Berlin),285346,99.65,Clearstream Energy Services,82234,99.61,Clearstream Energy Services (Non-NASDAQ OTC),244731,99.61,Stream,113905,99.48,Stream Group (Berlin),289497,99.48,Lear,74280,99.35,Lear,134531,99.35,Lear (Mexico),218166,99.35,Lear (Pet),251780,99.35
Cledinor S.A.,25191,cledinor,cledinor,,,,,LED International Holdings (Depository Interest),48537,99.55,LED International (Frankfurt) Holdings (Depository Interest),279927,99.55,LED International (XETRA) Holdings (Depository Interest),313248,99.55,C Holdings,24873,99.22,O-Bank,115989,99.22,Nora,37530,85.64,Nord,43176,85.64,Nord,112302,85.64,Vedior,23358,82.88,Ediner,64429,82.88
Clerical Medical Finance PLC,9070,clerical medical,clerical,,,,,Ical,2166,99.4,Bank Cler,41370,99.4,Bank Cler (Stuttgart),276993,99.4,ICA AB,42475,99.32,Cal Bank,91722,99.32,ERI Holdings,109402,99.32,ICA AB,178994,99.32,ICA AB,178995,99.32,ICA (Non-NASDAQ OTC),237135,99.32,ICA (Empresas) (SEAQ International),241976,99.32
Clindeb Investments (Proprietary) Limited,25587,clindeb investments,clindeb,,,,,Linde,19543,99.42,Linde (XETRA),19544,99.42,Linde Holdings,48604,99.42,Linde,132915,99.42,Linde (New York),197604,99.42,Linde (BUD),218201,99.42,Linde (Mexico),218202,99.42,Linde (BUD),222153,99.42,Linde (Mexico),222154,99.42,Linde (SEAQ International),222155,99.42
