Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
BW Bank Capital Funding Trust I,22459,bw capital funding i,bw,BW Technologies,5933.0,BW Gas (Non-NASDAQ OTC),234985.0,MBWM Capital Trust Preferred Securities,145766,99.62,Bwip Holding A,63196,99.53,HBW Abwicklungs,18323,99.51,Bway Holding,59304,99.5,Bway Holding (Berlin),284934,99.5,BWC Financial,70749,99.48,BWC Financial (Berlin),299982,99.48,BW Plantation (XETRA),310512,99.48,BWIN Party Digital Entertainment,45755,99.46,BWIN Party Digital (Non-NASDAQ OTC) Entertainment,234987,99.46
BW Bank Capital Funding Trust II,23154,bw capital funding ii,bw,BW Technologies,5933.0,BW Gas (Non-NASDAQ OTC),234985.0,MBWM Capital Trust Preferred Securities,145766,99.6,Bwip Holding A,63196,99.51,HBW Abwicklungs,18323,99.5,Bway Holding,59304,99.48,Bway Holding (Berlin),284934,99.48,BWC Financial,70749,99.47,BWC Financial (Berlin),299982,99.47,BW Plantation (XETRA),310512,99.47,BWIN Party Digital Entertainment,45755,99.45,BWIN Party Digital (Non-NASDAQ OTC) Entertainment,234987,99.45
"BX Kaneshin Co., Ltd.",13792,bx kaneshin,bx,Alliance Global Investment Global Bond Portfolio Class BX,62166.0,,,DBXT XES Inav (Paris-SBF),291046,99.58,BBX Minerals,81618,99.52,BBX Minerals (Frankfurt),268346,99.52,BBX Minerals (Berlin),284662,99.52,International PBX Ventures (XETRA),312850,99.52,Dbxii Gblsind,229310,99.5,DBX-TRACKERS2 (XETRA),233413,99.5,DBX Spain ETF,166219,99.5,DBXT X4S Inav,166224,99.5,DBXT X4S Inav (Frankfurt),283332,99.5
C.P. Foods Holdings Limited,25302,c.p. foods,c.p.,,,,,C Holdings,24873,99.18,CP1,1284,66.64,CPI Group,1287,66.64,BCP Finance (Frankfurt),15151,66.64,BCP SA,15152,66.64,CCP,15717,66.64,CCP (XETRA),15718,66.64,CNP,16017,66.64,International CPU,18877,66.64,LCP Investment,27825,66.64
CA Consumer Finance S.A.,8398,ca consumer,ca,CA,59309.0,CA Immobilien International (Non-NASDAQ OTC),52874.0,American Consumers,128025,99.76,Cap Cosmetics,15633,99.67,Can-One,108454,99.67,Can-One (Non-NASDAQ OTC),235041,99.67,Bajaj Consumer Care,98938,99.67,Casio Computer,106398,99.64,Casio Computer (BRN),227351,99.64,Casio Computer (Non-NASDAQ OTC),244484,99.64,Casio Computer (Frankfurt),268822,99.64,Casio Computer (XETRA),310654,99.64
CA FM Lease Trust,21446,ca fm lease,ca,CA,59309.0,CA Immobilien International (Non-NASDAQ OTC),52874.0,Caplease,59342,99.74,Caplease (Frankfurt),277396,99.74,Caplease (XETRA),304978,99.74,Macaulease,36664,99.67,Banca Italease,14990,99.64,Banca Italease (Stuttgart),276968,99.64,Banca Italease (XETRA),310143,99.64,Mcaleese,2700,99.63,Mcaleese (Frankfurt),280184,99.63,Camo ASA,33072,99.63
CA INDOSUEZ PRIVATE BANKING S.A.,8590,ca indosuez private banking,ca,CA,59309.0,CA Immobilien International (Non-NASDAQ OTC),52874.0,American Banking,69869,99.6,Candelaria Mining,82010,99.59,Candelaria Mining (Non-NASDAQ OTC),244407,99.59,Candelaria Mining (Frankfurt),261950,99.59,Prime Capital Investment Banking,21281,99.58,Castle Private Equity,139579,99.58,Castle Private Equity,177840,99.58,Castle Private Equity,229200,99.58,Castle Private Equity (Luxembourg),235149,99.58,Castle Private Equity (Luxembourg),235150,99.58
CADENT GAS LIMITED,9805,cadent gas,cadent,,,,,ENT,1607,99.46,ADE,69625,99.46,ADE (Frankfurt),292962,99.46,ADE (XETRA),304264,99.46,CA,59309,99.33,CA (Frankfurt),277291,99.33,CA (Vienna Stock Exchange),284948,99.33,CA (XETRA),304927,99.33,T Bank,22692,99.18,C Holdings,24873,99.18
"CAFCO, LLC",21235,cafco,cafco,,,,,AFC Group Holdings,107498,99.75,CA,59309,99.57000000000001,CA (Frankfurt),277291,99.57000000000001,CA (Vienna Stock Exchange),284948,99.57000000000001,CA (XETRA),304927,99.57000000000001,C Holdings,24873,99.33,O-Bank,115989,99.33,F Investment Trust Group,125685,99.33,Camco,6007,80.0,Affco Holdings,31978,80.0
CAFO INC.,5165,cafo,cafo,,,,,Cafom,91708,99.89,Cafom (Frankfurt),268723,99.89,Cafom (Berlin),284961,99.89,CA,59309,99.67,CA (Frankfurt),277291,99.67,CA (Vienna Stock Exchange),284948,99.67,CA (XETRA),304927,99.67,Tecafortuna,138489,99.53,C Holdings,24873,99.4,O-Bank,115989,99.4
Caifu Holdings Limited,25269,caifu,caifu,,,,,Cai (1000),33062,99.75,Cai International,59317,99.75,Cai International,193702,99.75,Cai International (Berlin),284963,99.75,CA,59309,99.57000000000001,AI,107553,99.57000000000001,AI Holdings,107555,99.57000000000001,CA (Frankfurt),277291,99.57000000000001,CA (Vienna Stock Exchange),284948,99.57000000000001,CA (XETRA),304927,99.57000000000001
"CAIXASABADELL PREFERENTS, S.A.",8029,caixasabadell preferents,caixasabadell,,,,,Dell,59658,99.29,Dell (Hong Kong),221520,99.29,Dell (Swiss Stock Exchange),227502,99.29,Dell (Ireland),231922,99.29,Dell (EASDAQ),235814,99.29,Dell (Frankfurt),278124,99.29,Dell (XETRA),305507,99.29,ASA Group Holdings,32393,99.22,Cai (1000),33062,99.22,ASA International,52399,99.22
CAJA CASTILLA LA MANCHA FINANCE SA,8084,caja castilla la mancha,caja,Caja Ahorra Monte Madrid,15600.0,,,Cajavec Alatnica,966,99.56,Caja Ahorros Value Cast,15601,99.52,Cajavec Stampane Veze,977,99.5,Cajavec Drustveni Standard,967,99.49,Cajavec Elektromehanika,968,99.48,Cajavec FSU Laktasi,971,99.48,Caja Ahorra Monte Madrid,15600,99.47,Caja de Ahorros del Mediterraneo,91720,99.47,Caja de Ahorros del (Frankfurt) Mediterraneo,277467,99.47,Caja de Ahorros del (XETRA) Mediterraneo,310681,99.47
