Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
"NEXSTAR ESCROW, INC.",24866,AR,24258,90,"[('AR', 90), ('Star', 90), ('CR Capital', 90), ('Star', 90), ('Ta', 90), ('Nexstar Energy Class A', 86), ('W-W Capital', 86), ('Nexstar Pharmaceuticals', 86), ('R R Securities', 86), ('T T', 86)]"
UNITI FIBER HOLDINGS INC.,24870,Unit,58271,90,"[('Unit', 90), ('Holdings', 90), ('Holdings', 90), ('Unit', 90), ('ITI', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Uniti', 90), ('ITI', 90), ('Holdings', 90)]"
HAT HOLDINGS I LLC,24871,Holdings,206120,90,"[('Holdings', 90), ('At Trust', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('A N G Holdings (Australian)', 86), ('Action Holdings (Merg 21/07/93 SEE314292)', 86)]"
"SCRIPPS ESCROW, INC.",24878,Ipps,35790,90,"[('Ipps', 90), ('PPS', 90), ('CR Capital', 90), ('S E', 90), ('W-W Capital', 86), ('Scripps Networks Interactive A', 86), ('Scripps E W Company Voting Common', 86), ('R R Securities', 86), ('Scripps E W Voting Shares', 86), ('Scripps E W Voting Shares', 86)]"
"DIAMOND SPORTS GROUP, LLC",24881,Diamond,1405,90,"[('Diamond', 90), ('Group', 90), ('Group', 90), ('Group', 90), ('Port', 90), ('Adtrans Group', 86), ('Ale Property Group Stapled Units', 86), ('Allmine Group Limited', 86), ('Allmine Group Limited', 86), ('APA Sub Group', 86)]"
THE WE COMPANY MC LLC,24883,Trust Company,4284,90,"[('Trust Company', 90), ('MPA', 90), ('Antipodes Global Investment Company', 86), ('Arab International Insurance Company', 86), ('Barbados Shipping and Trading Company Limited', 86), ('Bulgarian Telecommunications Company', 86), ('China Finance Holding Company', 86), ('Company On', 86), ('Gerrard Company Australasia', 86), ('Industrial Holding Company', 86)]"
LEMS I LLC,24886,EMS,7594,90,"[('EMS', 90), ('Capital M', 90), ('Fabrika Otkovaka I Armature', 86), ('FIP EM Infu XP Omega I', 86), ('FIP Infra-Estr BB VTRM Energ Sustentavel I', 86), ('Jelen I Staklorad DD', 86), ('Raiffeisen Bank D D Bosna I Hercegovina', 86), ('Rio Bravo Credito Imobiliario I FII', 86), ('Unis Proizvodnja I Prerada Zice', 86), ('UTT I Turizam Prijedor', 86)]"
"FIRST FINANCIAL BANK, NATIONAL ASSOCIATION",24890,National,222336,90,"[('National', 90), ('Financial Trust Corporation', 90), ('First Financial', 90), ('National', 90), ('National', 90), ('Financial Trust Corporation', 90), ('First Financial', 90), ('Financial Trust Corporation', 90), ('First Financial', 90), ('Financial Trust Corporation', 90)]"
THE WE COMPANY,24891,Trust Company,4284,90,"[('Trust Company', 90), ('MPA', 90), ('OM', 90), ('PA', 90), ('Antipodes Global Investment Company', 86), ('Arab International Insurance Company', 86), ('Arthur Yates and Company', 86), ('Barbados Shipping and Trading Company Limited', 86), ('Bulgarian Telecommunications Company', 86), ('Burns Philp and Company', 86)]"
MERRILL LYNCH PORTFOLIO MANAGEMENT INC.,24893,Management Trust,19747,90,"[('Management Trust', 90), ('Merrill', 90), ('Managem', 90), ('Folio', 90), ('Merrill', 90), ('Merrill', 90), ('BKM Management', 86), ('Heine Management', 86), ('Litigation Capital Management', 86), ('Peppercorn Management', 86)]"
CARLYLE FINANCE SUBSIDIARY L.L.C.,24898,Idia,18603,90,"[('Idia', 90), ('Carlyle Capital', 90), ('Dominant Finance Inc', 86), ('Hyundai Finance', 86), ('Prime Finance', 86), ('Carlyle Energy', 86), ('Mackenzie Finance', 86), ('RCI Finance', 86), ('Silk Road Finance', 86), ('3A Finance', 86)]"
Beazley Insurance dac,24899,EAZ,1505,90,"[('EAZ', 90), ('E&D', 90), ('Beazley', 90), ('Beazley', 90), ('Arab International Insurance Company', 86), ('DZI Insurance', 86), ('HIH Insurance', 86), ('Sgio Insurance', 86), ('Dimensions West Marketing Insurance', 86), ('Manufactures Life Insurance Class A Shares Series 6', 86)]"
"KEB HANA BANK USA, NATIONAL ASSOCIATION",24901,National,222336,90,"[('National', 90), ('National', 90), ('National', 90), ('National', 90), ('Hana Bank', 90), ('National', 90), ('Adelaide Bank', 86), ('Advance Bank Australia', 86), ('AFB Bank ASC', 86), ('Azar-Turk Bank', 86)]"
Citibank NA (New York Branch),24905,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Australia New Agribusiness and Chemical Group', 86), ('Australian Coachlines Holdings (New Europe)', 86)]"
PFG Escrow Corporation,24909,CR Capital,92076,90,"[('CR Capital', 90), ('W-W Capital', 86), ('R R Securities', 86), ('Escrow Agent Japan', 86), ('F&F', 86), ('Crown', 80), ('Crown', 80), ('Crown', 80), ('Tesco', 72), ('Escom', 72)]"
"STARWOOD HOTELS & RESORTS WORLDWIDE, LLC",24913,Starwood Hotels and Resorts Worldwide,61405,95,"[('Starwood Hotels and Resorts Worldwide', 95), ('Starwood Hotels and (Frankfurt) Resorts Worldwide', 95), ('Starwood Hotels and (XETRA) Resorts Worldwide', 95), ('Starwoods Hotels and Resorts Worldwide', 93), ('World', 90), ('Resort Trust', 90), ('Capital Hotels', 90), ('World', 90), ('World', 90), ('World', 90)]"
"LYB INTERNATIONAL FINANCE III, LLC",24914,International Finance Corporation,60266,95,"[('International Finance Corporation', 95), ('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('National Finance', 90), ('National', 90), ('Tern', 90), ('National', 90), ('National Finance', 90)]"
"BELLRING BRANDS, INC.",24915,Bellring Brands,133813,100,"[('Bellring Brands', 100), ('El Corporation', 90), ('Bel', 90), ('NDS', 90), ('DS', 90), ('Ring', 90), ('Be', 90), (': be AG', 90), ('Brand', 90), ('Rand Capital', 90)]"
"API GROUP DE, INC.",24916,API Group,234275,95,"[('API Group', 95), ('API Group', 95), ('API Group', 95), ('AP', 90), ('Group', 90), ('Group', 90), ('Up', 90), ('Group', 90), ('A P Group Taken Over 25/10/92', 86), ('Advance Healthcare Group', 86)]"
MUL ASSET FINANCE CORPORATION,24920,Asset Capital,202864,90,"[('Asset Capital', 90), ('Asset Capital', 90), ('INA', 90), ('SSE', 90), ('Asset Capital', 90), ('China Finance Holding Company', 86), ('North Ryde Community Finance', 86), ('Asset Management Software Systems', 86), ('First Asset Canadian Convertibles Units', 86), ('First Asset Diversified Convertible Debenture Units', 86)]"
"WIPRO IT SERVICES, LLC",24923,Security Service,50414,90,"[('Security Service', 90), ('Wipro', 90), ('T&S', 90), ('Australian Topmaking Services', 86), ('Community Financial Services Victoria', 86), ('Ettalong Beach Financial Services', 86), ('Fiducian Portfolio Services', 86), ('Gosnells Financial Services', 86), ('Harbord Financial Services', 86), ('Hobsons Bay Community Financial Services', 86)]"
GUSAP III LP,24925,AP,14627,90,"[('AP', 90), ('SAP', 90), ('SAP', 90), ('Income Streams III Equity Dividend', 86), ('Penfold Capital Acquisition III', 86), ('R Split III Class A', 86), ('IPF III Spor VSZ IF', 86), ('American Tax Credit Properties Units Limited Partnership III', 86), ('United Development Funding III Unit', 86), ('Corts Trust III Sherwin Williams Class A 7.25%', 86)]"
SSL ROBOTICS LLC,24927,IC,110344,90,"[('IC', 90), ('ICS', 90), ('ICS', 90), ('Robot', 90), ('IC', 90), ('SL', 90), ('CS', 90), ('Biomedical and Robotics Technology', 86), ('Tata SSL', 86), ('Yamaha Motor Robotics Holdings', 86)]"
BURFORD CAPITAL GLOBAL FINANCE LLC,24928,INA,65640,90,"[('INA', 90), ('Globa', 90), ('Global', 90), ('Global', 90), ('L&F', 90), ('Burford Capital', 90), ('Antipodes Global Investment Company', 86), ('European Investors Global Property Trust Dead', 86), ('Evans and Partners Global Distruption Fund', 86), ('Global Doctor', 86)]"
GANNETT HOLDINGS LLC,24930,ETT,100414,90,"[('ETT', 90), ('GA Capital', 90), ('Gan', 90), ('ETT', 90), ('Holdings', 90), ('Holdings', 90), ('Ann', 90), ('Gannett', 90), ('LDI Corporation', 90), ('Holdings', 90)]"
BNP Paribas Fortis S.A.,24934,Riba,11746,90,"[('Riba', 90), ('Fortis', 90), ('Paribas', 90), ('RTI', 90), ('Ariba', 90), ('Fortis', 90), ('TIS', 90), ('S&F Capital', 90), ('Paribas', 90), ('Banque Paribas Belges Paricor Parfixi 2000 Capital', 86)]"
WELLS FARGO NATIONAL BANK WEST,24935,National,222336,90,"[('National', 90), ('National-Bank', 90), ('Security Bank', 90), ('National', 90), ('West', 90), ('NAL Bank', 90), ('National', 90), ('Security Bank', 90), ('Security Bank', 90), ('West', 90)]"
APACHE FINANCE CANADA LLC,24941,ACH,14133,90,"[('ACH', 90), ('INA', 90), ('ADA', 90), ('APA', 90), ('Canada Land Chess/Crest Depository Interest', 86), ('Prime Finance', 86), ('Abitibibowater Canada Exchangeable Share', 86), ('Altagas Canada', 86), ('Aris Canada', 86), (""AT&T Canada Depositary Receipts 'B'"", 86)]"
