Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
"MILEAGE PLUS HOLDINGS, LLC",25019,Holdings,206120,90,"[('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('E-Plus', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86), ('Acmex Holdings', 86)]"
HIKMA FINANCE USA LLC,25023,INA,65640,90,"[('INA', 90), ('China Finance Holding Company', 86), ('North Ryde Community Finance', 86), ('Minerva Finance and Investment', 86), ('Paramount Ventures and Finance A', 86), ('Petrobras Inernational Finance Company', 86), ('RCI Finance', 86), ('3A Finance', 86), ('Alon USA Partners Com Units', 86), ('Arab Finance Exchange Company', 86)]"
"MATCH GROUP HOLDINGS II, LLC",25028,Group,54856,90,"[('Group', 90), ('Group', 90), ('Holdings', 90), ('Holdings', 90), ('Group', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Holdings', 90), ('Capital Group Holdings', 90), ('Match Group', 90)]"
"SK BATTERY AMERICA, INC.",25032,ICA AB,178995,90,"[('ICA AB', 90), ('AME', 90), ('ICA AB', 90), ('ICA AB', 90), ('AME', 90), ('Battery Group Dead- 27/08/93', 86), ('Sul America Nacional Seguros On', 86), ('Battery and Wireless Solutions', 86), ('Build America Investment Grade Bond Fund Class A Units', 86), ('Excel Latin America Bond Fund Class A', 86)]"
"MACY'S RETAIL HOLDINGS, LLC",25047,Retail,38663,90,"[('Retail', 90), ('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Holdings', 90), (""Macy's"", 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86)]"
ANAGRAM INTERNATIONAL INC,25049,Panram International,121652,93,"[('Panram International', 93), ('Ion', 90), ('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('ONA', 90), ('National', 90), ('AGR Limited', 90), ('Tern', 90)]"
"WINDSTREAM ESCROW, LLC",25050,NDS,28652,90,"[('NDS', 90), ('DST', 90), ('Win', 90), ('Tre', 90), ('Stream', 90), ('D&D', 86), ('W-W Capital', 86), ('R R Securities', 86), ('T T', 86), ('Windstream Holdings (Stuttgart)', 86)]"
"GREAT-WEST LIFECO U.S. FINANCE 2020, LP",25052,Great West Lifeco,80311,90,"[('Great West Lifeco', 90), ('Afro West Mining', 86), ('Allco Finance Group', 86), ('Bakic Foca U Stecaju', 86), ('Banco BTG Pactual S A', 86), ('Belira U Stecaju', 86), ('Beneficial Finance', 86), ('Bisina NVJ U Stecaju', 86), ('Borja Teslic U Stecaju', 86), ('Bosanka Doboj U Stecaju', 86)]"
XHR LP,25053,X,13869,90,"[('X', 90), ('R R Securities', 86), ('LPI Capital', 72), ('Shree Ajit Pulp and Paper', 71), ('HRA', 68), ('SH&L', 68), ('HRS', 68), ('Hour Loop', 67), ('Orchard Petroleum', 60), ('Anchor Lamina', 60)]"
"ANGI GROUP, LLC",25054,Group,54856,90,"[('Group', 90), ('Group', 90), ('Up', 90), ('Group', 90), ('Anglian Group', 87), ('A P Group Taken Over 25/10/92', 86), ('Advance Healthcare Group', 86), ('Affinity Education Group', 86), ('Air International Group', 86), ('Ale Property Group Stapled Units', 86)]"
KKR GROUP FINANCE CO. VIII LLC,25055,Group,54856,90,"[('Group', 90), ('Group', 90), ('Group', 90), ('INA', 90), ('Adtrans Group', 86), ('Alliance Group Capital', 86), ('Allmine Group Limited', 86), ('Allmine Group Limited', 86), ('Ambition Group', 86), ('APA Sub Group', 86)]"
"Genworth Mortgage Holdings, Inc.",25056,Holdings,206120,90,"[('Holdings', 90), ('Holdings', 90), ('Worth', 90), ('Holdings', 90), ('Mortgage', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86), ('Acmex Holdings', 86)]"
ENSTAR FINANCE LLC,25057,AR,24258,90,"[('AR', 90), ('Nstar', 90), ('Star', 90), ('INA', 90), ('Enstar', 90), ('NC&', 90), ('NS', 90), ('Star', 90), ('Ta', 90), ('Indostar Capital Finance', 87)]"
Banco de Bogota S.A. (New York Branch),25058,Gota AB,42304,90,"[('Gota AB', 90), ('Security Banc', 90), ('Banco de Bogota', 90), ('Banco de Bogota', 90), ('Banco BTG Pactual S A', 86), ('Banco CMF SA', 86), ('Banco do Brasil SA', 86), ('Banco Solidario', 86), ('BCR Banco On Int', 86), ('Beida New Energy', 86)]"
"EMPOWER FINANCE 2020, LP",25074,Capital Power,156967,90,"[('Capital Power', 90), ('INA', 90), ('Capital Power', 90), ('Power Finance', 90), ('Capital Power', 90), ('Capital Power', 90), ('Hyundai Finance', 86), ('Prime Finance', 86), ('June 2020 Corporation Bond Trust', 86), ('Petrobras Inernational Finance Company', 86)]"
Columbia Bank,25079,Security Bank,200310,90,"[('Security Bank', 90), ('COL', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('IA', 90), ('NK', 90)]"
"Wells Fargo Bank, National Association",25080,National,222336,90,"[('National', 90), ('National', 90), ('National', 90), ('National', 90), ('O-Bank', 90), ('National', 90), ('Adelaide Bank', 86), ('Advance Bank Australia', 86), ('AFB Bank ASC', 86), ('Azar-Turk Bank', 86)]"
