Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Merck Sharp & Dohme Corp.,19072,merck sharp & dohme corp.,merck,Merck,169180.0,Merck KGaA (Non-NASDAQ OTC),247211.0,Merck Serono,179706,99.54,Merck Indonesia Foreign Board,173876,99.52,Merck Cedear,149629,99.49,Merck Tracrs,152159,99.49,Merck Serono 'B',43019,99.49,Merck Serono 'B' (Ireland),232469,99.49,Merck Serono 'B' (Frankfurt),295911,99.49,Merck Serono 'B' (XETRA),313567,99.49,Merck and Company,132886,99.47,Merck BDR,149628,99.47
"Merey Sweeny, L.P.",21552,merey sweeny,merey,,,,,Rey Holdings,138083,99.4,Haslemere,18311,88.49,Haslemere (Frankfurt),295121,88.49,Haslemere (XETRA),312468,88.49,Mersen (ex LCL),94479,79.87,Mersen (ex LCL) (Non-NASDAQ OTC),247216,79.87,Mersen (ex LCL) (Frankfurt),272631,79.87,Mersen (ex LCL) (XETRA),313576,79.87,Monterey Energy,10248,79.87,Ameriyah Cement,14554,79.79
MERITUM BANK ICB SPOLKA AKCYJNA,16993,meritum icb spolka akcyjna,meritum,,,,,Merit Group,126343,99.32,Merit Group (Frankfurt),272626,99.32,ERI Holdings,109402,99.21,IT,27121,99.14,IT Group,55439,99.14,IT Group Holdings,55440,99.14,Tu International,58193,99.14,IT Group,206675,99.14,IT (Non-NASDAQ OTC),237396,99.14,IT Holdings (Non-NASDAQ OTC),237397,99.14
MERSIN ULUSLARARASI LIMAN ISLETMECILIGI ANONIM,18275,mersin uluslararasi liman isletmeciligi anonim,mersin,,,,,RSI Holdings,76590,99.12,SI International,76840,99.08,SI Holdings,113637,99.08,RS,122182,99.08,RS Group,124544,99.08,RS Group (Non-NASDAQ OTC),248486,99.08,RS Group (Frankfurt),274092,99.08,SI International (Frankfurt),297061,99.08,SI International (XETRA),308277,99.08,Tisa Temerin,40047,90.4
MESINDUS VENTURES PRIVATE LIMITED,11970,mesindus ventures private,mesindus,,,,,Indus Bank Limited,35605,99.33,Indus Group,73646,99.33,Indus International,73647,99.33,Indus Finance,101468,99.33,Indus International (Berlin),301486,99.33,ESI,92595,99.21,ESI Group,92596,99.21,ESI Group (Non-NASDAQ OTC),245379,99.21,ESI Group (Frankfurt),269982,99.21,SI International,76840,99.15
Metabank,24393,metabank,metabank,,,,,Meta,19975,99.67,International Meta,55384,99.67,Meta Group,74758,99.67,Meta Group (Berlin),302027,99.67,Tab,4106,99.55,Tab,96207,99.55,Tab (Berlin),303314,99.55,Ta Holdings,50943,99.4,NK,121377,99.4,Ta,123225,99.4
METIA CORPORATION,14260,metia corporation,metia,,,,,ETI International,54157,99.3,IA,119645,99.21,TI Group,183594,99.21,TI Group,201171,99.21,T Bank,22692,99.11,Acrometa Group,116505,88.51,Limeta,27886,88.46,Transmeta,77691,88.42,Transmeta (Frankfurt),297565,88.42,Transmeta (XETRA),308779,88.42
Metinvest B.V.,16274,metinvest b.v.,metinvest,,,,,Trust Invest,4285,99.6,International Invest Bank,42547,99.6,Invest Bank,110546,99.6,Invest Bank,126116,99.6,ETI International,54157,99.35,INV,110540,99.35,NVE,137680,99.35,NVE (Frankfurt),265087,99.35,NVE (XETRA),307478,99.35,ES Group (Holdings),118639,99.25
"MetroPCS Wireless, Inc.",22222,metropcs wireless,metropcs,Metropcs Communication See 50394K,207674.0,,,Metropcs Communication See 50394K,207674,99.48,Metro,80333,99.45,Metro,87788,99.45,Metro (XETRA),94492,99.45,Metro Holdings,120940,99.45,Metro Bank,126350,99.45,Metro,130713,99.45,Metro AG,169202,99.45,Metro (Mexico),218325,99.45,Metro (SEAQ International),222259,99.45
Metropolitan Expressway Company Limited,13562,metropolitan expressway,metropolitan,Metropolitan,36924.0,Metropolitan Bank (Non-NASDAQ OTC) and Trust,247237.0,Metropolitan Realty,79508,99.81,Metropolitan Federal,66468,99.74,Metropolitan Royalty,130717,99.74,Metropolitan Royalty,207676,99.74,Metropolitan Resource Holdings,36869,99.73,Metropolitan Bank and Trust,106864,99.72,Metropolitan Bank (Non-NASDAQ OTC) and Trust,247237,99.72,Metropolitan Health (Berlin),302041,99.71,Metropolitan Leasing,36926,99.7,Metropolitan Life,36927,99.7
METROPOLITAN FUNDING PLC,9745,metropolitan funding,metropolitan,Metropolitan,36924.0,Metropolitan Bank (Non-NASDAQ OTC) and Trust,247237.0,Metropolitan Bank and Trust,106864,99.83,Metropolitan Bank (Non-NASDAQ OTC) and Trust,247237,99.83,Metropolitan Land,102623,99.81,Metropolitan Leasing,36926,99.8,Metropolitan Build,19998,99.79,Metropolitan Life,36927,99.76,Metropolitan Financial,66467,99.76,Metropolitan Financial,74781,99.76,Metropolitan,36924,99.75,Metropolitan Holdings Limited,36925,99.75
METROPOLITAN HOUSING TRUST LIMITED,9744,metropolitan housing,metropolitan,Metropolitan,36924.0,Metropolitan Bank (Non-NASDAQ OTC) and Trust,247237.0,Metropolitan Leasing,36926,99.85,Metropolitan Build,19998,99.79,Metropolitan Bank and Trust,106864,99.78,Metropolitan Bank (Non-NASDAQ OTC) and Trust,247237,99.78,EMP Metropolitan On,149002,99.77,Metropolitan Life,36927,99.76,Metropolitan Land,102623,99.76,Metropolitan,36924,99.75,Metropolitan Holdings Limited,36925,99.75,Metropolitan Trust,48984,99.75
METROPOLITAN LIGHT COMPANY LIMITED,14910,metropolitan light,metropolitan,Metropolitan,36924.0,Metropolitan Bank (Non-NASDAQ OTC) and Trust,247237.0,Metropolitan Life,36927,99.86,Metropolitan Leasing,36926,99.84,Metropolitan Realty,79508,99.81,Metropolitan Health (Berlin),302041,99.81,Metropolitan,36924,99.8,Metropolitan Holdings Limited,36925,99.8,Metropolitan Trust,48984,99.8,Metropolitan Bank Holdings,134626,99.8,Metropolitan Holdings (Namibian),228175,99.8,Metropolitan Land,102623,99.8
METROPOLITAN TOWER LIFE INSURANCE COMPANY,22158,metropolitan tower life insurance,metropolitan,Metropolitan,36924.0,Metropolitan Bank (Non-NASDAQ OTC) and Trust,247237.0,Metropolitan Resource Holdings,36869,99.74,Metropolitan Financial,66467,99.69,Metropolitan Financial,74781,99.69,Metropolitan Life,36927,99.68,Metropolitan Worldwide (Berlin),302042,99.65,Metropolitan Leasing,36926,99.64,Metropolitan Federal,66468,99.64,Metropolitan Industries,66470,99.64,Metropolitan Land,102623,99.64,Metropolitan Kentjana,97865,99.63
MEXICO CAPITAL PROTECTED INVESTMENTS LIMITED,14684,mexico capital protected investments,mexico,Ipmc Mexico,73925.0,Deutsche Bank (Non-NASDAQ OTC) Mexico,245039.0,Gmexico Transportes SAB de Convertible,106565,99.54,Gmexico Transportes (Non-NASDAQ OTC) SAB de Convertible,245845,99.54,Mexico Equity and Income Fund Rights,198090,99.53,Mexico Equity and Income Fund,140874,99.52,Mexico Equity and Income Fund (Berlin),287871,99.52,HSBC MSCI Mexico Capped Ucits ETF (GER),167383,99.52,Upsite Mexico Sapi de Convertible REIT,114698,99.51,Ishm Mexico Capped Ucits ETF US Dollar (ACC),188307,99.51,Ishm Mexico Capped Ucits (Mexico) ETF US Dollar (ACC),220313,99.51,Ishm Mexico Capped Ucits (BRN) ETF US Dollar (ACC),226488,99.51
Mexico Generadora de Energia S. de R.L.,15650,mexico generadora de energia s. de r.l.,mexico,Ipmc Mexico,73925.0,Deutsche Bank (Non-NASDAQ OTC) Mexico,245039.0,Gmexico Transportes SAB de Convertible,106565,99.55,Gmexico Transportes (Non-NASDAQ OTC) SAB de Convertible,245845,99.55,Gmexico American Depository Share L (SEAQ International),205693,99.51,Mexico Infrastructure Partners F1 P I de C V,106865,99.51,Blackrock Mexico Operadora Trac,171655,99.49,Upsite Mexico Sapi de Convertible REIT,114698,99.49,iShares Mexico Corporate Bond Trac,171872,99.47,Gmexico American Depository Share 'B' (SEAQ International),205692,99.47,iShares Mexico (Non-NASDAQ OTC) Corporate Bond Trac,242078,99.47,Mexico Fund Rights,198093,99.46
MGM MONDO DEL VINO S.R.L.,12370,mgm mondo del vino s.r.l.,mgm,MGM Energy,10086.0,MGM Energy (Non-NASDAQ OTC),238120.0,MGM Grand Hotel,66497,99.45,MGM Grand Rights,66498,99.44,MGM Holdings Voting A,130722,99.43,MGM Holdings Class A Voting,238121,99.42,MGM Energy Warrants,159651,99.41,MGM Energy Warrants,159652,99.41,MGM Energy,10086,99.4,MGM Energy (Non-NASDAQ OTC),238120,99.4,MGM Energy (Frankfurt),280283,99.4,MGM Energy (XETRA),313610,99.4
"MGP Escrow Issuer, LLC",24318,mgp escrow issuer,mgp,MGP Ingredients,134630.0,,,MGP Ingredients,134630,99.44,MGP Ingredients (Frankfurt),264679,99.44,MGP Ingredients (XETRA),307077,99.44,Imgp DBI Hedge Strategy ETF,187377,99.41,Imgp RBA Resp Global Allocation ETF,187379,99.38,Imgp DBI Managed Futures Strategy ETF,187378,99.33,MG,36938,99.21,MG International,94498,99.21,Good EMG,34935,79.52000000000001,RMG,3616,79.4
MHAT Finance (Aruba) A.E.C.,3706,mhat a.e.c.,mhat,,,,,At-Group,24421,99.31,At Trust,45099,99.31,T Bank,22692,99.17,ATF Bank,14817,79.49000000000001,ATN,14830,79.49000000000001,ATG,52448,79.49000000000001,ATS,59131,79.49000000000001,ATI,62707,79.49000000000001,ATM Holdings,62726,79.49000000000001,ATN International,98838,79.49000000000001
MIC Financing Trust I,21363,mic financing i,mic,MIC Medical,28278.0,,,Microfinancial,60591,99.69,Michigan Financial,74807,99.67,Michigan Financial (Berlin),302054,99.67,Rock Financial Mich,76547,99.65,NPF Microfinance Bank,112349,99.58,Chemical Banking (London),231824,99.58,Micro Leasing,120962,99.57000000000001,Microfinanzas FIC CF,140888,99.57000000000001,Chemical Banking 'B',194021,99.57000000000001,Micro Integration,74814,99.56
Microgen PLC,8717,microgen,microgen,Microgen (Berlin),287885.0,Microgen (Non-NASDAQ OTC),238131.0,Microgen (Non-NASDAQ OTC),238131,100.0,Microgen (Berlin),287885,100.0,Micro,74810,99.77,Microgenix Manufacturing,56006,99.5,IC Group,8836,99.4,IC,35427,99.4,OG International,75533,99.4,IC,110344,99.4,IC Group (Berlin),287019,99.4,C Holdings,24873,99.22
