Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
"Saic, Inc.",20515,Leyden Saic YF,2543,90,"[('Leyden Saic YF', 90), ('Mosaic Oil', 90), ('Mosaic', 90), ('Mosaic Mapping', 90), ('Mosaic Technology', 90), ('CR Mosaic', 90), ('Mosaic Software', 90), ('Mosaic Software (XETRA)', 90), ('Saic (Immobiliere du Casino)', 90), ('Malaysian Mosaics', 90)]"
"Saul Centers, Inc.",20523,Saul Centers,134982,100,"[('Saul Centers', 100), ('ENT', 90), ('Center Trust', 90), ('RS', 90), ('Saul Centers Depositary Shares Represent 1/100 Preferred Series A', 90), ('Saul Centers (Frankfurt)', 90), ('Saul Centers (XETRA)', 90), ('Aliansce Shopping Centers On', 86), ('Iguatemi Empresa Shopping Centers On', 86), ('Arab PLNN Shopping Centers', 86)]"
"Seattle Genetics, Inc.",20531,Seattle Genetics (XETRA),308229,95,"[('Seattle Genetics (XETRA)', 95), ('Seat', 90), ('IC', 90), ('ICS', 90), ('ICS', 90), ('At Trust', 90), ('IC', 90), ('CS', 90), ('Eneti', 90), ('Sea Limited', 90)]"
Select Comfort Corporation,20532,El Corporation,1533,90,"[('El Corporation', 90), ('LEC', 90), ('OM', 90), ('LEC', 90), ('MFO', 90), ('International Comfort Products', 86), ('Multi Select Income Trust Capital Units', 86), ('Select 50 S-1 Income Trust Redeemable Units', 86), ('Select 50 S-1 Income Trust II', 86), ('Sentry Select Fidac United States Mortgage Trust Unit', 86)]"
"Skilled Healthcare Group, Inc.",20551,Skilled Healthcare Group 'B',209779,95,"[(""Skilled Healthcare Group 'B'"", 95), ('Skilled Healthcare Group (XETRA)', 95), ('Group', 90), ('Car', 90), ('Group', 90), ('Group', 90), ('Health', 90), ('HCA', 90), ('Healthcare', 90), ('Health', 90)]"
Smith & Wesson Holding Corporation,20553,Smith and Wesson (XETRA) Holding,308342,95,"[('Smith and Wesson (XETRA) Holding', 95), ('Esso', 90), ('LDI Corporation', 90), ('Esso', 90), ('Corporation Holding', 90), ('AKB Corporation Holding', 86), ('AKG Holding', 86), ('Bernheim-Comofi Take Over by B C Holding', 86), ('Enice Holding', 86), ('Focus Energia Holding Participacoes On', 86)]"
Sonus Networks Inc,20558,Sonus,239922,90,"[('Sonus', 90), ('Network Security', 90), ('RKS AB', 90), ('Sonus', 90), ('Sonus Networks (XETRA)', 90), ('Systems for Teleprocess and Networks AD', 86), ('Telemedia Networks International', 86), ('Alcatel Networks Exchangeable Shares', 86), ('Ksat Satellite Networks', 86), ('Tradepoint Financial Networks', 86)]"
"Sovran Self Storage, Inc.",20563,Sovran Self Storage (XETRA),308407,95,"[('Sovran Self Storage (XETRA)', 95), ('Rage', 90), ('STO', 90), (""Sovran Self Storage Preferred 'B'"", 90), ('Atlas Cold Storage Income Trust Units', 86), ('Public Storage Canadian Properties Unit Limited Partnership', 86), ('Public Storage Unit Trust II Limited Partnership', 86), ('S E Storage Express International', 86), ('Lobster Network Storage (XETRA)', 86), ('Self Trade', 86)]"
Spartan Motors Inc,20565,Otor,20832,90,"[('Otor', 90), ('AR', 90), ('Art', 90), ('Art', 90), ('SP', 90), ('Art', 90), ('Mo', 90), ('Sparta', 90), ('Sparta', 90), ('Sparta', 90)]"
Biglari Holdings Inc,20572,Biglari Holdings B,193427,95,"[('Biglari Holdings B', 95), ('Biglari Holdings A', 95), ('Biglari Holdings B', 95), ('Biglari Holdings B (Pet)', 95), ('GL', 90), ('AR', 90), ('GL', 90), ('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90)]"
Sterling Bank,20575,Sterling Bank,113888,100,"[('Sterling Bank', 100), ('Sterling Banks', 96), ('Security Bank', 90), ('Sterling Capital', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
Stone Energy Corporation,20579,Stone Energy,282104,100,"[('Stone Energy', 100), ('Stone Energy', 100), ('Energy', 90), ('One', 90), ('ERG', 90), ('Energy', 90), ('Keystone Energy Services', 90), ('Energy', 90), ('ERG', 90), ('King Stone Energy Group', 90)]"
