Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Medco Strait Services Pte Ltd,17939,medco strait services pte,medco,Medco Research,66407.0,Medco Energi International (Non-NASDAQ OTC),247148.0,Medco Research,66407,99.56,Medco Containment Merger Into 905019,66406,99.52,Medco Health Solutions,60538,99.51,Medco Health Solutions (Frankfurt),280207,99.51,Medco Health Solutions (XETRA),307013,99.51,Medcolcanna Organics,84557,99.49,Medco Energi International,97851,99.49,Medco Energi International (Non-NASDAQ OTC),247148,99.49,Medcolcanna (Non-NASDAQ OTC) Organics,247149,99.49,Medcolcanna (Frankfurt) Organics,264599,99.49
MedicX Fund Limited,9986,medicx fund,medicx,,,,,Dic,106470,99.43,Dic (Non-NASDAQ OTC),235864,99.43,Dic (Non-NASDAQ OTC),245073,99.43,Dic (Frankfurt),269595,99.43,Dic (XETRA),311416,99.43,IC Group,8836,99.31,IC,35427,99.31,IC,110344,99.31,IC Group (Berlin),287019,99.31,X,13869,99.17
Mediocredito Italiano S.p.A.,12147,mediocredito italiano,mediocredito,,,,,Credito,6918,99.5,IOC International,48197,99.25,DIT Group,100130,99.25,CRE,108852,99.25,OCR Group,112387,99.25,DIO,118257,99.25,DIT Group (Temp),166336,99.25,CRE (Non-NASDAQ OTC),235649,99.25,DIT Group (Stuttgart),278205,99.25,IT,27121,99.17
Mediocredito Lombardo SpA,12193,mediocredito lombardo spa,mediocredito,,,,,Credito,6918,99.44,IOC International,48197,99.21,DIT Group,100130,99.21,CRE,108852,99.21,OCR Group,112387,99.21,DIO,118257,99.21,DIT Group (Temp),166336,99.21,CRE (Non-NASDAQ OTC),235649,99.21,DIT Group (Stuttgart),278205,99.21,IT,27121,99.15
Mediocreval S.p.A.,12256,mediocreval,mediocreval,,,,,IOC International,48197,99.43,CRE,108852,99.43,OCR Group,112387,99.43,DIO,118257,99.43,Rev Group,138074,99.43,CRE (Non-NASDAQ OTC),235649,99.43,Rev Group (Frankfurt),265776,99.43,Al Group,98448,99.31,Al Group (Temp),164711,99.31,C Holdings,24873,99.17
Medioleasing Spa in Amministrazione Straordina,12274,medioleasing spa in amministrazione straordina,medioleasing,,,,,Finance Leasing,34570,99.26,International Company Leasing,93725,99.26,Leasing Group,111260,99.26,Sing Holdings,122750,99.16,ASI,62670,99.12,LEA Bank,111255,99.12,DIO,118257,99.12,SI International,76840,99.08,AS Company,91243,99.08,EA Holdings,109204,99.08
Medtronic Global Holdings S.C.A.,15314,medtronic global s.c.a.,medtronic,Medtronic,132926.0,,,Medtronic Cedear,149621,99.62,Medtronic Public Limited Company BDR,149622,99.6,Medtronic,132926,99.56,Medtronic (Mexico),218304,99.56,Medtronic (BRN),225117,99.56,Medtronic (Pet),251987,99.56,Medtronic (Frankfurt),264617,99.56,Medtronic (Vienna Stock Exchange),264618,99.56,Medtronic (XETRA),264619,99.56,Tron Group,132373,99.3
MEENAKSHI ENERGY LIMITED,11564,meenakshi energy,meenakshi,Meenakshi Enterprises,102561.0,,,Meenakshi Enterprises,102561,99.76,KSH Holdings,120398,99.32,SHI,131838,99.32,KSH Holdings (Frankfurt),271817,99.32,KSH Holdings (XETRA),313173,99.32,Hi,26603,99.22,SH Group,104306,99.22,AK Holdings,116653,99.22,KS International Holdings,130398,99.22,K Group Holdings,101827,99.12
Mega Advance Investments Limited,25238,mega advance investments,mega,Mega,19923.0,Mega Uranium (Non-NASDAQ OTC),247182.0,Mega International Development,120876,99.65,Omega Healthcare Investors,134760,99.64,Omega Healthcare Investors,149751,99.64,Omega Healthcare Investors (BRN),225335,99.64,Omega Healthcare Investors (Pet),252134,99.64,Omega Healthcare Investors (Frankfurt),265145,99.64,Omega Healthcare Investors (XETRA),307538,99.64,Omega Healthcare Investments Preferred 'A',198910,99.61,Megastar Development (Non-NASDAQ OTC),238040,99.59,Megastar Development (XETRA),313540,99.59
"MegaboxJoongAng, Inc.",14529,megaboxjoongang,megaboxjoongang,,,,,Mega,19923,99.42,Mega Group,55950,99.42,Mega,60554,99.42,Bank Mega,97336,99.42,Company On,1218,99.24,JO Group Holdings,27286,99.24,OX Holdings,29109,99.24,GA Holdings,100637,99.24,EG,118501,99.24,JO Group Holdings,173706,99.24
Meggitt Aircraft Braking Systems Corporation,21996,meggitt aircraft braking systems corporation,meggitt,Meggitt,124535.0,Meggitt (Non-NASDAQ OTC),247187.0,Meggitt ADR 1:2,189122,99.37,Meggitt,124535,99.27,Meggitt (Mexico),218305,99.27,Meggitt (BRN),225118,99.27,Meggitt (Non-NASDAQ OTC),247187,99.27,Meggitt (Frankfurt),272585,99.27,Meggitt (XETRA),313541,99.27,Egg,46812,99.13,ITT,134453,99.13,ITT,197138,99.13
MEGLOBAL CANADA ULC,5450,meglobal canada ulc,meglobal,,,,,Global Trust Bank,26292,99.48,Global Holdings,54693,99.48,Global Securities,100799,99.48,Global,109885,99.48,Globa,73026,99.42,EGL,41957,99.27,EGL,72138,99.27,EGL Holdings,100275,99.27,EGL (Frankfurt),278367,99.27,EGL (Berlin),300699,99.27
Mei Nian Investment Limited,25411,mei nian,mei,Mei Corporation,66439.0,Chi Mei Optoelectronics Sponsored Registered Share GDR 1:10 (Non-NASDAQ OTC),203864.0,Meiban Group,36838,99.71,Meinfa,126336,99.71,Meituan,97082,99.67,Meituan (HKSE Connect Equity),218308,99.67,Meituan (Mexico),218309,99.67,Meituan (SZS),218310,99.67,Meituan (Non-NASDAQ OTC),247194,99.67,Meituan (Frankfurt),272593,99.67,Meinan M&A,111636,99.67,Meiji Seika,28226,99.63
"Meiji Co., Ltd.",13221,meiji,meiji,Meiji Dairies,28224.0,Meiji Holdings (Non-NASDAQ OTC),247190.0,Meiji Holdings,106856,100.0,Meiji Holdings (BRN),228159,100.0,Meiji Holdings (Non-NASDAQ OTC),247190,100.0,Meiji Holdings (Frankfurt),272590,100.0,Meiji Holdings (XETRA),313544,100.0,Mei (SEAQ International),173865,99.75,Meiji Seika,28226,99.62,Meiji Sugar,28227,99.62,Meiji Seika (Berlin),302009,99.62,Ei Group,46815,99.57000000000001
Melancthon Wolfe Wind Inc.,5341,melancthon wolfe wind,melancthon,,,,,Elan,17056,99.32,Elan,109296,99.32,Elan (Non-NASDAQ OTC),236090,99.32,Elan (Berlin),269790,99.32,Elan (Frankfurt),278379,99.32,Elan (XETRA),311605,99.32,NCT Group,56246,99.25,CTH,136252,99.25,NCT Group Inc (Berlin),302217,99.25,Company On,1218,99.17
Melosa Builders & Developers Private Limited,11963,melosa builders & developers private,melosa,,,,,El Company,109292,99.11,OS,112545,99.11,El Company,227555,99.11,O-Bank,115989,99.05,Osca (Frankfurt),296364,85.29,Melrose Resources Ranking for Dividend (01/01/05),183229,82.63,Melrose Industries ADR 1:4,189126,82.62,Melrose Industries (Frankfurt) ADR 1:4,258805,82.62,Melrose Industries PLC,48926,82.61,Melrose Industries,124610,82.61
MEMBERS EQUITY BANK LIMITED,3390,members equity,members,Members,111649.0,,,Members,111649,99.67,International Membership Marketing,9100,99.59,Membership Collective Group A,137432,99.54,Membership (Stuttgart) Collective Group A,264628,99.54,Pace Membership Warehouse,67153,99.51,Cardinal Ethanol Membership Unit,128614,99.48,Highwater Ethanol Membership Unit,129998,99.47,Membership Collective Group Class B,197944,99.47,Triad Park LLC Membership Interests,77727,99.44,Granite Falls Energy Membership Unit,129792,99.44
MENARA ABS BERHAD,15866,menara abs berhad,menara,Sarana Menara Nusantara,98011.0,Sarana Menara (Non-NASDAQ OTC) Nusantara,248587.0,Sarana Menara Nusantara,98011,99.5,Sarana Menara (Non-NASDAQ OTC) Nusantara,248587,99.5,Menara Ventures XL Units,102594,99.44,Men Investment Group,2744,99.3,ARA (Non-NASDAQ OTC),243726,99.3,ARA (Frankfurt),267877,99.3,ARA (XETRA),309844,99.3,AR,24258,99.21,RA International Group,126784,99.21,Naras Group,37323,88.56
Mens Buildcon Private Limited,11964,mens buildcon private,mens,K&G Mens Centre,74082.0,,,Siemens No Par Value (New Shares),170418,99.59,Dimension Data Holdings,46623,99.57000000000001,Dimension Data Holdings (Johannesburg),227522,99.57000000000001,Dimension Data (VIRT-X),231943,99.57000000000001,Dimension Data Holdings (Frankfurt),278187,99.57000000000001,Dimension Data Holdings (XETRA),311426,99.57000000000001,Siemens E No Par Value,170417,99.56,Mensucat,43015,99.55,Holmens Bruk B Fria,178931,99.55,Dimensional International Value ETF,185675,99.52
Merchants Bureau Zhangzhou Development Zone Co,7236,merchants bureau zhangzhou development zone co,merchants,First Merchants,134203.0,China Merchants Dichain (Non-NASDAQ OTC),235317.0,China Merchants Property Development 'A',6466,99.58,China Merchants Property Development 'B',165664,99.58,Merchants Bancshrs New E Com,66449,99.57000000000001,Merchants Bancorp Ohio,55965,99.53,Merchants Bancorp Delaware,74731,99.53,Merchants Bancorp Delaware (Berlin),302016,99.53,Irmy Merchants Development Takeover 915580 17/08/89,48207,99.52,Merchants Bancorp IND,189132,99.51,China Merchants Shekou Industrial Zone 'A',87610,99.5,China Merchants Shekou (SEC) Industrial Zone Holdings 'A',212086,99.5
Merck Financial Services GmbH,7676,merck financial services gmbh,merck,Merck,169180.0,Merck KGaA (Non-NASDAQ OTC),247211.0,Merck and Company Certificates (AMS),295909,99.59,Merck Indonesia Foreign Board,173876,99.55,Merck Certificate (AMS),10041,99.52,Merck Tracrs,152159,99.49,Merck Serono 'B',43019,99.49,Merck Serono 'B' (Ireland),232469,99.49,Merck Serono 'B' (Frankfurt),295911,99.49,Merck Serono 'B' (XETRA),313567,99.49,Americus Trust Merck Prime,62294,99.45,Merck Cedear,149629,99.44
