Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
RCS Trust,17964,rcs,rcs,RCS Holdings,76381.0,,,RCS Holdings,76381,100.0,RCS Holdings Inc,199814,100.0,Arcs,106318,99.86,GRCS,109975,99.86,RC Group,50039,99.8,CS Group,92112,99.8,CS,118004,99.8,CS Holdings,118006,99.8,CS Holdings (Tokyo),221467,99.8,CS Group (Frankfurt),269390,99.8
RE1 Limited,3532,re1,re1,,,,,E1,118433,99.8,International 1,173638,99.5,SGI BRE1S European ETC,163865,99.24,Ore Holdings,56552,79.87,Tre,68799,79.87,SRE Group,104771,79.87,CRE,108852,79.87,SRE Holdings,113841,79.87,Tre Holdings,114500,79.87,CRE (Non-NASDAQ OTC),235649,79.87
"READYCAP HOLDINGS, LLC",24520,readycap,readycap,,,,,Rea Group,80360,99.55,Cap,88209,99.55,Cap,108464,99.55,DYC,118399,99.55,Rea Holdings,126801,99.55,Cap,156961,99.55,Rea Finance,183407,99.55,Rea Group (Non-NASDAQ OTC),248305,99.55,Rea Group (Frankfurt),273882,99.55,AP,14627,99.4
Real Estate Credit Investments PCC Limited,9988,real estate credit investments pcc,real,Real,21480.0,Real Resources (Non-NASDAQ OTC),239361.0,Real Estate Investments BIA,126806,99.79,Cole Real Estate Investments,59493,99.74,Saul Real Estate Investments,79904,99.74,Aqar Real Estate Investments,107845,99.74,Amoun Real Estate Investments,14569,99.73,Mydas Real Estate Investments,140952,99.73,Mishorim Real Estate Investments,102695,99.7,Shay Bar Real Estate Investments,30096,99.7,Real Estate Investors,126807,99.69,Real Estate Investors (Berlin),288819,99.69
"REALIZE CREDITO, FINANCIAMENTO E INVESTIMENTO",4426,realize credito financiamento e investimento,realize,,,,,Real,21480,99.17,Real (XETRA),21481,99.17,Real Security,131585,99.17,Rea Group,80360,99.13,Ali,116711,99.13,Rea Holdings,126801,99.13,Rea Finance,183407,99.13,Rea Group (Non-NASDAQ OTC),248305,99.13,Rea Group (Frankfurt),273882,99.13,Al Group,98448,99.09
Realkredit Danmark A/S,7890,realkredit danmark a/s,realkredit,,,,,Real,21480,99.31,Real (XETRA),21481,99.31,Real Security,131585,99.31,Rea Group,80360,99.24,DIT Group,100130,99.24,Rea Holdings,126801,99.24,DIT Group (Temp),166336,99.24,Rea Finance,183407,99.24,Rea Group (Non-NASDAQ OTC),248305,99.24,Rea Group (Frankfurt),273882,99.24
Rearden G Holdings Eins GmbH,7692,rearden g eins gmbh,rearden,,,,,Arden Holdings,5205,99.42,Rea Group,80360,99.27,Rea Holdings,126801,99.27,RDE,131576,99.27,Rea Finance,183407,99.27,Rea Group (Non-NASDAQ OTC),248305,99.27,Rea Group (Frankfurt),273882,99.27,AR,24258,99.19,EA Holdings,109204,99.19,Reardon Smith,50057,85.76
REASSURE GROUP LIMITED,9869,reassure,reassure,,,,,Assure Holdings,91259,99.86,Assure Holdings,214960,99.86,Assure Holdings,251054,99.86,Rea Group,80360,99.55,Rea Holdings,126801,99.55,Rea Finance,183407,99.55,Rea Group (Non-NASDAQ OTC),248305,99.55,Rea Group (Frankfurt),273882,99.55,AS Company,91243,99.4,EA Holdings,109204,99.4
REASSURE GROUP PLC,9926,reassure,reassure,,,,,Assure Holdings,91259,99.86,Assure Holdings,214960,99.86,Assure Holdings,251054,99.86,Rea Group,80360,99.55,Rea Holdings,126801,99.55,Rea Finance,183407,99.55,Rea Group (Non-NASDAQ OTC),248305,99.55,Rea Group (Frankfurt),273882,99.55,AS Company,91243,99.4,EA Holdings,109204,99.4
"Reckson Operating Partnership, L.P.",21501,reckson operating partnership,reckson,Reckson Associates Realty,67658.0,,,Reckson Associates Real (Munich),296741,99.54,Reckson New York Property Trust Units,152577,99.53,Reckson Associates Realty Preferred Series 'A',199837,99.53,Reckson Associates Realty,67658,99.52,Reckson Associates Realty 'B',199836,99.48,CKS Group,46117,99.19,CKS Group,71208,99.19,Company On,1218,99.13,KS International Holdings,130398,99.13,C Holdings,24873,99.07
