Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
"FLEX ACQUISITION COMPANY, INC.",24444,flex acquisition,flex,Flex,134212.0,Global Flex Holdings (Non-NASDAQ OTC),236698.0,Adflex Solutions,69633,99.62,Adflex Solutions (Berlin),299358,99.62,Flexible Solutions International,134213,99.59,Flexible Solutions (Frankfurt) International,278767,99.59,Flexible Solutions (XETRA) International,305946,99.59,Flex Industries,166866,99.58,Inflexion,48069,99.56,Inflexion (Berlin),301495,99.56,Flexello Castors,47199,99.56,Flexi-Van,64873,99.56
FlexiGroup Limited,3117,flexigroup,flexigroup,Flexigroup (Non-NASDAQ OTC),236458.0,Flexigroup (Non-NASDAQ OTC),236458.0,Flexigroup (Non-NASDAQ OTC),236458,100.0,Igroup,35525,99.75,Flex,134212,99.57000000000001,Flex (Mexico),217668,99.57000000000001,Flex (Frankfurt),263165,99.57000000000001,Up,31359,99.33,IG Group,48013,99.33,IG Group Holdings,124602,99.33,IG Group Holdings (Non-NASDAQ OTC),246298,99.33,IG Group Holdings (Frankfurt),271181,99.33
"FLORIDA GAS TRANSMISSION COMPANY, LLC",21151,florida gas transmission,florida,Florida Banks,72707.0,,,Florida Gaming,54401,99.68,Florida Glass,64891,99.65,Florida East Coast Holdings Corporation,47206,99.63,Florida West Airlines,64895,99.62,Florida Gaming Class A,205336,99.61,Florida Partners,54403,99.6,Florida Progress,64893,99.6,Florida East Coast Industries,64888,99.6,Florida East Coast Industries (Berlin),300975,99.6,Florida Micro,54402,99.59
FMR LLC,21554,fmr,fmr,FMR Art 'E',17624.0,,,FM Holdings,34644,99.8,F Investment Trust Group,125685,99.5,FMR Art 'E',17624,99.43,FMR Art 'E' (Berlin),286424,99.43,First FMRS Merchants,129483,99.26,CFM,6391,79.87,RFM,113115,79.87,CFM Holdings,117623,79.87,CFM,235241,79.87,RFM (Non-NASDAQ OTC),239451,79.87
FOLHA LARGA 1 HOLDING S.A.,4521,folha larga 1 holding,folha,,,,,LH Group,102245,99.17,O-Bank,115989,99.09,F Investment Trust Group,125685,99.09,Kofola,36164,88.41,Foshan Electrical and Lighting 'A',88633,79.71000000000001,Foshan Electrical and Lighting 'B',162746,79.71000000000001,Foshan Electrical (SEC) and Lighting 'A',212418,79.71000000000001,Volshares Large Cap ETF,191930,79.7,Foshan Huaxin Packaging Company,158279,79.65,The Follard Group,12976,79.64
Forcepoint LLC,24298,forcepoint,forcepoint,,,,,Point (Non-NASDAQ OTC),239132,99.67,CEP,33208,99.46,ORC Group,43268,99.46,ORC Group (Non-NASDAQ OTC),238839,99.46,ORC Group (Berlin),288352,99.46,ORC Group (XETRA),314372,99.46,RC Group,50039,99.33,CE Holdings,108530,99.33,T Bank,22692,99.18,C Holdings,24873,99.18
Forces Motrices de Mauvoisin SA,5584,forces motrices de mauvoisin,forces,,,,,ORC Group,43268,99.19,CES International,53090,99.19,ORC Group (Non-NASDAQ OTC),238839,99.19,ORC Group (Berlin),288352,99.19,ORC Group (XETRA),314372,99.19,RC Group,50039,99.13,CE Holdings,108530,99.13,ES Group (Holdings),118639,99.13,C Holdings,24873,99.07,O-Bank,115989,99.07
"Ford Automotive Finance (China) Co., Ltd.",6923,ford automotive,ford,Ford Nederland,7986.0,Ford Otomotiv Sanayi (Non-NASDAQ OTC),236482.0,Oxford Auto,75692,99.69,Ford Otomotiv Sanayi,115631,99.69,Ford Otomotiv Sanayi (Non-NASDAQ OTC),236482,99.69,Ford Otomotiv (Hamburg) Sanayi,286436,99.69,Ford Otomotiv (XETRA) Sanayi,311995,99.69,Milford Cooperative Bank,74872,99.65,Ford Motor Company,7984,99.64,Ford Motor Company,47229,99.64,Ford Motor,133023,99.64,Ford Motor (Mexico),217675,99.64
FortisAlberta Inc.,5076,fortisalberta,fortisalberta,,,,,Albert,14386,99.63,Fortis,17676,99.63,Fortis (B) AG,17677,99.63,Fortis Bank,42174,99.63,Fortis,80304,99.63,Albert,107680,99.63,Fortis (B) AG,166886,99.63,Fortis (BRN),227662,99.63,Fortis (Swiss Stock Exchange),227663,99.63,Fortis (New York),251503,99.63
FortisBC Energy Inc.,5002,fortisbc energy,fortisbc,,,,,Fortis,17676,99.57000000000001,Fortis (B) AG,17677,99.57000000000001,Fortis Bank,42174,99.57000000000001,Fortis,80304,99.57000000000001,Fortis (B) AG,166886,99.57000000000001,Fortis (BRN),227662,99.57000000000001,Fortis (Swiss Stock Exchange),227663,99.57000000000001,Fortis (New York),251503,99.57000000000001,Fortis (Frankfurt),263203,99.57000000000001,Fortis Bank (Frankfurt),278799,99.57000000000001
FortisBC Energy Inc.,5357,fortisbc energy,fortisbc,,,,,Fortis,17676,99.57000000000001,Fortis (B) AG,17677,99.57000000000001,Fortis Bank,42174,99.57000000000001,Fortis,80304,99.57000000000001,Fortis (B) AG,166886,99.57000000000001,Fortis (BRN),227662,99.57000000000001,Fortis (Swiss Stock Exchange),227663,99.57000000000001,Fortis (New York),251503,99.57000000000001,Fortis (Frankfurt),263203,99.57000000000001,Fortis Bank (Frankfurt),278799,99.57000000000001
