Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
CEA II - Centrais Eolicas Assurua II SPE S/A,4425,cea ii  centrais eolicas assurua ii spe s/a,cea,CEA Industries,136031.0,CEA Blue Technologies International (Non-NASDAQ OTC),244511.0,Oceanpact Servicos Maritimos On,85098,99.46,Pan Ocean Container Supplies,56636,99.45,China Ocean Resources,33316,99.44,Ocean Rig UDW Class A (Oslo),228349,99.44,Ocean Rig UDW Class A (Frankfurt),280747,99.44,Ocean Spray Cranberries Part Second 4%,131074,99.44,CEA Industries Equity Warrant EXP 11TH February 2027,185100,99.44,Genocea Biosciences Equity Warrants A Expires 09TH January,186748,99.44,Oceantech Acquisitions I A,137692,99.43,Oceantech Acquisitions I Class B,198844,99.43
Cecrisa Revestimentos Ceramicos S.A.,4115,cecrisa revestimentos ceramicos,cecrisa,,,,,Risa International,103954,99.23,CEC Group,1033,99.18,ISA International,48211,99.18,CEC International Holdings,99397,99.18,ISA,119890,99.18,ISA,159100,99.18,CEC Group (Berlin),285100,99.18,CEC International Holdings (Berlin),285101,99.18,CE Holdings,108530,99.12,C Holdings,24873,99.06
CEDAR RAPIDS BANK AND TRUST COMPANY,22431,cedar rapids and,cedar,Cedar,45941.0,,,Cedar Fair,133905,99.62,Cedar Fair (Frankfurt),277479,99.62,Cedar Realty Trust,136033,99.57000000000001,Cedar Realty Trust (Frankfurt),262056,99.57000000000001,Cedar Realty Trust (XETRA),305035,99.57000000000001,Cedar Income Fund 2,63392,99.57000000000001,Cedar Funding (Convertible),231797,99.55,Cedar Realty Trust Preferred Series A,193862,99.55,Cedar Woods Properties,82123,99.53,Cedar Group Warrants 11/8/94,143220,99.53
"Cedulas Grupo Banco Popular 3, Fondo de Tituli",8072,cedulas grupo popular 3 fondo de tituli,cedulas,,,,,EDU Holdings,82704,99.14,AS Company,91243,99.1,CE Holdings,108530,99.1,La Holdings,111212,99.1,La Group,179478,99.1,La Group (Non-NASDAQ OTC),242241,99.1,C Holdings,24873,99.05,Elite Advanced Laser,118536,85.41,Laws International,27818,85.28,Lans Holdings,55623,85.28
"Cedulas Grupo Banco Popular 5, Fondo de Tituli",8103,cedulas grupo popular 5 fondo de tituli,cedulas,,,,,EDU Holdings,82704,99.14,AS Company,91243,99.1,CE Holdings,108530,99.1,La Holdings,111212,99.1,La Group,179478,99.1,La Group (Non-NASDAQ OTC),242241,99.1,C Holdings,24873,99.05,Elite Advanced Laser,118536,85.41,Laws International,27818,85.28,Lans Holdings,55623,85.28
CEETRUS S.A.,8611,ceetrus,ceetrus,,,,,CE Holdings,108530,99.44,T Bank,22692,99.25,C Holdings,24873,99.25,Trius,23075,88.78,Trius (XETRA),23076,88.78,Rust International,67860,85.69,Centrust Savings Bank,193908,85.66,Centrus Energy A (Frankfurt),262082,85.66,Centrust Savings Loan,63432,85.57000000000001,Centrust Savings Bank Preferred I,193909,85.48
Cekap Mentari Berhad,15870,cekap mentari berhad,cekap,,,,,KAP,94011,99.26,KAP (XETRA),94012,99.26,KAP International Holdings,179252,99.26,KAP International Holdings (Berlin),271637,99.26,AP,14627,99.18,AP Holdings,107817,99.18,CE Holdings,108530,99.18,AP (Thailand),115353,99.18,C Holdings,24873,99.1,K Group Holdings,101827,99.1
CELF LOAN PARTNERS V LIMITED,10977,celf loan partners v,celf,,,,,Excelfin Acquisition A,136521,99.48,Excelfin Acquisition Corporation Class B,195471,99.47,Excelfin Acquisition Units,186079,99.43,Excelfin Acquisition Equity Warrant EXP 25TH October 2028,186078,99.36,Matricelf,102514,99.28,Matricelf (Non-NASDAQ OTC),247113,99.28,Cel,24987,99.26,Cel,108537,99.26,Cel (Frankfurt),277482,99.26,Cel (Madrid),285104,99.26
Celg Distribuicao S.A. - CELG D,4234,celg distribuicao  celg d,celg,Celg On,1035.0,,,Companhia Celg de Participacoes On,82287,99.44,Celgene Cedear,151025,99.41,Celgene BDR,151024,99.39,Celg On,1035,99.38,Accelgraphics,69566,99.37,Accelgraphics (Stuttgart),220955,99.37,Celg PNA 1000,151022,99.37,Celg PNB 1000,151023,99.37,Celgene Contingent Value Rights 2010-2011,185105,99.33,Celg PN 1000,151021,99.32
Celulose Beira Industrial (Celbi) S.A.,17065,celulose beira industrial,celulose,Fibria Celulose On,1716.0,,,Fibria Celulose On,1716,99.47,Aracruz Celulose PNB Sponsored ADR 1:10,142452,99.47,Bahia Sul Celulose Preferred A Sponsored ADR 1:20,203008,99.46,Fibria Celulose Sponsored ADR 1:1,195592,99.45,Fibria Celulose (Frankfurt) Sponsored ADR 1:1,283380,99.45,Fibria Celulose (XETRA) Sponsored ADR 1:1,317192,99.45,Fibria Celulose ADR (Mexico) Reptsg One 1:1,223279,99.41,Aracruz Celulose (Frankfurt),298180,99.39,Aracruz Celulose (Munich),298181,99.39,Suzano Bahia Sul Papel Celulose A PN,152862,99.39
Cempra Inc,23360,cempra,cempra,,,,,CEM,15757,99.67,CEM,70982,99.67,PRA International,76093,99.67,CEM,91787,99.67,PRA Group,134869,99.67,PRA Group (Pet),252210,99.67,PRA Group (Berlin),265523,99.67,PRA International (Berlin),302652,99.67,CE Holdings,108530,99.5,RA International Group,126784,99.5
Center Auto Lease Company Limited,18161,center auto lease,center,Center Parcs,6346.0,Nihon M&A Center (Non-NASDAQ OTC) Holdings,247565.0,Centerpulse,41613,99.71,Centerpulse (Non-NASDAQ OTC),235200,99.71,Centerpulse (Frankfurt),293865,99.71,Centerpulse (XETRA),310714,99.71,Center Laboratories,115460,99.67,Centerstate Banks (Berlin),285118,99.65,Centerstate Bank,59395,99.64,Centerplate,157116,99.64,Centerac Technologies,99409,99.63,Center Parcs,6346,99.62
CENTRAIS ELETRICAS DE RONDONIA S/A CERON,4474,centrais eletricas de rondonia s/a ceron,centrais,Centrais Electricas Sponsored ADR,143231.0,,,Centrais Electricas de Santa Catar On,82132,99.75,Centrais Eletricas do Para Celpa On,148810,99.75,Centrais Eletricas Brasileiras Cedear,148809,99.7,Centrais Eletricas do Para Celpa Series A PN,139590,99.69,Centrais Eletricas do Para Celpa Series B PN,148805,99.69,Centrais Eletricas do Para Celpa Series C PN,148806,99.69,Centrais Electricas Sponsored ADR,143231,99.68,Centrais Eletr Bras- Eletrobras On,80318,99.68,Centrais Electricas Santa GDR Regular S,203774,99.63,Centrais Electricas Santa GDR 144A,203773,99.62
