Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Bay Street Funding Trust,5113,bay street funding,bay,Bay Networks,62867.0,Cyber Bay (Non-NASDAQ OTC),235715.0,Bayer United Kingdom,45304,99.58,Bay State Gas,62869,99.58,Bayou Steel A,62873,99.58,Bayswater Uranium (XETRA),310217,99.57000000000001,Baycurrent Consulting,106358,99.56,Baycurrent (Non-NASDAQ OTC) Consulting,244063,99.56,Baytex Energy Trust Unit (New York),234597,99.56,Bayou Steel - A- (Berlin),303891,99.56,Bayerische Brauholding,15103,99.55,Bayou Steel,70414,99.55
BAYERNLB CAPITAL TRUST I,22302,bayernlb capital i,bayernlb,,,,,Bayer,87368,99.43,Bayer (XETRA),91421,99.43,Bayer,165150,99.43,Bayer (BUD),216877,99.43,Bayer (Mexico),216878,99.43,Bayer (Tokyo),221208,99.43,Bayer (SEAQ International),221209,99.43,Bayer (Bucharest),223929,99.43,Bayer (Swiss Stock Exchange),223930,99.43,Bayer (Swiss Stock Exchange),227228,99.43
Bayu Padu Sdn Bhd,15841,bayu padu sdn bhd,bayu,Bayu Buana,99025.0,,,Bayu Buana Foreign Board,221214,99.54,Bayu Buana,99025,99.52,Bayuk Cigars,62876,99.48,Yu Group,127684,99.21,Hudson's Bay,8796,85.55,Hudson's Bay,8797,85.55,Hudson's Bay (Non-NASDAQ OTC),237096,85.55,Hudson's Bay (Frankfurt),279351,85.55,Aston Bay Holdings,81363,85.52,Aston Bay Holdings (Non-NASDAQ OTC),243839,85.52
BAZALGETTE FINANCE PLC,9786,bazalgette,bazalgette,,,,,ETT Limited,1641,99.46,ETT,34404,99.46,GET Group,42247,99.46,GET Group,47396,99.46,ETT,100414,99.46,GET Holdings,100744,99.46,Al Group,98448,99.33,LG,115261,99.33,TT International,123721,99.33,ZA Group,132821,99.33
BAZALGETTE HOLDINGS LIMITED,9804,bazalgette,bazalgette,,,,,ETT Limited,1641,99.46,ETT,34404,99.46,GET Group,42247,99.46,GET Group,47396,99.46,ETT,100414,99.46,GET Holdings,100744,99.46,Al Group,98448,99.33,LG,115261,99.33,TT International,123721,99.33,ZA Group,132821,99.33
BB & T Corp.,1038,bb & t corp.,bb,Panos BB,11001.0,BB Biotechnology (Non-NASDAQ OTC),244068.0,BBM Holdings Incorp,70419,99.64,PBB Bancorp,56677,99.61,NBB Bancorp,66815,99.61,CBB Bancorp,128646,99.61,RBB Bancorp,138024,99.61,RBB Bancorp (Frankfurt),265700,99.61,CBBC Bancorp,53017,99.58,BBN Global CNSL Incorp,70420,99.53,PBB Venture Corporation,146496,99.51,BBVA Bancomer,24637,99.48
BBCN Bank,22614,bbcn,bbcn,,,,,BCN,32724,99.86,BBC,117218,99.86,BB Holdings (Berlin),299800,99.67,C Holdings,24873,99.4,Asea BBC,308,85.64,CNP,16017,79.77000000000001,CNA,25205,79.77000000000001,CNA Group,33416,79.77000000000001,CNK International,33418,79.77000000000001,CNB Holdings,71271,79.77000000000001
BB-LEASING SA ARRENDAMENTO MERCANTIL,4128,bb leasing arrendamento mercantil,bb,Panos BB,11001.0,BB Biotechnology (Non-NASDAQ OTC),244068.0,BBJ Environmental Technology,70418,99.52,Dobbies Garden Centres,46639,99.51,Dobbies Garden Centres (Berlin),300592,99.51,Shabbir Tiles and Ceramics,113535,99.51,Rubber Research Elastomerics,57260,99.49,Caribbean Development,215109,99.48,Gibbs (A) Far Eastern,47409,99.48,Robbins and Myers,61167,99.48,BBVA Bancomer Mextrac,171651,99.48,Robbins and Myers (Frankfurt),281546,99.48
"BC CARD CO., LTD.",14266,bc card,bc,BC Moly,81621.0,BC BUD (Non-NASDAQ OTC),244071.0,BCI R,32721,99.67,ABC-Mart,106258,99.67,HSBC Holdings Cedear,149250,99.67,ABC-Mart (Non-NASDAQ OTC),243368,99.67,ABC-Mart (Frankfurt),267399,99.67,BCP R (VIRT-X),293550,99.67,BCP AF,41401,99.62,BC BUD,81619,99.62,BC BUD (Non-NASDAQ OTC),244071,99.62,BC Vaud N,115403,99.62
BCBF Participacoes S.A.,4348,bcbf participacoes,bcbf,,,,,BCB,108221,99.29,BF Investment,99101,99.2,C Holdings,24873,99.11,F Investment Trust Group,125685,99.11,RBC Bioscience,122057,74.75,Banco ABC Brasil PN Receipts,150651,74.75,Banco ABC Brasil PN Receipts,150652,74.75,Banco ABC Brasil PN Receipts,150653,74.75,Banco ABC Brasil PN Receipts,150654,74.75,Banco ABC Brasil PN Receipts,150770,74.75
Bci Asset Management Administradora General de,5794,bci asset management administradora general de,bci,BCI,32720.0,,,Nbci Automatic Exchange Securities Traces Nbci,146066,99.42,GBCI Capital Trust II Preferred Guaranteed Securities,144706,99.41,BCI Minerals,81623,99.38,BCI Minerals (Frankfurt),268353,99.38,GBCI Capital Trust Preferred Securities,144707,99.38,BCI B Converted Into 539535,177577,99.38,BCI Navigation,15149,99.37,BCI Navigation (Frankfurt),277033,99.37,BCI Navigation (XETRA),310226,99.37,Bcibc Bond Index Fund,193342,99.36
