Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Lazam-MDS Corretora e Administradora de Seguro,4548,lazam mds corretora e administradora de seguro,lazam,,,,,ZAM,124367,99.12,AM,14528,99.08,AM Group Holdings,98528,99.08,La Holdings,111212,99.08,ZA Group,132821,99.08,La Group,179478,99.08,La Group (Non-NASDAQ OTC),242241,99.08,AM (Dutch Trading Service),293139,99.08,AM (Stuttgart),293140,99.08,Z Group PLC,51849,99.04
LBBW Dublin Management GmbH,7675,lbbw dublin management gmbh,lbbw,,,,,LB Finance,120537,99.14,BB Holdings (Berlin),299800,99.14,LB Baden Wuerttemberg,19454,74.67,Zimbabwe Spinners and Weavers,51865,74.64,Shanghai Labway Clinical Laboratory 'A',89976,74.61,Shanghai Labway (SEC) Clinical Laboratory 'A',213664,74.61,Zimbabwe Alloys Preference,183770,74.59,Dunlop Zimbabwe,46713,74.58,Nova Klubburinn,103090,74.58,Cap Note 3-BBSW + 3.00 Perpetual Non-Cumulative Red T-03-28,148903,74.58
LBBW Luxemburg S.A.,15128,lbbw luxemburg,lbbw,,,,,LB Finance,120537,99.25,BB Holdings (Berlin),299800,99.25,LB Baden Wuerttemberg,19454,74.82000000000001,BB Walker,70416,74.77,Nova Klubburinn,103090,74.66,Libbey,55683,74.65,Libbey (Frankfurt),279953,74.65,Libbey (XETRA),306805,74.65,Labwire,130407,74.63,Zimbabwe Finance Holdings,51864,74.61
LBC Tank Terminals Holding Netherlands B.V.,16342,lbc tank terminals holding netherlands b.v.,lbc,LBC Express Holdings,111251.0,,,Nlbcontinental B,37516,99.41,Schwaelbchen Molkerei,95482,99.31,LBC Express Holdings,111251,99.3,Schwaelbchen Molk (XETRA),21941,99.27,LB Finance,120537,99.09,C Holdings,24873,99.05,WestLB AG,23650,79.4,First ULB,54372,79.39,ELB Group,34228,79.33,KLB Securities,36134,79.33
LBG Capital No.1 plc,9435,lbg capital no.1,lbg,LBG Media,126221.0,,,LBG Media,126221,99.48,LBG Media (Frankfurt),271908,99.48,BG Group,32816,99.22,BG Group,45405,99.22,LB Finance,120537,99.22,BG (Tokyo),221234,99.22,BG Group (Non-NASDAQ OTC),234662,99.22,BG Group (Frankfurt),277074,99.22,BG Group (XETRA),310297,99.22,Amci Acquisition Corporation CLB,192700,79.45
LBG Capital No.2 plc,9436,lbg capital no.2,lbg,LBG Media,126221.0,,,LBG Media,126221,99.48,LBG Media (Frankfurt),271908,99.48,BG Group,32816,99.22,BG Group,45405,99.22,LB Finance,120537,99.22,BG (Tokyo),221234,99.22,BG Group (Non-NASDAQ OTC),234662,99.22,BG Group (Frankfurt),277074,99.22,BG Group (XETRA),310297,99.22,Amci Acquisition Corporation CLB,192700,79.45
LBPAM European Debt Funds S.A.,15274,lbpam european debt funds,lbpam,,,,,PAM Holdings,56630,99.21,LBP,74271,99.21,AM,14528,99.15,BP International,52780,99.15,AM Group Holdings,98528,99.15,PA,112578,99.15,LB Finance,120537,99.15,BP,124430,99.15,BP (Tokyo),221286,99.15,BP (Swiss Stock Exchange),224005,99.15
LBS LIMITED PARTNERSHIP,22058,lbs partnership,lbs,LBS Bina Group,111253.0,,,Elbstein,92476,99.52,LBS Bina Group Conversion Preference,172113,99.49,LBS Bina Group,111253,99.43,LBS Bina Group Nil Paid 28/07/17,218164,99.39,LBS Bina Group Warrants to Sub for Ordinary,172114,99.35,LBSBC Nim 2007-3 Preferred 144A 3C7,145547,99.32,Elbschloss-Brauerei Taken Over by 923536 14/05/93,17061,99.31,BS,24840,99.24,LB Finance,120537,99.24,ELB Group,34228,79.42
LCL EMISSIONS S.A.,8586,lcl emissions,lcl,LCL,27824.0,,,Delclima,16463,99.38,LCL,27824,99.38,Delclima (Non-NASDAQ OTC),235808,99.38,Steelcloud,57746,99.35,Steelcloud (Frankfurt),282088,99.35,Steelcloud (XETRA),308469,99.35,Amundi Asset Management LCL (Berlin) BP Monetarises N1,290539,99.31,C Holdings,24873,99.14,DLC Holdings,82557,79.45,VLC Holdings,114793,79.45
Leading Affluence Limited,10574,leading affluence,leading,Leading Leisure,48531.0,Leading Edge Materials (Non-NASDAQ OTC),246861.0,Leading Leisure,48531,99.69,Leading Brands,215628,99.65,Leading Brands (XETRA),306774,99.65,Leading Holdings Group,102215,99.58,Leading Holdings (Frankfurt) Group,271912,99.58,Leadingside,55651,99.57000000000001,Leadingside (Berlin),301806,99.57000000000001,Leading Edge (Frankfurt) Materia,264273,99.54,Leading Spirit (Frankfurt),295681,99.52,Leading Edge Packaging,55650,99.51
