Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Pirapora III Energias Renovaveis S.A.,4437,pirapora iii energias renovaveis,pirapora,,,,,AP,14627,99.12,AP Holdings,107817,99.12,AP (Thailand),115353,99.12,RA International Group,126784,99.12,O-Bank,115989,99.06,Apria,59064,79.47,Agora Holdings,52032,79.42,Anora Group,91181,79.42,Agora,107517,79.42,Vapor Group,132525,79.42
Pirapora IV Energias Renovaveis S.A,4439,pirapora iv energias renovaveis,pirapora,,,,,AP,14627,99.12,AP Holdings,107817,99.12,AP (Thailand),115353,99.12,RA International Group,126784,99.12,O-Bank,115989,99.06,Apria,59064,79.48,Agora Holdings,52032,79.42,Anora Group,91181,79.42,Agora,107517,79.42,Vapor Group,132525,79.42
PISCES FINANCE II LIMITED,14826,pisces ii,pisces,,,,,SCE,39000,99.5,CES International,53090,99.5,ISC,119894,99.5,CE Holdings,108530,99.36,ES Group (Holdings),118639,99.36,SC Holdings,131767,99.36,C Holdings,24873,99.2,Ceps,125322,85.6,Ceps (Berlin),285135,85.6,Pishesti Mashini,3306,82.81
"PITTSBURGH GLASS WORKS, LLC",22663,pittsburgh glass works,pittsburgh,Pittsburgh Brewery,67348.0,,,Pittsburgh Brewery,67348,99.65,Pittsburgh National,67349,99.63,North Pittsburgh Systems,75395,99.61,North Pittsburgh Systems (Berlin),302326,99.61,Pittsburgh and West Virginia (Frankfurt),281115,99.6,Pittsburgh and West Virginia (XETRA),307820,99.6,Pittsburgh Iron and Steels,29322,99.58,Pittsburgh Financial,76010,99.57000000000001,Pittsburgh Financial (Berlin),302601,99.57000000000001,North Pittsburgh Telephone,75396,99.54
PIV Investment Finance (Cayman) Limited,14741,piv,piv,PIV,126687.0,,,PIV,126687,100.0,Piva,21126,99.86,Pivot Group,3307,99.75,Pivka,95099,99.75,Pivotal,11228,99.6,Pivotal (Nasdaq Non-National),239100,99.6,Pivotal (Frankfurt),296533,99.6,Pivotal (XETRA),314720,99.6,Pivovara,11234,99.55,Pivotree,85400,99.55
Plagwitzer Immobiliengesellschaft mbH,7849,plagwitzer immobiliengesellschaft mbh,plagwitzer,,,,,Witz,114902,99.2,PLA,38112,99.15,IT,27121,99.1,IT Group,55439,99.1,IT Group Holdings,55440,99.1,TZ,86800,99.1,La Holdings,111212,99.1,PL Group,112801,99.1,WI,124115,99.1,La Group,179478,99.1
Plagwitzer Projektentwicklungsgesellschaft Mbh,7836,plagwitzer projektentwicklungsgesellschaft mbh,plagwitzer,,,,,Witz,114902,99.16,PLA,38112,99.12,IT,27121,99.08,IT Group,55439,99.08,IT Group Holdings,55440,99.08,TZ,86800,99.08,La Holdings,111212,99.08,PL Group,112801,99.08,WI,124115,99.08,La Group,179478,99.08
PLAINS MIDSTREAM CANADA ULC,5122,plains midstream canada ulc,plains,Plains Petroleum,11244.0,Western Plains (Non-NASDAQ OTC) Petroleum,240861.0,Plains Spirit Financial,67358,99.56,Plains Exploration and Production,60995,99.53,Plains Exploration and Production,199277,99.53,Plains Exploration and Production Company,208784,99.53,Plains Exploration and Production (Frankfurt),281123,99.53,Plains Exploration and Production (XETRA),307825,99.53,Plains Capital Corporati On,76016,99.52,Plains Petroleum,11244,99.51,Plains Petroleum,67356,99.51,Plains Resources,67357,99.51
PLATFORM SPECIALTY PRODUCTS CORPORATION,23612,platform specialty products corporation,platform,Fashion Platform,34515.0,,,Platform Resources Warrants,160366,99.58,Platforma Mediowa Point Group PDA Dead,180204,99.54,Multi Platform Integration,56079,99.52,Platform Acquisition Holding (Depository Interest) (WI),239113,99.51,Platform Utinet RU,38130,99.49,D&D Platform REIT,118048,99.43,Arco Platform Limited Class B,192970,99.43,Vasta Platform Limited Class B,201668,99.43,Sygnum Platform Winners Index ETP,191153,99.42,Sygnum Platform (Berlin) Winners Index ETP,259708,99.42
PLATOU EIENDOMSINVEST 114 AS,16619,platou eiendomsinvest 114 as,platou,,,,,Lato,60411,99.25,PLA,38112,99.19,TOU,40114,99.19,Lat,120529,99.19,At-Group,24421,99.13,At Trust,45099,99.13,La Holdings,111212,99.13,PL Group,112801,99.13,To Holdings,114306,99.13,La Group,179478,99.13
"Plaza Drive Properties, LLC",23121,plaza drive properties,plaza,Plaza,89700.0,Plaza Retail REIT (Non-NASDAQ OTC),248077.0,Plazacorp Retail (Non-NASDAQ OTC) Properties,239115,99.78,Plaza Retail REIT,85434,99.62,Plaza Retail REIT (Non-NASDAQ OTC),248077,99.62,Plaza Create (Berlin),302619,99.59,Plaza Centres,95113,99.57000000000001,Plaza Centers,126691,99.57000000000001,Plaza Centers (Toronto),218586,99.57000000000001,Plaza Centers (Warsaw),225468,99.57000000000001,Plaza Centers (Berlin),302618,99.57000000000001,Plaza Centers (XETRA),314746,99.57000000000001
PNK Finance Corp,23654,pnk corp,pnk,,,,,NK,121377,99.4,Sompo Japan NPNK Holdings Unsponsored ADR 2:1,190842,99.27,K Group Holdings,101827,99.22,Cam Correa PN,143104,79.68,Norb Odebrec PN,146166,79.63000000000001,Cobrasma PN,143500,79.62,M Roscoe PN,145673,79.62,Leco PN,145556,79.60000000000001,Schlosser PN,147094,79.60000000000001,Cedro PN,139588,79.58
