Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
Slovenska Sporitelna as,18006,Slovenska Sporitelna AS,22205,100,"[('Slovenska Sporitelna AS', 100), ('Elna', 90), ('NSK', 90), ('Berlin III AS', 86), ('Danfoss AS', 86), ('Doma AS', 86), ('Noving AS', 86), ('Ortas AS', 86), ('Stock Plzen AS', 86), ('UDI CEE AS', 86)]"
"UniCredit Bank Slovakia, a.s.",18009,T Bank,22692,90,"[('T Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Unicredit Bank', 90), ('Unicredit', 90), ('Security Bank', 90)]"
"CSOB Leasing, a.s.",18010,Security Leasing Corporation,113453,90,"[('Security Leasing Corporation', 90), ('ASI', 90), ('Security Leasing Corporation', 90), ('CS', 90), ('A N G Holdings (Australian)', 86), ('A P Group Taken Over 25/10/92', 86), ('American Leasing On 1000', 86), ('Banco Estado Pernambuco S/A', 86), ('Bobar Banka A D Bijeljina', 86), (""BTR 'A'"", 86)]"
"Istrobanka, a.s.",18011,AB Banka,4729,90,"[('AB Banka', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('IST Limited', 90), ('Security Bank', 90), ('NK', 90)]"
HVB Bank Slovakia a.s.,18012,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('K&S', 90), ('Security Bank', 90), ('Security Bank', 90), ('KIA Corporation', 90), ('Security Bank', 90)]"
Ceskoslovenska Obchodni Banka as,18014,Ceskoslovenska Obchodni Banka AS,6385,100,"[('Ceskoslovenska Obchodni Banka AS', 100), ('AB Banka', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
"Leasing Slovenskej sporitlene,a.s.",18015,Security Leasing Corporation,113453,90,"[('Security Leasing Corporation', 90), ('Enea', 90), ('Security Leasing Corporation', 90), ('Enea', 90), ('Banco BTG Pactual S A', 86), ('Elekeiroz S A', 86), ('Fibra Leasing', 86), (""Foster's Group"", 86), (""Gibson's"", 86), ('Mcleod M S', 86)]"
"Ceskoslovenska obchodna banka, a.s.",18016,Ceskoslovenska Obchodni Banka AS,6385,95,"[('Ceskoslovenska Obchodni Banka AS', 95), ('AB Banka', 90), ('A C N 059 457 279', 86), ('A C N 603 323 182', 86), ('A R C Industries', 86), ('A V Buildings', 86), ('A-Cap Development', 86), (""BA Embotteladora 'A'"", 86), ('Banco BTG Pactual S A', 86), (""BTR 'A'"", 86)]"
"Tatra Residence, s.r.o.",18017,Tatra,12818,90,"[('Tatra', 90), ('ESI', 90), ('Cudgen R Z', 86), ('Elekeiroz S A', 86), (""Foster's Group"", 86), (""Gibson's"", 86), (""Johnson's Well Rights Applications"", 86), ('Mcleod M S', 86), ('Nilsen O J', 86), ('O R M Inter', 86)]"
"GRANVIA, a.s.",18018,IA,119645,90,"[('IA', 90), ('A C N 059 457 279', 86), ('A C N 603 323 182', 86), ('A N G Holdings (Australian)', 86), ('A P Group Taken Over 25/10/92', 86), ('A-Cap Development', 86), (""BA Embotteladora 'A'"", 86), ('Banco BTG Pactual S A', 86), ('Banco Estado Pernambuco S/A', 86), ('Bobar Banka A D Bijeljina', 86)]"
"CPI Finance Slovakia, a.s.",18019,CPI,53563,90,"[('CPI', 90), ('CPI', 90), ('INA', 90), ('KIA Corporation', 90), ('A R C Industries', 86), ('A V Buildings', 86), (""BTR 'A'"", 86), ('CPI Group', 86), (""Della Penna 'A'"", 86), ('Dominant Finance Inc', 86)]"
"UniCredit Bank Czech Republic and Slovakia, a.",18020,T Bank,22692,90,"[('T Bank', 90), ('Public', 90), ('Republic', 90), ('Unicredit Bank', 90), ('Unicredit', 90), ('Republic', 90), ('A C N 059 457 279', 86), ('A C N 603 323 182', 86), ('A N G Holdings (Australian)', 86), ('A P Group Taken Over 25/10/92', 86)]"
Nove Mesto ONE Industrial Park II SK s.r.o.,18021,2 Park Street Trust,4,86,"[('2 Park Street Trust', 86), ('A R C Industries', 86), ('AMP Industrial Trust', 86), ('Australian Industrial REIT', 86), ('Banco BTG Pactual S A', 86), ('Banco Estado Pernambuco S/A', 86), ('Bremer Park', 86), ('Cobalt One', 86), ('Cudgen R Z', 86), ('Darling Park Trust', 86)]"
"Social Financing SK, s.r.o.",18022,Financing,17627,90,"[('Financing', 90), ('A R C Industries', 86), ('Cudgen R Z', 86), ('Elekeiroz S A', 86), (""Foster's Group"", 86), (""Gibson's"", 86), ('Mcleod M S', 86), ('Nilsen O J', 86), ('O R M Inter', 86), (""o'Connor T"", 86)]"
