Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
INMOBILIARIA APOQUINDO SA,5806,inmobiliaria apoquindo,inmobiliaria,Union Inmobiliaria,13356.0,Inmobiliaria Colonial (Non-NASDAQ OTC),246384.0,Inmobiliaria Bami,18778,99.77,Inmobiliaria Urbis,18780,99.75,Inmobiliaria Urbis (Frankfurt),295355,99.75,Inmobiliaria Urbis (XETRA),312777,99.75,Inmobiliaria SIC,110475,99.74,Inmobiliaria Palo Grande,48083,99.74,Inmobiliaria Manquehue,93680,99.73,Inmobiliaria Ruba SA,26985,99.72,Inmobiliarian San Patricio,93684,99.71,Inmobiliaria IDE INV,110474,99.71
Inner Mongolia Datang International Tuoketuo P,6681,inner mongolia datang tuoketuo p,inner,Inner Workings,48086.0,Inner Spirit (Non-NASDAQ OTC) Holdings,237231.0,Inner Mongolia Dian TOU Energy 'A',89109,99.7,Inner Mongolia Dian (SEC) TOU Energy 'A',212884,99.7,Inner Mongolia MDHN THPW (SSE Connect Equities) 'A',212877,99.67,Inner Mongolia Baotou Steel Union 'A',87645,99.67,Inner Mongolia (SSE Connect Equities) Baotou Steel Union 'A',212882,99.67,Inner Mongolia Development Holdings,206416,99.66,Inner Mongolia Yitai Coal 'B',134411,99.66,Inner Mongolia Yitai Coal 'H',162940,99.66,Inner Mongolia (Frankfurt) Yitai Coal 'H',256544,99.66,Inner Mongolia Yitai,196838,99.65
InPower BC General Partnership,5287,inpower bc general partnership,inpower,,,,,Brainpower,15446,99.35,Brainpower (XETRA),15447,99.35,Power International,3350,99.29,Power,29373,99.29,International Power,48141,99.29,Power Holdings,85609,99.29,Power Finance,97963,99.29,Securities Power,104250,99.29,International Power Group,130229,99.29,Power Finance (National India),222551,99.29
Insituform Technologies,2164,insituform technologies,insituform,Insituform Group Merger,65692.0,,,Insituform Group Merger,65692,99.7,Insituform East Incorporated,196859,99.68,Insituform Mid-American,65693,99.61,Insituform Group Warrants 4.90 Expired 27/09/91,196860,99.47,NSI,20644,99.23,NSI,37621,99.23,NSI International,75448,99.23,NSI,94871,99.23,Sit,95957,99.23,NSI (Non-NASDAQ OTC),247685,99.23
INSTITUTIONAL SHAREHOLDER SERVICES INC.,22862,institutional shareholder services,institutional,Institutional Income Government,65696.0,Euromoney Institutional (Non-NASDAQ OTC) Investor,245411.0,Carey Institutional Properties Service 11,70890,99.69,Institutional Income Government,65696,99.62,Institutional Financial Markets (Berlin),287149,99.62,Institutional Group Fund Fixed Income,65699,99.62,Cameco Institutional Recp,63250,99.58,Institutional Service Trust Adjustable Government Insurances A,65697,99.58,Institutional Service Trust Adjustable Rate Government B,65698,99.57000000000001,Nations Institutional Reserves Treasury Reserve Market,79592,99.57000000000001,Strong Institutional Funds Bond Fund Investment Shares,147528,99.57000000000001,Vanguard Institutional Portfolio,69087,99.55
Integer Investment PCC Limited,10005,integer pcc,integer,Integer Holdings,134425.0,,,Integer PL SA,179101,99.86,Integer PL SA,179102,99.86,Integer PL SA,179103,99.86,Integer PL SA,179104,99.86,Integer Holdings,134425,99.78,Integer Holdings (Pet),251674,99.78,Integer Holdings (Frankfurt),263940,99.78,Integ,73742,99.62,Integ (Berlin),301541,99.62,Integer PL PDA Series B,179100,99.53
Integracao Transmissora de Energia S.A.,4471,integracao transmissora de energia,integracao,,,,,Integra,18809,99.34,Integra,55297,99.34,Integra Bank,55298,99.34,Integra Bank (Berlin),287154,99.34,Integra (Frankfurt),295380,99.34,Integra (XETRA),312797,99.34,Integ,73742,99.26,Integ (Berlin),301541,99.26,RAC,49978,99.16,TEG Group (the),51003,99.16
INTELLECT AIM MANAGEMENT LTD.,25417,intellect aim management,intellect,Intellect Electronics,2248.0,,,Intellect Design Arena,97742,99.65,Intellect Design Arena,101524,99.65,Intellect Neurosciences,55311,99.6,Intellect (Berlin) Neurosciences,287161,99.6,Intellecta AB,179105,99.59,Intellecta AB (Non-NASDAQ OTC),237259,99.59,Intellectual Capital Group,9002,99.59,Intellect Electronics,2248,99.58,Intellect Holdings Deferred,151821,99.57000000000001,Intellectual Technology,55312,99.55
INTERACTIVE VISUAL SOLUTIONS PRIVATE LIMITED,11913,interactive visual solutions private,interactive,Giant Interactive,8215.0,Ynvisible (Non-NASDAQ OTC) Interactive,250004.0,Interactive Digital Solutions,48110,99.77,Interactive Digital Solutions (Berlin),301532,99.77,Interactive Capital Partners,9015,99.62,Sysis Interactive Simulations,22682,99.62,Interactive Systems Worldwide,55321,99.62,Interactive Digital Technologies,119832,99.62,Interactive Systems Worldwide (Berlin),301535,99.62,Interactive Financial Services,101533,99.61,Interactive Media Technologies,206460,99.61,Interactive Intelligence Group,60228,99.6
Inter-American Development Bank,22506,inter american development,inter,Inter,27025.0,Inter Action (Non-NASDAQ OTC),246404.0,Inter Canadian Development,9008,99.85,Interactive Brand Development,55320,99.8,Interactive Brand Development (Berlin),287151,99.8,Interamerican Gaming,55323,99.7,Interamerican Resources,206461,99.69,Interamerican,18824,99.67,Interamerican (Frankfurt),295397,99.67,Interamerican (VIRT-X),295398,99.67,Interamerican Acquisition Group Inc,73793,99.63,Arab Printers and Developers,24272,99.63
INTERCEMENT BRASIL S.A.,4141,intercement brasil,intercement,,,,,International Cement Group,119841,99.5,Inter,27025,99.43,Inter Investment International (Frankfurt),295388,99.43,ENT,1607,99.29,Men Investment Group,2744,99.29,CEM,15757,99.29,CEM,70982,99.29,CEM,91787,99.29,RC Group,50039,99.2,CE Holdings,108530,99.2
INTERCHILE S.A.,5808,interchile,interchile,,,,,Inter,27025,99.67,Chile (Frankfurt),293912,99.67,Inter Investment International (Frankfurt),295388,99.67,Chile (XETRA),310804,99.67,Hi,26603,99.33,RC Group,50039,99.33,T Bank,22692,99.18,C Holdings,24873,99.18,Intercim,65720,87.9,Fintech,34587,85.85
Intergas Finance B.V.,16230,intergas b.v.,intergas,,,,,Ergas,17221,99.56,Inter,27025,99.56,Inter Investment International (Frankfurt),295388,99.56,ERG,34373,99.38,ERG,88581,99.38,ERG,109401,99.38,ERG (Non-NASDAQ OTC),205050,99.38,ERG (Non-NASDAQ OTC),236210,99.38,ERG (Frankfurt),269970,99.38,ERG (SEAQ International),294614,99.38
Interligacao Eletrica do Madeira S.A.,4257,interligacao eletrica do madeira,interligacao,,,,,Inter,27025,99.27,Inter Investment International (Frankfurt),295388,99.27,RLI,134949,99.17,RLI (Frankfurt),265819,99.17,IG Group,48013,99.12,CA,59309,99.12,GA Holdings,100637,99.12,AC Holdings,107431,99.12,IG Group Holdings,124602,99.12,IG Group Holdings (Non-NASDAQ OTC),246298,99.12
Interligacao Eletrica Garanhuns S.A.,4295,interligacao eletrica garanhuns,interligacao,,,,,Inter,27025,99.28,Inter Investment International (Frankfurt),295388,99.28,RLI,134949,99.18,RLI (Frankfurt),265819,99.18,IG Group,48013,99.12,CA,59309,99.12,GA Holdings,100637,99.12,AC Holdings,107431,99.12,IG Group Holdings,124602,99.12,IG Group Holdings (Non-NASDAQ OTC),246298,99.12
Intermarket Bank AG,2883,intermarket,intermarket,MFS Intermarket Trust I,145835.0,,,Intermark,65733,99.9,MFS Intermarket Trust I,145835,99.79,Interm,119838,99.71,MFS Intermarket Trust I Nav,238112,99.69,Inter,27025,99.62,Inter Investment International (Frankfurt),295388,99.62,Mark Holdings,55841,99.53,Mark Holdings,207461,99.53,Mark Holdings (Berlin),304045,99.53,Ark,32366,99.43
International Bank for Reconstruction and Deve,22507,for reconstruction and deve,for,For Startups,109639.0,Quest for Growth (Non-NASDAQ OTC),248247.0,El Alameya for Reconstruction,16998,99.64,El Mamoura Company for Construction and Tourism Development,17023,99.64,TRC Construction Foreign Board,230620,99.63,International GRP for Constn and Real Est,18858,99.63,Fallujah for Construction Materials,100472,99.61,Ascon Construction Foreign Board,231581,99.61,Acrow Formwork and Construction Services,80968,99.6,Al Khazer for Construction Materials,98450,99.6,Acrow Formwork and (Frankfurt) Construction Services,267451,99.6,Sriracha Construction Foreign Board,230533,99.58
"International Far Eastern Leasing Co., Ltd.",6457,far eastern leasing,far,Far,82967.0,Far (Non-NASDAQ OTC),245473.0,Far Eastern Energy,118744,99.81,Far Eastern Bank,34502,99.73,Far Eastern International Bank,115612,99.73,Far Eastern University,109499,99.73,Far East Shipping,178476,99.72,Far Eastern Polychem (Non-NASDAQ OTC),236363,99.72,Far Eastern Polychem (Berlin),300889,99.72,Far East Bank and Trust,34501,99.71,Far East Energy,54248,99.71,Far Eastern Electrovyaz,72448,99.71
INTERNATIONAL FINANCE FACILITY FOR IMMUNISATIO,9291,facility for immunisatio,facility,Meiho Facility Works,111627.0,GDI Integrated Facility (Non-NASDAQ OTC) Services Subordinate Voting,245734.0,Meiho Facility Works,111627,99.55,AWC Facility Solutions Berhad,24483,99.53,Rithwik Facility Manage Services,103967,99.46,Garuda Maintenance Facility Aero Asia,100688,99.43,GDI Integrated Facility Services Subordinate Voting,83259,99.43,GDI Integrated Facility (Non-NASDAQ OTC) Services Subordinate Voting,245734,99.43,GDI Integrated Facility (Frankfurt) Services Subordinate Voting,263321,99.43,KHFM Hospitality and Facility MSRS,101987,99.38,Carlson Dividend Facility SA,15663,99.33,CIL,15939,99.22
INTERNATIONAL POWER FINANCE (2010) PLC,9456,power,power,Power,29373.0,ITM Power (Non-NASDAQ OTC),246488.0,Power International,3350,100.0,Power,29373,100.0,International Power,48141,100.0,Power Holdings,85609,100.0,Power Finance,97963,100.0,Securities Power,104250,100.0,International Power Group,130229,100.0,Power Finance (National India),222551,100.0,International Power (VIRT-X),232274,100.0,International Power (Frankfurt),279552,100.0
International Transmission Company,21829,transmission,transmission,Adani Transmission,23935.0,China High Speed Transmission (Non-NASDAQ OTC) Equipment Group,244623.0,Data Transmission,71752,99.83,PIX Transmissions,103479,99.83,Data Transmission (Berlin),300486,99.83,Adani Transmission,23935,99.8,R P G Transmission,103731,99.8,R P G Transmission,169966,99.8,Adani Transmissions Limited,97109,99.77,Newage Transmissions,49286,99.75,Allison Transmission Holdings,133663,99.75,Hansen Transmissions International (Non-NASDAQ OTC),205935,99.75
