Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
General Re Corporation,21012,General Re,65066,100,"[('General Re', 100), ('General', 95), ('General', 95), ('General', 95), ('General-Tire', 91), ('Genera', 90), ('Gener', 90), ('General Recyclage', 90), ('Nera', 90), ('General Red International', 90)]"
The Hertz Corporation,21013,The Hertz Corporation,77566,100,"[('The Hertz Corporation', 100), ('TZ', 90), ('E&H', 90), ('Hertz', 90), ('Investment Company of the West', 86), ('Over the Wire Holdings', 86), ('The Bahraini Saudi Bank', 86), ('The Village Building Company Limited', 86), ('Ballin and Hertz (Delisted-29/03/93)', 86), ('Base of the Bridge Technology', 86)]"
Centel Capital Corporation,21014,Centrel,33188,92,"[('Centrel', 92), ('Entel', 91), ('El Corporation', 90), ('ENT', 90), ('Centel Cable Television', 90), ('Centel Merger With 904864', 90), ('T T', 86), ('Centex', 83), ('Enitel', 83), ('Center Trust', 83)]"
Cleco Power LLC,21016,LEC,111263,90,"[('LEC', 90), ('Capital Power', 90), ('Cleco', 90), ('Capital Power', 90), ('Capital Power', 90), ('LEC', 90), ('Capital Power', 90), ('Australian Power and Gas', 86), ('Computer Power Group', 86), ('Power International', 86)]"
Verizon Maryland Inc,21017,Verizon Maryland,69117,100,"[('Verizon Maryland', 100), ('AR', 90), ('Land', 90), ('D&D', 86), ('Nuveen Maryland Premier Income Municipal Fund', 86), ('Verizon South Debenture 7% 2041', 86), (""Computer Devices Maryland 'B'"", 86), ('First Financial Corporation Western Maryland', 86), ('Maryland Federal Savings and Loans Association', 86), ('Maryland Permanent Bank and Trust', 86)]"
Verizon Virginia Inc.,21018,Verizon Virginia,69127,100,"[('Verizon Virginia', 100), ('Verizon West Virginia', 95), ('Inia', 90), ('RGI', 90), ('IRG', 90), ('IA', 90), ('RG Securities', 90), ('Virginia Gold Mines Income', 86), ('Misr San Paolo West Virginia Mahala Kobra', 86), ('Societa Virginia Mecanique Limited Data', 86)]"
Frontier West Virginia Inc,21019,Inia,8953,90,"[('Inia', 90), ('RGI', 90), ('IRG', 90), ('West', 90), ('West', 90), ('Frontier', 90), ('West', 90), ('Frontier', 90), ('Frontier', 90), ('Frontier', 90)]"
Chevron U.S.A. Inc.,21020,Chevron,132881,90,"[('Chevron', 90), ('A N G Holdings (Australian)', 86), ('A P Group Taken Over 25/10/92', 86), ('Bakic Foca U Stecaju', 86), ('Banco BTG Pactual S A', 86), ('Banco Estado Pernambuco S/A', 86), ('Bisina NVJ U Stecaju', 86), ('Bobar Banka A D Bijeljina', 86), ('Borja Teslic U Stecaju', 86), ('Bosanka Doboj U Stecaju', 86)]"
Cincinnati Bell Telephone Company,21021,Trust Company,4284,90,"[('Trust Company', 90), ('Bell Telephone', 90), ('Cincinnati Bell', 90), ('Bakixanov Company', 86), ('Bell Group', 86), ('Bell IXL Investments', 86), ('Company On', 86), ('Contax Holding Company', 86), ('Faulding FH&Company', 86), ('King Island Company', 86)]"
Mandalay Resort Group,21022,Mandalay Resort Group,66281,100,"[('Mandalay Resort Group', 100), ('Mandalay Resort Group (XETRA)', 95), ('Man AG', 90), ('Man AG', 90), ('Group', 90), ('Group', 90), ('Esor', 90), ('RT Group', 90), ('Group', 90), ('Andal', 90)]"
Columbia Energy Group,21023,Columbia Energy Group,63740,100,"[('Columbia Energy Group', 100), ('Columbia Energy Group (Berlin)', 95), ('Energy', 90), ('Group', 90), ('Group', 90), ('ERG', 90), ('COL', 90), ('Energy Group', 90), ('Group', 90), ('Energy', 90)]"
Commonwealth Edison Company,21024,Trust Company,4284,90,"[('Trust Company', 90), ('Edison', 90), ('Common', 90), ('Edison', 90), ('Commonwealth Edison Company Preferred $1.96', 90), ('Edison', 90), ('Commonwealth Edison Company Preferred$ 2.425', 90), ('Commonwealth Edison Company Preferred 2.425$ (See 133326)', 90), ('Bakixanov Company', 86), ('Commonwealth IRS', 86)]"
"Consolidated Edison Company of New York, Inc.",21025,Trust Company,4284,90,"[('Trust Company', 90), ('Edison', 90), ('Consol', 90), ('Idate', 90), ('Consolidated Securities', 90), ('Edison', 90), ('Solid', 90), ('Consolidated Edison', 90), ('Edison', 90), ('Consol', 90)]"
Consolidated Rail Corporation,21026,Consolidated Securities,99851,95,"[('Consolidated Securities', 95), ('Consol', 90), ('Idate', 90), ('Sol', 90), ('Solid', 90), ('Consol', 90), ('Consolidated Rutile', 89), ('Consolidated Rich Capital', 88), ('Consolidated Coal', 88), ('Australian Consolidated Equities', 86)]"
John Deere Capital Corporation,21027,John Deere-Lanz (XETRA) Verwaltungs,19069,90,"[('John Deere-Lanz (XETRA) Verwaltungs', 90), ('John Deere-Lanz Verwaltungs', 90), ('Re Capital', 90), ('Re Capital', 90), ('Deere', 90), ('John Deere-Lanz Verwaltungs', 90), ('John Deere SA de C V', 90), ('John Shearer Holdings', 86), ('John Bryce Products', 86), ('D&D', 86)]"
Delmarva Power & Light Company,21028,Delmarva Power and Light Company,71811,95,"[('Delmarva Power and Light Company', 95), ('Elma', 90), ('Light', 90), ('Trust Company', 90), ('Capital Power', 90), ('Capital Power', 90), ('Capital Power', 90), ('Light', 90), ('Capital Power', 90), ('Australian Gas Light', 86)]"
The Detroit Edison Company,21029,The Detroit Edison Company,77563,100,"[('The Detroit Edison Company', 100), ('Trust Company', 90), ('Edison', 90), ('Edison', 90), ('Detroit Capital', 90), ('Edison', 90), ('Detroit Edison Company Quids', 87), ('Bakixanov Company', 86), ('Company On', 86), ('Prudential Investment Company of Australia', 86)]"
KfW International Finance Inc.,21030,International Finance Corporation,60266,95,"[('International Finance Corporation', 95), ('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('National Finance', 90), ('National', 90), ('Tern', 90), ('National', 90), ('National Finance', 90)]"
"Kinder Morgan Kansas, Inc.",21031,Kinder Morgan Kans,65985,95,"[('Kinder Morgan Kans', 95), ('Gan', 90), ('SAS', 90), ('SAS', 90), ('Kinder Morgan', 90), ('Gan', 90), ('Gan', 90), ('Kansas Wenaas', 86), ('Morgan Stanley Novelda Inversiones', 86), ('Kansas City Southern de Mexico SA de', 86)]"
Kansas City Power & Light Company,21032,Kansas City Power and Light Company,74095,95,"[('Kansas City Power and Light Company', 95), ('Light', 90), ('Trust Company', 90), ('Capital Power', 90), ('Capital Power', 90), ('Capital Power', 90), ('Light', 90), ('Capital Power', 90), ('Australian Gas Light', 86), ('Bakixanov Company', 86)]"
