Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Twisto FinCo s.r.o.,7421,twisto finco s.r.o.,twisto,,,,,IST Group,35820,99.27,IST Limited,101603,99.27,STO,123037,99.27,To Holdings,114306,99.19,WI,124115,99.19,TW Holdings (Berlin),289907,99.19,T Bank,22692,99.1,O-Bank,115989,99.1,Sheffield Twist,50481,90.38000000000001,Put Group Istocno Sarajevo,85606,82.73
Tyco Electronics Group S.A.,15131,tyco electronics,tyco,Tyco Investments,4302.0,,,Tyco Toys,201419,99.64,Tycoons Group Enterprise,123764,99.59,Tyco International Cedear,150122,99.59,Tyco Investments,4302,99.56,Tycoon Group Holdings,105448,99.55,Tycoons Worldwide Group TDR,176808,99.49,Citycon Interim Shares,165751,99.47,Citycon Interim Shares,165752,99.47,Citycon,88407,99.43,Citycon (New Shares),165750,99.43
Tyseley Finance PLC,9043,tyseley,tyseley,,,,,El Company,109292,99.44,Ty Holdings,123762,99.44,El Company,227555,99.44,T Bank,22692,99.25,Fidelity Select Money Market,79072,85.54,Equity Select Closed Fund,185987,85.52,Fidelity Select Healthcare,64743,85.5,First Trust Emerging Markets Equity Select ETF,186557,85.4,First Trust Mid Cap United States Equity Select ETF,186313,85.37,First Trust Large Cap United States Equity Select ETF,186302,85.36
U MICROFINANCE BANK LIMITED,16940,u microfinance,u,U-Swirl,132408.0,EXO U (Non-NASDAQ OTC),236314.0,Yetu Microfinance,124283,99.9,Eurofinances,144399,99.77,Autofinance Group,62745,99.72,U I Financial,132406,99.67,Rubicon Financial,57261,99.65,Luminor Financial Holdings,120706,99.65,Rubicon Financial (Berlin),289015,99.65,Nomura Micro Science,112292,99.65,Ukrtekhfinance,44276,99.64,Unic Insurance,40338,99.64
U. S. BANCORP CAPITAL I,21372,u. s. bancorp capital i,u.,,,,,Euro Banc Capital Securities Trust,144395,50.2,Aquisicorp Capital,5188,50.18,Unicorn Capital PNR,40342,50.17,Unicorn Capital PNR (Berlin),289953,50.17,Southcorp Capital,131950,50.15,Blue Star Capital,125210,50.15,Cuspis Capital II,139714,50.15,Blue Star Capital (Berlin),284792,50.15,Utilicorp Capital L P,69056,50.14,Castle Bancgroup Capital Stock,70926,50.14
U. S. Steel Canada,5007,u. s. steel canada,u.,,,,,MR Tube Steak Canada,10310,50.13,Ocutech Canada,10777,50.12,Gulf Canada,158594,50.12,Gulf Canada (Paris-SBF),223310,50.12,Gulf Canada (New York),241899,50.12,Sproutly Canada,86318,50.11,Sproutly Canada (Non-NASDAQ OTC),248995,50.11,Sproutly Canada (Frankfurt),266248,50.11,Yung FA Steel and Iron,44502,50.1,Aquitaine Canada,5189,50.09
"U.S. Auto Parts Network, Inc.",19554,u.s. auto parts network,u.s.,,,,,T Tuborg Bira VE Malt Sanayi A.S.,123217,74.54,T Tuborg Bira VE Malt (XETRA) Sanayi A.S.,315913,74.54,URS,61684,66.56,UST,61692,66.56,USS,107318,66.56,SUS,113990,66.56,USP Group,123910,66.56,UST,123911,66.56,USA Bank,132503,66.56,USS (Non-NASDAQ OTC),249637,66.56
U.S. Bank National Association,21442,u.s. national association,u.s.,,,,,T Tuborg Bira VE Malt Sanayi A.S.,123217,74.56,T Tuborg Bira VE Malt (XETRA) Sanayi A.S.,315913,74.56,UIS,23136,66.53999999999999,USC,31371,66.53999999999999,UST,61692,66.53999999999999,USI Holdings,77970,66.53999999999999,USS,107318,66.53999999999999,USI,116332,66.53999999999999,UST,123911,66.53999999999999,USA Bank,132503,66.53999999999999
U.S.B. Realty Corp.,22237,u.s.b. realty corp.,u.s.b.,,,,,USB Bank,23268,66.6,USC,31371,66.6,UST,61692,66.6,SBE,76680,66.6,SBT,95460,66.6,USP Group,123910,66.6,UST,123911,66.6,USA Bank,132503,66.6,USP Group (Berlin),290017,66.6,UST (Frankfurt),297712,66.6
UA Finance (BVI) Limited,25234,ua,ua,UA Group,51292.0,,,UA Group,51292,100.0,UAP (Compagnie),23114,99.8,UAC,31234,99.8,MUA,111903,99.8,UAV,132411,99.8,UAP (Old),170979,99.8,UAL,201430,99.8,UAL (United Airlines),201431,99.8,UAL,210769,99.8,UAL,210770,99.8
UAL Corporation Capital Trust I,21492,ual corporation capital i,ual,UAL,201430.0,,,Residual Corporation,209271,99.67,Mutualize Corporation,94635,99.65,Dual Exploration,7358,99.59,Dual Exploration (Berlin),300622,99.59,Alaska Mutual Bancorporation,62134,99.57000000000001,Visual Photonics Epitaxy,124020,99.57000000000001,Griqualand Exploration and Finance,35024,99.55,Richmond Mutual Bancorporation,138095,99.55,Arthaland Corporation Series C Perpetual Preference,174577,99.55,Metropolitan Financial Corporation B Perpetual,198066,99.54
UBI Banca International S.A.,15148,ubi banca,ubi,UBI Pharma,123780.0,,,UBI Banca (XETRA),316389,100.0,Nubia Brand International A,137671,99.73,Dubicanka,1461,99.67,Rubik Financial,3654,99.67,Cubic France,16326,99.67,Rubik Financial (Berlin),289018,99.67,UBI Pharma,123780,99.63,Cubic B,6984,99.62,Rubicon Financial,57261,99.62,Rubicon Financial (Berlin),289015,99.62
UBI Banca Private Investment S.p.A.,12242,ubi banca private,ubi,UBI Pharma,123780.0,,,UBI Banca (XETRA),316389,99.69,Cubi Napredak,33693,99.6,Nubia Brand International A,137671,99.6,Jubilant Pharmova,97773,99.59,Nubia Brand International Units,189483,99.59,Rubik Financial,3654,99.56,Rubik Financial (Berlin),289018,99.56,Cubical Financial Services,99937,99.56,Cubic France,16326,99.55,UBI Blockchain Internet,132413,99.55
UBI Leasing Spa,12271,ubi leasing spa,ubi,UBI Pharma,123780.0,,,Danubius Hotel and Spa,25465,99.59,Danubius Hotel and Spa (Frankfurt),278080,99.59,Danubius Hotel and Spa (XETRA),311322,99.59,UBI Banca (XETRA),316389,99.58,Jubilee Mines,2373,99.57000000000001,Jubilee Mines (Frankfurt),295544,99.57000000000001,Jubilee Mines (XETRA),313006,99.57000000000001,Nubia Brand International A,137671,99.57000000000001,Jubilant Ingrevia Limited,97772,99.56,Jubilant Pharmova,97773,99.56
