Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
BAC Capital Trust VI,21984,Capital A,108466,90,"[('Capital A', 90), ('BAC Viet Group', 90), ('BAC Holding International Dummy', 86), ('Perpetual Growth Fund VI Mutual', 86), ('BAC Majestic', 86), ('Vojvodinaput BAC', 86), ('BAC A Mineral and Metallurgy', 86), ('BAC Giang Exploitable Mineral', 86), ('BAC Kan Petrovietnam Power', 86), ('BAC NA JSC', 86)]"
NEWPAGE CORPORATION,21985,Newage,137610,92,"[('Newage', 92), ('WP', 90), ('Newpage Holdings', 90), ('Newpage Holding Corporation', 90), ('Capital A', 90), ('G Capital', 90), ('PA', 90), ('G Capital', 90), ('W-W Capital', 86), ('Newag', 83)]"
"GET REAL, INC.",21986,Real Security,131585,90,"[('Real Security', 90), ('Re Capital', 90), ('Re Capital', 90), ('Capital A', 90), ('G Capital', 90), ('G Capital', 90), ('GET Real USA', 90), ('Real Security', 90), ('Target Realty', 90), ('Target Realty Foreign Board', 90)]"
J.P. MORGAN INTERNATIONAL FINANCE LIMITED,21987,National,222336,90,"[('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('National Finance', 90), ('National', 90), ('International Finance Corporation', 90), ('National', 90), ('National Finance', 90), ('International', 90)]"
Kimco North Trust III,21988,North,28907,90,"[('North', 90), ('MCO Capital', 90), ('North', 90), ('H&I', 90), ('Imco', 90), ('IMC', 90), ('IM', 90), ('North Quay', 86), ('North Queensland Metals', 86), ('North Ryde Community Finance', 86)]"
PQ CORPORATION,21989,GPQ 'B',26359,90,"[(""GPQ 'B'"", 90), ('Mapquest', 90), ('Q Capital', 90), ('APQ Global', 90), ('Umpqua Holdings', 90), ('Epiq', 67), ('HPQ-Silicon Resources', 60), (""Umpqua Holdings Depositary Shares 1/100TH Preference Series 'B'"", 60), ('HPQ Silicon Resources (Non-NASDAQ OTC)', 60), ('HPQ Silicon Resources (Frankfurt)', 60)]"
Barclays Financial LLC,21990,Financial Trust Corporation,195613,90,"[('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('INA', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('S&F Capital', 90), ('Barclays', 90), ('Financial Trust Corporation', 90), ('NCI Inc', 90)]"
Investors Bank & Trust Company,21991,Trust Company,4284,90,"[('Trust Company', 90), ('Trust Invest', 90), ('Security Bank', 90), ('MPA', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
Valley National Bank,21992,First Valley National Bank,72669,95,"[('First Valley National Bank', 95), ('Valley National', 95), ('Ion', 90), ('National', 90), ('National-Bank', 90), ('All Corporation', 90), ('Security Bank', 90), ('National', 90), ('NAL Bank', 90), ('ONA', 90)]"
Natixis Financial Products Inc,21993,Financial Trust Corporation,195613,90,"[('Financial Trust Corporation', 90), ('Natixis', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Capital Product', 90), ('Financial Trust Corporation', 90), ('Count Financial', 86), ('Hobsons Bay Community Financial Services', 86)]"
Swiss Re Treasury (US) Corporation,21994,Tre,68799,90,"[('Tre', 90), ('ISS', 90), ('Swiss Re', 90), ('ISS', 90), ('Asia Growth Convertible Class Swiss Franc (CFC)', 86), ('Consolidated Bullion Reef Resources Re', 86), ('Consolidated Goldwest Re S LT*W EXP 05/02/1991', 86), ('Egypt Swiss Precision Industries Industries', 86), ('Paris Re', 86), ('Swiss Bank Corporation Growth United States Dollar', 86)]"
"HSBC Bank USA, National Association",21995,National,222336,90,"[('National', 90), ('National', 90), ('National', 90), ('National', 90), ('National', 90), ('Adelaide Bank', 86), ('Advance Bank Australia', 86), ('AFB Bank ASC', 86), ('Azar-Turk Bank', 86), ('Bank Azerbaijan', 86)]"
Meggitt Aircraft Braking Systems Corporation,21996,King,110989,90,"[('King', 90), ('PLC Systems', 90), ('King', 90), ('PLC Systems', 90), ('Meggitt', 90), ('Stem', 90), ('PLC Systems', 90), ('PLC Systems', 90), ('Dragontail Systems', 86), ('E-Business Systems', 86)]"
HEXION ESCROW CORPORATION,21997,Ion,73918,90,"[('Ion', 90), ('Hexion Inc', 90), ('Ion', 90), ('CR Capital', 90), ('W-W Capital', 86), ('R R Securities', 86), ('Hexion Specialty Chemicals 144A Preferred A Floating Rate', 86), ('Hexion Specialty Chemicals (Berlin)', 86), ('Crown', 80), ('Crown', 80)]"
"Marquest Medical Products, Inc.",21998,Marquest Medical Products,79456,100,"[('Marquest Medical Products', 100), ('Ical', 90), ('Medica', 90), ('Quest', 90), ('Medica', 90), ('Medica', 90), ('Quest', 90), ('Ques', 90), ('Capital Product', 90), ('Angy (China) Medical Chess Depository Interest', 86)]"
BAC CAPITAL TRUST VII,21999,Capital A,108466,90,"[('Capital A', 90), ('BAC Holding International Dummy', 86), ('Perpetual Growth Fund VII Mutual Fund', 86), ('BAC Majestic', 86), ('Vojvodinaput BAC', 86), ('Acron Helvetia VII Immobilien', 86), ('BAC A Mineral and Metallurgy', 86), ('BAC Giang Exploitable Mineral', 86), ('BAC Kan Petrovietnam Power', 86), ('Dong BAC Food', 86)]"
"Platinum Underwriters Finance,  Inc.",22000,Writer Corporation,80254,90,"[('Writer Corporation', 90), ('Platinum Capital', 90), ('Allco Finance Group', 86), ('Aquarius Platinum', 86), ('Beneficial Finance', 86), ('Dominant Finance Inc', 86), ('Hyundai Finance', 86), ('Intermills (Finance)', 86), ('Palm Beach Finance', 86), ('Prime Finance', 86)]"
NOVELIS CORPORATION,22001,Novelis,10667,100,"[('Novelis', 100), ('El Corporation', 90), ('Elis', 90), ('LIS', 90), ('Novelis (New York)', 90), ('Novelis (Berlin)', 90), ('Novelis (XETRA)', 90), ('Novelion Therapeutics', 77), ('Play by Play Toys and Novelties', 77), ('Novell', 77)]"
DEUTSCHE POSTBANK FUNDING TRUST III,22002,Postbank,3349,90,"[('Postbank', 90), ('Deutsche Postbank AG', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Post', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Deutsche Post', 90)]"
