Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
"WASHINGTON PRIME GROUP, L.P.",23896,Washington Prime Group,58565,100,"[('Washington Prime Group', 100), ('Prime Capital Corporation', 90), ('Group', 90), ('Group', 90), ('Group', 90), ('Washington Corporation', 90), ('Prime Capital Corporation', 90), ('Prim', 90), ('Rim', 90), ('Prime Capital Corporation', 90)]"
CIVEO CORPORATION,23897,Civeo,136123,100,"[('Civeo', 100), ('Civeo (Frankfurt)', 90), ('Cielo', 80), ('Unicycive Therapeutics', 76), ('Cineco', 73), ('Cenveo', 73), ('Active', 73), ('Cysive', 73), ('Cicero', 73), ('Livero', 73)]"
VERIZON MARYLAND LLC,23899,Verizon Maryland,69117,100,"[('Verizon Maryland', 100), ('AR', 90), ('Land', 90), ('D&D', 86), ('Nuveen Maryland Premier Income Municipal Fund', 86), ('Verizon South Debenture 7% 2041', 86), (""Computer Devices Maryland 'B'"", 86), ('First Financial Corporation Western Maryland', 86), ('Maryland Federal Savings and Loans Association', 86), ('Maryland Permanent Bank and Trust', 86)]"
"ORTHO-CLINICAL DIAGNOSTICS, INC.",23901,Ortho Clinical Diagnostics Holdings,60876,95,"[('Ortho Clinical Diagnostics Holdings', 95), ('Ortho Clinical (Berlin) Diagnostics', 95), ('Ical', 90), ('Clinic', 90), ('Diagnos', 90), ('Linical', 90), ('TBG Diagnostics', 86), ('Aion Diagnostics', 86), ('Avant Diagnostics', 86), ('Erba Diagnostics', 86)]"
CEMEX MATERIALS LLC,23906,Chemx Materials,82175,93,"[('Chemx Materials', 93), ('CEM', 90), ('At Trust', 90), ('CEM', 90), ('Emex', 90), ('ALS', 90), ('CEM', 90), ('LS', 90), ('IA', 90), ('Vicem Materials', 87)]"
ECLIPSE RESOURCES CORPORATION,23907,Eclipse,72098,90,"[('Eclipse', 90), ('IPS', 90), ('PSE', 90), ('Eclipse', 90), ('Clip', 90), ('IPS', 90), ('IPS', 90), ('RCE Capital', 90), ('URC', 90), ('Source Capital', 90)]"
ENDO FINANCE LLC,23909,INA,65640,90,"[('INA', 90), ('NC&', 90), ('ONO Finance', 87), ('Neo Finance', 87), ('Geo Finance', 87), ('Allco Finance Group', 86), ('Beneficial Finance', 86), ('China Finance Holding Company', 86), ('Ding Sheng XIN Finance', 86), ('Intermills (Finance)', 86)]"
RAYONIER A.M. PRODUCTS INC.,23910,Duc,16718,90,"[('Duc', 90), ('CTS', 90), ('Ray', 90), ('Ray', 90), ('CTS', 90), ('Rayonier', 90), ('Capital Product', 90), ('A V Buildings', 86), (""BTR 'A'"", 86), (""Della Penna 'A'"", 86)]"
WPP CP LLC,23913,WP,23712,90,"[('WP', 90), ('WPP', 90), ('CP Ventures', 86), ('Canadian Splitshare CP Thoms Peacs-PMT Cap', 86), ('CP 81 Petrofina', 86), ('CP Nova Gorica', 86), ('Alianza CP', 86), ('CP Prima Foreign Board', 86), ('L&CP', 86), ('Shin Dong Bang CP', 86)]"
LENDINGCLUB CORPORATION,23914,Lendingclub,134536,100,"[('Lendingclub', 100), ('Lendingclub (Berlin)', 90), ('D&D', 86), ('Lenzing', 77), ('Lendmn', 75), ('Edding AG', 75), ('Engin', 72), ('UBS AG', 72), ('UBM', 72), ('Eldin', 72)]"
"ENOVA INTERNATIONAL, INC.",23916,Enova International,134135,100,"[('Enova International', 100), ('International', 95), ('Enova International (Berlin)', 95), ('Ceva International', 92), ('Endo International', 92), ('Ion', 90), ('National', 90), ('Nova', 90), ('Terna', 90), ('Inter', 90)]"
Volkswagen Group of America Finance LLC,23918,Group,54856,90,"[('Group', 90), ('Group', 90), ('Group', 90), ('Volkswagen', 90), ('Security American Finance', 87), ('Adtrans Group', 86), ('Air International Group', 86), ('Allco Finance Group', 86), ('Alliance Group Capital', 86), ('Allied Healthcare Group Limited', 86)]"
"CTR PARTNERSHIP, L.P.",23920,AR,24258,90,"[('AR', 90), ('Art', 90), ('Hi', 90), ('Art', 90), ('RSH', 90), ('Art', 90), ('Artner', 90), ('Capital Partners', 90), ('Hip', 90), ('PA', 90)]"
"NAVIENT, LLC",23922,Navient,134688,100,"[('Navient', 100), ('Avient', 92), ('ENT', 90), ('IE', 90), ('Capital A', 90), ('AVI', 90), ('Navient Notes', 90), ('Navient (Pet)', 90), ('Navient (Frankfurt)', 90), ('T T', 86)]"
"APOLLO MANAGEMENT HOLDINGS, L.P.",23923,Management Trust,19747,90,"[('Management Trust', 90), ('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('NT Holding', 90), ('Managem', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('PS Management Holdings', 88)]"
KKR GROUP FINANCE CO. III LLC,23924,Group,54856,90,"[('Group', 90), ('Group', 90), ('Group', 90), ('INA', 90), ('Adtrans Group', 86), ('Ale Property Group Stapled Units', 86), ('Alliance Group Capital', 86), ('Allmine Group Limited', 86), ('Allmine Group Limited', 86), ('Ambition Group', 86)]"
"NORTHWEST FLORIDA TIMBER FINANCE, LLC",23930,North,28907,90,"[('North', 90), ('North', 90), ('West', 90), ('West', 90), ('Florida Capital', 90), ('West', 90), ('Allco Finance Group', 86), ('Beneficial Finance', 86), ('Dominant Finance Inc', 86), ('Hyundai Finance', 86)]"
Minerva Neurosciences Inc,23932,Minerva Neurosciences,137479,100,"[('Minerva Neurosciences', 100), ('SCI', 90), ('Mine SA', 90), ('Minerva', 90), ('AB Science', 90), ('SCI', 90), ('Neuros', 90), ('SCI', 90), ('Euro', 90), ('Arcvia Minerva', 86)]"
"TERRAFORM POWER, INC.",23935,Terraform Power A (BRN),228885,95,"[('Terraform Power A (BRN)', 95), ('Capital Power', 90), ('Terra Trust', 90), ('Terra Trust', 90), ('Terraform Power Class A', 90), ('Capital Power', 90), ('Capital Power', 90), ('RM', 90), ('Terra Trust', 90), ('Capital Power', 90)]"
"SPARK ENERGY, INC.",23936,Energy,79025,90,"[('Energy', 90), ('AR', 90), ('Ark', 90), ('ERG', 90), ('SP', 90), ('Energy', 90), ('Energy', 90), ('ERG', 90), ('Capital Park', 90), ('ERG', 90)]"
"SBA TELECOMMUNICATIONS, LLC",23938,SA Telecommunications,76612,95,"[('SA Telecommunications', 95), ('JNA Telecommunications', 91), ('GST Telecommunications', 91), ('Star Telecommunnications', 91), ('ADC Telecommunications', 91), ('MCS Telecommunications', 91), ('GST Telecommunications', 91), ('Ion', 90), ('Capital Communication', 90), ('A&T', 90)]"
Verizon Pennsylvania LLC,23939,Verizon Pennsylvania,69123,100,"[('Verizon Pennsylvania', 100), ('Pennsylvania Capital', 90), ('Sylvan', 90), ('ANI', 90), ('Alliance Bancorp (Pennsylvania)', 86), (""Royal Bancshares of Pennsylvania 'A'"", 86), ('Home Savings Association Pennsylvania', 86), ('Independence Bancorp Pennsylvania', 86), ('Munivest Pennsylvania Insured Fund', 86), ('New Pennsylvania Motor Exchange', 86)]"
GATES GLOBAL LLC,23940,GA Capital,8102,90,"[('GA Capital', 90), ('At Trust', 90), ('Globa', 90), ('Global', 90), ('Global', 90), ('TES', 90), ('Gets Global', 87), ('Access MFS Global Equity', 86), ('Antipodes Global Investment Company', 86), ('Consolidated Global Investments', 86)]"
"AIRTRAN HOLDINGS, LLC",23942,Airtran Holdings,58926,100,"[('Airtran Holdings', 100), ('Airtran Holdings (XETRA)', 95), ('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Cartan Holdings', 90), ('IRT Corporation', 90), ('AI', 90), ('Holdings', 90)]"
CoBiz Bank,23943,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Obiz', 90), ('Security Bank', 90), ('NK', 90), ('Security Bank', 90)]"
pdvWireless Inc,23946,El Corporation,1533,90,"[('El Corporation', 90), ('Re Capital', 90), ('Re Capital', 90), ('WI', 90), ('D&D', 86), ('W-W Capital', 86), ('R R Securities', 86), ('Relesys', 83), ('PCS Wireless', 78), ('Elecsys', 75)]"
GOOD TECHNOLOGY CORPORATION,23951,Good Way Technology,119136,95,"[('Good Way Technology', 95), ('OD Technology', 93), ('Tec', 90), ('Go', 90), ('GMO Technology', 90), ('Golden Technology', 88), ('Octo Technology', 87), ('Agro-Technology', 87), ('Lord Technology', 87), ('Ovid Technology', 87)]"
