Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Home Trust Company,5103,home,home,KB Home,134480.0,Mitsui Home (Non-NASDAQ OTC),238199.0,Home Security International,55037,100.0,Home Holdings,65490,100.0,Homeq,8723,99.89,Incorporated Homes,73620,99.89,Homeq (Non-NASDAQ OTC),237054,99.89,Homex (Non-NASDAQ OTC),237057,99.89,Homeq (Berlin),286923,99.89,Homex (XETRA),312586,99.89,Myhome International,49186,99.8,HOME24,93427,99.8
"HOMER CITY GENERATION, L.P.",23517,homer city generation,homer,Walker and Homer,51541.0,,,Homeritz,110239,99.48,Homerun Resources,83694,99.42,Homerun Resources (Non-NASDAQ OTC),246200,99.42,Chomerics,63545,99.4,Synthomer ADR 1:4 (Frankfurt),164051,99.37,Synthomer ADR 1:4,250752,99.37,Synthomer,124635,99.33,Synthomer (Frankfurt),274935,99.33,Home Security International,55037,99.32,Home Holdings,65490,99.32
HOMER FINANCE NO 3 PLC,9050,homer no 3,homer,Walker and Homer,51541.0,,,Home Security International,55037,99.57000000000001,Home Holdings,65490,99.57000000000001,Homeritz,110239,99.56,Chomerics,63545,99.53,Synthomer,124635,99.53,Synthomer (Frankfurt),274935,99.53,Homerun Resources,83694,99.52,Homerun Resources (Non-NASDAQ OTC),246200,99.52,Synthomer ADR 1:4 (Frankfurt),164051,99.52,Synthomer ADR 1:4,250752,99.52
Hong Kong Red Star Macalline Universal Home Fu,10575,hong kong red star macalline universal home fu,hong,Hong Chung,42430.0,Hong Leong Asia (Non-NASDAQ OTC),237065.0,Hong Kong Education (International) Investments,101229,99.6,Hong Kong Pharmaceutical (Berlin),301343,99.57000000000001,Hong Kong Electric Investments,97689,99.55,Hong Kong Electric Investments (Non-NASDAQ OTC),246178,99.55,Hong Kong SH Alliance (Berlin) Holdings,286901,99.54,Heungkuk Hong Kong BEST11 Active ETF,175234,99.54,Hong Kong Metals Utama,101205,99.53,Chong Kun Dang Pharmaceutical,115487,99.53,Hong Kong Ruokatalo Group New Shares,167316,99.53,Hong Kong and (HKSE Connect Equity) Shanghai Hotels,217903,99.53
Ho-Ping Power Company,18467,ho ping power,ho,Ho Seung,35279.0,Hi Ho Silver Resources (Non-NASDAQ OTC),246149.0,Echo Springs Water,72094,99.71,Echo Springs Water,72095,99.71,Echo Springs Water,215295,99.71,Phoenix Power,112770,99.69,Idaho Power Company,73555,99.67,Hollinger International,65470,99.64,Showpower,79951,99.64,Dhofar Power,33885,99.64,Shopping Com,76830,99.64,Shopping Com (Frankfurt),297058,99.64
Hopson Capital International Group Co Ltd,25421,hopson capital co,hopson,Hopson Development Holdings,97697.0,Hopson Development Holdings (Non-NASDAQ OTC),237073.0,Hopson Development Holdings,97697,99.51,Hopson Development (HKSE Connect Equity) Holdings,217913,99.51,Hopson Development (SZS) Holdings,217914,99.51,Hopson Development Holdings (Non-NASDAQ OTC),237073,99.51,Hopson Development (Frankfurt) Holdings,271051,99.51,Hopson Development (XETRA),312599,99.51,Hopson Development Holdings-2000 (Temp),167339,99.5,Company On,1218,99.21,Company-OP AG,16021,99.21,PS Group Holdings,38450,99.21
Horse Gallop Finance Limited,25404,horse gallop,horse,White Horse,114879.0,Bucking Horse Energy (Non-NASDAQ OTC),234970.0,Whitehorse Gold,87173,99.59,Whitehorse Gold (Non-NASDAQ OTC),249885,99.59,Horsehead (Frankfurt),279327,99.57000000000001,Horseshoe Metals,83701,99.57000000000001,Horseshoe Metals (Frankfurt),271060,99.57000000000001,Horseshoe Metals (XETRA),312603,99.57000000000001,Horsehead Holdings 144A,206148,99.54,Bayhorse Silver,81609,99.52,Bayhorse Silver (Non-NASDAQ OTC),244065,99.52,Bayhorse Silver (Frankfurt),261600,99.52
Horsepower Finance Limited,25305,horsepower,horsepower,,,,,Power International,3350,99.67,Power,29373,99.67,International Power,48141,99.67,Power Holdings,85609,99.67,Power Finance,97963,99.67,Securities Power,104250,99.67,International Power Group,130229,99.67,Power Finance (National India),222551,99.67,International Power (VIRT-X),232274,99.67,International Power (Frankfurt),279552,99.67
HOSPITAL ESPERANCA SA,4339,hospital esperanca,hospital,Clarent Hospital,53305.0,Bumrungrad Hospital (Non-NASDAQ OTC) NVDR,250164.0,Hospital Newspapers Group,73459,99.76,Hospital American,65532,99.74,FII Hospital Da Crianca,83053,99.68,Hospital Corporation of China,101245,99.64,Hospitality Investments,55062,99.63,Hospital Trust,65533,99.62,Hospital Mater dei On,83703,99.62,Hospitality Property Fund A,178939,99.62,Hospital Corporation of America (Frankfurt),221889,99.61,Hospitality Capital,65534,99.59
HOSPITALIA EASTERN PRIVATE LIMITED,11804,hospitalia eastern private,hospitalia,,,,,Hospital Trust,65533,99.47,Italia,9215,99.38,Alia,32190,99.27,Alia,229145,99.27,Tal Holdings,4114,99.21,ITA Holdings,73961,99.21,Ali,116711,99.21,Tal International Group (XETRA),308580,99.21,IT,27121,99.14,SP,39448,99.14
