Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Rosy Unicorn Limited,10475,rosy unicorn,rosy,,,,,Prosys Technology,11446,99.48,Tronics Microsystems,96423,99.44,Sun Microsystems,61460,99.43,Sun Microsystems (Swiss Stock Exchange),228820,99.43,Sun Microsystems (Ireland),232939,99.43,Sun Microsystems (EASDAQ),240099,99.43,Sun Microsystems (Frankfurt),282157,99.43,Sun Microsystems (XETRA),308507,99.43,Alpha Microsystems Unit 11/98,192628,99.39,Vitzrosys,124024,99.38
ROTHESAY LIFE PLC,9509,rothesay life,rothesay,,,,,The Finance Company,40001,99.38,The Bank Holdings,58012,99.38,The Group,68671,99.38,TH Group,30936,99.27,ES Group (Holdings),118639,99.27,T Bank,22692,99.14,O-Bank,115989,99.14,Cotesa,6885,82.7,Opthea,85151,82.7,Opthea (Non-NASDAQ OTC),247776,82.7
"Rouse Company, LLC.",21257,rouse llc.,rouse,Rouse,67838.0,,,Rouse,67838,99.67,Rouse (Berlin),302895,99.67,Rouse Properties,61187,99.46,Rouse Properties Inc,209393,99.46,Rouse Capital Quips 9.25%,146928,99.46,Trud AD-Rouse,4283,99.43,Sprouse-Reitz Stores,77112,99.4,Energoremont Rouse AD,1594,99.39,Bluegrouse Seismic Solutions,5723,99.37,Bluegrouse Seismic Solutions (Non-NASDAQ OTC),234864,99.37
Rovi Corporation,20883,rovi corporation,rovi,Laboratorios Farmaceuticos Rovi,89396.0,Laboratorios (Non-NASDAQ OTC) Farmaceuticos Rovi,246821.0,Providential Corporation,67505,99.8,Provision Information,121940,99.65,Petrovietnam Coating,126619,99.61,Provision Operation Systems,131459,99.6,Provident National,67504,99.59,Providence Innovations,11453,99.58,Ferrovie Torino,25950,99.58,Petrovietnam Transportation Corporation,126637,99.58,Hidrovias do Brasil On,83654,99.58,Provident Companies Incorporated,67501,99.57000000000001
"ROYAL LONDON MUTUAL INSURANCE SOCIETY,LIMITED(",9241,royal london mutual insurance societylimited(,royal,Axminster Royal,486.0,Royal Wins (Non-NASDAQ OTC),248481.0,Royal and Sun Alliance Vida,38805,99.56,Royal and Sun Alliance Insurances Sponsored ADR 1:5,209395,99.56,Royal and Sun Alliance Seguros Fenix,38804,99.54,Royal Bank of Canada Non-Cumulative First Preferred,160755,99.51,Royal Bank of Canada Non-Cumulative First Preferred (Non-NASDAQ OTC),242739,99.51,Royal London Asset Management Balanced Pension Fund Dead,146938,99.51,Royal Insurance Holdings,50223,99.5,Royal Alliance Ventures,57244,99.5,Royal Century Resources Holding,104007,99.5,Royal London Asset Management European Equity Pension Fund Dead,146940,99.5
Royal Schiphol Group N.V.,16170,royal schiphol n.v.,royal,Axminster Royal,486.0,Royal Wins (Non-NASDAQ OTC),248481.0,Royal Orchid Hotel (Thailand) NVDR,176160,99.71,Royal Orchid Hotel (Thailand),122177,99.65,Royal Orchid Hotels,104010,99.63,Royal Coal (Non-NASDAQ OTC),57246,99.62,Royal Coal,216044,99.62,Royal Coal (Frankfurt),281586,99.62,Royal Coal (XETRA),315192,99.62,Royal Scandinavia,11867,99.61,Royal Bank of Scotland Group PLC,183439,99.61,Royal Bank of Scotland (VIRT-X) Group,232753,99.61
ROYAL SUNDARAM GENERAL INSURANCE CO. LIMITED,11765,royal sundaram general insurance,royal,Axminster Royal,486.0,Royal Wins (Non-NASDAQ OTC),248481.0,Royal Standard Minerals (OTC Bulletin Board),131716,99.65,Royal Standard Minerals,216047,99.65,Royal Standard Minerals (Stuttgart),281589,99.65,Royal Standard Minerals (XETRA),315195,99.65,Royal Insurance Holdings,50223,99.64,Royal Exchange Assurance,113183,99.61,Royal Road Minerals,85901,99.59,Royal Energy Resources,131713,99.59,Royal Road Minerals (Non-NASDAQ OTC),248479,99.59,Royal Road Minerals (Frankfurt),265861,99.59
RPM United Kingdom G.P.,9265,rpm united kingdom g.p.,rpm,RPM Technology,11877.0,,,RPM Technology,11877,99.49,RPM Technology,209405,99.49,RPM Technologies,57253,99.46,RPM Technologies (Berlin),289006,99.46,RPM Automotive Group,85905,99.43,RPM Advantage,57252,99.39,Rpmglobal Holdings,85906,99.31,Rpmglobal Holdings (Non-NASDAQ OTC),248483,99.31,Rpmglobal Holdings (Frankfurt),274090,99.31,Centru de RPMT Ludus,33201,99.28
"RSC Equipment Rental, Inc.",22538,rsc equipment rental,rsc,RSC Holdings,61192.0,,,RSC Energia,122184,99.52,Airsculpt Technologies,135464,99.48,Porsche Preference (VIRT-X),296568,99.47,Cyberscape Multimedia,99948,99.44,Kirschner Medical,65992,99.43,Marschollek Preference,169133,99.43,Marschollek Preference (XETRA),169134,99.43,Marschollek Preference (VIRT-X),298838,99.43,Marschollek Preference (EASDAQ),298839,99.43,Innerscope Hearing Technologies,130176,99.43
RSHB CAPITAL S.A.,15162,rshb capital,rshb,,,,,RSH,38774,99.4,SH Group,104306,99.29,RS,122182,99.29,RS Group,124544,99.29,RS Group (Non-NASDAQ OTC),248486,99.29,RS Group (Frankfurt),274092,99.29,HBI,47739,79.60000000000001,HBM Holdings,101105,79.47,HBM Holdings (SZS),217868,79.47,HBM Holdings (Non-NASDAQ OTC),246099,79.47
RTE EDF Transport S.A.,8471,rte edf transport,rte,RTE,67852.0,,,Marten Transport,134595,99.79,Marten Transport (Frankfurt),280152,99.79,Marten Transport (XETRA),306958,99.79,Ypfb Transporte,80888,99.69,KB Transporter,42675,99.65,Taiho Transportes,114057,99.65,Satya Miners and Transporters,29942,99.61,Varig Transportes PN,148099,99.59,Varig Transportes On,153188,99.59,Artesmedia Corporation (Frankfurt),267947,99.56
Rubicon Project Inc,23830,rubicon project,rubicon,Rubicon,67855.0,Rubicon Organics (Non-NASDAQ OTC),248493.0,Rubicon Europe Trust Group,3651,99.76,Rubicon America Trust,3650,99.67,Rubicon Medical,57262,99.67,Rubicon Medical,209411,99.67,Rubicon America Trust (Berlin),289014,99.67,Rubicon Medical (Berlin),304110,99.67,Rubicon Organics,85913,99.65,Rubicon Organics (Non-NASDAQ OTC),248493,99.65,Rubicon Organics (Frankfurt),265869,99.65,Rubicon Group,50235,99.64
"RUBY PIPELINE, L.L.C.",23022,ruby pipeline,ruby,Ruby Tuesday,61197.0,,,Ruby Mining (Berlin),302909,99.67,Ruby Mills,104027,99.61,Ruby Cables,104026,99.58,Ruby Textile Mills,113191,99.52,Ruby Technology,122188,99.5,Ruby Tuesday,61197,99.48,Ruby Tuesday (Berlin),289020,99.48,Ruby Tuesday (XETRA),308149,99.48,Ruby Red Resources,160814,99.45,Ruby Creek Resources,131721,99.42
RUDRA SOLARFARMS LIMITED,11863,rudra solarfarms,rudra,Rudra Global Infra Products,104030.0,,,Rudra Global Infra Products,104030,99.56,Rudrabhishek Enterprises,104031,99.45,UDR,133350,99.32,UDR (Mexico),219126,99.32,UDR (Pet),252506,99.32,UDR (Frankfurt),266746,99.32,UDR (XETRA),308841,99.32,DR Finance,109161,99.22,RA International Group,126784,99.22,ZMM-Yakoruda,4683,88.4
RUKUN JUANG SDN. BHD.,15996,rukun juang sdn. bhd.,rukun,Rukun Raharja,104035.0,,,Rukun Raharja,104035,99.47,Koukandekirukun,111100,99.33,KU Holdings,111127,99.17,K Group Holdings,101827,99.09,Brukens Nordic BF,41537,79.67,Dierkunde Van Antw Onroerend,92272,79.65,Duksung 2PB,178254,79.64,Luokung Technology ADR 1:1,207315,79.63000000000001,Luokung Technology ADR,168855,79.62,Brukens Nordic AF,177753,79.62
Rumo Luxembourg S.a r.l.,15358,rumo luxembourg r.l.,rumo,Rumo On,80782.0,Rumo Logistica OPD (Non-NASDAQ OTC) Multimodal,248497.0,Prumo Logistica On,3417,99.47,Prumo Logistica (Non-NASDAQ OTC),239230,99.46,Rumo On,80782,99.44,Rumo On Normal Forward (BSP),149888,99.43,Rumo On Normal Forward,216574,99.43,Terumo ADR 1:1,191275,99.41,Terumo ADR 1:1 (Munich),259753,99.41,Rumo Logistica OPD (Non-NASDAQ OTC) Multimodal,248497,99.41,Prumo Logistica (Berlin) Sponsored ADR,292253,99.41,Kurumoch MA,137229,99.39
Rural Bank Limited,3295,rural,rural,Rural Press,3658.0,Chongqing Rural Commercial (Non-NASDAQ OTC) Bank 'H',244673.0,Ruralco Holdings,3660,99.83,URA Holdings,51363,99.75,URA Holdings,182249,99.75,URA Holdings (Frankfurt),260080,99.75,URA Holdings (Frankfurt),282677,99.75,Interural,35736,99.71,Rural Press,3658,99.62,Rural Press (Berlin),302911,99.62,Al Group,98448,99.57000000000001,RA International Group,126784,99.57000000000001
Rural Hipotecario II Fondo de Titulizacion Hip,8003,rural hipotecario ii fondo de titulizacion hip,rural,Rural Press,3658.0,Chongqing Rural Commercial (Non-NASDAQ OTC) Bank 'H',244673.0,Rural Electrification Corporation (National India),222662,99.48,Itau Asset Rural Fiagro Imobiliario Imobiliario,83969,99.45,National Rural Utilities Coop FI Quics 8%,198456,99.44,Rural Fund Group Stapled Units,85934,99.43,Rural Fund Group (Non-NASDAQ OTC) Stapled Units,248500,99.43,Rural Fund Group (Frankfurt) Stapled Units,281605,99.43,National Rural Utilities Cooperative Finance Quic 7.375%,198455,99.43,National Rural Utilities Coop Fixed Interest Quics 7.65%,198467,99.43,Rural Broadband Solutions,126843,99.42,Rural Funds Group Institutional Offer 21/06/17,149889,99.42
