Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
SRLEV N.V.,16266,srlev n.v.,srlev,,,,,SRL,30500,99.46,SRL Inc (SEAQ International),222824,99.46,V Group,132515,99.18,Levi,27849,85.57000000000001,EVN,88592,79.66,EVN International,125682,79.66,EVN (Frankfurt),270079,79.66,EVN (XETRA),286245,79.66,EVN (SEAQ International),294701,79.66,Shreveport Gaming Holdings,57479,79.64
SSIF Nevada Limited Partnership,22044,ssif nevada partnership,ssif,Ssif Broker Cluj,113845.0,,,Massif Minerals,9930,99.47,Classified Financial,63615,99.47,A Classified AD,127808,99.42,Ssif Broker Cluj,113845,99.41,Trader Classified Media (Paris-SBF),23006,99.39,Trader Classified (Frankfurt) Media,297553,99.39,Trader Classified Media,297554,99.39,Trader Classified (XETRA) Media,316281,99.39,Trader Classified Media NV Registry Shares ADR 1:1,210589,99.38,Ssif DCE Iron Ore Futures Index ETF US Dollar,191037,99.38
SSL ROBOTICS LLC,24927,ssl robotics,ssl,Tata SSL,30838.0,SSL International (Non-NASDAQ OTC),239984.0,Bassline Productions,128305,99.56,Mossley Badin,20251,99.48,SSLJ Com A,132009,99.45,SSLJ Com A Unlisted,209990,99.45,Crossland Industries,6951,99.44,Swisslion Market,39775,99.43,Vossloh Min,40644,99.43,Swisslog Holding,43976,99.43,Swisslog Holding AG,180997,99.43,Swisslog Holding AG,180998,99.43
SSMS PLANTATION HOLDINGS PTE. LTD.,17962,ssms plantation pte.,ssms,,,,,SMS,107172,99.26,SMS (Non-NASDAQ OTC),248884,99.26,SM Finance,30340,99.18,MS Group Holdings,102814,99.18,MS Holdings,121104,99.18,MS International,126395,99.18,MS International (Frankfurt),272833,99.18,Cosmos Exploration,82353,74.83,Sussex Explorations Merger,12720,74.82000000000001,Smis Corporation,113725,74.81
SSN GROUP AG,5649,ssn,ssn,,,,,SSNB,57698,99.86,Russneft,122200,99.55,Cessna Aircraft,63449,99.33,Russneft' NK OAO,21717,99.32,Hassneh Insurance,26571,99.3,Sidney FED SVGS LN Assn,131841,99.23,Federal National Mortgage Assn Preferred Series H %,186139,99.11,SSPN Finance,104798,67.19,ISS Group,2311,67.0,Sun International,4061,67.0
St Charles Bank & Trust Company,22738,st charles &,st,,,,,Hurst Charles,47965,99.8,Starlease,39561,99.67,First Bancshares MS,136580,99.65,First Bancshares MS (Frankfurt),263107,99.65,Khust Careers,42709,99.64,First Bancshares,72549,99.64,First Charter,72563,99.64,Master Shares,145744,99.64,First Charter (Berlin),299274,99.64,First V Shares I,144579,99.64
ST Engineering Financial I Ltd,17843,st engineering financial i,st,,,,,Sterling Financial,61428,99.77,Sterling Financial,77190,99.77,Sterling Financial (Berlin),289474,99.77,Sterling Financial (XETRA),308479,99.77,East Penn Financial,72076,99.71,East Penn Financial (Berlin),300658,99.71,Western Financial,78300,99.7,Western Financial Group,161989,99.7,Western Financial Group (Non-NASDAQ OTC),243202,99.7,First Enterprise Financial Group,54323,99.69
"ST ENGINEERING NORTH AMERICA, INC.",24305,st engineering north america,st,,,,,Western North American,202056,99.76,Keystone North America (Non-NASDAQ OTC),206936,99.72,Keystone North America,216524,99.72,State Street Unit Trust Management North America,80001,99.69,First Engineering Bankshares,61930,99.68,Systems Engineering Laboratories,30730,99.67,Systems Engineering Laboratories,68544,99.67,Systems Engineering Laboratories (Berlin),303311,99.67,Northern Engineering Industries Africa,37623,99.67,First Engineering 'A',178524,99.65
ST ENGINEERING RHQ LTD.,9938,st engineering rhq,st,,,,,First Engineering,34596,99.8,Josts Engineering,101789,99.8,Mystar Engineering,28540,99.78,Austin Engineering,81437,99.78,Austin Engineering,98853,99.78,Austin Engineering (Non-NASDAQ OTC),243906,99.78,Austin Engineering (Frankfurt),268099,99.78,Austin Engineering (Berlin),284455,99.78,First Engineering 'A',178524,99.77,CSTCN Engineering 'A' (SSE Connect Equities),212270,99.77
"St. Clair Holding, ULC",5353,st. clair holding ulc,st.,,,,,T Bank,22692,99.09,Tien Phong Plast,127274,79.69,Medclair Invest,120846,79.64,Thapar Concast,30940,79.60000000000001,Karolin Invest AB,179263,79.60000000000001,Karolin Invest AB,179264,79.60000000000001,Karolin Invest AB,179265,79.60000000000001,TCI Invest,39874,79.59,Birmid Qualcast,45448,79.59,Microlog Logist (Berlin),302066,79.59
"ST. JUDE MEDICAL, LLC",24451,st. jude medical,st.,,,,,T Bank,22692,99.12,Securities Telecast,3783,79.62,Telecast,39927,79.62,Telecast,77490,79.62,Medifast,134611,79.62,Medifast (Mexico),218300,79.62,Medifast (BRN),225113,79.62,Medifast (Pet),251985,79.62,Medifast (Frankfurt),264609,79.62,Medifast (XETRA),307028,79.62
