Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
USAir 1993-A Pass Through Trusts,21340,A C N 059 457 279,10,86,"[('A C N 059 457 279', 86), ('A C N 603 323 182', 86), ('A R C Industries', 86), ('A V Buildings', 86), ('A-Cap Development', 86), (""BA Embotteladora 'A'"", 86), ('Banco BTG Pactual S A', 86), (""BTR 'A'"", 86), (""Della Penna 'A'"", 86), ('Elekeiroz S A', 86)]"
"Wal-Mart Stores, Inc Pass Through Trusts",21341,Store Capital,135096,90,"[('Store Capital', 90), ('Limited Stores', 90), ('Mart Bulgaria', 86), ('Dominion Stores', 86), ('Hart Stores', 86), ('Mart Resources', 86), ('National Health Stores', 86), (""Pennington's Stores"", 86), ('Secret Pass Minerals', 86), ('Shoppers Drug Mart', 86)]"
North Fork Capital Trust II,21342,North,28907,90,"[('North', 90), ('North', 90), ('FI Imobiliario Tourmalet II Sen B', 86), ('North Queensland Metals', 86), ('North Ryde Community Finance', 86), ('North Kalgurli Mines', 86), ('North Queensland Resources', 86), ('One North Entertainment', 86), ('Perls II Trust Perpetual Exchequer Resettable SEC', 86), ('Telecasters North Queensland', 86)]"
M&T Capital Trust III,21343,Capital M,59340,90,"[('Capital M', 90), ('Fabrika Duhana M', 86), ('M Hossain Garments', 86), ('M&G Poliset On', 86), ('O R M Inter', 86), ('P A T Foods Limited', 86), ('R M Williams', 86), (""AT&T Canada Depositary Receipts 'B'"", 86), ('Berlin III AS', 86), ('Cass M L Petroleum', 86)]"
City National Bank,21344,National-Bank,20403,95,"[('National-Bank', 95), ('City National', 95), ('National City', 95), ('National Bank', 95), ('Ion', 90), ('National', 90), ('CIT', 90), ('Security Bank', 90), ('National', 90), ('NAL Bank', 90)]"
USF&G Capital I,21345,USF,77968,90,"[('USF', 90), ('G Capital', 90), ('G Capital', 90), ('A N G Holdings (Australian)', 86), ('Fabrika Otkovaka I Armature', 86), ('FIP EM Infu XP Omega I', 86), ('FIP Infra-Estr BB VTRM Energ Sustentavel I', 86), ('G-Link International', 86), ('Jelen I Staklorad DD', 86), ('M&G Poliset On', 86)]"
News America Incorporated,21346,AM,14528,90,"[('AM', 90), ('IC', 90), ('ICA AB', 90), ('CA', 90), ('AME', 90), ('IC', 90), ('ICA AB', 90), ('ICA AB', 90), ('AME', 90), ('Centro Shopping America Trust', 86)]"
Consolidated Rail Corporation 1995-A Pass Thro,21347,Consol,178015,90,"[('Consol', 90), ('Idate', 90), ('Consolidated Securities', 90), ('Solid', 90), ('Consol', 90), ('A C N 059 457 279', 86), ('A C N 603 323 182', 86), ('A R C Industries', 86), ('A V Buildings', 86), ('A-Cap Development', 86)]"
Chase Capital II,21348,Chase,133923,90,"[('Chase', 90), ('Capital A', 90), ('Chase', 90), ('Chase Minerals', 86), ('FI Imobiliario Tourmalet II Sen B', 86), ('Perls II Trust Perpetual Exchequer Resettable SEC', 86), ('B Split II Cap Shares', 86), ('Canadian Resources Income Trust II Unit', 86), ('Chase Resources Corporation', 86), ('Connor Clark and Lunn Conservative Income Fund II Units', 86)]"
"GCI, Inc.",21349,GCI,17830,100,"[('GCI', 100), ('GCI Liberty A', 90), ('GCI Income', 90), ('Qingci Games', 90), ('G Capital', 90), ('G Capital', 90), ('GCI Liberty', 90), ('GCI Liberty A1', 90), ('GCI Liberty B', 90), ('Qingci Games (Frankfurt)', 90)]"
