Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
Safety First Trust Series 2009-1,22773,First,186249,90,"[('First', 90), ('Firs', 90), ('First', 90), ('First', 90), ('First', 90), ('First', 90), ('Safety First', 90), ('First', 90), ('First', 90), ('Safe', 90)]"
CC Holdings GS V LLC,22775,GS Holdings,119207,95,"[('GS Holdings', 95), ('GS Holdings', 95), ('C Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90)]"
Crown Castle GS III Corporation,22776,Crown,151239,90,"[('Crown', 90), ('Cast', 90), ('CAS', 90), ('Crown', 90), ('Crown', 90), ('CPI Crown Properties International', 86), ('Income Streams III Equity Dividend', 86), ('Crown Food', 86), ('Castle Brand', 86), ('Crown Bioscience International', 86)]"
ILLINOIS BANK & TRUST,22777,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('NK', 90), ('Security Bank', 90), ('Advance Bank Australia', 86)]"
Barrington Bank & Trust Company NA,22778,Trust Company,4284,90,"[('Trust Company', 90), ('Security Bank', 90), ('Ring', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Ton Bank', 90)]"
Cardinal Bank,22779,Cardinal State Bank,70879,95,"[('Cardinal State Bank', 95), ('AR', 90), ('Car', 90), ('Cardinal', 90), ('Security Bank', 90), ('Dina', 90), ('NAL Bank', 90), ('Security Bank', 90), ('CA', 90), ('Security Bank', 90)]"
State Bank of the Lakes,22780,Security Bank,200310,90,"[('Security Bank', 90), ('Lake', 90), ('Stat', 90), ('Security Bank', 90), ('State Bank', 90), ('Security Bank', 90), ('State Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
Barclays Bank Delaware,22781,AWA,477,90,"[('AWA', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Barclays', 90), ('Aware', 90)]"
"BRIDGEHAMPTON NATIONAL BANK, THE",22782,National,222336,90,"[('National', 90), ('National-Bank', 90), ('Security Bank', 90), ('National', 90), ('NAL Bank', 90), ('National', 90), ('Hampton Trust', 90), ('Hampton Trust', 90), ('Security Bank', 90), ('Security Bank', 90)]"
"Rabobank, National Association",22783,National,222336,90,"[('National', 90), ('Security Bank', 90), ('National', 90), ('National', 90), ('Security Bank', 90), ('Security Bank', 90), ('National', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
Mizrahi Tefahot Bank Ltd,22784,Mizrahi Tefahot Limited,97227,95,"[('Mizrahi Tefahot Limited', 95), ('T Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
CommerceFirst Bank,22785,First Commerce Bank,129478,92,"[('First Commerce Bank', 92), ('T Bank', 90), ('First', 90), ('Security Bank', 90), ('Firs', 90), ('First', 90), ('First', 90), ('First', 90), ('Security Bank', 90), ('First Bank', 90)]"
Safety First Trust Series 2009-2,22786,First,186249,90,"[('First', 90), ('Firs', 90), ('First', 90), ('First', 90), ('First', 90), ('First', 90), ('Safety First', 90), ('First', 90), ('First', 90), ('Safe', 90)]"
"WESBANCO BANK, INC.",22787,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Banc', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('O-Bank', 90), ('NC&', 90)]"
Nielsen Holdings N.V.,22788,Holdings,206120,90,"[('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('IEL', 90), ('Holdings', 90), ('Nielsen', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86)]"
"IHOP IP, LLC.",22789,LC Corporation,179497,90,"[('LC Corporation', 90), ('Global IP Solutions Holding', 86), ('Tyndall Assets OV 3WAY IP', 86), ('Zone-IP', 86), ('IP E-Game Ventures', 86), ('Alphawave IP Group', 86), ('Frontier IP Group', 86), ('One Media IP Group', 86), ('IP Timberland Preferred A', 86), ('Hanjin KAL Preferred (IP)', 86)]"
Government Properties Income Trust,22790,Government Properties Trust,65179,95,"[('Government Properties Trust', 95), ('Government Properties (XETRA) Income Trust', 95), ('Roper', 90), ('Capital Properties', 90), ('Capital Properties', 90), ('Armstrong Jones Australian Growth Fund Income Units', 86), ('Armstrong Jones Perth Property Fund Income Units', 86), ('D J Properties', 86), ('GPT Split Trust Income Units Australian Dollar 0.50', 86), ('Inn Properties', 86)]"
H&R Block Bank,22791,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('H&R', 90), ('Security Bank', 90), ('BL', 90), ('NK', 90)]"
First Federal Bank,22792,First Federal Capital,72600,95,"[('First Federal Capital', 95), ('First', 90), ('Security Bank', 90), ('Firs', 90), ('First', 90), ('First', 90), ('First Federal Bankshares Delaware', 90), ('First', 90), ('Security Bank', 90), ('Security Bank', 90)]"
