Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
FIDELITY BANK,22655,Fidelity Bank,109559,100,"[('Fidelity Bank', 100), ('FBC Fidelity Bank', 95), ('El Corporation', 90), ('Security Bank', 90), ('IT', 90), ('Fidelity', 90), ('Security Bank', 90), ('Security Bank', 90), ('Central Fidelity Banks', 90), ('Security Bank', 90)]"
"Northwind Holdings, LLC",22656,North,28907,90,"[('North', 90), ('North', 90), ('Holdings', 90), ('Holdings', 90), ('Win', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90)]"
Goldman Sachs Capital II,22657,ACH,14133,90,"[('ACH', 90), ('Man AG', 90), ('Man AG', 90), ('Sachs AG', 90), ('Capital Gold', 90), ('Go', 90), ('Man AG', 90), ('FI Imobiliario Tourmalet II Sen B', 86), ('Perls II Trust Perpetual Exchequer Resettable SEC', 86), ('Canadian Resources Income Trust II Unit', 86)]"
PANHANDLE STATE BANK,22658,Security Bank,200310,90,"[('Security Bank', 90), ('Stat', 90), ('Security Bank', 90), ('State Bank', 90), ('Security Bank', 90), ('State Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
NATIONAL BANK OF COMMERCE.,22659,Commerce National Bank,59509,95,"[('Commerce National Bank', 95), ('National Commerce', 95), ('Commerce National', 95), ('National', 90), ('National-Bank', 90), ('Security Bank', 90), ('National', 90), ('NAL Bank', 90), ('National', 90), ('Bank of Commerce', 90)]"
Safety First Trust Series 2008-5,22660,First,186249,90,"[('First', 90), ('Firs', 90), ('First', 90), ('First', 90), ('First', 90), ('First', 90), ('Safety First', 90), ('First', 90), ('First', 90), ('Safe', 90)]"
ATLANTIC STEWARDSHIP BANK,22661,Security Capital Atlantic,200279,90,"[('Security Capital Atlantic', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Capital Atlantic', 90), ('Security Bank', 90)]"
Beneficial Mutual Savings Bank,22662,Bene,15182,90,"[('Bene', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Beneficial', 90), ('Savin', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
"PITTSBURGH GLASS WORKS, LLC",22663,TTS Inc,201386,90,"[('TTS Inc', 90), ('S&W', 90), ('ITT', 90), ('RKS AB', 90), ('ITT', 90), ('TTS Inc', 90), ('Anthem Works', 86), ('Avalon Works', 86), ('Moravia Glass', 86), ('Motion Works', 86)]"
"Meccanica Holdings USA, Inc.",22665,NIC,60749,90,"[('NIC', 90), ('ICA AB', 90), ('Holdings', 90), ('Holdings', 90), ('NIC', 90), ('LDI Corporation', 90), ('Holdings', 90), ('MEC', 90), ('Holdings', 90), ('ANI', 90)]"
SEACOAST NATIONAL BANK,22667,Ion,73918,90,"[('Ion', 90), ('National', 90), ('National-Bank', 90), ('Security Bank', 90), ('National', 90), ('NAL Bank', 90), ('T&N', 90), ('National', 90), ('T&N', 90), ('Security Bank', 90)]"
Marine Bank,22668,Marfin Bank,36727,91,"[('Marfin Bank', 91), ('AR', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('NK', 90)]"
TAL Advantage I LLC,22670,Tag Corporation,39809,90,"[('Tag Corporation', 90), ('Vantage', 90), ('ANT', 90), ('Advant', 90), ('Anta', 90), ('Ta', 90), ('Fabrika Otkovaka I Armature', 86), ('FIP Infra-Estr BB VTRM Energ Sustentavel I', 86), ('I D C', 86), ('Raiffeisen Bank D D Bosna I Hercegovina', 86)]"
IRONSHORE HOLDINGS (U.S.) INC.,22671,IRO,42575,90,"[('IRO', 90), ('Holdings', 90), ('Holdings', 90), ('Ore Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Holdings', 90), ('E&H', 90), ('Corporation Holding', 90), ('Holdings', 90)]"
Safety First Trust Series 2008-6,22672,First,186249,90,"[('First', 90), ('Firs', 90), ('First', 90), ('First', 90), ('First', 90), ('First', 90), ('Safety First', 90), ('First', 90), ('First', 90), ('Safe', 90)]"
