Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
ENERGEST S.A.,4279,energest,energest,,,,,ERG,34373,99.55,GES International,34848,99.55,ERG,88581,99.55,ERG,109401,99.55,ERG (Non-NASDAQ OTC),205050,99.55,GES International (Australian),215426,99.55,ERG (Non-NASDAQ OTC),236210,99.55,ERG (Frankfurt),269970,99.55,ERG (SEAQ International),294614,99.55,ERG (Berlin),300819,99.55
ENERGIE RENOUVELABLE BROOKFIELD INC.,5112,energie renouvelable brookfield,energie,Energie Versorgung,1581.0,BKW FMB Energie (Non-NASDAQ OTC),234713.0,EDF Energies Nouvelles,16834,99.6,EDF Energies Nouvelles (Frankfurt),278349,99.6,EDF Energies Nouvelles (XETRA),311575,99.6,Meshek Energy Renewable Energies,102612,99.57000000000001,Energie Baden-Wuerttembe RG AG,166605,99.55,Energie Electrique Simplon,42018,99.53,Energie Electrique Simplon,178385,99.53,Energiedienst Holding,115583,99.5,Energiedienst Holding,178376,99.5,Energiedienst Holding,178377,99.5
ENERGUATE TRUST,10044,energuate,energuate,,,,,ERG,34373,99.5,ERG,88581,99.5,ERG,109401,99.5,ERG (Non-NASDAQ OTC),205050,99.5,ERG (Non-NASDAQ OTC),236210,99.5,ERG (Frankfurt),269970,99.5,ERG (SEAQ International),294614,99.5,ERG (Berlin),300819,99.5,ERG (XETRA),311758,99.5,RG Investment,21568,99.36
ENERGY EFFICIENCY SERVICES LIMITED,11743,energy efficiency services,energy,Energy,79025.0,Nextraction Energy (Non-NASDAQ OTC),247536.0,Emerge Energy Services (Frankfurt),278413,99.71,Delaney Energy Services,7139,99.69,Enserco Energy Services,7644,99.69,Energy Reserves Group,64530,99.68,Enseco Energy Services,7643,99.67,ESI Energy Services,7697,99.67,Leader Energy Services,9622,99.67,MSI Energy Services,10316,99.67,NQL Energy Services,10679,99.67,VKG Energy Services,44399,99.67
ENERGY FUTURE COMPETITIVE HOLDINGS COMPANY LLC,21077,energy future competitive,energy,Energy,79025.0,Nextraction Energy (Non-NASDAQ OTC),247536.0,Energy Recovery,134127,99.65,Energy Recovery (Frankfurt),262866,99.65,Energy Recovery (XETRA),305757,99.65,4ENERGY Street (D),164560,99.62,Energy Infrastructure Acquisition,54058,99.62,Energy Reserves Group,64530,99.6,Energy Plus Income Trust,7622,99.6,Energy WTR Development,129296,99.6,Energy Transfer Equity (XETRA),305759,99.6,WRT Energy Preferred Convertible,202049,99.6
ENERPEIXE S.A.,4409,enerpeixe,enerpeixe,,,,,ERP,59841,99.5,IX,27142,99.36,Ei Group,46815,99.36,Ei Group (Frankfurt),278368,99.36,X,13869,99.2,Eneres,25810,82.84,Enher,17176,79.77000000000001,Gener,17874,79.77000000000001,ENER1,54048,79.77000000000001,Enero Group,82831,79.77000000000001
ENGIE Transmissao de Energia Participacoes S.A,4511,engie transmissao de energia participacoes,engie,Engie,87447.0,Engie (Non-NASDAQ OTC),245333.0,Engie Brasil Energia On,80570,99.62,Engie Energia Chile,92555,99.56,Engie Energia Peru,106501,99.53,Engie BRA Energia Sponsored ADR 1:1,185945,99.52,Engie BRA Energia Sponsored (Frankfurt) ADR 1:1,255759,99.52,Frcaise Engie Prom,92797,99.47,Engie Sponsored ADR (Frankfurt),255760,99.43,Engie Sponsored ADR 1:1,185946,99.4,Engie,87447,99.21,Engie (Mexico),217581,99.21
ENN Clean Energy International Investment Limi,7139,enn clean energy limi,enn,ENN Energy Holdings,97147.0,ENN Energy Holdings (Non-NASDAQ OTC),245339.0,Pennant Energy,11098,99.69,Pennant Energy (Non-NASDAQ OTC),238987,99.69,Pennant Energy (Frankfurt),281001,99.69,Pennant Energy (XETRA),314598,99.69,ENN Energy Holdings,97147,99.65,ENN Energy Holdings (Temp),166610,99.65,ENN Energy Holdings (Temp),166611,99.65,ENN Energy Holdings (HKSE Connect Equity),217583,99.65,ENN Energy Holdings (Mexico),217584,99.65,ENN Energy Holdings (SZS),217585,99.65
Enogex LLC,21332,enogex,enogex,,,,,OG International,75533,99.5,X,13869,99.29,O-Bank,115989,99.29,Gexa,72994,85.74,Enegex,82814,83.0,Engtex Group,109367,83.0,Xenogen,78462,82.94,Endogen,79024,82.94,Xenogen (Frankfurt),297991,82.94,Xenogen (XETRA),309187,82.94
ENTIDAD DE DESARROLLO A LA PEQUENA Y MICRO EMP,16841,entidad de desarrollo a la pequena y micro emp,entidad,Coomeva Entidad Promotora de Salud,6820.0,,,Coomeva Entidad Promotora de Salud,6820,99.38,ENT,1607,99.12,Da Securities,25386,99.08,Da Group,46473,99.08,ID Holdings,110369,99.08,TI Group,183594,99.08,TI Group,201171,99.08,Da Group (Frankfurt),294221,99.08,Da Group (XETRA),311283,99.08,T Bank,22692,99.04
