Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Amazonas Geracao e Transmissao de Energia S.A.,4525,amazonas geracao e transmissao de energia,amazonas,Amazonas Florestal,127992.0,,,Amazonas Florestal,127992,99.44,Banco Amazonas SA,78713,99.33,Banco Amazonas,135750,99.33,Azon,531,99.18,AMA,194,99.14,ONA,37748,99.14,AMA Group,81173,99.14,AMA Group (Non-NASDAQ OTC),243626,99.14,AMA Group (Frankfurt),267755,99.14,ONA (Paris-SBF),288325,99.14
AMB Property Corp.,19375,amb property corp.,amb,AMB,32252.0,,,Ambit Properties,32254,99.65,Tamboti Properties Fund,39822,99.59,Cambridge Bancorp,135978,99.57000000000001,Lambert Howarth,48466,99.55,Ambient Corporation (Berlin),299505,99.54,Sambo Motors,122287,99.53,Hambro Perks,140351,99.53,Ambertech,81182,99.52,Lambert Somec,9560,99.52,Ambers Stores,52140,99.52
AmBank (M) Berhad,15819,ambank berhad,ambank,,,,,Mbank,106844,99.56,Mbank (Stuttgart),272533,99.56,Amba,142360,99.47,AMB,32252,99.38,MBA Holdings,55890,99.38,MBA Holdings (Berlin),301965,99.38,AM,14528,99.27,AM Group Holdings,98528,99.27,NK,121377,99.27,MB Securities,126319,99.27
AMBAR URUGUAIANA ENERGIA S.A.,4560,ambar uruguaiana energia,ambar,Ambar Protein Industries,98539.0,,,Ambar Protein Industries,98539,99.54,Pitambar Coated Papers,29318,99.43,Ambarella,133676,99.42,Ambarella (Mexico),216719,99.42,Ambarella (BRN),223773,99.42,Ambarella (Frankfurt),261162,99.42,Ambarella (XETRA),284176,99.42,Amba,142360,99.29,AMB,32252,99.22,MBA Holdings,55890,99.22
AMBB Capital (L) Ltd,15846,ambb capital,ambb,,,,,AMB,32252,99.4,MBB,94409,99.4,MBB (XETRA),94410,99.4,MBB (BRN),225098,99.4,AM,14528,99.29,AM Group Holdings,98528,99.29,MB Securities,126319,99.29,AM (Dutch Trading Service),293139,99.29,AM (Stuttgart),293140,99.29,BB Holdings (Berlin),299800,99.29
AMBER CIRCLE FUNDING LIMITED,14915,amber circle funding,amber,Amber,69857.0,,,Chamber Comm Building,235247,99.63,Amber Hill Financial Holdings,98541,99.6,Amber Hill Financial Holdings (Temp),164810,99.6,Amber Hill (Berlin) Financial Holdings,284179,99.6,Amber Energy,5049,99.56,Amber Industrial Holdings,44864,99.56,Amberley Group New,44866,99.56,Amber Energy (Munich),221038,99.56,Amber Energy (XETRA),309742,99.56,Amber Enterprises India,97285,99.56
Ambient Servicos Ambientais de Ribeirao Preto,4191,ambient servicos ambientais de ribeirao preto,ambient,Ambient,52142.0,,,Promotora Ambiental de Convertible,112922,99.51,Ambient Corporation (Berlin),299505,99.47,Befesa Medio Ambiente,15166,99.45,Befesa Medio Ambiente (Frankfurt),277044,99.45,Befesa Medio Ambiente (XETRA),310238,99.45,Estre Ambiental Class B,205079,99.44,Solaria Energia y Medio Ambiente,90257,99.44,Solaria Energia y (Non-NASDAQ OTC) Medio Ambiente,248906,99.44,Solaria Energia y (Frankfurt) Medio Ambiente,274625,99.44,Solaria Energia y (XETRA) Medio Ambiente,315640,99.44
American Honda Finance Corporation,21315,american honda corporation,american,American Telecom,69960.0,American Eco (Non-NASDAQ OTC),52189.0,American Tower Corporation,192807,99.85,American National Bancorporation,62421,99.83,American National Bancorporation,69894,99.83,American Skiing Corporation,192805,99.83,American Century Corporation,62357,99.81,American West Bancorporation,52169,99.78,American Media Operations,62491,99.78,American Bancorporation Ohio,69868,99.78,American West Bancorporation (Berlin),284190,99.78,Great American Corporation,79169,99.77
AMERICAN MUN PWR OHIO INC REV,22599,american mun pwr ohio rev,american,American Telecom,69960.0,American Eco (Non-NASDAQ OTC),52189.0,American Bancorp Ohio (Berlin),299513,99.7,American Monitor,62418,99.68,American Sports History,52164,99.67,American Community Properties Trust,58982,99.67,American Furniture,14548,99.65,American Furniture,62379,99.65,American Motors,62420,99.65,American u'Writers,62463,99.65,American Resources Offshore,69902,99.65,American Marine Recovery,69942,99.65
"American Premier Underwriters, Inc.",21152,american premier underwriters,american,American Telecom,69960.0,American Eco (Non-NASDAQ OTC),52189.0,American Premium Water,128055,99.75,American u'Writers,62463,99.72,American Petro-Hunter,52215,99.72,American Petro (Berlin) Hunter,284208,99.72,American Apparel Units,192777,99.71,American Bank Preferred Series A,202568,99.71,American Recovery Centers,69901,99.7,American Aircarriers (Berlin),299511,99.69,American Energy Services,52154,99.68,American Railcar Industries,59009,99.68
