Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
COMPUTERSHARE US INC.,23554,Computershare,80350,95,"[('Computershare', 95), ('Put', 90), ('AR', 90), ('Computer', 90), ('RSH', 90), ('OM', 90), ('Share', 90), ('Re Capital', 90), ('Re Capital', 90), ('RS', 90)]"
"HALCON RESOURCES OPERATING, INC.",23556,Alco,52065,90,"[('Alco', 90), ('Alcon', 90), ('Source Capital', 90), ('Alcon', 90), ('Opera Limited', 90), ('Halcon Resources', 90), ('Acacia Resources', 86), ('Adamus Resources', 86), ('AIC Resources', 86), ('Alcyone Resources', 86)]"
"NBCUniversal Enterprise, Inc",23560,ENT,1607,90,"[('ENT', 90), ('ISE', 90), ('Universal', 90), ('Enterprise', 90), ('ERP', 90), ('RSA Security', 90), ('Universal', 90), ('Rise', 90), ('Univers', 90), ('Universal', 90)]"
Five Oaks Investment Corp.,23563,Investment Trust Corporation,48177,90,"[('Investment Trust Corporation', 90), ('Trust Invest', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('Five Oaks Investments', 87), ('Boeblingen Investment Hong Kong and China', 86), ('Brick Securities Investment Trust', 86), ('Dylup Investment', 86), ('Ester Investment', 86)]"
"HEALTHCARE TRUST OF AMERICA HOLDINGS, LP",23564,Holdings,206120,90,"[('Holdings', 90), ('Holdings', 90), ('Health', 90), ('Holdings', 90), ('Healthcare', 90), ('Health', 90), ('Holdings', 90), ('Healthcare Trust of America', 90), ('Healthcare Trust of America', 90), ('Healthcare', 90)]"
Marin Software Inc,23565,Marin Software,137389,100,"[('Marin Software', 100), ('AB Soft', 90), ('AR', 90), ('Re Capital', 90), ('Re Capital', 90), ('WA', 90), ('TWA', 90), ('FT Capital Limited', 90), ('Marin Software (Frankfurt)', 90), ('MI Software', 88)]"
Tetraphase Pharmaceuticals Inc,23567,Tetraphase Pharmaceuticals,61558,100,"[('Tetraphase Pharmaceuticals', 100), ('Tetraphase Pharmaceuticals (Berlin)', 95), ('Ical', 90), ('Tetra', 90), ('Tetra', 90), ('Raphas', 90), ('Allelix Bio Pharmaceuticals Exchangeable Shares', 86), ('Shrishma Fine Chemicals and Pharmaceuticals', 86), ('Tribute Pharmaceuticals (Non-NASDAQ OTC)', 86), ('RA Pharmaceuticals', 86)]"
CARLYLE HOLDINGS II FINANCE L.L.C.,23569,Holdings,206120,90,"[('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Carlyle Capital', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86), ('Acmex Holdings', 86), ('Aerosonde Holdings', 86)]"
"RHP HOTEL PROPERTIES, LP",23572,Hotel Properties,115731,95,"[('Hotel Properties', 95), ('RTI', 90), ('Roper', 90), ('Capital Properties', 90), ('Capital Properties', 90), ('Hotel Properties A', 89), ('BT Hotel', 86), ('D J Properties', 86), ('Horizon Properties Suspended 22/01/92', 86), ('Inn Properties', 86)]"
GOLDMAN SACHS CAPITAL III.,23574,ACH,14133,90,"[('ACH', 90), ('Man AG', 90), ('Man AG', 90), ('Sachs AG', 90), ('Capital Gold', 90), ('Man AG', 90), ('Income Streams III Equity Dividend', 86), ('D&D', 86), ('Goldman H', 86), ('American Tax Credit Properties Units Limited Partnership III', 86)]"
IAS Operating Partnership LP,23575,Artner,107941,90,"[('Artner', 90), ('Capital Partners', 90), ('Opera Limited', 90), ('Amalgamated Income Partner Unit Partnership', 86), ('Global Strategy Master Limited Partnership Unit Partners', 86), ('Public Storage Canadian Properties Unit Limited Partnership', 86), ('Royal Trust Real Estate Investment Limited Partnership Unit', 86), ('TSE 100 Index Partnership Fund Unit Ben-Hips', 86), ('Cello Partnership', 86), ('Allied Partnership Group Delisted 01/02/92', 86)]"
CYRUSONE FINANCE CORP.,23576,One,112488,90,"[('One', 90), ('Cyrusone', 90), ('INA', 90), ('One', 90), ('Prime Finance', 86), ('Paramount Ventures and Finance A', 86), ('Petrobras Inernational Finance Company', 86), ('RCI Finance', 86), ('3A Finance', 86), ('Alpha Finance', 86)]"
FIRSTAR REALTY L.L.C.,23580,Real Security,131585,90,"[('Real Security', 90), ('AR', 90), ('First', 90), ('Firs', 90), ('First', 90), ('First', 90), ('First', 90), ('Re Capital', 90), ('Star', 90), ('Firstar Corporation', 90)]"
NORTH NEW HYDE PARK BRANCH,23584,North,28907,90,"[('North', 90), ('North', 90), ('Capital Park', 90), ('Capital Park', 90), ('2 Park Street Trust', 86), ('Australia New Agribusiness and Chemical Group', 86), ('Australian Coachlines Holdings (New Europe)', 86), ('Beida New Energy', 86), ('Bremer Park', 86), ('Darling Park Trust', 86)]"
PennyMac Corp.,23590,C-COR,70759,90,"[('C-COR', 90), ('NN', 90), ('R R Securities', 86), ('Pennymac Financial Services Inc', 86), ('Pennymac Mortgage Investment Trust', 86), ('Pennymac Mortgage Investment 6 75 Cumulative Red Preference Series C', 86), ('Pennymac Mortgage Investment Trust 25 Preferred Shares', 86), ('Pennymac Monitoring Preferred Shares', 86), ('Pennymac Financial Services Inc', 86), ('Pennymac Financial (Frankfurt) Services', 86)]"
"Schaumburg Bank & Trust Company, N.A.",23591,Trust Company,4284,90,"[('Trust Company', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('A C N 059 457 279', 86)]"
