Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
DSW Inc.,19929,DSW Capital,125587,100,"[('DSW Capital', 100), ('Adswitch', 90), ('DS', 90), ('Randsworth Trust', 90), ('Kidswell Bio', 90), ('Dswiss', 90), (""DSW 'B'"", 90), ('Animoca Brands', 72), ('Braids', 72), ('Cuppa Cup Vineyards', 72)]"
DeVry Inc.,19935,Devry (XETRA),305528,90,"[('Devry (XETRA)', 90), ('Evry', 89), ('Evry', 89), ('D&D', 86), ('R R Securities', 86), ('Derby', 80), ('Devro', 80), ('DEY', 75), ('Evergy', 73), ('Zavodski Stroezhi-Devnya', 72)]"
"Delek US Holdings, Inc.",19937,Holdings,206120,90,"[('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86), ('A N G Holdings (Australian)', 86), ('Action Holdings (Merg 21/07/93 SEE314292)', 86)]"
"Delphi Financial Group, Inc.",19938,Delphi Financial Group 'A',59659,95,"[(""Delphi Financial Group 'A'"", 95), (""Delphi Financial Group 'B'"", 95), ('Financial Trust Corporation', 90), ('Group', 90), ('Group', 90), ('Delphi', 90), ('Group', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('INA', 90)]"
Drew Industries Incorporated,19952,Daren Industries,7085,90,"[('Daren Industries', 90), ('Kew Industries', 90), ('Capital Industries', 90), ('IE', 90), ('Capital Industries', 90), ('UST', 90), ('Capital Industries', 90), ('Re Capital', 90), ('Re Capital', 90), ('UST', 90)]"
GAMING INNOVATION GROUP INC.,19957,Gaming Innovation Group,109795,100,"[('Gaming Innovation Group', 100), ('Innovation Group', 95), ('Gaming Innovation (Berlin) Group', 95), ('Ion', 90), ('Innovation', 90), ('Nova', 90), ('Group', 90), ('Nova', 90), ('Group', 90), ('Group', 90)]"
"EXCO Resources, Inc.",19960,Exco Resources,205136,100,"[('Exco Resources', 100), ('Exco Resources', 100), ('Exco Resources', 100), ('Exco Resources', 100), ('Exco Resources', 100), ('Nexco Resources', 97), ('Echo Resources', 93), ('Ecos Resources', 93), ('Txco Resources', 93), ('Exore Resources', 90)]"
"Education Realty Trust, Inc.",19966,Education Realty Trust,59758,100,"[('Education Realty Trust', 100), ('Education Realty Trust (XETRA)', 95), ('Ion', 90), ('Duc', 90), ('Real Security', 90), ('At Trust', 90), ('CA', 90), ('ATI', 90), ('Re Capital', 90), ('Re Capital', 90)]"
Entercom Communications Corp.,19985,Entercom Communications 'C',195320,93,"[(""Entercom Communications 'C'"", 93), (""Entercom Communications 'B'"", 91), ('Capital Communication', 90), ('Erco', 90), ('Unica', 90), ('Munic', 90), ('Macquarie Communications Infrastructure Group', 86), ('PPC Communications', 86), (""Alliance Atlantis Communications 'B' Non Voting Shares No Par Value"", 86), ('Barcan Communications A Suspended 15/01/91', 86)]"
"ARMOUR Residential REIT, Inc.",19986,Armour Residential REIT,133734,100,"[('Armour Residential REIT', 100), ('Armour Residential REIT Warrants', 95), ('Armour Residential (Mexico) REIT', 95), ('Armour Residential (BRN) REIT', 95), ('Armour Residential REIT (Frankfurt)', 95), ('ENT', 90), ('ESI', 90), ('R R Securities', 90), ('Residentia', 90), ('Armour Residential REIT 7 00 Cumulative Redeemable Preference Series C', 90)]"
Entertainment Properties Trust,19988,ENT,1607,90,"[('ENT', 90), ('Roper', 90), ('Capital Properties', 90), ('Entertainment Properties Trust Preferred Series B', 90), ('Entertainment Properties Trust 5.75 Series C Cumulative Convertible Preferred', 90), ('Entertainment Properties Trust 9.50 Series A Preferred', 90), ('Capital Properties', 90), ('D J Properties', 86), ('Horizon Properties Suspended 22/01/92', 86), ('Inn Properties', 86)]"
"Equinix, Inc.",19991,X,13869,90,"[('X', 90), ('IX', 90), ('Quin Corporation', 90), ('NIX Incorporated', 90), ('Q Capital', 90), ('Equinix REIT', 90), ('Equinix BDR', 90), ('Equinix REIT (Mexico)', 90), ('Equinix REIT (BRN)', 90), ('Equinix REIT (Pet)', 90)]"
FBR & Co.,20007,FBR,82992,100,"[('FBR', 100), ('Wuerzburger Hofbraeu', 90), ('FBR and Company', 90), ('FBR Asset Investment', 90), ('FBR Capital Markets 144A', 90), ('FBR (Non-NASDAQ OTC)', 90), ('FBR (Frankfurt)', 90), ('FBR and Company (Berlin)', 90), ('IFB Holdings', 68), ('Ypfb Andina', 68)]"
FalconStor Software Inc,20014,Falconstor Software,286299,100,"[('Falconstor Software', 100), ('Falconstor Software', 100), ('Falconstor Software', 100), ('Falconstor Software (XETRA)', 95), ('AB Soft', 90), ('R S Corporation', 90), ('Alco', 90), ('Alcon', 90), ('STO', 90), ('TWA', 90)]"
FIRST DEFIANCE FINANCIAL CORP.,20026,First Defiance Financial,64792,95,"[('First Defiance Financial', 95), ('Defi', 90), ('Financial Trust Corporation', 90), ('First', 90), ('Firs', 90), ('First', 90), ('First', 90), ('First', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90)]"
"First Industrial, L.P.",20029,First Industrial,195672,100,"[('First Industrial', 100), ('First Industrial', 100), ('First Industrial Realty Trust', 95), ('First Industrial Realty Trust', 95), ('Fiat Industrial', 90), ('First', 90), ('Firs', 90), ('First', 90), ('First', 90), ('First', 90)]"
Frontier Oil Corporation,20047,Frontier Oil,59975,100,"[('Frontier Oil', 100), ('IE', 90), ('Frontier', 90), ('Capital Oil', 90), ('Frontier', 90), ('Frontier', 90), ('Frontier', 90), ('Frontier Oil (Frankfurt)', 90), ('Frontier Oil (XETRA)', 90), ('Abilene Oil and Gas', 86)]"
"GSI Commerce, Inc.",20054,GSI Commerce,60077,100,"[('GSI Commerce', 100), ('OM', 90), ('RCE Capital', 90), ('GSI Commerce (Frankfurt)', 90), ('GSI Commerce (XETRA)', 90), ('Securities Commerce Import On', 86), ('Winha Commerce and Trade International', 86), ('AD Commerce Marketing', 86), ('Axis Port Incorporated Commerce', 86), ('Deena Explorations Commerce New', 86)]"
GSI Group Inc.,20055,GSI Group,215476,100,"[('GSI Group', 100), ('Group', 90), ('Group', 90), ('Up', 90), ('Group', 90), ('GSI Group (Frankfurt)', 90), ('GSI Group (XETRA)', 90), ('SDI Group', 89), ('SFI Group', 89), ('GFI Group', 89)]"
Gastar Exploration Ltd.,20060,Gastar Exploration,215406,100,"[('Gastar Exploration', 100), ('Gastar Exploration', 100), ('Gastar Exploration', 100), ('Gastar Exploration (XETRA)', 95), ('Astra Exploration', 91), ('Ion', 90), ('ATI', 90), ('Star', 90), ('Ion', 90), ('Asta', 90)]"
Gen-Probe Incorporated,20061,Genprobe,65090,94,"[('Genprobe', 94), ('Be', 90), (': be AG', 90), ('Probe Exploration', 86), ('R R Securities', 86), ('Probe Metals (Non-NASDAQ OTC)', 86), ('Probe Metals (Frankfurt)', 86), ('General-Probe (Frankfurt)', 86), ('General-Probe (XETRA)', 86), ('Probe Mines (XETRA)', 86)]"
GenCorp Inc.,20062,Gencor,34802,92,"[('Gencor', 92), ('Encorp', 92), ('G Capital', 90), ('G Capital', 90), ('NC&', 90), ('Gencorp (XETRA)', 90), ('Cencorp Corporation', 86), ('R R Securities', 86), ('Ecorp', 83), ('Genco', 83)]"
"General Communication, Inc.",20064,Ion,73918,90,"[('Ion', 90), ('Genera', 90), ('Capital Communication', 90), ('Gener', 90), ('General', 90), ('NIC', 90), ('Nera', 90), ('ICA AB', 90), ('NIC', 90), ('Unica', 90)]"
"The Geo Group, Inc.",20066,The Group,68671,95,"[('The Group', 95), ('Geo Group', 95), ('Group', 90), ('Group', 90), ('Up', 90), ('Group', 90), ('Geo', 90), ('A P Group Taken Over 25/10/92', 86), ('Advance Healthcare Group', 86), ('Affinity Education Group', 86)]"
"GeoResources, Inc.",20067,Georesources,60024,100,"[('Georesources', 100), ('Re Capital', 90), ('Re Capital', 90), ('Geo', 90), ('RCE Capital', 90), ('URC', 90), ('Source Capital', 90), ('Georesources (Frankfurt)', 90), ('Georesources (XETRA)', 90), ('Genoa Resources', 89)]"
Georgia Gulf Corporation,20068,RGI,21569,90,"[('RGI', 90), ('Gulf', 90), ('Geo', 90), ('IA', 90), ('Georgia Capital', 90), ('RG Securities', 90), ('Georgia Gulf (XETRA)', 90), ('Gulf Monetary Group', 86), ('Spencer Gulf Telecaste', 86), ('Gulf International Minerals', 86)]"
"STREAM GLOBAL SERVICES, INC.",20074,Stream Global Services,61441,100,"[('Stream Global Services', 100), ('Stream Global Services Units', 95), ('Stream Global Services Warrants', 95), ('Security Service', 90), ('Tre', 90), ('Globa', 90), ('Global', 90), ('Global', 90), ('Stream', 90), ('M&G', 90)]"
"Global Cash Access Holdings, Inc.",20075,Global Cash Access (XETRA) Holdings,306121,95,"[('Global Cash Access (XETRA) Holdings', 95), ('Acces', 90), ('Holdings', 90), ('Holdings', 90), ('Access', 90), ('Holdings', 90), ('Globa', 90), ('Global', 90), ('Access Holdings', 90), ('Access', 90)]"
Golden Star Resources Ltd.,20079,Golden Star Resources,215450,100,"[('Golden Star Resources', 100), ('Golden Star Resources', 100), ('Golden Star Resources', 100), ('Golden Star Resources (American)', 95), ('Golden Star Resources Warrants', 95), ('Golden Star Resources (XETRA)', 95), ('Golden State Resources', 93), ('Golden Share Resources', 93), ('Golden Tag Resources', 93), ('Golden Arch Resources', 90)]"
GRAMERCY PROPERTY TRUST INC.,20080,Gramercy Property Trust,60066,100,"[('Gramercy Property Trust', 100), ('Gramercy Property Trust', 100), ('Property Capital Trust', 90), ('Property Capital Trust', 90), ('AME', 90), ('Roper', 90), ('Property Capital Trust', 90), ('Gramercy Property Trust Preferred Series B', 90), ('AME', 90), ('Gramercy Property (Frankfurt) Trust', 90)]"
Hampshire First Bank,20098,Hampshire First Bank (NH),60094,95,"[('Hampshire First Bank (NH)', 95), ('T Bank', 90), ('First', 90), ('Security Bank', 90), ('Firs', 90), ('First', 90), ('Shire', 90), ('First', 90), ('First', 90), ('Security Bank', 90)]"
"Aviat Networks, Inc.",20102,Aviat Networks,135724,100,"[('Aviat Networks', 100), ('T&N', 90), ('At Trust', 90), ('T&N', 90), ('Network Security', 90), ('T&N', 90), ('AVI', 90), ('IA', 90), ('RKS AB', 90), ('Aviat Networks (Frankfurt)', 90)]"
"Harte-Hanks, Inc.",20104,Harte-Hanks,136863,100,"[('Harte-Hanks', 100), ('AR', 90), ('Art', 90), ('Art', 90), ('Art', 90), ('RTE', 90), ('E&H', 90), ('NK', 90), ('Art', 90), ('Harte Hanks Communications', 90)]"
"Harvest Natural Resources, Inc.",20105,Harvest Natural Resources,60103,100,"[('Harvest Natural Resources', 100), ('Harvest Natural Resources (Frankfurt)', 95), ('Harvest Natural Resources (XETRA)', 95), ('Harvest', 90), ('Source Capital', 90), ('MG Natural Resources', 87), ('Acacia Resources', 86), ('Adamus Resources', 86), ('AIC Resources', 86), ('Anchor Resources', 86)]"
"Catalyst Health Solutions, Inc.",20110,Catalyst Health Solutions,59373,100,"[('Catalyst Health Solutions', 100), ('Catalyst Health (Frankfurt) Solutions', 95), ('Catalyst Health (XETRA) Solutions', 95), ('Health', 90), ('Health', 90), ('Atal', 90), ('Advanced Digital Health Mdcna Preventiva On', 86), ('Eagle Health', 86), ('Health and Life', 86), ('ITL Health Group', 86)]"
Heckmann Corporation,20116,Man AG,169104,90,"[('Man AG', 90), ('Man AG', 90), ('HEC', 90), ('KM', 90), ('Ann', 90), ('Capital M', 90), ('Capital A', 90), ('KM', 90), ('NN', 90), ('Man AG', 90)]"
Hercules Incorporated,20119,Hercules Capital,134352,100,"[('Hercules Capital', 100), ('Hercules Capital', 100), ('Hercules Capital', 100), ('Hercules PN', 95), ('Hercules On', 95), ('Hercules Property', 90), ('Hercules Offshore', 90), ('Hercules Offshore', 90), ('Hercules Trust I Trust Originated Preferred Securities', 90), ('Hercules Funds European Value', 90)]"
PENDRELL CORPORATION,20140,Pendrell A,131257,95,"[('Pendrell A', 95), (""Pendrell 'B'"", 95), ('Re Capital', 90), ('Re Capital', 90), ('Pendrell (Frankfurt)', 90), ('Pendrell (Berlin)', 90), ('D&D', 86), ('R R Securities', 86), ('Kendell', 80), ('Enercell', 75)]"
"ICO, Inc.",20141,ICO,60180,100,"[('ICO', 100), ('Credicom', 90), ('Exicom', 90), ('Opticomm', 90), ('Rubicon America Trust', 90), ('Rubicon Europe Trust Group', 90), ('Rubicon Japan Trust', 90), ('Rubicor Group', 90), ('Sabrico On', 90), ('Serdicom', 90)]"
"IGI LABORATORIES, INC.",20143,IG Laboratories,65618,97,"[('IG Laboratories', 97), ('Bor', 90), ('IE', 90), ('At Trust', 90), ('Bor', 90), ('Divis Laboratories', 88), ('ZIM Laboratories', 88), ('Inify Laboratories', 88), ('Croslands Research Laboratories', 86), ('Japan Digital Laboratories', 86)]"
