Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
British Columbia Ferry Services Inc.,5075,british columbia ferry services,british,British,45610.0,British Airways (Non-NASDAQ OTC),234938.0,British Columbia Railway Company,78789,99.69,British Columbia Preferred 11.24%,143004,99.69,British Columbia Sugar Refinery A,156710,99.69,461847 British Columbia Rights,4707,99.66,British Channel Islands Ferries,45621,99.65,British Home Stores,45626,99.64,British Columbia Province Canada Warrants,143005,99.64,British Rollmakers,45632,99.61,British Columbia Packaging B,5871,99.61,British Petroleum ADR Second,193630,99.61
British Transco Finance Inc.,21002,british transco,british,British,45610.0,British Airways (Non-NASDAQ OTC),234938.0,British Vita,45660,99.74,British Land,124510,99.74,British Land (Mexico),216976,99.74,British Land (BRN),224025,99.74,British Land (VIRT-X),231733,99.74,British Land (Non-NASDAQ OTC),244298,99.74,British Land (Frankfurt),268644,99.74,British Land (XETRA),310461,99.74,British Airways,45647,99.73,British Airways (VIRT-X),231731,99.73
British Transco International Finance B.V.,16202,british transco b.v.,british,British,45610.0,British Airways (Non-NASDAQ OTC),234938.0,British Insurance Holdings N V,45612,99.68,British Insurance Holdings N V (Frankfurt),277227,99.68,British Insurance Holdings N V (XETRA),310457,99.68,British Airways,45647,99.63,British Airways (VIRT-X),231731,99.63,British Airways (Non-NASDAQ OTC),234938,99.63,British Airways (Frankfurt),277229,99.63,British Airways (XETRA),310459,99.63,British Gas R/T,45651,99.63,British Vita,45660,99.62
Broadgate Financing PLC,9237,broadgate financing,broadgate,,,,,Road Holdings,29704,99.35,ADG Group,44696,99.27,DGA,109081,99.27,OA Group,10759,99.19,At-Group,24421,99.19,At Trust,45099,99.19,GA Holdings,100637,99.19,OA Group,238749,99.19,GA Holdings (Berlin),286512,99.19,T Bank,22692,99.1
BROMFORD HOUSING GROUP LIMITED,9607,bromford housing,bromford,,,,,Romfor,38741,99.55,Brom,41534,99.4,MFO,111700,99.32,OM Holdings,3117,99.22,OM,43231,99.22,OM Group,60832,99.22,OM Holdings,85128,99.22,OM Holdings International,131092,99.22,OM Holdings (Kuala Lumpur),218498,99.22,OM Holdings (Non-NASDAQ OTC),247749,99.22
"Brown Shoe Company, Inc.",19797,brown shoe,brown,Brown John,182560.0,Brown (N) Group (Non-NASDAQ OTC),244306.0,Brown Shipley,45688,99.78,Brown Thomas Group,24838,99.73,Brown Robert,63146,99.73,Brown Shipley Investment Trust U,45690,99.72,Brown Matthew,45687,99.7,Brown John,182560,99.7,Brownlee,45691,99.67,Brown Group,125241,99.67,Brown (N) Group (Non-NASDAQ OTC),244306,99.67,Brown (N) Group (Frankfurt),268653,99.67
Bryan Bank & Trust,22722,bryan &,bryan,Bryan Steam,70701.0,,,Bryant Group,45697,99.77,Ryan International,44588,99.73,Bryan Steam,70701,99.67,Bryansk Supply,32979,99.57000000000001,Bryan Brothers Holdings,45696,99.57000000000001,Tutt Bryant Group,4296,99.56,Lane Bryant,66060,99.56,Bryansk Arsenal,135944,99.55,Bryansksvyaz,78793,99.53,Bryanskenergo,78792,99.5
BSH Bosch und Siemens Hausgeraete GmbH,7660,bsh bosch und siemens hausgeraete gmbh,bsh,Babcock BSH,14954.0,,,Invesco BSHS 2022 US Dollar Emerging Markets DBT,188368,99.47,Invesco BSHS 2023 US Dollar Emerging Markets DBT,188372,99.47,Invesco BSHS 2024 US Dollar Emerging Markets DBT,188376,99.47,Invesco BSHS 2021 US Dollar Emerging Markets DBT,206695,99.47,BSHNG Science and Technology Innovation (SSE Connect Equities) 'A',211982,99.4,BSH EV Aletleri Sanayi VE Ticaret Limited,41538,99.39,Invesco BSHS 2028 High Yield Corporate Bond ETF,188387,99.38,Invesco BSHS 2029 High Yield Corporate Bond ETF,188390,99.38,Invesco BSHS 2018 High Yield Corporate Bond ETF,197149,99.38,Invesco BSHS 2018 High Yield (Berlin) Corporate Bond ETF,291687,99.38
BTMU (Curacao) Holdings N.V.,7363,btmu n.v.,btmu,,,,,BT Group,124456,99.36,BT Group (WI),182561,99.36,BT Group (Mexico),216981,99.36,BT Group (BRN),224030,99.36,BT Group (VIRT-X),231745,99.36,BT Group (Non-NASDAQ OTC),244312,99.36,BT Group (Frankfurt),268657,99.36,BT Group (XETRA),268658,99.36,T Bank,22692,99.2,Ebtm,46774,85.6
Bulgarian Energy Holding EAD,3821,bulgarian energy holding ead,bulgarian,Bulgarian Telecommunications Company,933.0,,,Bulgarian Transport Holding,934,99.73,Bulgarian River Shipping,81918,99.65,CB Bulgarian American Credit Bank,82112,99.61,CB Bulgarian American Credit Bank (Frankfurt),277459,99.61,CB Bulgarian American Credit Bank (XETRA),285085,99.61,Bulgarian Investment Group REIT,81916,99.57000000000001,Madara Bulgarian Property Fund,19681,99.55,Bulgarian Telecommunications Company,933,99.54,Bulgarian Property Developments,45721,99.54,Bulgarian Property Developments (Berlin),284919,99.54
