Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Empresas Red Salud S.A.,5780,empresas red salud,empresas,Empresas Tricot,92529.0,,,Empresas Virreal A,25803,99.72,Empresas Virreal B,173315,99.72,Empresas Tattersall,7591,99.7,Empresas Iansa,92526,99.69,Empresas ICA,109345,99.67,Empresas ICA (BRN),227572,99.67,Cobos Empresas Reunidas,16029,99.63,Empresas La Polar,92527,99.63,Empresas ICA ADR 1:4,204905,99.63,Empresas ICA ADR (Berlin) 1:4,291152,99.63
"EN VALUE 1ST Co., Ltd.",14607,en value 1st,en,El En,88551.0,Ito En (Non-NASDAQ OTC),246489.0,Engine Valves,25821,99.64,Enables IT Group,46884,99.64,Cenvest Inc,63443,99.63,Enquest,125656,99.63,Envases,157959,99.63,Enquest (BRN),224445,99.63,Enquest (Stockholm),224446,99.63,Enquest (Non-NASDAQ OTC),245340,99.63,Enquest (Frankfurt),269926,99.63,Enquest (XETRA),311721,99.63
EN WIND POWER PRIVATE LIMITED,11754,en wind power private,en,El En,88551.0,Ito En (Non-NASDAQ OTC),246489.0,Century Wind Power,117609,99.67,Greenworld Wind Power,18128,99.62,Rentafund Power Products,79854,99.62,Greenworld Wind (Non-NASDAQ OTC) Power,236829,99.62,Greenworld Wind (XETRA) Power,312352,99.62,Bengal Windsor Ther,81659,99.6,Central Maine Power Preferred,193905,99.6,Central Maine Power Preferred,203745,99.6,Legend Power Systems,84287,99.59,Legend Power Systems (Non-NASDAQ OTC),246871,99.59
ENA Norte Trust,16758,ena norte,ena,Zvon ENA,23847.0,,,Mena Transport,120898,99.7,Enator,42013,99.67,Enator (See 882247),42014,99.67,Narenanotech,121199,99.67,Enator,178366,99.67,Enator (Frankfurt),298480,99.67,Kenan Transport,74116,99.67,Kenan Transport (Berlin),301713,99.67,Mena Tours,19934,99.63,Mena Tours,19935,99.63
Endo Finance Co.,23786,endo,endo,Endo-Lase,64522.0,Endo Lighting (Non-NASDAQ OTC),236141.0,Endo International,136448,100.0,Endo International (Toronto),215313,100.0,Endo International (Mexico),217576,100.0,Endo International (BRN),224434,100.0,Endo International (Pet),251421,100.0,Endo International (Frankfurt),262858,100.0,Endor (XETRA),17151,99.89,Vendo,69107,99.89,Endor,92538,99.89,Tendo,123431,99.89
ENDO FINANCE LLC,23909,endo,endo,Endo-Lase,64522.0,Endo Lighting (Non-NASDAQ OTC),236141.0,Endo International,136448,100.0,Endo International (Toronto),215313,100.0,Endo International (Mexico),217576,100.0,Endo International (BRN),224434,100.0,Endo International (Pet),251421,100.0,Endo International (Frankfurt),262858,100.0,Endor (XETRA),17151,99.89,Vendo,69107,99.89,Endor,92538,99.89,Tendo,123431,99.89
Endo Limited,11031,endo,endo,Endo-Lase,64522.0,Endo Lighting (Non-NASDAQ OTC),236141.0,Endo International,136448,100.0,Endo International (Toronto),215313,100.0,Endo International (Mexico),217576,100.0,Endo International (BRN),224434,100.0,Endo International (Pet),251421,100.0,Endo International (Frankfurt),262858,100.0,Endor (XETRA),17151,99.89,Vendo,69107,99.89,Endor,92538,99.89,Tendo,123431,99.89
Endo Luxembourg Finance Company I S.a r.l.,15276,endo luxembourg i r.l.,endo,Endo-Lase,64522.0,Endo Lighting (Non-NASDAQ OTC),236141.0,Vendome Luxury U,51419,99.58,Vendome Luxury Group (Luxembourg),181405,99.56,Endologix,54044,99.52,Endologix (Frankfurt),278446,99.52,Endologix (XETRA),305746,99.52,Dendo Global,204530,99.47,Endo Networks,72238,99.46,Endo Lighting,109350,99.46,Endo Lighting (Non-NASDAQ OTC),236141,99.46,Endo Lighting (Non-NASDAQ OTC),236142,99.46
"Enel Fortuna, S.A.",16745,enel fortuna,enel,Enel,87375.0,Enel (Non-NASDAQ OTC),245321.0,Denelcor,64207,99.6,Enel AXA,54046,99.6,Enel Rossiya,118579,99.58,Enelfi,34314,99.56,Enel Americas,87741,99.56,Enel Americas,151416,99.56,Enel Americas (BOG),212360,99.56,Enel Americas (Stuttgart),278451,99.56,Enelmed-PDA,178375,99.52,Enel,87375,99.5
EnerBank USA,22143,enerbank usa,enerbank,,,,,RBA Holdings,38581,99.4,NK,121377,99.29,K Group Holdings,101827,99.15,AB Banka,4729,88.7,Banka (India),24603,88.7,Banks (Sidney C),45255,88.7,Banks Bank,91602,88.7,Banks Bank,165320,88.7,Banks Bank (Berlin),268509,88.7,BANK2,32680,88.58
Enercoal Resources Pte.Ltd,17822,enercoal resources pte.ltd,enercoal,,,,,Nerco (Toronto),215777,99.32,International Coal Holdings,2258,99.27,Erco,34371,99.27,Coal International,46190,99.27,International Coal Group,60250,99.27,International Coal Group,196913,99.27,International Coal (Frankfurt) Group,279548,99.27,International Coal Holdings (Frankfurt),279573,99.27,Coal International (Berlin),300270,99.27,International Coal (XETRA) Group,306533,99.27
