Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
Coal City Capital Trust I,22295,CIT,15964,90,"[('CIT', 90), ('IT', 90), ('City', 90), ('City', 90), ('Australian Coal and Gold', 86), ('City Development REIT', 86), ('City Resources (Australian)', 86), ('Coal and Allied Industries', 86), ('Fabrika Otkovaka I Armature', 86), ('FIP EM Infu XP Omega I', 86)]"
BNP Paribas SA (New York Branch),22296,Riba,11746,90,"[('Riba', 90), ('Paribas', 90), ('Ariba', 90), ('Paribas', 90), ('Australia New Agribusiness and Chemical Group', 86), ('Australian Coachlines Holdings (New Europe)', 86), ('Beida New Energy', 86), ('Gibralta New', 86), ('New Global Mining Limited', 86), ('New Opportunity', 86)]"
Capital One Capital IV,22297,One,112488,90,"[('One', 90), ('One', 90), ('Cobalt One', 86), ('One North Entertainment', 86), ('Entertainment One Income Fund', 86), ('Lithium One', 86), ('Network One Holdings', 86), ('One Click Ventures', 86), ('Penfold Capital Acquisition IV Corporation', 86), ('Potash One', 86)]"
"SOUTHEAST SUPPLY HEADER, LLC",22298,ADE,69625,90,"[('ADE', 90), ('T&S', 90), ('PPL', 90), (""Easy Visible Supply Chain Management 'A'"", 86), ('Egyptian Supply', 86), ('Interest Plastic Refrigeration Supply', 86), ('R S Corporation', 86), (""Shenzhen Chiwan Petroleum Supply Base 'B'"", 86), ('Bryansk Supply', 86), ('D&D', 86)]"
LA FAYETTE ASSET SECURITIZATION LLC,22300,Asset Capital,202864,90,"[('Asset Capital', 90), ('Asset Capital', 90), ('Asset Capital', 90), ('Class Asset Holdings', 86), ('La Agraria', 86), ('First Asset Diversified Convertible Debenture Units', 86), ('First Asset Morningstar United States Consolidated Defens Index Fund', 86), ('First Asset Energy and Resources Income and Growth Fund', 86), ('First Asset Blackrock North American Dividend Achiever Trust', 86), ('La Cartuja', 86)]"
"Kimberly-Clark Worldwide, Inc.",22301,World,124206,90,"[('World', 90), ('Ark', 90), ('IMB', 90), ('DWI', 90), ('Clark', 90), ('World', 90), ('World', 90), ('World', 90), ('Kimberly-Clark', 90), ('Kimberly Securities', 90)]"
BAYERNLB CAPITAL TRUST I,22302,B I Incorporated,70321,90,"[('B I Incorporated', 90), ('Bayer', 90), ('Bay Capital', 90), ('Bayer', 90), ('Fabrika Otkovaka I Armature', 86), ('FIP EM Infu XP Omega I', 86), ('FIP Infra-Estr BB VTRM Energ Sustentavel I', 86), ('I D C', 86), ('Jelen I Staklorad DD', 86), ('Raiffeisen Bank D D Bosna I Hercegovina', 86)]"
"CARESTREAM HEALTH, INC.",22303,Car,24933,90,"[('Car', 90), ('Health', 90), ('Tre', 90), ('Health', 90), ('Stream', 90), ('Ares Capital', 90), ('Advanced Digital Health Mdcna Preventiva On', 86), ('Doctors Hospital Health System Limited', 86), ('Health Communication Network', 86), ('Kingform Health Hometextile Group', 86)]"
KBC Bank NV,22304,Security Bank,200310,90,"[('Security Bank', 90), ('KB Capital', 90), ('KB Capital', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('NK', 90)]"
Allianz Finance Corporation,22305,All Corporation,24093,90,"[('All Corporation', 90), ('INA', 90), ('Allianz Securities', 90), ('IA', 90), ('NC&', 90), ('Allianz Securities', 90), ('China Finance Holding Company', 86), ('North Ryde Community Finance', 86), ('Minerva Finance and Investment', 86), ('Paramount Ventures and Finance A', 86)]"
STRATEGIC CAPITAL BANK,22306,Security Bank,200310,90,"[('Security Bank', 90), ('IC', 90), ('At Trust', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('IC', 90)]"
TransCanada PipeLine USA Ltd.,22307,Line,27889,90,"[('Line', 90), ('Ans', 90), ('Scana', 90), ('NSC', 90), ('ADA', 90), ('Scana', 90), ('IPE', 90), ('Scana', 90), ('Transcanada', 90), ('Transmountain Pipeline Dead-Merger With BC Gas', 86)]"
"Kilroy Realty, L.P.",22308,Kilroy Realty,149537,100,"[('Kilroy Realty', 100), ('Kilroy Realty', 100), ('Real Security', 90), ('Re Capital', 90), ('Re Capital', 90), ('Real Security', 90), ('Kilroy Realty Preferred Stock Series E 7.8%', 90), ('Kilroy Realty Preferred Stock Series G', 90), ('Kilroy Realty Preferred Series F', 90), ('Kilroy Realty Preferred Series H', 90)]"
Fifth Third Capital Trust IV,22309,FTH,17747,90,"[('FTH', 90), ('Hi', 90), ('D I', 90), ('FT Capital Limited', 90), ('Fifth Element Resources', 86), ('Penfold Capital Acquisition IV Corporation', 86), ('Third ICP Mutual Fund', 86), ('Fifth ICP Mutual Fund', 86), ('D&D', 86), ('H&I', 86)]"
"DS SERVICES OF AMERICA, INC.",22311,AG Services America,62095,95,"[('AG Services America', 95), ('ICA AB', 90), ('Security Service', 90), ('AME', 90), ('ICA AB', 90), ('ICA AB', 90), ('AME', 90), ('Dental Services of America', 88), ('Industrial Services of America', 88), ('Pediatric Services of America', 88)]"
Bunge N.A. Finance L.P.,22312,INA,65640,90,"[('INA', 90), ('Bunge', 90), ('NGE Capital', 90), ('A P Group Taken Over 25/10/92', 86), ('Banco Estado Pernambuco S/A', 86), (""BTR 'A'"", 86), ('China Finance Holding Company', 86), ('E&A', 86), ('Euromayor S A de Inversiones', 86), (""Hidroelectrica Piedra del 'A'"", 86)]"
NEW YORK LIFE CAPITAL CORPORATION,22313,Life,120584,90,"[('Life', 90), ('IFE', 90), ('Life', 90), ('Life', 90), ('Life', 90), ('Aeyna Life and Casualty', 86), ('Australia New Agribusiness and Chemical Group', 86), ('Australian Coachlines Holdings (New Europe)', 86), ('Colonial Mutual Life', 86), ('Fai Life', 86)]"
Max USA Holdings Ltd,22314,Max Trust,145752,90,"[('Max Trust', 90), ('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Max Trust', 90), ('Holdings', 90), ('Max Trust', 90), ('Corporation Holding', 90), ('Holdings', 90)]"
