Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
BANK OF HOPE,22512,of hope,of,Uddeholm of,181327.0,Port of Tauranga (Non-NASDAQ OTC),248101.0,Gofore,93004,99.62,Gofore (Frankfurt),270546,99.62,International Bank of Taipei,42551,99.62,OFP,20714,99.6,Coffee People,71300,99.6,Softchoice,12386,99.59,Softchoice,80806,99.59,Softchoice (Non-NASDAQ OTC),239893,99.59,Softchoice (Frankfurt),266160,99.59,Bank of Godfrey,70356,99.59
"Bank of Kunlun Co., Ltd.",6895,of kunlun,of,Uddeholm of,181327.0,Port of Tauranga (Non-NASDAQ OTC),248101.0,Bank of Queensland,80419,99.64,Bank of Queensland (Non-NASDAQ OTC),244024,99.64,Bank of Queensland (Frankfurt),268267,99.64,Bank of Queensland (XETRA),310173,99.64,Bank of Kentucky,59175,99.6,Bank of Petaluna,70360,99.6,Bank of Mckenney (Berlin),284609,99.6,Bank of Kinki,24586,99.59,Bank of Melbourne,816,99.57000000000001,Bank of Kaohsiung,117179,99.57000000000001
BANK OF NORTH CAROLINA,22122,of north carolina,of,Uddeholm of,181327.0,Port of Tauranga (Non-NASDAQ OTC),248101.0,Bank of South Carolina,135763,99.88,Bank of the Carolinas,52576,99.85,Bank of the Carolinas (Berlin),284761,99.85,Peoples Bancorp of North Carolina,137842,99.68,Peoples Bancorp of North Carolina (Berlin),288524,99.68,Bank of Nova Scotia,80275,99.65,Bank of Nova Scotia (SEAQ International),215047,99.65,Bank of Nova Scotia (Mexico),216929,99.65,Bank of Nova Scotia (BRN),227266,99.65,Bank of Nova Scotia (London),231695,99.65
BANK OF THE CASCADES,22639,of the cascades,of,Uddeholm of,181327.0,Port of Tauranga (Non-NASDAQ OTC),248101.0,Bank of the Carolinas,52576,99.71,Bank of the Carolinas (Berlin),284761,99.71,Investment Company of the West,2280,99.69,Bank of East Asia,97341,99.59,Bank of East Asia (HKSE Connect Equity),216855,99.59,Bank of East Asia (SZS),216856,99.59,Bank of East Asia (SEAQ International),221185,99.59,Bank of East Asia (Non-NASDAQ OTC),244020,99.59,Bank of East Asia (Frankfurt),268257,99.59,Bank of East Asia (XETRA),284607,99.59
BANK OF THE OZARKS,23006,of the ozarks,of,Uddeholm of,181327.0,Port of Tauranga (Non-NASDAQ OTC),248101.0,Bank of the Ryukyus,108191,99.74,Bank of the Carolinas,52576,99.69,Bank of the Carolinas (Berlin),284761,99.69,Investment Company of the West,2280,99.67,Softworks,76977,99.64,Softworks (Berlin),303129,99.64,Ofer Brothers Investment,146356,99.62,State of the Art,77162,99.62,Software Toolworks,68225,99.58,Bank of Athens Property,165106,99.58
"Bank of the Ozarks, Inc.",19759,of the ozarks,of,Uddeholm of,181327.0,Port of Tauranga (Non-NASDAQ OTC),248101.0,Bank of the Ryukyus,108191,99.74,Bank of the Carolinas,52576,99.69,Bank of the Carolinas (Berlin),284761,99.69,Investment Company of the West,2280,99.67,Softworks,76977,99.64,Softworks (Berlin),303129,99.64,Ofer Brothers Investment,146356,99.62,State of the Art,77162,99.62,Software Toolworks,68225,99.58,Bank of Athens Property,165106,99.58
Bank Rhode Island,22466,rhode island,rhode,Bancorp Rhode Island,59170.0,,,Bancorp Rhode Island,59170,99.75,Bancorp Rhode Island (Berlin),284598,99.75,Rhodes (New Europe),67762,99.67,Rhodes,199948,99.67,First Financial Rhode Island,72604,99.6,Rhodes Mining Canadian,216029,99.59,Rhodes Mining Warrants 01/23/98,160690,99.42,Rhodes Mining Sponsored ADR 1 ADR = 1 Share,199949,99.36,Consolidated Rhodes Resources Warrants 92,157447,99.34,Consolidated Rhodes Resources Warrants 8/91,157446,99.33
BANK SNB,22653,snb,snb,SNB Bancshares,76962.0,,,SSNB,57698,99.86,SNB Bancshares,76962,99.35,SNB Bancshares (Berlin),303117,99.35,XTRCKRS RSL 1000 United States Qlty At A RSNBL Prce,192216,99.11,VSN,31553,79.87,XSN,51813,79.87,HSN,60161,79.87,NSN,121449,79.87,HSN (Frankfurt),223321,79.87,HSN (Frankfurt),279338,79.87
Bankers Hall LP,5275,bankers hall lp,bankers,Bankers,70372.0,Bankers Petroleum (Non-NASDAQ OTC),234563.0,Bankers,70372,99.64,Bankers Trust (Munich),298214,99.64,Bankers Life Holding,62832,99.63,Bankers Trust New York,193285,99.58,Bankers Trust New York (London),233320,99.58,Bankers Store,203112,99.57000000000001,First Bankers Trust Shares,129471,99.57000000000001,Bankers Petroleum,5481,99.56,Bankers Petroleum (Non-NASDAQ OTC),234563,99.56,Bankers Petroleum (Frankfurt),277001,99.56
Bankinter 1 Fondo de Titulizacion Hipotecaria,8011,1 fondo de titulizacion hipotecaria,1,Queen 1,79832.0,Electra 1 (Non-NASDAQ OTC),236095.0,Fomento de Construcciones y Contratas ADR 5:1,186391,99.48,Fomento de Construcciones y (Frankfurt) Contratas ADR 5:1,255929,99.48,2X1 Holding CPE Media Shipyard,31847,99.46,Oxford Residential Properties 01,75695,99.45,Daiwa ETF TOPIX-17 Construction and Materials,173220,99.45,Next Funds Topix-17 Construction and Materials ETF,172343,99.45,London Electricity 170P Paid,232417,99.44,Indigo Aviation Sponsored ADR 1:1,145117,99.44,Jones Spacelink Growth Units Limited Partnership 1A,79326,99.44,Jones Cable Income Fund Unit Limited Partnership 1A,79321,99.44
"BANKINTER 3, Fondo de Titulizacion Hipotecaria",8043,3 fondo de titulizacion hipotecaria,3,BMCI 3,173045.0,3-D Matrix (Non-NASDAQ OTC),243334.0,AQ3 Renda FI Imobiliario - Unica,142444,99.48,3IQ Coinshares Bitcoin ETF CAD,153342,99.46,Consolidated Capital Institutional Properties 3,204169,99.46,3IQ Coinshares (Toronto) Bitcoin ETF CAD,252715,99.46,M3-Brigade Acquisition II A,137360,99.45,ETFS 3X Long Sterling Short European,139884,99.45,M3 Brigade Acquisition III A,137359,99.44,3X Gold Daily Long Index ETC,142148,99.44,3X Gold Daily Short Index ETC,142149,99.44,3S Silicon Technology,116414,99.43
