Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Tongfang Aqua Limited,7170,tongfang aqua,tongfang,Tsinghua Tongfang 'A',90457.0,,,Tongfang Kontafarma Holdings,105315,99.69,Tsinghua Tongfang 'A',90457,99.59,Tsinghua Tongfang (SSE Connect Equities) 'A',214151,99.59,Tsinghua Tongfang Company,161756,99.53,ONG Holdings,75588,99.38,GFA,109851,99.38,Ton Bank,147783,99.38,Company On,1218,99.27,To Holdings,114306,99.27,T Bank,22692,99.14
Top Glove Labuan Ltd.,16017,top glove labuan,top,Top,86659.0,Top REIT (Non-NASDAQ OTC),240410.0,Top Glove (Non-NASDAQ OTC),249438,99.72,Top Global,40087,99.69,Top Glove ADR 1:4,191369,99.67,Top Glove ADR 1:4 (Frankfurt),283748,99.67,Top Glove Corporation,107277,99.65,Top Glove (Singapore) Corporation,225927,99.65,Top Global 1,228938,99.64,Toplus Global,123625,99.62,Tops Global Alpha (Irish) European,292533,99.62,Topolatrans,40100,99.59
Top Luxury Investment Limited,25348,top luxury,top,Top,86659.0,Top REIT (Non-NASDAQ OTC),240410.0,Top Glory International,31074,99.74,Top Glory International (Stuttgart),297527,99.74,Top Culture,114394,99.67,Topura,31079,99.62,Octoplus,20697,99.56,Octoplus (Frankfurt),280753,99.56,Octoplus (XETRA),314281,99.56,Top REIT,31076,99.56,Top Form International,105319,99.56,Top REIT (Non-NASDAQ OTC),240410,99.56
Topaz Solar Farms LLC,23361,topaz solar farms,topaz,Topaz,68738.0,Topaz Energy (Non-NASDAQ OTC),249440.0,Topaz Resources,132298,99.62,Topaz Group Income,77637,99.55,Topaz Energy and Marine,40089,99.5,Sona Topaz Tourism Foreign Board,222809,99.49,Topaz Energy,80837,99.48,Topaz Energy (Non-NASDAQ OTC),249440,99.48,Topaz Energy (Frankfurt),266600,99.48,Topaz Group,58087,99.45,Topaz,68738,99.45,Top,86659,99.3
TORNADO SOLARFARMS LIMITED,11797,tornado solarfarms,tornado,Tornado Technologies,13082.0,Tornado Global (Non-NASDAQ OTC) Hydrovacs,249451.0,Tornado Air,22982,99.69,Tornado Gold International,58092,99.67,Tornado Gold International (Frankfurt),282485,99.67,Tornado Gold International (XETRA),308759,99.67,Tornado Global Hydrovacs,86668,99.62,Tornado Global (Non-NASDAQ OTC) Hydrovacs,249451,99.62,Tornado Technologies,13082,99.58,Mobile Tornado Group,126383,99.44,Mobile Tornado Group (Berlin),287954,99.44,RNA Holdings,29699,99.29
TORONTO DOMINION (SOUTH EAST ASIA) LIMITED,17948,toronto dominion,toronto,Toronto Tips,51147.0,Toronto Dominion Bank Non (Non-NASDAQ OTC) Cumulative 5 YR RSE Preference Series 14,243013.0,Toronto-Dominion Bank,80269,100.0,Toronto-Dominion (SEAQ International),161589,100.0,Toronto Dominion (Mexico),219086,100.0,Toronto-Dominion (Tokyo),222981,100.0,Toronto Dominion (BRN),228942,100.0,Toronto-Dominion Bank (London),233050,100.0,Toronto Dominion Bank (New York),252464,100.0,Toronto-Dominion Bank (Frankfurt),266604,100.0,Toronto-Dominion Bank (XETRA),316243,100.0,Toronto Dominion Bank Unit,161588,99.86
TORRENS Series 2005-3(E) Trust,3357,torrens series 2005 3,torrens,Torrens Mining,4232.0,Torrens Energy (Non-NASDAQ OTC),240422.0,Torrens Energy (Non-NASDAQ OTC),240422,99.57000000000001,Torrens Mining,4232,99.51,Ren (Non-NASDAQ OTC),239413,99.25,Ren (Frankfurt),273952,99.25,Ren (XETRA),315054,99.25,NS Group,66949,99.17,To Holdings,114306,99.17,NS,121444,99.17,NS Group (Berlin),302348,99.17,T Bank,22692,99.09
TORRENS Series 2006-1(E) Trust,3386,torrens series 2006 1,torrens,Torrens Mining,4232.0,Torrens Energy (Non-NASDAQ OTC),240422.0,Torrens Energy (Non-NASDAQ OTC),240422,99.57000000000001,Torrens Mining,4232,99.51,Ren (Non-NASDAQ OTC),239413,99.25,Ren (Frankfurt),273952,99.25,Ren (XETRA),315054,99.25,NS Group,66949,99.17,To Holdings,114306,99.17,NS,121444,99.17,NS Group (Berlin),302348,99.17,T Bank,22692,99.09
Torrens Series 2007-1 Trust,3435,torrens series 2007 1,torrens,Torrens Mining,4232.0,Torrens Energy (Non-NASDAQ OTC),240422.0,Torrens Energy (Non-NASDAQ OTC),240422,99.57000000000001,Torrens Mining,4232,99.51,Ren (Non-NASDAQ OTC),239413,99.25,Ren (Frankfurt),273952,99.25,Ren (XETRA),315054,99.25,NS Group,66949,99.17,To Holdings,114306,99.17,NS,121444,99.17,NS Group (Berlin),302348,99.17,T Bank,22692,99.09
TORRENS Series 2009-3 Trust,3477,torrens series 2009 3,torrens,Torrens Mining,4232.0,Torrens Energy (Non-NASDAQ OTC),240422.0,Torrens Energy (Non-NASDAQ OTC),240422,99.57000000000001,Torrens Mining,4232,99.51,Ren (Non-NASDAQ OTC),239413,99.25,Ren (Frankfurt),273952,99.25,Ren (XETRA),315054,99.25,NS Group,66949,99.17,To Holdings,114306,99.17,NS,121444,99.17,NS Group (Berlin),302348,99.17,T Bank,22692,99.09
TORRENS Series 2010-1 Trust,3486,torrens series 2010 1,torrens,Torrens Mining,4232.0,Torrens Energy (Non-NASDAQ OTC),240422.0,Torrens Energy (Non-NASDAQ OTC),240422,99.57000000000001,Torrens Mining,4232,99.51,Ren (Non-NASDAQ OTC),239413,99.25,Ren (Frankfurt),273952,99.25,Ren (XETRA),315054,99.25,NS Group,66949,99.17,To Holdings,114306,99.17,NS,121444,99.17,NS Group (Berlin),302348,99.17,T Bank,22692,99.09
