Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
"IBERIA LINEAS AEREAS DE ESPANA, SOCIEDAD ANONI",8141,iberia lineas aereas de espana sociedad anoni,iberia,Iberia,18572.0,,,Mistral Iberia Real Estate Socimi,94543,99.54,Vbare Iberian Properties Socimi,96558,99.47,Iberian Resources,2164,99.45,Iberian Resources (Berlin),301416,99.45,Iberian Minerals,8833,99.43,Liberian International America,19520,99.43,Iberian Minerals (Non-NASDAQ OTC),237130,99.43,Iberian Minerals (Frankfurt),279392,99.43,Iberian Minerals (XETRA),312652,99.43,Siberian Natural Gas,76842,99.43
IBK Capital Corporation,14284,ibk capital corporation,ibk,Bank IBK Indonesia,98973.0,,,Ibks Number 13 Special Purpose Acquisition,115760,99.52,Ibks Number 16 Special Purpose Acquisition,119651,99.52,Ibks Smart SME Special Purpose Acquisition Number 1,35420,99.49,Ibks Number 7 Special Purpose,35419,99.46,Bank IBK Indonesia,98973,99.39,Ibks NO17 Spac,119652,99.38,Sibkontakt,61289,99.36,Ibkimyoung,119649,99.36,Ibks Number 12 Spac,119650,99.33,Novosibkhimfarm,60787,99.32
"IBK Securities Co., Ltd.",14315,ibk,ibk,Bank IBK Indonesia,98973.0,,,K Group Holdings,101827,99.5,Sibkontakt,61289,99.46,Ibkimyoung,119649,99.46,Bank IBK Indonesia,98973,99.38,Orhiv Khlibkom,43270,99.35,Orhiv Khlibkom,43271,99.35,Ibks NO17 Spac,119652,99.35,Novosibkhimfarm,60787,99.33,Zapor Khlibkom 1,44519,99.32,Zapor Khlibkom 1,44520,99.32
IBM CREDIT LLC,21057,ibm credit,ibm,IBM (Mexico),217956.0,,,Ibmc China,18575,99.6,Ibmc China (XETRA),18576,99.6,IBM (United Kingdom),47994,99.46,IBM (Mexico),217956,99.46,IBM South Africa,35421,99.46,Ibmn,93567,99.43,IBM Deutschland GMBH,18574,99.4,Corts Trust II IBM Corts 7.125%,63970,99.4,Corts Trust IBM Debs Corts 7.12%,63965,99.39,Americus Trust IBM Score Expired 29/06/92,62286,99.36
IBQ FINANCE LIMITED,14975,ibq,ibq,,,,,Q Group,49941,99.5,Q (XETRA),314901,99.5,EIB International Bank,34189,79.87,NIB Bank,37467,79.87,JIB Group,48292,79.87,VIB,78103,79.87,NIB Holdings,80716,79.87,AIB Group,87584,79.87,UIB Group,132421,79.87,AIB Group (London),229833,79.87
IC Power Ltd,17934,ic power,ic,IC,35427.0,,,Public Power,89717,99.8,Public Power (Non-NASDAQ OTC),248193,99.8,Public Power (Frankfurt),273774,99.8,Public Power (XETRA),314883,99.8,Kinetic Power,2435,99.76,Pacific Power Group,75727,99.76,Plutonic Power,11267,99.73,American Power,52217,99.73,Atlantic Power (New York),59122,99.73,American Power Group,128054,99.73
ICADE SANTE SAS,8645,icade sante sas,icade,Icade REIT,89085.0,Icade (Non-NASDAQ OTC),246277.0,Icade A Echang,18584,99.62,Icade A Echang (Stuttgart),295243,99.62,Icade REIT,89085,99.56,Icadefoncpimonts,18585,99.52,Icade (Non-NASDAQ OTC),246277,99.5,Icade (Berlin),271147,99.5,Icade (XETRA),312657,99.5,Empresa Electricadel Norte Grande,157897,99.46,Icad,136961,99.42,Icad (Frankfurt),279395,99.42
Icap PLC,270,icap,icap,ICAP (XETRA),312658.0,TP ICAP Group (Non-NASDAQ OTC),240457.0,ICAP (XETRA),312658,100.0,Micap,49007,99.89,Ficap,151519,99.89,Ficap SA,151522,99.89,Micap (Berlin),302050,99.89,ICA AB,42475,99.86,Cap,88209,99.86,Cap,108464,99.86,Cap,156961,99.86,ICA AB,178994,99.86
ICB (2002) Limited,17799,icb,icb,ICB Financial,55122.0,,,Icbs,130091,99.86,IC Group,8836,99.8,IC,35427,99.8,IC,110344,99.8,IC Group (Berlin),287019,99.8,C Holdings,24873,99.5,Sonicblue,57611,99.5,Sonicblue (Frankfurt),297196,99.5,Icbt Groupe,18586,99.43,ICB Islamic Bank,83752,99.43
ICBC (LONDON) PLC,9409,icbc,icbc,ICBC Turkey Bank Anonim,119657.0,,,CBC (Batiment Construction),15704,99.86,IC Group,8836,99.67,IC,35427,99.67,IC,110344,99.67,IC Group (Berlin),287019,99.67,Icbccs Gold ETF,154893,99.42,C Holdings,24873,99.4,ICBC Turkey Bank Anonim,119657,99.36,Icbccs CSI 300 Index ETF,154885,99.29,Icbccs CSI 500 Index ETF,154886,99.29
ICBC (Thai) Leasing Company Limited,18140,icbc leasing,icbc,ICBC Turkey Bank Anonim,119657.0,,,ICBC Turkey Bank Anonim,119657,99.53,Icbccs Gold ETF,154893,99.52,Icbccs CSI 180 ESG Index ETF,154884,99.45,Icbccs CSI 300 Index ETF,154885,99.44,Icbccs CSI 500 Index ETF,154886,99.44,Icbccs CSI 800 Index ETF,158893,99.44,Icbccs CSI 300 (SSE Connect Equities) Index ETF,214701,99.44,ICBC SSE Central Soes ETF,154882,99.43,Icbccs Szse 100 Index ETF,154897,99.43,Icbccs Daiwa ETF- Nikkei 225 (Qdii),154892,99.41
"ICBC Financial Asset Investment Co., Ltd.",7150,icbc financial asset,icbc,ICBC Turkey Bank Anonim,119657.0,,,ICBC SSE Central Soes ETF,154882,99.58,Icbccs MSCI China A Index ETF,154894,99.53,Icbccs Gold ETF,154893,99.51,Icbccs Daiwa ETF- Nikkei 225 (Qdii),154892,99.47,Icbccs CNI Nevada Battery Index ETF,154883,99.47,Icbccs Shanghai 50 Index ETF,154895,99.46,Icbccs CSI 180 ESG Index ETF,154884,99.46,Icbccs CSI 300 Index ETF,154885,99.45,Icbccs CSI 500 Index ETF,154886,99.45,Icbccs CSI 800 Index ETF,158893,99.45
"ICBC Financial Leasing Co., Ltd.",6761,icbc financial leasing,icbc,ICBC Turkey Bank Anonim,119657.0,,,Icbccs MSCI China A Index ETF,154894,99.51,Icbccs CSI 180 ESG Index ETF,154884,99.48,ICBC SSE Central Soes ETF,154882,99.47,Icbccs CNI Nevada Battery Index ETF,154883,99.46,Icbccs Daiwa ETF- Nikkei 225 (Qdii),154892,99.45,Icbccs Shanghai 50 Index ETF,154895,99.44,Icbccs Gold ETF,154893,99.43,Icbccs CSI 300 Index ETF,154885,99.43,Icbccs CSI 500 Index ETF,154886,99.43,Icbccs CSI 800 Index ETF,158893,99.43
ICBC Peru Bank,16836,icbc peru,icbc,ICBC Turkey Bank Anonim,119657.0,,,CBC (Batiment Construction),15704,99.5,Icbccs Gold ETF,154893,99.5,ICBC Turkey Bank Anonim,119657,99.44,ICBC SSE Central Soes ETF,154882,99.41,IC Group,8836,99.36,IC,35427,99.36,IC,110344,99.36,IC Group (Berlin),287019,99.36,Icbccs CSI 300 Index ETF,154885,99.36,Icbccs CSI 500 Index ETF,154886,99.36
ICBCIL Finance Co. Limited,10547,icbcil,icbcil,,,,,BCI SA,15150,99.67,CBC (Batiment Construction),15704,99.67,CIL,15939,99.67,BCI,32720,99.67,BCI Group Holdings,99032,99.67,CIL Holdings,99742,99.67,CIL Securities,99744,99.67,BCI (London),221223,99.67,CIL Holdings (Berlin),300221,99.67,IC Group,8836,99.5
ICCREA BANCA SPA - ISTITUTO CENTRALE DEL CREDI,12206,iccrea banca spa  istituto centrale del credi,iccrea,,,,,Crea Holdings (Non-NASDAQ OTC),235650,99.16,ICC,18587,99.12,ICC Bank,18588,99.12,CCR,63387,99.12,Rea Group,80360,99.12,CRE,108852,99.12,ICC International,119658,99.12,Rea Holdings,126801,99.12,ICC Holdings,136962,99.12,Rea Finance,183407,99.12
ICCREA BANCAIMPRESA S.P.A.,12161,iccrea bancaimpresa,iccrea,,,,,Crea Holdings (Non-NASDAQ OTC),235650,99.35,ICC,18587,99.27,ICC Bank,18588,99.27,CCR,63387,99.27,Rea Group,80360,99.27,CRE,108852,99.27,ICC International,119658,99.27,Rea Holdings,126801,99.27,ICC Holdings,136962,99.27,Rea Finance,183407,99.27
Icon Brand Holdings LLC,23546,icon brand,icon,Icon,133322.0,Icon Energy (Non-NASDAQ OTC),246282.0,Iconix Brand Group,60181,99.91,Iconix Brand Group (Frankfurt),279401,99.91,Iconix Brand Group (XETRA),306405,99.91,Iconic Brands,130094,99.87,Icon PLC ADR,145056,99.78,Inficon ADR (Berlin),168145,99.67,Licon International Warrants,197585,99.67,Silicon ADR (SEAQ International),242837,99.67,Rubicon Organics,85913,99.62,Soricon Warrants,200538,99.62
ICTSI Treasury B.V.,16334,ictsi treasury b.v.,ictsi,Ictsi Jasa Prima,101327.0,,,Ictsi Jasa Prima,101327,99.51,Ictsi Jasa Prima (Berlin),271163,99.51,ICT Group,18594,99.27,TSI,58187,99.27,ICT Group,60182,99.27,TSI Incorporated,77779,99.27,CTS,108899,99.27,TSI Holdings,114534,99.27,TSI,123715,99.27,CTS,134029,99.27
IDB Trust Services Limited,12418,idb services,idb,IDB Holdings,26850.0,IDB Development (Non-NASDAQ OTC),237144.0,IDB Technologies,110370,99.57000000000001,Bidbee,32823,99.56,Bidbee (Berlin),299837,99.56,IDB Bank ADR,145059,99.53,IDB Development,173582,99.52,IDB Development (Non-NASDAQ OTC),237144,99.52,IDB Development (Non-NASDAQ OTC),241983,99.52,Idbi Bank,26851,99.5,Idbi Bank,97710,99.5,Idbi Bank (National India),221919,99.5
IDENTEC GROUP AG,15076,identec,identec,,,,,ENT,1607,99.6,Tec,39880,99.6,IDE Group Holdings,126052,99.6,ID Holdings,110369,99.44,T Bank,22692,99.25,C Holdings,24873,99.25,Vidente,123997,91.94,Banco de Occidente,88033,91.71,La Previdente,27776,91.67999999999999,Corfioccidente,6858,91.65
