Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
ST. MARYS CEMENT INC. (CANADA),5142,st. marys cement,st.,,,,,T Bank,22692,99.12,Dairy Crest Group,46485,79.72,Dairy Crest Limited,46486,79.72,Dairy Crest (Non-NASDAQ OTC),235741,79.72,Dairy Crest (Berlin),285627,79.72,Oman Chemist,37721,79.7,Thapar Concast,30940,79.67,Marest,2655,79.65,Twin Valley Bank West,58211,79.64,Tempest Security,123429,79.63000000000001
ST. MODWEN PROPERTIES SECURITIES (JERSEY) LIMI,12471,st. modwen properties limi,st.,,,,,T Bank,22692,99.07,Golden Forest SA,232147,79.66,Link Prop Invest,120626,79.63000000000001,Golden Crest,100856,79.62,Properst,112925,79.61,Walchand Peoplefirst,105786,79.59,CA Immobilien Invest,150947,79.59,Moldoforest,37140,79.58,IF Programinvest,35498,79.58,Crown Crest,46426,79.58
ST.PAUL'S CLO VI DESIGNATED ACTIVITY COMPANY,11061,st.paul's clo vi designated activity,st.paul's,,,,,PA,112578,99.11,PA (Berlin),302467,99.11,T Bank,22692,99.05,Pauls,3235,79.44,Pauls,49617,79.44,Panul,11005,79.4,Pals,37892,74.45,Pall,58838,74.45,Ault,70245,74.45,Pals,180087,74.45
Stanbic Bank Botswana Ltd,4585,stanbic botswana,stanbic,Stanbic Holdings,113851.0,,,Stanbic Bank Uganda (UGA),232912,99.73,Stanbic Bank of Uganda,122994,99.73,Stanbic Holdings,113851,99.61,Stanbic 30 ETF,172686,99.6,Stanbicibtc Holding,107191,99.57000000000001,STA Group,43876,99.32,NBI,56242,99.32,BIC,88171,99.32,BIC (Non-NASDAQ OTC),244143,99.32,BIC (Frankfurt),268443,99.32
Stanbic Bank Zambia Limited,25653,stanbic zambia,stanbic,Stanbic Holdings,113851.0,,,Stanbic Bank Uganda (UGA),232912,99.71,Stanbic Holdings,113851,99.67,Stanbic Bank of Uganda,122994,99.65,Stanbic 30 ETF,172686,99.57000000000001,Stanbicibtc Holding,107191,99.55,STA Group,43876,99.35,NBI,56242,99.35,BIC,88171,99.35,BIC (Non-NASDAQ OTC),244143,99.35,BIC (Frankfurt),268443,99.35
"STANDARDAERO AVIATION HOLDINGS, INC.",22374,standardaero aviation,standardaero,,,,,Standard,30511,99.55,Standard Bank Group,39532,99.55,Standard Group,39540,99.55,Standard Trust Bank,39543,99.55,Standard Securities,50764,99.55,Standard Trust,50765,99.55,Standard Bank,86345,99.55,Standard Bank,86346,99.55,Standard Bank,113853,99.55,Standard Bank Group,115216,99.55
Stanley Works Inc,1755,stanley works,stanley,Stanley,61402.0,Stanley Electric (Non-NASDAQ OTC),249020.0,Stanley Brothers Securities,127090,99.76,Stanley Gibbons Group,127091,99.71,Stanley Gibbons (Non-NASDAQ OTC) Group,240001,99.71,Stanley Gibbons Group (Frankfurt),274757,99.71,Stanley Gibbons Group (XETRA),315746,99.71,Stanley AG,50767,99.7,Stanley,61402,99.7,Stanley (Berlin),289446,99.7,Stanley Leisure,50768,99.64,Stanley Wells Services,68353,99.63
Star One S.A.,4195,star one,star,Star,122998.0,Star Diamond (Non-NASDAQ OTC),249023.0,Starpointe Bank,68363,99.78,Star Tel,68362,99.75,Star Energy Group,50771,99.74,Star Energy,57717,99.74,Comstar Net,71442,99.74,Star Dolpin,210015,99.74,Star Energy (Berlin),289449,99.74,Star Energy Group (Berlin),303210,99.74,Star Energy (XETRA),308453,99.74,Star of Mineta,12537,99.73
STARBIRD FUNDING CORPORATION,22294,starbird funding corporation,starbird,,,,,Star Holdings,30520,99.25,Star Group Company,104812,99.25,Star,122998,99.25,International Star,130232,99.25,Star Group,138381,99.25,ARB Holdings,32341,99.19,STA Group,43876,99.19,ARB,80398,99.19,ARB,107880,99.19,ARB (Non-NASDAQ OTC),243729,99.19
STARLITE LIGHTING LIMITED,11735,starlite lighting,starlite,Starlite Holdings,104821.0,,,Starlite Holdings,104821,99.64,Starlite Holdings (Berlin),289451,99.64,Star Holdings,30520,99.38,Star Group Company,104812,99.38,Star,122998,99.38,International Star,130232,99.38,Star Group,138381,99.38,STA Group,43876,99.3,ITE (Holdings),101607,99.3,RLI,134949,99.3
"STARMALLS, INC.",16885,starmalls,starmalls,,,,,Tarm Bank,12809,99.62,Star Holdings,30520,99.62,Star Group Company,104812,99.62,Star,122998,99.62,International Star,130232,99.62,Star Group,138381,99.62,Finance All,25967,99.5,STA Group,43876,99.5,Arm Holdings,45002,99.5,Arm Holdings (Swiss Stock Exchange),227132,99.5
Start Plus Investments Ltd,25337,start plus investments,start,Start Scientific,132035.0,,,Startup Giants,127095,99.61,International Starteck Industries,9124,99.59,Astarti Development,14792,99.59,Start Scientific,132035,99.58,Starts Publishing,113871,99.56,Startech Environmental,57729,99.55,Startech Environmental (Frankfurt),282077,99.55,Startech Environmental (XETRA),308461,99.55,Startrite Engg,50773,99.5,Starts Proceed Investment,113870,99.5
START UP 271 AS,16581,start up 271 as,start,Start Scientific,132035.0,,,Startup Giants,127095,99.69,For Startups,109639,99.59,Starts,107194,99.57000000000001,Startech Labs,132036,99.57000000000001,STARTUP300 AG,22497,99.56,Startia Holdings,113869,99.55,Starts Publishing,113871,99.5,Starts Proceed Investment,113870,99.48,Istart Tek,119905,99.48,International Starteck Industries,9124,99.47
STARTUP INTERNET SERVICES LIMITED,11941,startup internet services,startup,Startup Giants,127095.0,,,Startup Giants,127095,99.62,For Startups,109639,99.43,STARTUP300 AG,22497,99.4,Star Holdings,30520,99.28,Star Group Company,104812,99.28,Star,122998,99.28,International Star,130232,99.28,Star Group,138381,99.28,Art,24322,99.21,Art,32382,99.21
STARTUP INVESTMENTS (HOLDING) LIMITED,11893,startup investments,startup,Startup Giants,127095.0,,,Startup Giants,127095,99.73,For Startups,109639,99.52,STARTUP300 AG,22497,99.48,Star Holdings,30520,99.35,Star Group Company,104812,99.35,Star,122998,99.35,International Star,130232,99.35,Star Group,138381,99.35,Art,24322,99.27,Art,32382,99.27
