Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Fiduciaria Corficolombiana S.A.,7328,fiduciaria corficolombiana,fiduciaria,,,,,Aria International Holdings,52375,99.27,Duc,16718,99.21,UCI Holdings Limited,51298,99.21,UCI International Holdings,58230,99.21,ARI Holdings,62641,99.21,CIA,91925,99.21,UCI,123790,99.21,CIA (Berlin),269104,99.21,AR,24258,99.14,CI Group,46079,99.14
Fiduciaria de Occidente S.A.,7331,fiduciaria de occidente,fiduciaria,,,,,Aria International Holdings,52375,99.3,Duc,16718,99.23,UCI Holdings Limited,51298,99.23,UCI International Holdings,58230,99.23,ARI Holdings,62641,99.23,CIA,91925,99.23,UCI,123790,99.23,CIA (Berlin),269104,99.23,AR,24258,99.16,CI Group,46079,99.16
Filial China Construction Bank Corporation Ast,15070,filial china construction ast,filial,BNB Valores Agencia de Bolsa Filial del BCL de,81804.0,,,BNB Valores Agencia de Bolsa Filial del BCL de,81804,99.29,Al Group,98448,99.13,IA,119645,99.13,Al Group (Temp),164711,99.13,F Investment Trust Group,125685,99.07,Sofilia (State Finance),22300,90.37,Official Information,67034,82.74000000000001,Artificial Solutions International,116953,82.7,Artificial (Non-NASDAQ OTC) Solutions International,243790,82.7,Artificial (Frankfurt) Solutions International,267949,82.7
"Fina Finance & Trading Co., Ltd.",18479,fina & trading,fina,Fina France,17533.0,,,Financiere Tradition,42131,99.65,Fina France,17533,99.64,Financing,17627,99.61,Financing Group (D),17628,99.61,Financing (Stuttgart),278776,99.61,Finatis,92715,99.57000000000001,Finans Yatirim,42132,99.57000000000001,Financ Definter,17536,99.55,Pfandfinanz Holding,21044,99.55,Pfandfinanz Holding (XETRA),21045,99.55
FINAMUR S.A.,8622,finamur,finamur,,,,,INA - (Istituto Nazionale Assicurazioni),18701,99.6,INA,65640,99.6,INA (London),221935,99.6,INA (Frankfurt),295297,99.6,AM,14528,99.44,AM Group Holdings,98528,99.44,AM (Dutch Trading Service),293139,99.44,AM (Stuttgart),293140,99.44,F Investment Trust Group,125685,99.25,Muro,111924,85.69
FINANCE FOR PEOPLE (NO.4) PLC,9130,for people,for,For Startups,109639.0,Quest for Growth (Non-NASDAQ OTC),248247.0,Forza Petroleum,83153,99.72,Forza Petroleum (Non-NASDAQ OTC),245608,99.72,Forza Petroleum (Frankfurt),263214,99.72,Forexone Group,17664,99.67,Forexone Group (XETRA),17665,99.67,Forsee Power,92776,99.64,Forum Mobile,129555,99.64,Forsee Power (Frankfurt),270273,99.64,Formoplast,83141,99.6,Ford-Werke,17660,99.6
"Financiacion Banesto 1, Fondo de Titulizacion",8076,financiacion banesto 1 fondo de titulizacion,financiacion,,,,,Ciac,33359,99.17,Cion Investment,136112,99.17,Cion Investment (Frankfurt),262195,99.17,Ion,2291,99.13,INA - (Istituto Nazionale Assicurazioni),18701,99.13,INA,65640,99.13,Ion,73918,99.13,CIA,91925,99.13,NCI Inc,207996,99.13,INA (London),221935,99.13
Financiere Remy Cointreau SA/NV,3792,financiere remy cointreau sa/nv,financiere,Financiere Sicomax,17549.0,Compagnie (Non-NASDAQ OTC) Financiere Tradition,244791.0,Financiere Haussmann,17560,99.63,Company Financiere de Rombas,165778,99.63,Financiere Ponferrada (Fiponsa),166831,99.62,Financiere Truffaut Limited Data,17551,99.62,Financiere et Foncier Eurobail,17559,99.62,Financiere Entraide Cooperative,7893,99.61,Financiere du Scribe Limited Data,17547,99.61,Financiere Participations AFV,151528,99.6,Financiere Tradition,42131,99.59,Financiere Natexis Limited Data,17548,99.59
Finans Faktoring Hizmetleri Anonim Sirketi,18277,finans faktoring hizmetleri anonim sirketi,finans,Finans Yatirim,42132.0,,,Finansbank GDR Registered Share,205244,99.49,Finans Portfolio Bist 30 Shares ETF,178511,99.49,Finans Financial Kiralam,182834,99.48,Finansbank GT30 A ETF,178512,99.48,QNB Finans Portfoy Silver ETF,176112,99.48,Finans Yatirim,42132,99.46,Finansbank GDR Registered Share 1:50,241733,99.46,Ideal Finansal Teknolojiler VE Danismanlik AS,119669,99.46,Finans Gefion (London),232065,99.44,Finansinos On Int 1000,1729,99.44
FINANZAS GENERALES S.A.,16744,finanzas generales,finanzas,Finanzas Saeca,47149.0,,,Finanzas Saeca,47149,99.69,Microfinanzas FIC CF,140888,99.47,Microfinanzas FIC MIC CF,149642,99.43,Corporacion de Finanzas de Pais Preference,139680,99.43,Corporacion de Finanzas de Pais Preference,185462,99.43,Corporacion de Finanzas de Pais Preference,185463,99.43,Corporacion de Finanzas del Pais Preference,185464,99.43,Anza International,41217,99.36,INA - (Istituto Nazionale Assicurazioni),18701,99.29,INA,65640,99.29
