Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
SHOP DIRECT FUNDING PLC,9849,shop direct funding,shop,Future Shop,8092.0,Reject Shop (Non-NASDAQ OTC),239405.0,Shop Rite Foods,68129,99.59,Ideal Shopping Direct,48005,99.55,Ideal Shopping Direct (Berlin),287033,99.55,Vipshop Holding Limited,13582,99.53,Shopping,76829,99.52,Shopping (Berlin),303049,99.52,Shopify Subordinate (Mexico) Voting A,218825,99.51,Shopify Subordinate (BRN) Voting A,225700,99.51,Shopify Subordinate (Pet) Voting A,252328,99.51,Shopimore,22080,99.5
SHOP DIRECT LIMITED,9660,shop direct,shop,Future Shop,8092.0,Reject Shop (Non-NASDAQ OTC),239405.0,Shopimore,22080,99.7,Ideal Shopping Direct,48005,99.69,Ideal Shopping Direct (Berlin),287033,99.69,Shopnet (Frankfurt),297057,99.67,Shopify BDR,149927,99.64,Vipshop Holdings BDR,150240,99.64,Shoprite,116153,99.63,Shoprite (Namibian),225701,99.63,Shoprite (ZAM),230484,99.63,Shoprite (Non-NASDAQ OTC),248744,99.63
SHOPSENSE RETAIL TECHNOLOGIES PRIVATE LIMITED,12012,shopsense retail technologies private,shopsense,,,,,Opsens,85149,99.28,Opsens (Non-NASDAQ OTC),247775,99.28,Opsens (Frankfurt),280810,99.28,PSE,67529,99.15,NSE,94870,99.15,NSE (Frankfurt),273208,99.15,Company-OP AG,16021,99.1,PS Group Holdings,38450,99.1,NS Group,66949,99.1,PS Group Holdings,67527,99.1
SHORTLINE PLC,9578,shortline,shortline,,,,,Line,27889,99.62,Line (Non-NASDAQ OTC),237786,99.62,Line (Frankfurt),279989,99.62,RTL Group,87816,99.5,TLI,123583,99.5,RTL Group (Swiss Stock Exchange),225600,99.5,Ort (Non-NASDAQ OTC),238861,99.5,RTL Group (Non-NASDAQ OTC),248490,99.5,RTL Group (Luxembourg),274094,99.5,RTL Group (Vienna Stock Exchange),274095,99.5
"Showa Leasing Co.,Ltd.",13514,showa leasing co.ltd.,showa,Showa,30179.0,Showa Shell Sekiyu (Non-NASDAQ OTC),239769.0,Showa Sangyo,113630,99.61,Showa Line,30185,99.58,Showa Tansan,30188,99.55,Showa Shinku,113631,99.55,Showa Shinku (Berlin),303054,99.55,Showa Highpolymer,30182,99.53,Showa Technos,30189,99.53,Showa Sangyo ADR 1:20,209683,99.52,Showa Electric Wire and Cable (Berlin),303053,99.52,Showa Denko KK,107164,99.51
SHREYAS SOLARFARMS LIMITED,11771,shreyas solarfarms,shreyas,Shreyas Intermediates,104476.0,,,Shreyas Intermediates,104476,99.56,Shreyas Shipping and Logistics,104477,99.46,YAS,124256,99.29,Rey Holdings,138083,99.29,AS Company,91243,99.2,SH Group,104306,99.2,Shreyans Industries,104475,85.73,Solstadoffshoreasa Class B,174233,85.59,Share,50465,79.55,Shire,50501,79.55
SHRUTI POWER PROJECTS PRIVATE LIMITED,11982,shruti power projects private,shruti,Shruti Synthetics,30227.0,,,Shruti Synthetics,30227,99.43,UTI,77998,99.19,UTI,123916,99.19,SH Group,104306,99.13,TI Group,183594,99.13,TI Group,201171,99.13,T Bank,22692,99.07,Utix Group,58366,85.32000000000001,Disruptive Acquisition I A,136339,82.61,Disruptive Cap SHA,125539,82.60000000000001
SIBUR HOLDING PAO,17224,sibur holding pao,sibur,,,,,Siburlesprom,61294,99.55,Siburan Resources,3834,99.47,SI International,76840,99.21,SI Holdings,113637,99.21,SI International (Frankfurt),297061,99.21,SI International (XETRA),308277,99.21,Sibra On SOF,3833,79.82000000000001,Elsburg Gold Mining,34280,79.81,Elsburg Gold ADR,195239,79.81,Elsburg Gold Mining (London),232013,79.81
Sibur Securities Designated Acitvity Company,11016,sibur designated acitvity,sibur,,,,,Siburan Resources,3834,99.43,Siburlesprom,61294,99.38,SI International,76840,99.15,SI Holdings,113637,99.15,SI International (Frankfurt),297061,99.15,SI International (XETRA),308277,99.15,Seibu Electric and Machinery,113463,79.73,Sibar Auto Participations,104514,79.72,Asigurare Reasigurare Ardaf,32435,79.7,Sainsbury (J) Sponsored ADR,209441,79.7
"Sichuan Jiulong Hydropower Development Co., Lt",6832,sichuan jiulong hydropower development lt,sichuan,Sichuan Jinlu,161041.0,Sichuan Expressway 'H' (Non-NASDAQ OTC),248757.0,Sichuan Energy Investment Development 'H',104515,99.68,Sichuan Energy Investment Development 'H' (Frankfurt),274453,99.68,Sichuan Languang Development 'A',95900,99.66,Sichuan Languang (SSE Connect Equities) Development 'A',213902,99.66,Sichuan Energy Invest Development Class B,170400,99.63,Sichuan Development Lomon 'A',90190,99.6,Sichuan Development (SEC) Lomon 'A',213891,99.6,Sichuan Xichang Power Joinstock 'A',95906,99.58,Sichuan Jiuzhou Electronic 'A',90200,99.54,Sichuan Jiuzhou (SEC) Electronic 'A',213900,99.54
Siderurgica Riograndense SA,4129,siderurgica riograndense,siderurgica,Siderurgica Venezolana,182189.0,,,Siderurgica Guaira SA,3838,99.71,Siderurgica Guaira SA,152746,99.71,Siderurgica Nacional On (XETRA),317575,99.68,Siderurgica Venezolana,126976,99.65,Siderurgica Venezolana,182189,99.65,Siderurgica Venezolana (New York),239779,99.65,Industry Siderurgica Grassi,2194,99.63,Siderurgica Venezolana Sivensa ADR,183484,99.62,Siderurgica Nacional On ADR 1:1,183780,99.62,Siderurgica Nacional On (Frankfurt) ADR 1:1,259347,99.62
SIG Combibloc PurchaseCo S.a r.l.,15311,sig combibloc purchaseco r.l.,sig,SIG,124834.0,SIG (Non-NASDAQ OTC),239784.0,Sige Semiconductor Inc,76854,99.47,Greensignal Bio Pharma (Cancelled),26401,99.47,Greensignal Bio Pharma Limited,26402,99.47,Insight Communication A (XETRA),306492,99.46,Sigilon Therapeutics,138266,99.45,Signal Companies,68154,99.44,Sigma Pharmaceuticals (Non-NASDAQ OTC),239787,99.44,Sigma Pharmaceuticals (XETRA),315490,99.44,Insight Communications 'A',73719,99.44,Insight Communications 'B',196854,99.44
