Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
CHESAPEAKE OILFIELD OPERATING LLC,23298,Chesapeake,53135,90,"[('Chesapeake', 90), ('Opera Limited', 90), ('Chesapeake Lodging Trust', 86), ('AMFM Operating', 86), ('Devon OEI Operating', 86), ('Crescent Operating', 86), ('Vornado Operating', 86), ('Chesapeake Gold', 86), ('Samoth Oilfield', 86), ('Chesapeake Bancorp', 86)]"
Delphi Corp,23299,Delphi,53718,100,"[('Delphi', 100), ('Adelphi Energy', 90), ('El Corporation', 90), ('Delphi Energy', 90), ('Delphis Bank', 90), ('Hi', 90), ('Philadelphia Investment Bank', 90), ('Delphi Technology', 90), ('Delphi Group', 90), ('Adelphia Recovery Trust Series ACC1 Interest', 90)]"
WPP Group Finance 2010,23304,Group,54856,90,"[('Group', 90), ('Group', 90), ('Group', 90), ('INA', 90), ('WPP', 90), ('Adtrans Group', 86), ('Alliance Group Capital', 86), ('Allmine Group Limited', 86), ('Allmine Group Limited', 86), ('Ambition Group', 86)]"
"Spectrum Brands, Inc.",23305,Spectrum Brands,77075,100,"[('Spectrum Brands', 100), ('NDS', 90), ('DS', 90), ('SP', 90), ('Spectrum', 90), ('Trum', 90), ('Brand', 90), ('PEC', 90), ('SP', 90), ('Spectrum Brands Holdings', 90)]"
TRIP Rail Holdings LLC,23307,Holdings,206120,90,"[('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86), ('Action Holdings (Merg 21/07/93 SEE314292)', 86), ('Alinta Infrastructure Holdings Stapled Securities', 86)]"
Northfield Bank,23308,El Corporation,1533,90,"[('El Corporation', 90), ('North', 90), ('Northfield', 90), ('Security Bank', 90), ('North', 90), ('IE', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
"Teva Pharmaceutical Finance IV, LLC.",23309,Allco Finance Group,166,86,"[('Allco Finance Group', 86), ('Arrow Pharmaceutical', 86), ('Beneficial Finance', 86), ('Ding Sheng XIN Finance', 86), ('Dominant Finance Inc', 86), ('Globe Pharmaceutical', 86), ('Haixi Pharmaceutical', 86), ('Hyundai Finance', 86), ('Intermills (Finance)', 86), ('Palm Beach Finance', 86)]"
HVB Funding Trust VI,23311,B F,91340,90,"[('B F', 90), ('A&E Capital Funding Single Voting', 86), ('Perpetual Growth Fund VI Mutual', 86), ('Funding Electric Vehicles', 86), ('D&D', 86), ('Aegis Consumer Funding Group', 86), ('Angeles Income Properties VI', 86), ('Muni Funding Company of America 144A', 86), ('United Development Funding IV Common Shares of Beneficial Interest', 86), ('United Development Funding III Unit', 86)]"
NewLink Genetics Corp,23312,IC,110344,90,"[('IC', 90), ('ICS', 90), ('ICS', 90), ('IC', 90), ('CS', 90), ('NK', 90), ('Eneti', 90), ('Sembiosys Genetics (Non-NASDAQ OTC)', 86), ('W-W Capital', 86), ('International Nutrition and Genetics', 86)]"
Trinseo Materials Operating S.C.A.,23314,Trinseo,135187,90,"[('Trinseo', 90), ('Opera Limited', 90), ('A C N 059 457 279', 86), ('A C N 603 323 182', 86), ('A R C Industries', 86), ('A V Buildings', 86), ('A-Cap Development', 86), (""BA Embotteladora 'A'"", 86), ('Banco BTG Pactual S A', 86), ('Band C F INV On', 86)]"
THE CARLYLE GROUP L.P.,23317,Carlyle Group,133490,95,"[('Carlyle Group', 95), ('Group', 90), ('Car', 90), ('Group', 90), ('Group', 90), ('Carlyle Capital', 90), ('The Carlyle Group Units Unlisted', 90), ('The Car Group', 87), ('A P Group Taken Over 25/10/92', 86), ('Ale Property Group Stapled Units', 86)]"
SCHLUMBERGER HOLDINGS CORPORATION,23318,Berger,15189,90,"[('Berger', 90), ('ERG', 90), ('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('ERG', 90), ('ERG', 90), ('Holdings', 90), ('Schlumberger', 90)]"
Angie's List Inc,23322,IE,35464,90,"[('IE', 90), ('IST Limited', 90), ('LIS', 90), ('Banco BTG Pactual S A', 86), ('Banco Estado Pernambuco S/A', 86), ('Euromayor S A de Inversiones', 86), (""Gibson's"", 86), (""Johnson's Well Rights Applications"", 86), ('Montagu S Anchor (Australian)', 86), ('Park-Hotel S Peterburg', 86)]"
"AVON INTERNATIONAL OPERATIONS, INC.",23323,National,222336,90,"[('National', 90), ('Terna', 90), ('Avon Corporation', 90), ('Inter', 90), ('National', 90), ('National', 90), ('Tern', 90), ('National', 90), ('Tern', 90), ('Opera Limited', 90)]"
Jaguar Merger Sub Inc.,23324,R S Corporation,29493,90,"[('R S Corporation', 90), ('ERG', 90), ('Jaguar', 90), ('ERG', 90), ('ERG', 90), ('JAG', 90), ('Australian Pacific Technology Dead-Merger 600818', 86), ('Barrack Mines Merger 10/12/92', 86), ('Gosser Brauerei (Merger See 309131)', 86), ('Oesterreichische Laenderbank Ordinary Merger 04/10/91', 86)]"
AGREE LIMITED PARTNERSHIP,23325,Art,125058,90,"[('Art', 90), ('Art', 90), ('RSH', 90), ('AGR Limited', 90), ('Art', 90), ('Gree', 90), ('Artner', 90), ('Capital Partners', 90), ('Hip', 90), ('Art', 90)]"
SERVICEMASTER GLOBAL HOLDINGS INC,23326,Cema,33162,90,"[('Cema', 90), ('Holdings', 90), ('Security Service', 90), ('Holdings', 90), ('Global Holdings', 90), ('Servicemaster', 90), ('Holdings', 90), ('Globa', 90), ('Global', 90), ('Master Trust Limited', 90)]"
