Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
ELANCO ANIMAL HEALTH INCORPORATED,24707,Elanco Animal Health,133510,100,"[('Elanco Animal Health', 100), ('Elanco Animal Health Units', 95), ('Elanco Animal (Mexico) Health', 95), ('Elanco Animal (Pet) Health', 95), ('Elanco Animal (Berlin) Health', 95), ('Elanco Animal (XETRA) Health', 95), ('Anima', 90), ('Elan', 90), ('Health', 90), ('Health', 90)]"
"KLX ENERGY SERVICES HOLDINGS, INC.",24708,KLX Energy Services Holdings,137197,100,"[('KLX Energy Services Holdings', 100), ('KLX Energy Services (Frankfurt) Holdings', 95), ('Energy', 90), ('Holdings', 90), ('Security Service', 90), ('Holdings', 90), ('Energy', 90), ('Holdings', 90), ('Energy', 90), ('Holdings', 90)]"
REFINITIV US HOLDINGS INC.,24710,Holdings,206120,90,"[('Holdings', 90), ('Holdings', 90), ('ITI', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Init', 90), ('ITI', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90)]"
"Halfmoon Parent, Inc.",24711,ENT,1607,90,"[('ENT', 90), ('AR', 90), ('Parent Capital', 90), ('Mo', 90), ('Re Capital', 90), ('HAL Trust', 90), ('Re Capital', 90), ('Parent Capital', 90), ('HAL Trust', 90), ('PA', 90)]"
CARLYLE FINANCE LLC,24713,AR,24258,90,"[('AR', 90), ('Car', 90), ('CA', 90), ('INA', 90), ('Carlyle Capital', 90), ('LY Corporation', 90), ('NC&', 90), ('China Finance Holding Company', 86), ('North Ryde Community Finance', 86), ('Minerva Finance and Investment', 86)]"
"DELTA MERGER SUB, INC.",24714,Delta Corporation,166245,90,"[('Delta Corporation', 90), ('El Corporation', 90), ('R S Corporation', 90), ('ERG', 90), ('Delta Corporation', 90), ('ERG', 90), ('Delta Corporation', 90), ('Delta Corporation', 90), ('ERG', 90), ('Ta', 90)]"
MOUNTAIN MERGER SUB CORPORATION,24715,R S Corporation,29493,90,"[('R S Corporation', 90), ('ERG', 90), ('ERG', 90), ('ERG', 90), ('Australian Pacific Technology Dead-Merger 600818', 86), ('Barrack Mines Merger 10/12/92', 86), ('Gosser Brauerei (Merger See 309131)', 86), ('Oesterreichische Laenderbank Ordinary Merger 04/10/91', 86), ('Reininghaus Brauerei (Merger See 309131)', 86), ('Sovereign Property Merger With 132034', 86)]"
Prologis Yen Finance LLC,24717,Prologis,61060,90,"[('Prologis', 90), ('INA', 90), ('Prime Finance', 86), ('Yen Holdings', 86), ('Minerva Finance and Investment', 86), ('Paramount Ventures and Finance A', 86), ('Petrobras Inernational Finance Company', 86), ('RCI Finance', 86), ('3A Finance', 86), ('Alpha Finance', 86)]"
Pacific Drilling Second Lien Escrow Issuer Lim,24718,Pacific,37846,90,"[('Pacific', 90), ('Pacific', 90), ('Pacific Drilling', 90), ('Accor Asia Pacific', 86), ('American Pacific Borates', 86), ('Asia Pacific Digital', 86), ('Asia Pacific Special', 86), ('Asian Pacific', 86), ('Australia Pacific Minerals', 86), ('AXA Asia Pacific Holdings', 86)]"
Pacific Drilling First Lien Escrow Issuer Limi,24719,Pacific,37846,90,"[('Pacific', 90), ('Pacific', 90), ('Pacific Drilling', 90), ('Accor Asia Pacific', 86), ('American Pacific Borates', 86), ('Asia Pacific Digital', 86), ('Asia Pacific Special', 86), ('Asian Pacific', 86), ('Australia Pacific Minerals', 86), ('AXA Asia Pacific Holdings', 86)]"
LLOYDS BANK CORPORATE MARKETS PLC (New York Br,24721,Lloyds,9719,90,"[('Lloyds', 90), ('Lloyds Bank', 90), ('Corporate Capital Trust', 90), ('Corporate Capital Trust', 90), ('Adelaide Bank', 86), ('Advance Bank Australia', 86), ('AFB Bank ASC', 86), ('Azar-Turk Bank', 86), ('Bahrain International Bank', 86), ('Bank Azerbaijan', 86)]"
"FINIAL HOLDINGS, INC.",24722,Capital Financial Holdings,128596,91,"[('Capital Financial Holdings', 91), ('Fionia Holding', 90), ('Inia', 90), ('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Holdings', 90), ('IA', 90), ('Corporation Holding', 90)]"
SLEEPY HOLLOW CAPITAL TRUST I,24723,SL,116188,90,"[('SL', 90), ('Leep', 90), ('Fabrika Otkovaka I Armature', 86), ('FIP Infra-Estr BB VTRM Energ Sustentavel I', 86), ('I D C', 86), ('Raiffeisen Bank D D Bosna I Hercegovina', 86), ('Rio Bravo Credito Imobiliario I FII', 86), ('Unis Proizvodnja I Prerada Zice', 86), ('Bojoplast Gradevinstvo I Trgovina', 86), ('Brascan Adjustable Rate Trust I Units', 86)]"
THE BANCORP BANK,24724,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Security Banc', 90), ('Security Bank', 90)]"
"FIRST FINANCIAL BANK, NATIONAL ASSOCIATION",24725,National,222336,90,"[('National', 90), ('Financial Trust Corporation', 90), ('First Financial', 90), ('National', 90), ('National', 90), ('Financial Trust Corporation', 90), ('First Financial', 90), ('Financial Trust Corporation', 90), ('First Financial', 90), ('Financial Trust Corporation', 90)]"
China CITIC Bank International Ltd (New York B,24726,National,222336,90,"[('National', 90), ('National', 90), ('National', 90), ('National', 90), ('International', 90), ('Bank International', 90), ('Bank International', 90), ('National', 90), (""Acindar 'B'"", 86), ('Adelaide Bank', 86)]"
First Commercial Bank (New York Branch),24727,First,186249,90,"[('First', 90), ('First', 90), ('Trust Commercial Bank', 90), ('First Commercial Bank', 90), ('First Commercial Bank', 90), ('First', 90), ('First', 90), ('First Commercial', 90), ('First', 90), ('First', 90)]"
STATE BANK AND TRUST COMPANY,24728,Trust Company,4284,90,"[('Trust Company', 90), ('Security Bank', 90), ('Stat', 90), ('MPA', 90), ('Security Bank', 90), ('State Bank', 90), ('Security Bank', 90), ('State Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
"SUMMIT MIDSTREAM HOLDINGS, LLC",24729,Summit Securities Incorporated,200861,90,"[('Summit Securities Incorporated', 90), ('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Summit Securities Incorporated', 90), ('Stream', 90), ('Holdings', 90), ('Summit Securities Incorporated', 90), ('Corporation Holding', 90), ('Holdings', 90)]"
