Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Salt Mobile SA,5602,salt mobile,salt,Salt Industries,29830.0,Atlas Salt (Non-NASDAQ OTC),243869.0,Salt of Life International,21802,99.7,Salt of Life International,170182,99.7,Salt of Life International (XETRA),317536,99.7,Saltire,50297,99.67,Saltex,38863,99.59,Salton,57300,99.59,Salton (Frankfurt),296915,99.59,Salton (XETRA),308177,99.59,Saltim Hermes,38864,99.58,Saltlux,122267,99.56
SALTAIRE FINANCE PLC,9970,saltaire,saltaire,,,,,Altair International,127968,99.86,Altair,192656,99.86,Altair International,214908,99.86,Altai,62219,99.77,Aire,14327,99.67,Aire (XETRA),14328,99.67,Alta,107728,99.67,Alta,124977,99.67,Air International Group,132,99.55,Ta Holdings,50943,99.4
Salzburger Sparkasse Bank AG,2858,salzburger sparkasse,salzburger,,,,,RG Investment,21568,99.18,RG (1991),50138,99.18,Al Group,98448,99.18,Al Group (Temp),164711,99.18,RG Securities,170064,99.18,Z Group PLC,51849,99.1,Z Holdings,106153,99.1,Z Holdings (Non-NASDAQ OTC),250027,99.1,Z Holdings (Frankfurt),276205,99.1,Burgerfi International,135954,85.57000000000001
"SAM HAE COMMERCIAL CO., LTD.",14389,sam hae commercial,sam,Sam,21810.0,,,Sambhaav Media,104120,99.62,Sambhaav Media (National India),222679,99.62,Samsam Merchant Bank,38891,99.61,Kaysam Company American,65927,99.61,Asamera Minerals,5256,99.59,Sam Jin Chemical,38867,99.59,Samyang Merch Bank,38907,99.58,Samil Pharmaceutical,122303,99.58,Sam-A Pharmaceutical,122280,99.58,Sampada Chemicals,29835,99.57000000000001
SAMM - Sociedade de Atividades em Multimidia L,4301,samm  sociedade de atividades em multimidia l,samm,,,,,De Sammensluttede Vognmaend Akciova,157645,99.38,Sammok S-Form Nil Paid 04/08/16,225622,99.37,Sega Sammy Holdings Sponsored ADR 4:1,190594,99.36,Sammen Vognmaend,160850,99.33,Sammen Vognmaend,160851,99.33,Sammi Preferred,180541,99.33,Sammok Kang Up,38887,99.31,Sammok S-Form,122310,99.31,Sammy Corporation,174145,99.29,Sammakorn Foreign Board,230454,99.29
Sampo Pankki Oyj,8209,sampo pankki oyj,sampo,Sampo,21814.0,Sampo (Non-NASDAQ OTC),248546.0,Sampo A (VIRT-X),296916,99.61,Sampo-Leonia (Ireland),232785,99.57000000000001,Sampo Technology,43622,99.56,Sampo 'A',87454,99.56,Sampo 'A' (Mexico),218736,99.56,Sampo 'A' (London),222681,99.56,Sampo 'A' (BRN),225623,99.56,Sampo 'A' (Frankfurt),274172,99.56,Sampo 'A' (XETRA),315259,99.56,Sampo Corporation GDR (SEAQ International),209465,99.54
"Sampyo Resources Development Co., Ltd.",14509,sampyo resources development,sampyo,Sampyo Cement,122313.0,,,Sampyo Cement,122313,99.63,Sam,21810,99.19,AMP,62539,99.19,AMP,80393,99.19,AMP (New Zealand),172882,99.19,AMP (New Zealand),227096,99.19,AMP (Non-NASDAQ OTC),243655,99.19,AMP (Frankfurt),267780,99.19,AMP (XETRA),309762,99.19,AM,14528,99.13
SAMPYOCORPORATION,14222,sampyocorporation,sampyocorporation,,,,,AB Corporation,23877,99.79,Corporation Bank,25298,99.79,Investment Corporation,35769,99.79,Investment Trust Corporation,48177,99.79,International Finance Corporation,60266,99.79,Corporation Bank (National India),221451,99.79,Ion,2291,99.3,Sam,21810,99.3,AMP,62539,99.3,ATI,62707,99.3
Samyang Innochem Corporation,14497,samyang innochem corporation,samyang,Samyang,122329.0,,,Samyang Optics,122331,99.57000000000001,Samyang Packaging,122332,99.53,Samyang Entech,38904,99.52,Samyang Genex Preferred,180567,99.51,Samyang Heavy Machine New 1,38906,99.51,Samyang Tongsang,122333,99.5,Samyang Genex,38905,99.49,Samyang Merch Bank,38907,99.49,Samyang Holdings Preferred (1P),176313,99.49,Samyang Preferred (1P),176314,99.49
"SANDRIDGE OFFSHORE, LLC",23413,sandridge offshore,sandridge,Sandridge Energy,138158.0,,,Sandridge Energy,138158,99.65,Sandridge Energy,209503,99.65,Sandridge Energy (Frankfurt),265915,99.65,Sandridge Energy (Frankfurt),283679,99.65,Sandridge Energy (XETRA),309385,99.65,Sandridge Permian Units,57316,99.54,Sandridge Mississippian Units,131745,99.47,Sandridge Energy Warrants 'A',190492,99.47,Sandridge Energy Warrants 'B',190493,99.47,Sandridge Mississippian Common Units,57315,99.44
Sanlam Capital Markets (Pty) Limited,25577,sanlam capital markets,sanlam,Sanlam,116105.0,Sanlam (Non-NASDAQ OTC),248570.0,Sanlam Maroc,113324,99.59,Sanlam Africa Core Real Estate Inves,113323,99.52,Sanlam ADR 1:2,190497,99.5,Sanlam ADR 1:2 (Frankfurt),259254,99.5,Sanlam LD (Xlon,228593,99.49,Sanlam,116105,99.43,Sanlam (Namibian),225640,99.43,Sanlam (Non-NASDAQ OTC),248570,99.43,Sanlam (Frankfurt),274190,99.43,Sanlam (XETRA),315279,99.43
Sanlam Life Insurance Limited,25579,sanlam life insurance,sanlam,Sanlam,116105.0,Sanlam (Non-NASDAQ OTC),248570.0,Sanlam LD (Xlon,228593,99.56,Sanlam Maroc,113324,99.55,Sanlam Africa Core Real Estate Inves,113323,99.49,Sanlam ADR 1:2,190497,99.46,Sanlam ADR 1:2 (Frankfurt),259254,99.46,Sanlam,116105,99.44,Sanlam (Namibian),225640,99.44,Sanlam (Non-NASDAQ OTC),248570,99.44,Sanlam (Frankfurt),274190,99.44,Sanlam (XETRA),315279,99.44
Sanpaolo Banco di Napoli SpA,12236,sanpaolo di napoli spa,sanpaolo,Intesa Sanpaolo,87397.0,Intesa Sanpaolo (Non-NASDAQ OTC),246423.0,Intesa Sanpaolo RSP,168205,99.54,Intesa Sanpaolo RSP (Stuttgart),283455,99.54,Intesa Sanpaolo RSP (XETRA),291347,99.54,Intesa Sanpaolo Banka,83905,99.51,Intesa Sanpaolo RNC (Non-NASDAQ OTC),242016,99.49,Intesa Sanpaolo,87397,99.43,Intesa Sanpaolo (Mexico),218009,99.43,Intesa Sanpaolo (Swiss Stock Exchange),227924,99.43,Intesa Sanpaolo (Ireland),232277,99.43,Intesa Sanpaolo (Non-NASDAQ OTC),246423,99.43
