Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Oi Brasil Holdings Cooperatief U.A.,16390,oi brasil cooperatief u.a.,oi,,,,,Coamo Agroindustrial Cooperativa,1182,99.59,IOI Properties,27080,99.55,IOI Properties Group,106684,99.55,Namoi Cotton (Non-NASDAQ OTC) Company-Operative,238322,99.54,Namoi Cotton (Berlin) Company-Operative,288043,99.54,Namoi Cotton (XETRA) Company-Operative,313832,99.54,Interoil Corporation (Frankfurt),279559,99.52,Interoil Corporation (XETRA),312827,99.52,Noi Bai Services,126488,99.52,Brompton Oil Split Corporation A,81887,99.52
OI European Group B.V.,16254,oi european b.v.,oi,,,,,North European Oil Trust,137645,99.65,CMCI Oil S-I European ETF,165763,99.59,Checkpoint Europe,46012,99.55,Euroimplant,34414,99.52,Euroimplant PDA,178435,99.52,Music Choice Europe,49177,99.51,Music Choice Europe (Berlin),302176,99.51,ZIF Euroinvestme,148413,99.5,Unioil Resources and Holdings,114636,99.5,Landoil Resources 'B',36437,99.49
Oi Movel S.A. - Em Recuperacao Judicial,4460,oi movel  em recuperacao judicial,oi,,,,,Etoile Commerciale,17285,99.47,Oimex Electrode,85115,99.46,AOI Electronics,107812,99.46,AOI Electronics (Munich),284280,99.46,Oil-DRI America,137703,99.46,Oil-DRI America (Stuttgart),265132,99.46,Droit de Vote Biomedical,118393,99.46,AOI Medical (Regs),44928,99.45,Choice Hotels Scandinavia,33336,99.45,CMCI Oil S-I European ETF,165763,99.45
"OIL CASUALTY INSURANCE, LTD.",3875,oil casualty insurance,oil,Petrovietnam Oil,126629.0,Cassandra Oil (Non-NASDAQ OTC),235141.0,Oil Quest Resources,49455,99.59,Oil Baltija Group,75543,99.55,Oil Country Tubular,103145,99.54,Oil Basins Deferred,152331,99.54,Oiltec Resources,10790,99.53,Oil Company of Australia,3111,99.53,Oil Search Preference,152333,99.51,Oil Sands Split Trust Units,215849,99.51,U S Oil and Gas Resources,13305,99.51,CMCI Oil S-I European ETF,165763,99.51
OIL INDIA INTERNATIONAL PTE. LTD.,17947,oil india pte.,oil,Petrovietnam Oil,126629.0,Cassandra Oil (Non-NASDAQ OTC),235141.0,Oil India,97924,99.78,Oil India (National India),222432,99.78,Gresoil India,26404,99.67,Oil Sands Split Trust (Non-NASDAQ OTC),56478,99.62,Oil States International,137702,99.58,Oil States International (BRN),225327,99.58,Oil States International (Pet),252130,99.58,Oil States International (Frankfurt),265131,99.58,Oil States International (XETRA),307526,99.58,Unique Oils India,31321,99.58
OIL INSURANCE LIMITED,3871,oil insurance,oil,Petrovietnam Oil,126629.0,Cassandra Oil (Non-NASDAQ OTC),235141.0,Oil India,97924,99.64,Oil India (National India),222432,99.64,Oiltec Resources,10790,99.62,Panoil Resources,10999,99.62,Trioil Resources,13237,99.62,Trioil Resources (Non-NASDAQ OTC),240513,99.62,Trioil Resources (Frankfurt),282561,99.62,Oil Search,3112,99.61,Oil States International,137702,99.61,Oil States International (BRN),225327,99.61
"OJSC ""MTS Bank""",17169,"ojsc ""mts bank""",ojsc,Tulagorvodokanal OJSC,61638.0,Rosneft OJSC (Non-NASDAQ OTC),248462.0,OJSC Magnit GDR (Registered Share),208344,99.53,OJSC Pharmstandard (XETRA) GDR (Registered Share),317467,99.49,OJSC Transcontainer (XETRA) GDR (Registered Share),317469,99.47,OJSC Pharmacy Chain 36.6,238785,99.46,OJSC Polyus Gold ADR (London),242596,99.46,Rosneft OJSC 144A (Frankfurt),298985,99.38,Avtokraz OJSC Goods 100,165010,99.37,Avtokraz OJSC Goods (XETRA) 100,316982,99.37,OGK-3 OJSC Sponsored GDR 144A,146360,99.36,OJSC OC Rosneft (XETRA) GDRS Registered,292154,99.35
OLD CARCO LLC,21108,old carco,old,Old England,94907.0,Old Copper (Non-NASDAQ OTC),238791.0,Old Harbor Bank,131089,99.74,Oldco International,10794,99.71,Oldco International (Non-NASDAQ OTC),238792,99.71,Oldco International (Frankfurt),280776,99.71,Gold Centar,34915,99.7,Gold Canyon Bank,129745,99.7,Gold-Zack (XETRA),18052,99.67,Gold-Face Holdings,26314,99.67,Gold Banc,73073,99.67,Gold Star,73080,99.67
Old Carco LLC,22388,old carco,old,Old England,94907.0,Old Copper (Non-NASDAQ OTC),238791.0,Old Harbor Bank,131089,99.74,Oldco International,10794,99.71,Oldco International (Non-NASDAQ OTC),238792,99.71,Oldco International (Frankfurt),280776,99.71,Gold Centar,34915,99.7,Gold Canyon Bank,129745,99.7,Gold-Zack (XETRA),18052,99.67,Gold-Face Holdings,26314,99.67,Gold Banc,73073,99.67,Gold Star,73080,99.67
Old Mutual Life Assurance Company (South Afric,25572,old mutual life assurance (south afric,old,Old England,94907.0,Old Copper (Non-NASDAQ OTC),238791.0,Old Mutual South Africa Trust PLC,49461,99.72,Gold Field South Africa (Paris-SBF),294893,99.59,Gold Fields of South Africa,34919,99.58,Gold Fields of South Africa (London),232146,99.58,Golden Alliance Resources (XETRA),312256,99.57000000000001,Golden American Life Insurance Company,65154,99.56,Old Line Bancshares,60831,99.53,Gold Bull Resources,83365,99.53,Gold Line Resources,83367,99.53,Gold Bull Resources (Non-NASDAQ OTC),245861,99.53
