Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
DESTEK VARLIK YONETIM ANONIM SIRKETI,18285,destek varlik yonetim anonim sirketi,destek,,,,,Dest,64224,99.2,ES Group (Holdings),118639,99.11,T Bank,22692,99.05,K Group Holdings,101827,99.05,Adeste Investments,44695,82.65,Westek Communications,13726,82.63,Devtek Multiple Voting,157677,82.62,Porto Sudeste Royalties FIP EM Infraestrutura,149810,82.61,Tele Sudeste Celular Phone Brazil,242967,82.60000000000001,Presstek Warrants,199427,82.59
Deutsche Finance (Netherlands) B.V.,16121,deutsche b.v.,deutsche,Deutsche Postbank,16532.0,Deutsche Lufthansa (Non-NASDAQ OTC),245044.0,Deutsche Bank PBC,33878,99.8,Deutsche Bank AG + (EASDAQ),294309,99.78,Deutsche Bank,87410,99.76,Deutsche Bank (XETRA),92233,99.76,Deutsche Bank,166257,99.76,Deutsche Bank (Prague),212302,99.76,Deutsche Bank (BUD),217483,99.76,Deutsche Bank (Mexico),217484,99.76,Deutsche Bank (Tokyo),221529,99.76,Deutsche Bank (Bucharest),224306,99.76
Deutsche Kreditbank AG,7627,deutsche kreditbank,deutsche,Deutsche Postbank,16532.0,Deutsche Lufthansa (Non-NASDAQ OTC),245044.0,Deutsche REIT (Non-NASDAQ OTC),245046,99.81,Deutsche Postbank,16532,99.78,Deutsche Postbank (XETRA),16533,99.78,Deutsche Postbank,166280,99.78,Deutsche Postbank AG,166281,99.78,Deutsche Postbank (Non-NASDAQ OTC),235845,99.78,Deutsche Krankenvers,16529,99.72,Deutsche Konsum REIT,16528,99.72,Deutsche Konsum REIT,92345,99.72,Deutsche Konsum REIT (XETRA),92346,99.72
Deutsche Morgan Grenfell Group plc,9207,deutsche morgan grenfell,deutsche,Deutsche Postbank,16532.0,Deutsche Lufthansa (Non-NASDAQ OTC),245044.0,Deutsche Pfrandbrief Bank,16500,99.68,Deutsche Pfrandbrief Bank (XETRA),16501,99.68,Deutsche Krankenvers,16529,99.68,Deutsche Pfrandbrief Bank (Non-NASDAQ OTC),235829,99.68,Deutsche Pfrandbrief Bank (VIRT-X),298427,99.68,Deutsche Wohnen E,166295,99.68,Deutsche Wohnen E,166296,99.68,Deutsche Wohnen,166289,99.67,Deutsche Wohnen (No Par Value New),166290,99.67,Deutsche Wohnen (XETRA),166291,99.67
DEVIHALLI HASSAN TOLLWAY LIMITED,11862,devihalli hassan tollway,devihalli,,,,,Finance All,25967,99.22,HAL,65299,99.22,HAL Trust,87762,99.22,HAL Trust (Frankfurt),270848,99.22,Al Group,98448,99.15,Al Group (Temp),164711,99.15,V Group,132515,99.08,Allin,127950,88.45,Allin (Berlin),284120,88.45,Hallite,47636,82.56
"Devon Financing Company, L.L.C.",23501,devon financing,devon,Devon Group,71847.0,,,Devon OEI Operating,64231,99.65,Devon Energy,133094,99.59,Devon Energy,194847,99.59,Devon Energy (Mexico),217491,99.59,Devon Energy (BRN),224319,99.59,Devon Energy (MIC),224320,99.59,Devon Energy (Frankfurt),262596,99.59,Devon Energy (XETRA),262597,99.59,Devon Energy (Berlin),300557,99.59,Devonian Health Group,82511,99.53
DeVry Inc.,19935,devry,devry,Devry (XETRA),305528.0,,,Devry (XETRA),305528,100.0,Evry,34435,99.89,Evry,173337,99.89,Evry (Non-NASDAQ OTC),236297,99.89,Evry (Frankfurt),278621,99.89,Evry (Frankfurt),283370,99.89,VR Holdings,58535,99.57000000000001,V Group,132515,99.33,Derby,33872,80.0,Devro,125516,80.0
DEWA SUKUK 2013 LIMITED,14920,dewa sukuk 2013,dewa,,,,,Dewan Sugar Mills,109076,99.5,Dewan Steel,25542,99.46,Dewan Tyres,25543,99.46,Dewan Salman Fibre,109075,99.42,Dewan Salman Fibre,173245,99.42,Dewan Housing Finance PRF B,166306,99.41,Dewan Housing Finance PRF F,166307,99.41,Dewan Farooque Motors,109071,99.39,Jhandewalas Foods,101720,99.38,Dewan Cement,109070,99.37
DH Europe Finance II S.a r.l.,15392,dh europe ii r.l.,dh,DH,7205.0,DH (Non-NASDAQ OTC),235854.0,LDH Growth I A,137269,99.52,Aadhaar Ventures India,98257,99.51,Radhe Developers India,103749,99.51,Rorento DH European (Paris-SBF),288988,99.5,Lodha Developers Limited,27923,99.48,DH Steel,118223,99.48,Oudh Sugar Mills,29106,99.48,DHC Suoi DOI,125521,99.48,Oudh Sugar Mills,222460,99.48,Andhra Petrochemicals,98584,99.47
DH Europe Finance S.A,15323,dh europe,dh,DH,7205.0,DH (Non-NASDAQ OTC),235854.0,Rorento DH European (Paris-SBF),288988,99.64,DH Steel,118223,99.59,Siddha Ventures,104519,99.58,IDH Development,110377,99.58,IDH Development (Frankfurt),271169,99.58,Buddha Resources,5909,99.56,Lodha Developers Limited,27923,99.56,Madhav Copper,102361,99.55,DHI Preferred,178165,99.55,Redhawk Resources,11644,99.54
