Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Ladbrokes Group Finance plc,9066,ladbrokes,ladbrokes,Ladbrokes (Brussels),168726.0,Ladbrokes (Non-NASDAQ OTC),237677.0,Ladbrokes (Brussels),168726,100.0,Ladbrokes (VIRT-X),232368,100.0,Ladbrokes (Non-NASDAQ OTC),237677,100.0,Ladbrokes (XETRA),313205,100.0,Ladbrokes Coral Group,48457,99.75,Ladbrokes Coral Group (Frankfurt),279883,99.75,Brok,32970,99.62,ROK,50191,99.5,Ladbrokes Coral Sponsored ADR 1:1,207068,99.43,La Holdings,111212,99.36
Lagoa 1 Energia Renovavel S.A.,4422,lagoa 1 energia renovavel,lagoa,,,,,OA Group,10759,99.15,Go,93002,99.15,La Holdings,111212,99.15,La Group,179478,99.15,OA Group,238749,99.15,La Group (Non-NASDAQ OTC),242241,99.15,O-Bank,115989,99.08,Southern Archipelago,122938,88.42,Archipelago Holdings,70102,88.39,Flaga,26006,88.38
LAJEADO ENERGIA S/A,4323,lajeado energia s/a,lajeado,,,,,EA Holdings,109204,99.19,La Holdings,111212,99.19,La Group,179478,99.19,La Group (Non-NASDAQ OTC),242241,99.19,J Trust,110632,99.1,J-Group Holdings,110634,99.1,J-Holdings,110635,99.1,O-Bank,115989,99.1,J Trust (Stuttgart),271481,99.1,Don,25606,79.47
LAKADIA-VADODARA TRANSMISSION PROJECT LIMITED,11946,lakadia vadodara transmission project,lakadia,,,,,ADI,41102,99.15,La Holdings,111212,99.1,AK Holdings,116653,99.1,IA,119645,99.1,La Group,179478,99.1,La Group (Non-NASDAQ OTC),242241,99.1,K Group Holdings,101827,99.05,Alka Diamond Industries,98490,85.57000000000001,Alka Diamond Industries,164731,85.57000000000001,Arkadia Digital Media,98684,85.55
Lake City Bank,22643,lake city,lake,Lake,27786.0,Lake Resources (Non-NASDAQ OTC),246832.0,Lake City Gaming,9550,99.72,Lake Wifi,74222,99.67,Lakes Oil (New Zealand),228066,99.67,Westlake Capital,13761,99.64,Lake,27786,99.62,Birch Lake Capital (Non-NASDAQ OTC),234706,99.59,Lake Technology,2500,99.58,Lake Technology (Non-NASDAQ OTC),237684,99.58,Lake and Elliot,48464,99.58,Great Lakes REIT,65210,99.56
Lake Forest Bank and Trust Company,22079,lake forest and,lake,Lake,27786.0,Lake Resources (Non-NASDAQ OTC),246832.0,Lake Shore Gold,9552,99.67,Lakewood Forest Products,66047,99.67,Lake Shore Bancorp,137245,99.67,Lake Shore Gold (American),237683,99.67,Lake Resources Nil (Frankfurt),271871,99.67,Lake Shore Gold (Frankfurt),279888,99.67,Lake Shore Bancorp (Berlin),287468,99.67,Lake Shore Gold (XETRA),313209,99.67,Lake Shore Mines,9553,99.65,Lake Shore,74221,99.64
LANARK MASTER ISSUER PLC,10970,lanark master issuer,lanark,,,,,Ark,32366,99.26,ANA Holdings,106312,99.26,ANA Holdings (London),221054,99.26,ANA Holdings (BRN),227100,99.26,ANA Holdings (Non-NASDAQ OTC),243667,99.26,ANA Holdings (Frankfurt),267800,99.26,AR,24258,99.18,La Holdings,111212,99.18,La Group,179478,99.18,La Group (Non-NASDAQ OTC),242241,99.18
Land Securities Capital Markets PLC.,9235,land capital markets plc.,land,Land,111227.0,Ayala Land (Non-NASDAQ OTC),243967.0,Sealand Capital Galaxy,126944,99.64,Sealand Capital (Frankfurt) Galaxy,274295,99.64,Island Capital,73950,99.62,Landcadia Holdings Inc Class C,197444,99.62,Midland Capital Holdings,130736,99.6,Lakeland Capital Trust Preferred Trust,145520,99.59,Courtland Capital (Non-NASDAQ OTC),235632,99.57000000000001,Newfoundland Capital 'A',10503,99.57000000000001,Midland City Partnership,49022,99.57000000000001,Thailand Capital Fund,147759,99.57000000000001
Landeskreditbank Baden-Wuerttemberg -Foerderba,7637,landeskreditbank baden wuerttemberg foerderba,landeskreditbank,,,,,Desk,16509,99.16,Land Securities Group PLC,48475,99.16,Land,111227,99.16,Land Securities Group,124533,99.16,Land Securities (VIRT-X),232374,99.16,Land Securities Group (Non-NASDAQ OTC),246837,99.16,Land Securities Group (Frankfurt),271880,99.16,Desk (Frankfurt),294300,99.16,Desk (XETRA),311388,99.16,Land Securities Group (XETRA),313217,99.16
Landshypotek Bank Aktiebolag,17523,landshypotek aktiebolag,landshypotek,,,,,Land Securities Group PLC,48475,99.3,Land,111227,99.3,Land Securities Group,124533,99.3,Land Securities (VIRT-X),232374,99.3,Land Securities Group (Non-NASDAQ OTC),246837,99.3,Land Securities Group (Frankfurt),271880,99.3,Land Securities Group (XETRA),313217,99.3,NDS,28652,99.23,AB and Company,107405,99.23,NDS Group,183286,99.23
Lansforsakringar Hypotek AB,17549,lansforsakringar hypotek,lansforsakringar,,,,,Ring,50155,99.29,Lans Holdings,55623,99.29,Gar,8132,99.22,Ans,44917,99.22,Ans Group,44918,99.22,RSA Security,76589,99.22,RSA Security (Frankfurt),296866,99.22,RSA Security (XETRA),308144,99.22,AR,24258,99.15,KR,36305,99.15
LANXESS Accounting GmbH,7781,lanxess accounting gmbh,lanxess,Lanxess,87782.0,Lanxess (Non-NASDAQ OTC),246842.0,Lanxess A B S,168750,99.61,Lanxess ADR 5:1,188828,99.53,Lanxess ADR 5:1 (Frankfurt),258124,99.53,Lanxess,87782,99.47,Lanxess (XETRA),94170,99.47,Lanxess (Ireland),232377,99.47,Lanxess (Non-NASDAQ OTC),246842,99.47,Lanxess (Swiss Stock Exchange),271888,99.47,Lanxess (Vienna Stock Exchange),271889,99.47,Lanxess (VIRT-X),295662,99.47
LANXESS Elastomeros do Brasil S.A.,3957,lanxess elastomeros do brasil,lanxess,Lanxess,87782.0,Lanxess (Non-NASDAQ OTC),246842.0,Lanxess A B S,168750,99.57000000000001,Lanxess ADR 5:1,188828,99.5,Lanxess ADR 5:1 (Frankfurt),258124,99.5,Lanxess,87782,99.39,Lanxess (XETRA),94170,99.39,Lanxess (Ireland),232377,99.39,Lanxess (Non-NASDAQ OTC),246842,99.39,Lanxess (Swiss Stock Exchange),271888,99.39,Lanxess (Vienna Stock Exchange),271889,99.39,Lanxess (VIRT-X),295662,99.39
LaSalle Bank N.A.,21453,lasalle n.a.,lasalle,LaSalle Exploration,9581.0,LaSalle Exploration (Non-NASDAQ OTC),237700.0,LaSalle Brands (Frankfurt),279900,99.69,LaSalle Brands (XETRA),306764,99.69,LaSalle Re Holdings Ordinary,197458,99.65,LaSalle Japan REIT,222134,99.6,LaSalle Exploration,9581,99.58,LaSalle Exploration (Non-NASDAQ OTC),237700,99.58,Raffles LaSalle,180393,99.52,LaSalle Logiport REIT,106805,99.48,Jones Lang LaSalle,134473,99.47,Jones Lang LaSalle (Pet),251737,99.47
LaSalle Funding LLC,21739,lasalle funding,lasalle,LaSalle Exploration,9581.0,LaSalle Exploration (Non-NASDAQ OTC),237700.0,LaSalle Brands (Frankfurt),279900,99.69,LaSalle Brands (XETRA),306764,99.69,LaSalle Re Holdings Ordinary,197458,99.65,LaSalle Japan REIT,222134,99.61,LaSalle Exploration,9581,99.59,LaSalle Exploration (Non-NASDAQ OTC),237700,99.59,LaSalle Logiport REIT,106805,99.5,Raffles LaSalle,180393,99.47,RiverSource LaSalle International Real Estate Fund,146935,99.47,RiverSource LaSalle International Real Estate Fund,239546,99.47
LASER COFINOGA S.A.,8409,laser cofinoga,laser,Laser Dynamics,2520.0,LPKF Laser and Electronics (Non-NASDAQ OTC),246986.0,Laser Scan Holdings,48485,99.67,Laser Technology,79399,99.67,Laser Corporation,66069,99.65,Plaser Light,11246,99.62,Laser Precision,66070,99.62,K Laser Technology,120090,99.62,Lasercard,60410,99.61,Laserbond,84261,99.61,Lasercard (Frankfurt),279901,99.61,Laserbond (Berlin),287480,99.61
