Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
Fortress Income Fund Limited,25597,Tre,68799,90,"[('Tre', 90), (""Fortress Income Fund 'A' Nil Paid 06/06/14"", 90), (""Fortress Income Fund 'B' Nil Paid 06/06/14"", 90), ('Agricultural Land Opportunity Fund MEL Invest REIT', 86), ('Ark Fund', 86), ('Armstrong Jones Australian Growth Fund Income Units', 86), ('Armstrong Jones Perth Property Fund Income Units', 86), ('Australian Governance and Ethi Index Fund Units', 86), ('Australian Masters Corporate Bond Fund Number 2', 86), ('Australian Masters Corporate Bond Fund Number 3', 86)]"
RCS Investment Holdings (Proprietary) Ltd,25598,Investment Trust Corporation,48177,90,"[('Investment Trust Corporation', 90), ('Trust Invest', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('Holdings', 90), ('Investment Trust Corporation', 90), ('Holdings', 90), ('Holdings', 90), ('NT Holding', 90), ('Holdings', 90)]"
Rand Merchant Insurance Holdings,25604,Rand Merchant Insurance Holdings,116064,100,"[('Rand Merchant Insurance Holdings', 100), ('Rand Merchant Insurance Holdings (Berlin)', 95), ('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Merchant', 90), ('CE Holdings', 90), ('Holdings', 90), ('Rand Capital', 90), ('Corporation Holding', 90)]"
Rebosis Property Fund Ltd,25607,Rebosis Property Fund,122071,100,"[('Rebosis Property Fund', 100), ('Property Capital Trust', 90), ('Capital Property Fund', 90), ('Capital Property Fund', 90), ('OSI', 90), ('Property Capital Trust', 90), ('Roper', 90), ('SIS', 90), ('SIS', 90), ('BOS Securities', 90)]"
Arrowhead Properties Ltd,25610,Arrowhead Properties,32381,100,"[('Arrowhead Properties', 100), ('Arrowhead Properties B', 95), ('RTI', 90), ('Roper', 90), ('Capital Properties', 90), ('Capital Properties', 90), ('Arrowhead Properties (Berlin) B', 90), ('Fairplay Residential Properties', 86), ('Horizon Properties Suspended 22/01/92', 86), ('Properties Civs Adsits Varna REIT', 86)]"
CPV Power Plant No. 1 Bond SPV (RF) Ltd,25615,Capital Power,156967,90,"[('Capital Power', 90), ('Capital Power', 90), ('Capital Power', 90), ('Plant', 90), ('Capital Power', 90), ('1 MAJ Metalska', 86), ('Agsu-Konserv-1', 86), ('Astara-CAY-1 ASC', 86), ('Baki Insaat 1', 86), ('Baki Tikinti-1', 86)]"
Sibanye Gold Ltd,25616,Sibanye Gold,39177,100,"[('Sibanye Gold', 100), ('Capital Gold', 90), ('Go', 90), ('Sibanye Gold (Non-NASDAQ OTC)', 90), ('Sibanye Gold (Frankfurt) Nil Paid 12/06/17', 90), ('Sibanye Gold (Frankfurt)', 90), ('ACM Gold', 86), ('Action Gold Development', 86), ('Associated Gold Fields', 86), ('Australian Coal and Gold', 86)]"
MOBILE TELEPHONE NETWORKS HOLDINGS LIMITED,25623,Holdings,206120,90,"[('Holdings', 90), ('Holdings', 90), ('Network Security', 90), ('Holdings', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('Mobil', 90), ('3Q Holdings', 86), ('5G Networks', 86)]"
MTN Holdings (Proprietary) Limited,25625,Holdings,206120,90,"[('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86), ('Acmex Holdings', 86), ('Action Holdings (Merg 21/07/93 SEE314292)', 86), ('Alinta Infrastructure Holdings Stapled Securities', 86)]"
RESILIENT PROPERTIES PROPRIETARY LTD,25629,Roper,67830,90,"[('Roper', 90), ('Capital Properties', 90), ('Capital Properties', 90), ('D J Properties', 86), ('Inn Properties', 86), ('Kurts Properties', 86), ('State Properties', 86), ('Trafalgar Properties', 86), ('Trinity Properties', 86), ('Valor Properties REIT', 86)]"
BNP PARIBAS PERSONAL FINANCE SOUTH AFRICA LTD,25630,Persona,11128,90,"[('Persona', 90), ('Paribas', 90), ('Africa', 90), ('Paribas', 90), ('Allco Finance Group', 86), ('Beneficial Finance', 86), ('Burns Philp South Seas', 86), ('Ding Sheng XIN Finance', 86), ('Dominant Finance Inc', 86), ('Hyundai Finance', 86)]"
PSG KONSULT TREASURY LTD,25631,PSG Corporation,116050,90,"[('PSG Corporation', 90), ('Tre', 90), ('T T', 90), ('PSG Corporation', 90), ('Old PSG Wind-Down (Non-NASDAQ OTC)', 86), ('American Performance Foods United States Treasury Fund Dead', 86), ('Delaware Treasury Reserves Investments Series', 86), ('Firstar Stellar Treasury Fund Class y', 86), ('Lehman Brothers Institutional Funds Group 100% Treasury B', 86), ('SEI Liquid Treasury II Portfolio Merger', 86)]"
GROWTHPOINT PROPERTIES INTERNATIONAL (PTY) LTD,25635,National,222336,90,"[('National', 90), ('National', 90), ('National', 90), ('National', 90), ('Growthpoint Prop', 90), ('Capital Properties', 90), ('Capital Properties', 90), ('International', 90), ('National', 90), ('Air Change International', 86)]"
SAPPI SOUTHERN AFRICA LIMITED,25643,PPI,3356,90,"[('PPI', 90), ('Africa', 90), ('Southern', 90), ('ICA AB', 90), ('SAP', 90), ('Sappi', 90), ('Southern', 90), ('ICA AB', 90), ('ICA AB', 90), ('SAP', 90)]"
Barclays Bank Zambia Plc,25650,Security Bank,200310,90,"[('Security Bank', 90), ('AMB', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('ZAM', 90), ('Barclays', 90)]"
Stanbic Bank Zambia Limited,25653,Security Bank,200310,90,"[('Security Bank', 90), ('AMB', 90), ('NBI', 90), ('Security Bank', 90), ('Security Bank', 90), ('BIC', 90), ('ANB Corporation', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
