Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Reliance Comtrade Private Limited,11909,reliance comtrade private,reliance,Reliance,29623,Reliance Worldwide (Non-NASDAQ OTC),248344.0,Reliance Capital,103891,99.68,Reliance Capital,222625,99.68,Reliance Capital (National India),222626,99.68,Reliance Worldwide,3564,99.65,Reliance Worldwide,80776,99.65,Reliance Worldwide (Non-NASDAQ OTC),248344,99.65,Reliance Worldwide (Frankfurt),273941,99.65,Reliance Acceptance Group,57137,99.64,Reliance Communication (National India),222627,99.64,Reliance Capital Ventures,29625,99.64
RELIANCE CONTENT DISTRIBUTION LIMITED,11921,reliance content distribution,reliance,Reliance,29623,Reliance Worldwide (Non-NASDAQ OTC),248344.0,Reliance Communication (National India),222627,99.67,Reliance Chemotex Industries,103892,99.67,Reliance Communications,103893,99.65,Reliance Industrial,50098,99.62,Reliance Industries,97078,99.62,Reliance Industries,170038,99.62,Reliance Industries (National India),222630,99.62,Reliance Communications GDR,209236,99.61,Reliance Cotton Spinning Mills,113079,99.61,Reliance Infrastructure,103897,99.58
Reliance Corporate IT Park Limited,11887,reliance corporate it park,reliance,Reliance,29623,Reliance Worldwide (Non-NASDAQ OTC),248344.0,Reliance Capital,103891,99.67,Reliance Capital,222625,99.67,Reliance Capital (National India),222626,99.67,Reliance Power,103899,99.65,Reliance Power (National India),222637,99.65,Reliance Broadcast Network,29624,99.65,Reliance Capital GDR,190326,99.65,Reliance Chemotex Industries,103892,99.63,Reliance Mediaworks,29628,99.62,Reliance Bancorp,76440,99.62
RELIANCE EMINENT TRADING & COMMERCIAL PRIVATE,11910,reliance eminent trading & commercial private,reliance,Reliance,29623,Reliance Worldwide (Non-NASDAQ OTC),248344.0,Reliance Weaving Mills,113081,99.54,Reliance Insurance Limited Class B,152592,99.54,Reliance Industrial Infrastructure,103896,99.53,Reliance Industrial Infrastructure,170037,99.53,Reliance Industrial Infrastructure (National India),222629,99.53,Reliance Energy Ventures,29626,99.52,Reliance Sekuritas Indonesia,103900,99.52,Reliance Energy Ventures (National India),222628,99.52,Reliance Insurance,85772,99.51,Reliance Insurance Company,113080,99.51
RELIANCE FINANCIAL CORPORATION,22253,reliance financial corporation,reliance,Reliance,29623,Reliance Worldwide (Non-NASDAQ OTC),248344.0,Reliance Bancorp,76440,99.65,Reliance Communication (National India),222627,99.65,Reliance Communications,103893,99.64,Reliance Acceptance Group,57137,99.61,Reliance Natural Resources,29629,99.61,Reliance Natural Resources (National India),222634,99.61,Reliance Natural Resources (National India),222635,99.61,Reliance Insurance Limited Class B,152592,99.61,Reliance Infratel Limited,29627,99.6,Reliance Capital GDR,190326,99.6
Reliance Gas Pipelines Limited,11684,reliance gas pipelines,reliance,Reliance,29623,Reliance Worldwide (Non-NASDAQ OTC),248344.0,Reliance Services Group,11680,99.72,Reliance Capital,103891,99.68,Reliance Capital,222625,99.68,Reliance Capital (National India),222626,99.68,Reliance Capital Ventures,29625,99.68,Reliance Capital Ventures (National India),222624,99.68,Reliance Mining,3563,99.65,Reliance Petroleum,29631,99.65,Reliance Petroleum,29632,99.65,Reliance Genemedix,50097,99.65
Reliance Jio Infratel Private Limited,11919,reliance jio infratel private,reliance,Reliance,29623,Reliance Worldwide (Non-NASDAQ OTC),248344.0,Reliance Infratel Limited,29627,99.74,Reliance Infrastructure,103897,99.69,Reliance Infrastructure (National India),222631,99.69,Reliance Infrastructure,222632,99.69,Reliance Infrastructure GDR,190329,99.64,Reliance (Non-NASDAQ OTC) Infrastructure GDR,250665,99.64,Reliance (Stuttgart) Infrastructure GDR,259185,99.64,Reliance Industrial Infrastructure,103896,99.63,Reliance Industrial Infrastructure,170037,99.63,Reliance Industrial Infrastructure (National India),222629,99.63
Reliance Lifestyle Holdings Limited,11899,reliance lifestyle,reliance,Reliance,29623,Reliance Worldwide (Non-NASDAQ OTC),248344.0,Reliance Infratel Limited,29627,99.74,Reliance Petroleum,29631,99.72,Reliance Petroleum,29632,99.72,Reliance Petroleum,170040,99.72,Reliance Petroleum (National India),222636,99.72,Reliance Petroleum (National India),222638,99.72,Reliance Capital,103891,99.71,Reliance Capital,222625,99.71,Reliance Capital (National India),222626,99.71,Reliance Industrial,50098,99.7
RELIANCE PAYMENT SOLUTIONS LIMITED,11878,reliance payment solutions,reliance,Reliance,29623,Reliance Worldwide (Non-NASDAQ OTC),248344.0,Reliance Petroleum,29631,99.68,Reliance Petroleum,29632,99.68,Reliance Petroleum,170040,99.68,Reliance Petroleum (National India),222636,99.68,Reliance Petroleum (National India),222638,99.68,Reliance Communications,103893,99.65,Reliance Mining,3563,99.63,Reliance Mining (Frankfurt),296757,99.63,Reliance Mining (XETRA),315050,99.63,Reliance Capital Ventures,29625,99.63
Reliance Projects & Property Management Servic,12031,reliance projects & property management servic,reliance,Reliance,29623,Reliance Worldwide (Non-NASDAQ OTC),248344.0,Reliance Polypropylene,29633,99.56,Reliance Broadcast Network,29624,99.53,Reliance Petrochemicals,29630,99.52,Reliance Petrochemicals,170039,99.52,Reliance Energy Ventures,29626,99.51,Reliance Energy Ventures (National India),222628,99.51,Reliance Petroleum,29631,99.5,Reliance Petroleum,29632,99.5,Reliance Petroleum,170040,99.5,Reliance Petroleum (National India),222636,99.5
Reliance Prolific Commercial Private Limited,11897,reliance prolific commercial private,reliance,Reliance,29623,Reliance Worldwide (Non-NASDAQ OTC),248344.0,Reliance Petrochemicals,29630,99.58,Reliance Petrochemicals,170039,99.58,Reliance Infratel Limited,29627,99.57000000000001,Reliance Capital Ventures,29625,99.56,Reliance Capital Ventures (National India),222624,99.56,Reliance Acceptance Group,57137,99.55,Reliance Communication (National India),222627,99.55,Reliance Capital,103891,99.54,Reliance Communications,103893,99.54,Reliance Infrastructure,103897,99.54
RELIANCE RETAIL LIMITED,11679,reliance retail,reliance,Reliance,29623,Reliance Worldwide (Non-NASDAQ OTC),248344.0,Reliance Capital,103891,99.77,Reliance Capital,222625,99.77,Reliance Capital (National India),222626,99.77,Reliance Infratel Limited,29627,99.75,Reliance Electric,67688,99.75,Reliance Petroleum,29631,99.73,Reliance Petroleum,29632,99.73,Reliance Global Holdings,103894,99.73,Reliance Global Group,138055,99.73,Reliance Petroleum,170040,99.73
RELIANCE SERVICES AND HOLDINGS LIMITED,11929,reliance services and,reliance,Reliance,29623,Reliance Worldwide (Non-NASDAQ OTC),248344.0,Reliance Services Group,11680,99.89,Japan Reliance Service,110687,99.74,Reliance Industries GDR,190327,99.73,Reliance Industries (BRN) GDR,226700,99.73,Reliance Industries (Non-NASDAQ OTC) GDR,250666,99.73,Reliance Industries (Luxembourg) GDR,254098,99.73,Reliance Industries (Frankfurt) GDR,259186,99.73,Reliance Industries (Vienna Stock Exchange) GDR,259187,99.73,Reliance Industries GDR (XETRA),292318,99.73,Reliance Industries,97078,99.7
RELIANCE SMSL LIMITED,11891,reliance smsl,reliance,Reliance,29623,Reliance Worldwide (Non-NASDAQ OTC),248344.0,Reliance Home Finance,103895,99.77,Reliance,29623,99.76,Reliance Security Group,50099,99.76,Reliance Group,67689,99.76,Reliance Group,76441,99.76,Reliance Securities,122090,99.76,Reliance Goods,146858,99.74,Reliance Services Group,11680,99.73,Reliance Mining,3563,99.71,Reliance Global Holdings,103894,99.71
RELIANCE STANDARD LIFE GLOBAL FUNDING II,23887,reliance standard life global funding ii,reliance,Reliance,29623,Reliance Worldwide (Non-NASDAQ OTC),248344.0,Reliance Steel and Aluminum,133428,99.6,Reliance Steel and (Mexico) Aluminum,218671,99.6,Reliance Steel and (Pet) Aluminum,252267,99.6,Reliance Steel and (Frankfurt) Aluminum,265748,99.6,Reliance Steel and (XETRA) Aluminum,308069,99.6,Reliance Naval and Engineering,103898,99.57000000000001,Reliance Global Holdings,103894,99.55,Reliance Global Group,138055,99.55,Reliance Industries GDR,190327,99.54,Reliance Industries (BRN) GDR,226700,99.54
Reliance Strategic Business Ventures Ltd,12033,reliance strategic business ventures,reliance,Reliance,29623,Reliance Worldwide (Non-NASDAQ OTC),248344.0,Reliance Energy Ventures,29626,99.7,Reliance Energy Ventures (National India),222628,99.7,Reliance Capital Ventures,29625,99.66,Reliance Capital Ventures (National India),222624,99.66,Reliance Natural Resources,29629,99.61,Reliance Natural Resources (National India),222634,99.61,Reliance Natural Resources (National India),222635,99.61,Reliance Industrial Infrastructure,103896,99.6,Reliance Industrial Infrastructure,170037,99.6,Reliance Industrial Infrastructure (National India),222629,99.6
Reliance Universal Traders Private Limited,11911,reliance universal traders private,reliance,Reliance,29623,Reliance Worldwide (Non-NASDAQ OTC),248344.0,Reliance Natural Resources,29629,99.63,Reliance Natural Resources (National India),222634,99.63,Reliance Natural Resources (National India),222635,99.63,Reliance Natural Resources GDR (Luxembourg),209237,99.62,Reliance Industries GDR,190327,99.6,Reliance Industries (BRN) GDR,226700,99.6,Reliance Industries (Non-NASDAQ OTC) GDR,250666,99.6,Reliance Industries (Luxembourg) GDR,254098,99.6,Reliance Industries (Frankfurt) GDR,259186,99.6,Reliance Industries (Vienna Stock Exchange) GDR,259187,99.6
Reliance Vantage Retail Limited,11880,reliance vantage retail,reliance,Reliance,29623,Reliance Worldwide (Non-NASDAQ OTC),248344.0,Reliance Industrial,50098,99.67,Reliance Bancshares,57138,99.67,Reliance Bancshares,79850,99.67,Reliance Capital,103891,99.67,Reliance Capital,222625,99.67,Reliance Capital (National India),222626,99.67,Reliance Weaving Mills,113081,99.67,Reliance Infratel Limited,29627,99.65,Reliance Electric,67688,99.65,Reliance Capital GDR,190326,99.65
RELIANCE WORLD TRADE PVT LTD,11898,reliance world trade pvt,reliance,Reliance,29623,Reliance Worldwide (Non-NASDAQ OTC),248344.0,Reliance Worldwide,3564,99.76,Reliance Worldwide,80776,99.76,Reliance Worldwide (Non-NASDAQ OTC),248344,99.76,Reliance Worldwide (Frankfurt),273941,99.76,Reliance Industrial,50098,99.6,Reliance Acceptance Group,57137,99.6,Reliance Bancorp,76440,99.6,Reliance Industries,97078,99.6,Reliance Capital,103891,99.6,Reliance Industries,170038,99.6
