Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Bankinter Emisiones S.A.,8027,emisiones,emisiones,,,,,Iones,119872,99.71,Emis Group,124716,99.62,Emis Group (Berlin),269854,99.62,Ion,2291,99.5,MIS,20079,99.5,MIS (XETRA),20080,99.5,Finance One,42130,99.5,EMI,46869,99.5,EMI Group,46871,99.5,Bank One,62826,99.5
Bankinter Finance Ltd,14708,,,Inc,110440.0,Security Bank (Non-NASDAQ OTC),248650.0,Trust Company,4284,100.0,Incorporated,8903,100.0,Securities Group,21982,100.0,Investment Trust,26824,100.0,International Investment Group,27042,100.0,Securities Group,29993,100.0,Incorporated,35582,100.0,Trust Investment Bank,40237,100.0,AG Holdings,44740,100.0,Incorporated (Europe),48046,100.0
Bankinter International Cayman Limited,14681,cayman,cayman,Cayman Corporation,63368.0,ESR Cayman (Non-NASDAQ OTC),245384.0,AB International Cayman Trust,23878,100.0,AB International Cayman Trust (Luxembourg),220947,100.0,ESR Cayman,97216,99.75,ANE Cayman,98588,99.75,ANE Cayman (SZS),216750,99.75,ESR Cayman (HKSE Connect Equity),217599,99.75,ESR Cayman (SZS),217600,99.75,ESR Cayman (Non-NASDAQ OTC),245384,99.75,ESR Cayman (Stuttgart),269989,99.75,Ikka Holdings Cayman,119697,99.71
Bankinter Sociedad de Financiacion S.A.,8081,sociedad de financiacion,sociedad,Empresa Sociedad,25801.0,Sociedad Minera Cerro Verde (Non-NASDAQ OTC),239887.0,Sociedad de Inversiones,12376,99.72,Sociedad Minera Corona,176517,99.65,Sociedad Agricola,79966,99.63,Sociedad Electrica Santiago SA,147398,99.63,BNB Sociedad Asdf de Inversion,81803,99.63,Sociedad Emperor Adriano,39366,99.62,Sociedad BLVN de Cmto,86219,99.62,Sociedad Minera Corona I,113739,99.62,Sociedad Const Gaudenci,180833,99.6,Sociedad Matriz Banco de Chile A,161126,99.6
Banknorth Capital Trust I,21482,banknorth capital i,banknorth,TD Banknorth,68587.0,,,Banknorth Group Delaware,70377,99.65,Banknorth Group,193293,99.64,Banknorth Group (Munich),293485,99.64,TD Banknorth,68587,99.58,TD Banknorth (Berlin),303340,99.58,TD Banknorth When Issued,210321,99.56,Banknorth Capital Trust II Guaranteed Touche Remnant Preferred Securities,142620,99.51,North,3036,99.42,North,28907,99.42,North Bank,75386,99.42
Bankoa S.A.,8009,bankoa,bankoa,,,,,Koa,111035,99.67,Koa (Non-NASDAQ OTC),246742,99.67,Koa (Berlin),301752,99.67,OA Group,10759,99.5,NK,121377,99.5,OA Group,238749,99.5,K Group Holdings,101827,99.29,O-Bank,115989,99.29,Unibanka,31275,90.8,Probanka,38370,90.8
BankPozitif Kredi ve Kalkinma Bankasi A.S.,18245,bankpozitif kredi ve kalkinma bankasi a.s.,bankpozitif,,,,,ITI,65830,99.13,ITI,97755,99.13,ZI,13986,99.09,IT,27121,99.09,IT Group,55439,99.09,IT Group Holdings,55440,99.09,Oz Group,94977,99.09,NK,121377,99.09,ZI,162159,99.09,TI Group,183594,99.09
Banque Accord,8449,banque accord,banque,Banque Nagelmackers,874.0,Banque Cantonale (Non-NASDAQ OTC) de Geneve,234569.0,Banque Worms SA,165124,99.72,Banque Courtois,15044,99.71,Banque Tarneaud,15055,99.71,Banque 'A',173056,99.7,Banque 'O',173059,99.7,Banque Colbert Limited Data,15043,99.69,Banque Paribas,15051,99.67,Banque Sofirec,15428,99.67,Banque Paribas,165120,99.67,Banque Paribas,165121,99.67
Banque Centrale de Compensation,8466,banque centrale de compensation,banque,Banque Nagelmackers,874.0,Banque Cantonale (Non-NASDAQ OTC) de Geneve,234569.0,Banque Commerciale du Congo,91391,99.69,Banque Nationale de Paris (London),221269,99.68,Banque Nationale de Paris (Madrid),227275,99.68,Banque Nationale de Paris (London),231706,99.68,Banque Cantonale de Geneve,41383,99.67,Banque Cantonale de Geneve,115400,99.67,Banque Cantonale (Non-NASDAQ OTC) de Geneve,234569,99.67,Banque Cantonale de (Stuttgart) Geneve,268286,99.67,Banque Nationale de Paris B,41485,99.66,Banque Nationale de Paris Tin ETC,139513,99.66
BANQUE CIC NORD OUEST S.A.,8588,banque cic nord ouest,banque,Banque Nagelmackers,874.0,Banque Cantonale (Non-NASDAQ OTC) de Geneve,234569.0,Banque Courtois,15044,99.67,Banque Pour Le,108196,99.63,Banque de Picardie,15045,99.62,Banque Worms SA,165124,99.61,Banque du Caire,91392,99.61,Banque Colbert Limited Data,15043,99.6,Banque Saint Dominique,15054,99.6,Banque Saint Dominique,165123,99.6,Banque de Savoie,15046,99.59,Banque de Savoie,165119,99.59
