Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
F.B.D. INSURANCE PUBLIC LIMITED COMPANY,10973,f.b.d. insurance public,f.b.d.,,,,,F Investment Trust Group,125685,99.08,FAB,7818,66.56,FPB Bank,26049,66.56,BDI Investment,70423,66.56,FBR,82992,66.56,FBD Holdings,92679,66.56,FDB Holdings,100485,66.56,FBN Holdings,106513,66.56,BDI,117223,66.56,FBA International Group,125692,66.56
F.In.E.Co S.r.l.,12142,f.in.e.co s.r.l.,f.in.e.co,,,,,C Holdings,24873,99.12,O-Bank,115989,99.12,F Investment Trust Group,125685,99.12,COL,41718,79.52000000000001,Cox,108849,79.41,CO2 Group (Berlin),285373,79.41,Fine,79077,74.65,Ines,110461,74.65,Ines (Frankfurt),279478,74.65,Ines (XETRA),312760,74.65
"Facileasing, S.A. de C.V.",15578,facileasing de c.v.,facileasing,,,,,Finance Leasing,34570,99.54,International Company Leasing,93725,99.54,Leasing Group,111260,99.54,Sing Holdings,122750,99.35,CIL,15939,99.27,ACI Holdings,62003,99.27,ASI,62670,99.27,CIL Holdings,99742,99.27,CIL Securities,99744,99.27,LEA Bank,111255,99.27
FactorBank Aktiengesellschaft,2897,factorbank aktiengesellschaft,factorbank,,,,,Acto,14151,99.24,Fact,129406,99.24,CTO,16324,99.19,RBA Holdings,38581,99.19,ACT Group,44676,99.19,CTO (Berlin),300441,99.19,CTO (XETRA),311244,99.19,CT Holdings,53615,99.13,AC Holdings,107431,99.13,To Holdings,114306,99.13
Factoring Security S.A.,5781,factoring,factoring,Dresdner Factoring,16683.0,,,Aira Factoring,116640,99.78,Torin,68744,99.71,Dresdner Factoring,16683,99.67,Dresdner Factoring (XETRA),16684,99.67,Aira Factoring NVDR,174510,99.64,Acto,14151,99.62,Ring,50155,99.62,Fact,129406,99.62,FIC Fortaleza Factoring International,140015,99.56,Heller Factoring R Limited Data,18358,99.56
Fair Hydro Trust,5416,fair hydro,fair,Valley Fair,78021.0,,,Wayfair BDR,150261,99.67,Fair Grounds,54231,99.64,Fairey,47065,99.62,Fairm Santrol Holdings (Frankfurt),278662,99.61,Fairway Group,47072,99.59,Fairchild Gold,82953,99.58,Fair Sky Resources,7822,99.57000000000001,Fairwood Holdings,100471,99.56,Fairwood Holdings (Non-NASDAQ OTC),245461,99.56,Fairwood Holdings (Frankfurt),278666,99.56
FAIRFAX (US) INC.,22500,fairfax,fairfax,Fairfax John,1686.0,Fairfax Media (Non-NASDAQ OTC),236346.0,Fairfax John,1686,99.74,Fairfax Media,1687,99.7,Fairfax India Holdings (United States Dollar),134178,99.7,Fairfax Media (Non-NASDAQ OTC),236346,99.7,Fairfax India Holdings (Non-NASDAQ OTC) (United States Dollar),245459,99.7,Fairfax Media (Dusseldorf),286291,99.7,Fairfax Media (XETRA),311873,99.7,Air International Group,132,99.6,Fairfax Financial Holdings,80328,99.58,Fairfax Financial Holdings (Mexico),217628,99.58
FamilyCredit Ltd,11654,familycredit,familycredit,,,,,Family,25928,99.67,DIT Group,100130,99.4,CRE,108852,99.4,AMI,116798,99.4,DIT Group (Temp),166336,99.4,CRE (Non-NASDAQ OTC),235649,99.4,DIT Group (Stuttgart),278205,99.4,AM,14528,99.29,IT,27121,99.29,IT Group,55439,99.29
Farakka-Raiganj Highways Ltd,11596,farakka raiganj highways,farakka,,,,,Far,82967,99.22,ARA (Non-NASDAQ OTC),243726,99.22,Far (Non-NASDAQ OTC),245473,99.22,ARA (Frankfurt),267877,99.22,Far (Frankfurt),278677,99.22,ARA (XETRA),309844,99.22,Far (XETRA),311883,99.22,AR,24258,99.15,AK Holdings,116653,99.15,RA International Group,126784,99.15
FARBANCA S.P.A.,12241,farbanca,farbanca,,,,,Security Banc,76741,99.67,ARB Holdings,32341,99.55,RBA Holdings,38581,99.55,NCA,66818,99.55,ARB,80398,99.55,Far,82967,99.55,ARB,107880,99.55,ARB (Non-NASDAQ OTC),243729,99.55,Far (Non-NASDAQ OTC),245473,99.55,Far (Frankfurt),278677,99.55
