Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
"MetroPCS Wireless, Inc.",22222,PCS,67243,90,"[('PCS', 90), ('Metro AG', 90), ('Metro AG', 90), ('S&W', 90), ('Metro AG', 90), ('Metro AG', 90), ('Cable and Wireless (Barbados) Limited', 86), ('Battery and Wireless Solutions', 86), ('DDS Wireless International', 86), (""Rogers Wireless Communications 'B'"", 86)]"
CBL & ASSOCIATES LIMITED PARTNERSHIP,22223,AG Associates,69709,90,"[('AG Associates', 90), ('Artner', 90), ('Capital Partners', 90), ('Aetna Real Estate Associates Limited Partnership', 87), ('Amalgamated Income Partner Unit Partnership', 86), ('Global Strategy Master Limited Partnership Unit Partners', 86), ('Gluskin Sheff Associates Subordinate Voting Shares', 86), ('Public Storage Canadian Properties Unit Limited Partnership', 86), ('Royal Trust Real Estate Investment Limited Partnership Unit', 86), ('TSE 100 Index Partnership Fund Unit Ben-Hips', 86)]"
Sally Holdings LLC,22225,Sally Holdings LLC,76640,100,"[('Sally Holdings LLC', 100), ('All Corporation', 90), ('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Holdings', 90), ('LY Corporation', 90), ('Corporation Holding', 90), ('Holdings', 90)]"
Nuclear Energy Holdings LLC,22226,Clear Energy,6571,90,"[('Clear Energy', 90), ('Energy', 90), ('ERG', 90), ('Holdings', 90), ('Holdings', 90), ('Energy', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Lear', 90), ('Energy', 90)]"
Oriental Bank & Trust,22227,ENT,1607,90,"[('ENT', 90), ('Security Bank', 90), ('Oriental Bank of Commerce', 90), ('IE', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Orient', 90)]"
Silicon Valley Bank,22228,Silicon Valley,76870,95,"[('Silicon Valley', 95), ('Silicon Valley', 95), ('Silic', 90), ('All Corporation', 90), ('Security Bank', 90), ('LIC', 90), ('Security Bank', 90), ('Security Bank', 90), ('ICO', 90), ('Valley Bank', 90)]"
S&T Bank,22229,T Bank,22692,95,"[('T Bank', 95), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('S&T Corporation', 90), ('Security Bank', 90), ('Capital A', 90)]"
"MPT Operating Partnership, L.P.",22230,Artner,107941,90,"[('Artner', 90), ('Capital Partners', 90), ('Opera Limited', 90), ('Amalgamated Income Partner Unit Partnership', 86), ('Global Strategy Master Limited Partnership Unit Partners', 86), ('Koch Pipelines Canadian Limited Partnership Units', 86), ('Public Storage Canadian Properties Unit Limited Partnership', 86), ('Royal Trust Real Estate Investment Limited Partnership Unit', 86), ('TSE 100 Index Partnership Fund Unit Ben-Hips', 86), ('Vertex Fund Limited Partnership Unit 99/99/9999', 86)]"
"Sabine Pass LNG, L.P.",22231,Sabine,200127,90,"[('Sabine', 90), ('PA', 90), ('Sabine', 90), ('EDU-Pass', 86), ('Sabine Oil Gas Holdings', 86), ('Community Bank of Grants Pass', 86), ('Sabine Pass Liquefaction LLC', 86), ('Sabine Pass Long Limited Partnership', 86), ('Copper Ppty Central Pass Thru', 86), ('D A P P Digital Access Pass PTE Investments Public Company', 86)]"
PartnerRe Finance II Inc.,22232,Art,125058,90,"[('Art', 90), ('Art', 90), ('Art', 90), ('INA', 90), ('Artner', 90), ('Art', 90), ('Partnerre', 90), ('FI Imobiliario Tourmalet II Sen B', 86), ('Perls II Trust Perpetual Exchequer Resettable SEC', 86), ('Prime Finance', 86)]"
Zela Finance Inc.,22233,El Corporation,1533,90,"[('El Corporation', 90), ('INA', 90), ('NC&', 90), ('Rea Finance', 87), ('Allco Finance Group', 86), ('Beneficial Finance', 86), ('China Finance Holding Company', 86), ('Ding Sheng XIN Finance', 86), ('Intermills (Finance)', 86), ('North Ryde Community Finance', 86)]"
DJO FINANCE LLC,22234,DJO,64307,90,"[('DJO', 90), ('INA', 90), ('NC&', 90), ('Allco Finance Group', 86), ('Beneficial Finance', 86), ('China Finance Holding Company', 86), ('Ding Sheng XIN Finance', 86), ('Intermills (Finance)', 86), ('North Ryde Community Finance', 86), ('Palm Beach Finance', 86)]"
CATHAY BANK,22235,Security Bank,200310,90,"[('Security Bank', 90), ('At Trust', 90), ('Security Bank', 90), ('CA', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('NK', 90)]"
Commerzbank Capital Funding Trust III,22236,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Commerzbank', 90), ('Security Bank', 90), ('Commerzbank', 90), ('Security Bank', 90)]"
U.S.B. Realty Corp.,22237,Real Security,131585,90,"[('Real Security', 90), ('Real Security', 90), (""Acindar 'B'"", 86), (""Anhyp 'B'"", 86), (""Astra 'B'"", 86), ('B Digital', 86), ('B-63-D AD', 86), (""Bagley 'B'"", 86), ('Banco Estado Pernambuco S/A', 86), ('Bernheim-Comofi Take Over by B C Holding', 86)]"
CIBC INC,22238,Cibc Canadian Bond Index ETF,154039,90,"[('Cibc Canadian Bond Index ETF', 90), ('Cibc Canadian Equity Index ETF', 90), ('Cibc Clean Energy Index ETF', 90), ('Cibc Core Fixed Income Pool ETF', 90), ('Cibc Flexible Yield ETF', 90), ('Cibc Global Growth ETF', 90), ('Cibc International Equity ETF', 90), ('Cibc Multifactor U S Equity ETF', 90), ('Cibc U S Equity Index ETF', 90), ('Bcibc Bond Index Fund', 90)]"
1st Source Bank,22239,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('RCE Capital', 90), ('T&S', 90), ('URC', 90)]"
Wells Fargo Capital X,22240,El Corporation,1533,90,"[('El Corporation', 90), ('AR', 90), ('Far', 90), ('Go', 90), ('Well', 90), ('S&F Capital', 90), ('LS', 90), ('RG Securities', 90), ('Wells Fargo DS', 89), ('Wells Fargo DS', 89)]"
First National Bank of Pennsylvania,22241,First National Pennsylvania,72635,95,"[('First National Pennsylvania', 95), ('National', 90), ('National-Bank', 90), ('First', 90), ('National', 90), ('First', 90), ('NAL Bank', 90), ('National', 90), ('First', 90), ('First', 90)]"
Monumental Global Funding III,22242,Monumental,66629,90,"[('Monumental', 90), ('Globa', 90), ('Global', 90), ('Global', 90), ('ADG Global Supply', 86), ('Ask Funding', 86), ('Bluestone Global', 86), ('Global Doctor', 86), ('Global Television', 86), ('Global Trust D11', 86)]"
First Niagara Bank National Association,22245,National,222336,90,"[('National', 90), ('First', 90), ('National', 90), ('First', 90), ('National', 90), ('First', 90), ('First', 90), ('Niagara', 90), ('First', 90), ('National', 90)]"
Citizens National Bank,22246,Citizens National Bank,53295,100,"[('Citizens National Bank', 100), ('Citizens National', 95), ('Citizens National', 95), ('Ion', 90), ('National', 90), ('CIT', 90), ('National-Bank', 90), ('Security Bank', 90), ('National', 90), ('NAL Bank', 90)]"
RBS Capital Trust D,22247,BS,24840,90,"[('BS', 90), ('S&D', 90), (""Atanor 'D'"", 86), ('B-63-D AD', 86), ('Bobar Banka A D Bijeljina', 86), (""Comptoir General d'Affret"", 86), (""Cote d'or"", 86), ('D J Properties', 86), ('Hypo Alpe-Adria-Bank D D Mostar', 86), ('NLB Tuzlanska Banka D D Tuzla', 86)]"
PNC Preferred Funding Trust I,22248,Red Capital,141256,90,"[('Red Capital', 90), ('Ask Funding', 86), ('FIP Infra-Estr BB VTRM Energ Sustentavel I', 86), ('I D C', 86), ('Raiffeisen Bank D D Bosna I Hercegovina', 86), ('Rio Bravo Credito Imobiliario I FII', 86), ('C I L', 86), ('CPL Long Term Care Real Estate I Unit', 86), ('Eagle I Capital', 86), ('Go Capital I', 86)]"
MOMENTIVE PERFORMANCE MATERIALS INC.,22249,Forma,109647,90,"[('Forma', 90), ('Merch Performance', 86), ('Polaris Materials', 86), ('Hyunjin Materials', 86), ('Kolon Materials', 86), ('Sejong Materials', 86), ('SK Materials', 86), (""Peak Performance 'B'"", 86), ('Chi Linh Building Materials and House Development', 86), ('Magnetic Materials', 86)]"
GLENS FALLS NATIONAL BANK AND TRUST COMPANY,22250,Trust Company,4284,90,"[('Trust Company', 90), ('National', 90), ('National-Bank', 90), ('National', 90), ('NAL Bank', 90), ('National', 90), ('National', 90), ('AB and Company', 90), ('National Bank', 90), ('National', 90)]"
Great River Energy,22251,Energy,79025,90,"[('Energy', 90), ('ERG', 90), ('Energy', 90), ('Energy', 90), ('RIV Capital', 90), ('ERG', 90), ('ERG', 90), ('Acer Energy', 86), ('Arc Energy', 86), ('Arrow Energy', 86)]"
Bank of the West,22252,Capital of the West,52939,95,"[('Capital of the West', 95), ('Security Bank', 90), ('West', 90), ('Security Bank', 90), ('Security Bank', 90), ('West', 90), ('West', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
RELIANCE FINANCIAL CORPORATION,22253,Financial Trust Corporation,195613,90,"[('Financial Trust Corporation', 90), ('Reliance Capital', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('INA', 90), ('Financial Trust Corporation', 90), ('Reliance Capital', 90), ('Financial Trust Corporation', 90), ('Relia', 90), ('Reliance Capital', 90)]"
