Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SE,7330,surtidora de gas del caribe empresa de se,surtidora,,,,,IDO Security,55149,99.14,RTI,57258,99.14,IDO Security (Berlin),287038,99.14,RT Group,50230,99.09,ID Holdings,110369,99.09,RA International Group,126784,99.09,TI Group,183594,99.09,TI Group,201171,99.09,RT Group (VIRT-X),232760,99.09,T Bank,22692,99.05
"SUSA Partnership, L.P.",21368,susa partnership,susa,Susa Plastmas,4082.0,,,Susa Plastmas,4082,99.62,Susaxususitikin,4083,99.39,Daiko Tsusan,108964,99.36,Bakixususavto,632,99.34,SUS,113990,99.32,USA Bank,132503,99.32,Financialnewsusa Com,54284,99.28,Ursus,114705,85.43,The Jamaica Pegasus,30949,85.43,Tarsus Group,50966,85.41
SUSSEX CAPITAL UK PCC LIMITED,9957,sussex capital uk pcc,sussex,Sussex Explorations Merger,12720.0,,,Sussex County Saint Bank New Jersey,77337,99.51,Mid Sussex Water,49019,99.49,Sussex Explorations Merger,12720,99.43,USS,107318,99.25,SUS,113990,99.25,SSE,124455,99.25,SSE (BRN),225790,99.25,SSE (Non-NASDAQ OTC),249001,99.25,USS (Non-NASDAQ OTC),249637,99.25,SSE (Frankfurt),274738,99.25
Sutton & East Surrey Water PLC,9148,sutton & east surrey water,sutton,Sutton Resources,12723.0,,,Sutton Group Realty Services,12722,99.58,Sutton Resources,12723,99.57000000000001,Sutton Resources,210190,99.57000000000001,Sutton Resources Warrants 09/30/98,161342,99.53,Sutton Harbour Group,127119,99.5,Sutton Harbour (Stuttgart) Group,274888,99.5,Sutton Harbour Holdings (Berlin),289564,99.5,SUT,39759,99.21,Ton Bank,147783,99.21,Company On,1218,99.14
Sutton Bridge Financing Limited,14694,sutton bridge financing,sutton,Sutton Resources,12723.0,,,Sutton Group Realty Services,12722,99.53,Sutton Resources,12723,99.51,Sutton Resources,210190,99.51,Sutton Harbour Group,127119,99.49,Sutton Harbour (Stuttgart) Group,274888,99.49,Sutton Harbour Holdings (Berlin),289564,99.49,Sutton Resources Warrants 09/30/98,161342,99.42,SUT,39759,99.23,Ton Bank,147783,99.23,Company On,1218,99.16
"Suyin Financial Leasing Co.,Ltd",7106,suyin financial leasing co.ltd,suyin,Suyin,43940.0,,,Suyin,43940,99.29,Komatsu Indonesia Foreign Board,222098,79.69,Gresgying Digital Energy Technology 'A',93062,79.69,Sansuy Industria de Plasticos On,149902,79.68,Sansuy Industria de Plasticos A PN,141362,79.67,Sansuy Industria de Plasticos B PN,149901,79.67,Syringa Bancorp,57887,79.64,Suning Universal 'A',90297,79.64,Casurina Performance Fund,157004,79.64,Suning Universal (SEC) 'A',213993,79.64
Suzano Trading Limited,14870,suzano trading,suzano,Suzano On,80367.0,,,Suzano Holding On,152865,99.71,Suzano On,80367,99.7,Suzano PN,147588,99.7,Suzano On,152866,99.7,Suzano PN,152868,99.7,Suzano PN (Madrid),297323,99.7,Suzano Holding A PN,141544,99.67,Suzano Holding B PN,152864,99.67,Suzano Petroquimica (Madrid),289566,99.61,Suzano Papel PNA (Frankfurt),283719,99.6
Svenska Volkswagen Finans Ab,17550,svenska volkswagen finans,svenska,Feelgood Svenska,42114.0,Svenska (Non-NASDAQ OTC) Handelsbanken A,249145.0,Svenska Orient Linien AB,180952,99.65,Svenska Kaolin,43950,99.62,Svenska Handelsbanken A,115156,99.62,Svenska (Mexico) Handelsbanken A,218970,99.62,Svenska (BRN) Handelsbanken A,225837,99.62,Svenska Handelsbanken A (Ireland),232944,99.62,Svenska (Non-NASDAQ OTC) Handelsbanken A,249145,99.62,Svenska (Frankfurt) Handelsbanken A,274892,99.62,Svenska Handelsbanken A (Helsinki),274897,99.62,Svenska Handelsbanken 'A' (XETRA),315883,99.6
Sveriges Saekerstaellda Obligationer AB,17546,sveriges saekerstaellda obligationer,sveriges,Sveriges Bostadsrattscentrum,43953.0,,,Sveriges Bostadsrattscentrum,43953,99.53,GES International,34848,99.15,ERI Holdings,109402,99.15,GES International (Australian),215426,99.15,GES International (Berlin),301119,99.15,IG Group,48013,99.11,ES Group (Holdings),118639,99.11,IG Group Holdings,124602,99.11,SV Investment,141545,99.11,IG Group Holdings (Non-NASDAQ OTC),246298,99.11
SVG Capital plc,8925,svg capital,svg,,,,,Municipal SVGS and LN,10334,99.38,First SVGS Financial Corporation,72662,99.37,Community SVGS Bancorp,53430,99.36,Daeyangmutsvg and F 1PB,178098,99.35,SV Investment,141545,99.31,Italiaonline SVGS,168401,99.29,Sidney FED SVGS LN Assn,131841,99.29,Peoples SVGS Bank Troy OHI Com,67273,99.28,Unipolsai RSP A SVGS,171080,99.26,Unipolsai RSP A (Berlin) SVGS,292659,99.26
