Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Produtores Energeticos de Manso S.A. - Proman,3952,produtores energeticos de manso  proman,produtores,,,,,Ore Holdings,56552,99.14,Ore Holdings (Frankfurt),280837,99.14,Ore Holdings (XETRA),307604,99.14,To Holdings,114306,99.1,ES Group (Holdings),118639,99.1,T Bank,22692,99.05,O-Bank,115989,99.05,Utfors,44343,82.39,International Stores,48169,82.39,Limited Stores,197597,82.39
Profit Century Finance Limited,10336,profit century,profit,Plus Profit,38148.0,,,Profit Technology,67482,99.65,Profit Technology,208963,99.65,Profit Invest CF,43450,99.6,Profit Building Industry Limited,29439,99.58,Profit Systems,67481,99.57000000000001,Profitable Developments,131435,99.54,Profit Recovery Group International 144A Common,76192,99.54,Profithol,95191,99.52,Europrofit Capital Investors,144411,99.52,Profit Planners Management,131434,99.5
PRO-GEST S.P.A.,12353,pro gest,pro,Pro Sailing,21302.0,Pro Medicus (Non-NASDAQ OTC),248152.0,Progres,38383,99.8,Progres Investment,38384,99.8,Progreso,11426,99.75,Proginet,61056,99.75,Progress Group,61058,99.75,Properst,112925,99.75,Provet Holdings,3415,99.71,Proles,11431,99.71,Promet,29442,99.71,Pronet,76208,99.71
Prologis Yen Finance LLC,24717,prologis yen,prologis,Prologis,61060.0,Nippon Prologis (Non-NASDAQ OTC) REIT,247588.0,Prologis,61060,99.8,Prologis (Frankfurt),281249,99.8,Prologis (XETRA),307915,99.8,Prologis (XETRA),307916,99.8,Prologis REIT,132947,99.8,Prologis REIT (Mexico),218615,99.8,Prologis REIT (BRN),225489,99.8,Prologis REIT (Pet),252225,99.8,Prologis REIT (Berlin),265563,99.8,Prologis REIT (Vienna Stock Exchange),265564,99.8
Proma S.p.A.,12338,proma,proma,,,,,Roma Group,103989,99.89,Roma Group (Temp),170115,99.89,Roma Group (Temp),170116,99.89,Apromat,32324,99.83,Promaktyv,43454,99.71,Promaxima,121922,99.71,Promax Power,103629,99.59,OM Holdings,3117,99.57000000000001,OM,43231,99.57000000000001,OM Group,60832,99.57000000000001
Prominic Berhad,15912,prominic berhad,prominic,,,,,NIC,28718,99.33,NIC,60749,99.33,OMI,67064,99.33,OMI,173992,99.33,NIC (Non-NASDAQ OTC),238449,99.33,NIC (Frankfurt),280596,99.33,NIC (Berlin),288171,99.33,OMI (Frankfurt),296309,99.33,NIC (XETRA),307388,99.33,OMI (XETRA),307543,99.33
PROMIORIENTE S.A. E.S.P,7348,promioriente e.s.p,promioriente,,,,,Orient Securities International Holdings,103205,99.5,Orient,107013,99.5,Orient Finance,121563,99.5,Orient (Frankfurt),280845,99.5,Orient (XETRA),314392,99.5,ENT,1607,99.29,IOR Group,2292,99.29,OMI,67064,99.29,IOR,110556,99.29,OMI,173992,99.29
ProNAi Therapeutics Inc,5332,pronai therapeutics,pronai,,,,,Rona,11840,99.35,Rona (Non-NASDAQ OTC),239517,99.35,Rona (Frankfurt),281572,99.35,Rona (XETRA),315181,99.35,ONA,37748,99.27,ONA (Paris-SBF),288325,99.27,Company On,1218,99.19,AI,107553,99.19,AI Holdings,107555,99.19,O-Bank,115989,99.1
ProSecure Funding Limited Partnership,12424,prosecure funding partnership,prosecure,,,,,Secure,113449,99.34,Secure Trust Bank,126951,99.34,Secure (Frankfurt),274310,99.34,Rose,11847,99.24,Rose Group,61181,99.24,Pros Holdings,133561,99.24,Rose (Nasdaq Non-National),239521,99.24,Pros Holdings (Berlin),265571,99.24,Rose Group (Frankfurt),296847,99.24,ECU Trust,46790,99.19
Prosegur Brasil S.A. - Transportadora de Valor,4278,prosegur brasil  transportadora de valor,prosegur,Prosegur Cash,89712.0,Prosegur (Non-NASDAQ OTC),239217.0,Prosegur Cash ADR 1:5,189983,99.52,Prosegur Cash ADR (Frankfurt) 1:5,259060,99.52,Prosegur Compania Securidad,89713,99.51,Prosegur Compania (Mexico) de Seguridad,218618,99.51,Prosegur Seguridad 1000,169909,99.48,Prosegur Cash,89712,99.42,Prosegur Cash (Mexico),218617,99.42,Prosegur Cash (Non-NASDAQ OTC),248163,99.42,Prosegur Cash (Frankfurt),273735,99.42,Prosegur (Non-NASDAQ OTC),239217,99.33
