Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Monsanto Finance Canada Co.,5084,monsanto canada,monsanto,Monsanto,49105.0,,,Monsanto India,28456,99.83,Monsanto India (National India),222305,99.83,Monsanto (Paris-SBF) Limited Data,222304,99.79,Monsanto,49105,99.7,Monsanto,60637,99.7,Monsanto (Mexico),222303,99.7,Monsanto,228211,99.7,Monsanto (London),232505,99.7,Monsanto (London),238249,99.7,Monsanto (Frankfurt),280389,99.7
Montepaschi Vita S.p.A.,12255,montepaschi vita,montepaschi,,,,,ASC Trust,304,99.32,PAS Group,3228,99.32,PAS Group (Berlin),288475,99.32,Company On,1218,99.22,Hi,26603,99.22,Mo,60623,99.22,AS Company,91243,99.22,PA,112578,99.22,SC Holdings,131767,99.22,PA (Berlin),302467,99.22
Monumental Global Funding II,21645,monumental global funding ii,monumental,Monumental,66629.0,Monumental Minerals (Non-NASDAQ OTC),247358.0,Monumental Minerals,84779,99.55,Monumental Minerals (Non-NASDAQ OTC),247358,99.55,Monumental Minerals (Frankfurt),264772,99.55,Monumental,66629,99.53,ENT,1607,99.19,Men Investment Group,2744,99.19,Tal Holdings,4114,99.19,Tal International Group (XETRA),308580,99.19,Company On,1218,99.13,Ta Holdings,50943,99.13
Monumental Global Funding III,22242,monumental global funding iii,monumental,Monumental,66629.0,Monumental Minerals (Non-NASDAQ OTC),247358.0,Monumental Minerals,84779,99.54,Monumental Minerals (Non-NASDAQ OTC),247358,99.54,Monumental Minerals (Frankfurt),264772,99.54,Monumental,66629,99.51,ENT,1607,99.19,Men Investment Group,2744,99.19,Tal Holdings,4114,99.19,Tal International Group (XETRA),308580,99.19,Company On,1218,99.13,Ta Holdings,50943,99.13
Monumental Global Funding Ltd,14688,monumental global funding,monumental,Monumental,66629.0,Monumental Minerals (Non-NASDAQ OTC),247358.0,Monumental Minerals,84779,99.59,Monumental Minerals (Non-NASDAQ OTC),247358,99.59,Monumental Minerals (Frankfurt),264772,99.59,Monumental,66629,99.57000000000001,ENT,1607,99.21,Men Investment Group,2744,99.21,Tal Holdings,4114,99.21,Tal International Group (XETRA),308580,99.21,Company On,1218,99.15,Ta Holdings,50943,99.15
Moon Wise Global Limited,10516,moon wise global,moon,Full Moon Universe,72839.0,Blue Moon Metals (Non-NASDAQ OTC),244207.0,Moon River Capital,84780,99.59,Moonbae Steel,121073,99.55,Mooney J G,49111,99.54,Moonbat,111857,99.52,Moonpig Group,124780,99.52,Moonpig Group (Mexico),218383,99.52,Moonpig Group (Frankfurt),272806,99.52,Mooncor Oil and Gas (XETRA),313760,99.51,Moongipa Securities,102786,99.5,Mooney Aerospace Group,74966,99.5
"MOONGORIDOTCOM CO.,LTD",14504,moongoridotcom co.ltd,moongoridotcom,,,,,Otco International,103240,99.32,IDO Security,55149,99.25,ONG Holdings,75588,99.25,IDO Security (Berlin),287038,99.25,Company On,1218,99.17,OM Holdings,3117,99.17,OM,43231,99.17,Mo,60623,99.17,OM Group,60832,99.17,OM Holdings,85128,99.17
"MOORIM CAPITAL CO., LTD",14340,moorim capital,moorim,Moorim P&P,121076.0,,,Moorim SP,121078,99.7,Moorim Paper,121077,99.69,Moorim P&P,121076,99.67,Rim,95350,99.35,Mo,60623,99.25,IM,119718,99.25,O-Bank,115989,99.13,Rima International Holdings,57189,85.58,Ritm,43559,85.47,Ritm,61159,85.47
MORHOMES PLC,9907,morhomes,morhomes,,,,,Incorporated Homes,73620,99.77,Home Security International,55037,99.67,Home Holdings,65490,99.67,ORH,3148,99.55,ORH (Frankfurt),280842,99.55,ORH (XETRA),314387,99.55,OM Holdings,3117,99.4,OM,43231,99.4,Mo,60623,99.4,OM Group,60832,99.4
Morneau Shepell Inc.,4945,morneau shepell,morneau,Morneau Sobeco Income Fund,159749.0,,,Morneau Sobeco Income Fund,159749,99.54,Morneau Sobeco Income Fund Subscription Receipts,159750,99.38,Mo,60623,99.24,EA Holdings,109204,99.24,O-Bank,115989,99.12,Seguin Moreau,22000,91.51,Monceau Strip EM98,216536,85.75,Monceau VVPR EM97,298865,85.7,Morceau Holdings,49122,85.69,Monceau Zolder,20206,85.69
MORRILL & JANES BANK AND TRUST COMPANY,23162,morrill & janes and,morrill,,,,,Rril,104017,99.35,Mo,60623,99.19,O-Bank,115989,99.1,Merrill Lynch and Company,60568,85.81,Merrill Lynch and Company,197968,85.81,Merrill Lynch and Company,197998,85.81,Merrill Lynch and Company,197999,85.81,Merrill Lynch and Company Inc,198001,85.81,Merrill Lynch and Company (Tokyo),222255,85.81,Merrill Lynch and Company (London),238072,85.81
