Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
M&T Capital Trust IV,20879,M T I,27967,91,"[('M T I', 91), ('Capital M', 90), ('Fabrika Duhana M', 86), ('M Hossain Garments', 86), ('M&G Poliset On', 86), ('Mcleod M S', 86), ('O R M Inter', 86), (""o'Connor T"", 86), ('P A T Foods Limited', 86), ('R M Williams', 86)]"
Rovi Corporation,20883,Mangrovite Industrial,2648,90,"[('Mangrovite Industrial', 90), ('CKD Horovice', 90), ('Danske Provinsbank', 90), ('Interprovincial Diversified', 90), ('New Providence Development', 90), ('Obrada DD Rovinj', 90), ('Province of Manitoba', 90), ('Providence Innovations', 90), ('Providence Resources', 90), ('Provident Energy', 90)]"
"MARKWEST ENERGY PARTNERS, L.P.",20884,Markwest Energy Partners,197801,100,"[('Markwest Energy Partners', 100), ('Markwest Energy Partners', 100), ('Markwest Energy (XETRA) Partners', 95), ('Energy', 90), ('West Energy', 90), ('West', 90), ('Ark', 90), ('ERG', 90), ('West', 90), ('Energy', 90)]"
MidAmerican Energy Holdings Company,20892,Midamerican Energy Holdings,66539,95,"[('Midamerican Energy Holdings', 95), ('Trust Company', 90), ('Energy', 90), ('Holdings', 90), ('Holdings', 90), ('American Capital', 90), ('American Capital', 90), ('American Capital', 90), ('Energy', 90), ('American Capital', 90)]"
Morgan Stanley Capital Trust VI,20895,Morgan Stanley,198268,95,"[('Morgan Stanley', 95), ('Morgan Stanley', 95), ('Morgan Stanley', 95), ('Gan', 90), ('Stanley', 90), ('Stanley', 90), ('Gan', 90), ('Gan', 90), ('Morgan Stanley (MIC)', 89), ('Morgan Stnly Capital Trust VIII', 88)]"
Morgan Stanley Capital Trust VII,20896,Morgan Stanley,198268,95,"[('Morgan Stanley', 95), ('Morgan Stanley', 95), ('Morgan Stanley', 95), ('Morgan Stnly Capital Trust VIII', 91), ('Gan', 90), ('Stanley', 90), ('Stanley', 90), ('Gan', 90), ('Gan', 90), ('Perpetual Growth Fund VII Mutual Fund', 86)]"
NGP Capital Resources Company,20897,Trust Company,4284,90,"[('Trust Company', 90), ('NGP', 90), ('MPA', 90), ('RCE Capital', 90), ('URC', 90), ('Source Capital', 90), ('AIC Resources', 86), ('Antipodes Global Investment Company', 86), ('Arab International Insurance Company', 86), ('Barbados Shipping and Trading Company Limited', 86)]"
NSTAR Electric Company,20899,Trust Company,4284,90,"[('Trust Company', 90), ('LEC', 90), ('MPA', 90), ('Nstar', 90), ('Star', 90), ('LEC', 90), ('Star', 90), ('Nstar Electric Company 4 78 Preference', 90), ('Nstar Electric Company 4 25 Preference', 90), ('Antipodes Global Investment Company', 86)]"
The Narragansett Electric Company,20900,Trust Company,4284,90,"[('Trust Company', 90), ('Narragansett Capital', 90), ('Narragansett Electric Company 4 50 Preference', 89), ('Bakixanov Company', 86), ('Company On', 86), ('Contax Holding Company', 86), ('Faulding FH&Company', 86), ('King Island Company', 86), ('Over the Wire Holdings', 86), ('Queensland Gas Company', 86)]"
NATIONAL RURAL UTILITIES COOPERATIVE FINANCE C,20901,National Rural Utilities Cooperative Finance,66781,98,"[('National Rural Utilities Cooperative Finance', 98), ('National Rural Utilities Cooperative Finance Quic 7.375%', 93), ('National', 90), ('National', 90), ('Cooperative', 90), ('National', 90), ('National', 90), ('National', 90), ('A C N 059 457 279', 86), ('A C N 603 323 182', 86)]"
New York State Electric & Gas Corporation,20905,New York State Electric and Gas,208294,95,"[('New York State Electric and Gas', 95), ('Stat', 90), ('Abilene Oil and Gas', 86), ('Apollo Gas', 86), ('Aurora Oil and Gas', 86), ('Australia New Agribusiness and Chemical Group', 86), ('Beida New Energy', 86), ('CH4 Gas', 86), ('Eastern Star Gas', 86), ('Empire Oil and Gas', 86)]"
News Corporation Finance Trust II,20906,INA,65640,90,"[('INA', 90), ('S&F Capital', 90), ('NC&', 90), ('China Finance Holding Company', 86), ('FI Imobiliario Tourmalet II Sen B', 86), ('North Ryde Community Finance', 86), ('Perls II Trust Perpetual Exchequer Resettable SEC', 86), ('Canadian Resources Income Trust II Unit', 86), ('Connor Clark and Lunn Conservative Income Fund II Units', 86), ('Connor Clark and Lunn Global Financials Fund II', 86)]"
Ohio Power Company,20909,Trust Company,4284,90,"[('Trust Company', 90), ('Capital Power', 90), ('MPA', 90), ('OHI', 90), ('Capital Power', 90), ('Capital Power', 90), ('Kohinoor Power Company', 90), ('Capital Power', 90), (""Ohio Power Company Defr 'A' 8.16%"", 90), ('Antipodes Global Investment Company', 86)]"
Oklahoma Gas and Electric Company,20910,Trust Company,4284,90,"[('Trust Company', 90), ('Abilene Oil and Gas', 86), ('Adsteam and Marine', 86), ('Ambassador Oil and Gas', 86), ('Apollo Gas', 86), ('Asia Oil and Minerals', 86), ('Aurora Oil and Gas', 86), ('Australian Gas Light', 86), ('Babcock and Brown', 86), ('Bakixanov Company', 86)]"
"PPL Capital Funding, Inc.",20913,L&F,115858,90,"[('L&F', 90), ('PPL', 90), ('PPL Capital Funding 5.9% Series B 30-April-2073', 90), (""PPL Capital Funding Trust 'I' 7.75 % Convertible Preference"", 90), ('A&E Capital Funding Single Voting', 86), ('Funding Electric Vehicles', 86), ('D&D', 86), ('Aegis Consumer Funding Group', 86), ('Four Crystal Funding', 86), ('Muni Funding Company of America 144A', 86)]"
PPL Electric Utilities Corporation,20914,LEC,111263,90,"[('LEC', 90), ('UTI', 90), ('TIL', 90), ('LEC', 90), ('UTI', 90), ('PPL', 90), ('PPL Electric Utilities Preferred 4.5%', 90), ('PPL Electric Utilities Preferred 4.4%', 90), ('PPL Electric Utilities Preferred 3.35%', 90), (""Canadian Financials and Utilities Split 'A'"", 86)]"
"PPL Energy Supply, LLC",20915,PPL Energy Supply LLC,76091,100,"[('PPL Energy Supply LLC', 100), ('Energy', 90), ('ERG', 90), ('Energy', 90), ('Energy', 90), ('ERG', 90), ('ERG', 90), ('PPL', 90), ('Acer Energy', 86), ('Arc Energy', 86)]"
Pliant Corporation,20919,Pliant,76030,100,"[('Pliant', 100), ('Plant', 91), ('ANT', 90), ('Pliant Systems', 90), ('Capital A', 90), ('IA', 90), ('Pliant Therapeutics', 90), ('Pliant Redeemable Preferred Service AA', 90), ('Pliant Therapeutics (Munich)', 90), ('Pliant Systems (Frankfurt)', 90)]"
Public Service Company Of Oklahoma,20920,Public Service Company of Oklahoma,199633,100,"[('Public Service Company of Oklahoma', 100), ('Trust Company', 90), ('Public', 90), ('Security Service', 90), ('Public Service Company Oklahoma 6% Series B', 90), ('Bakixanov Company', 86), ('Bank of Melbourne', 86), ('Company On', 86), ('Contax Holding Company', 86), ('Diversified Service', 86)]"
Public Service Electric and Gas Company,20921,Public Service Electric and Gas Company,199599,100,"[('Public Service Electric and Gas Company', 100), ('Trust Company', 90), ('Public', 90), ('Security Service', 90), ('AS Company', 90), ('Abilene Oil and Gas', 86), ('Adsteam and Marine', 86), ('Aeyna Life and Casualty', 86), ('Alhamra Hotel and Resorts', 86), ('Ambassador Oil and Gas', 86)]"
RESOURCE CAPITAL TRUST II,20923,Re Capital,67648,90,"[('Re Capital', 90), ('Re Capital', 90), ('RCE Capital', 90), ('URC', 90), ('Source Capital', 90), ('Citadel Resource Group', 86), ('FI Imobiliario Tourmalet II Sen B', 86), ('Global Resource Masters Fund', 86), ('Perls II Trust Perpetual Exchequer Resettable SEC', 86), ('Resource and Industry', 86)]"
RYERSON INC.,20924,Ryerson,200096,100,"[('Ryerson', 100), ('Mcgraw-Hill Ryerson', 90), ('Ryerson and Haynes', 90), ('Ryerson Tull', 90), ('RS', 90), ('Ryerson Holding', 90), ('Ryerson Preferred A Convertible 2.4', 90), ('Ryerson Tull New', 90), ('Mcgraw-Hill Ryerson (Non-NASDAQ OTC)', 90), ('Ryerson Holding (Frankfurt)', 90)]"
Safety First Trust Series 2007-4,20926,First,186249,90,"[('First', 90), ('Firs', 90), ('First', 90), ('First', 90), ('First', 90), ('First', 90), ('Safety First', 90), ('First', 90), ('First', 90), ('Safe', 90)]"
San Diego Gas & Electric Company,20927,San Diego Gas and Electric Company,76648,95,"[('San Diego Gas and Electric Company', 95), ('Trust Company', 90), ('Abilene Oil and Gas', 86), ('Apollo Gas', 86), ('Aurora Oil and Gas', 86), ('Australian Gas Light', 86), ('Bakixanov Company', 86), ('Barda Insaat San', 86), ('Barpa San Komb', 86), ('CH4 Gas', 86)]"
Sears Roebuck Acceptance Corp.,20928,Sears Roebuck Acceptance,68031,95,"[('Sears Roebuck Acceptance', 95), ('Sears Roebuck', 90), ('Sears', 90), ('Direct Acceptance', 86), ('S K S', 86), (""Sears 'B1'"", 86), ('American Mortgage Acceptance Shares Beneficial Interest', 86), ('Asset Acceptance Capital', 86), ('Century Acceptance', 86), ('Consumer Acceptance', 86)]"
Southern California Edison Company,20929,Trust Company,4284,90,"[('Trust Company', 90), ('Edison', 90), ('Southern', 90), ('Edison', 90), ('Southern', 90), ('Edison', 90), ('Southern California Gas Company', 89), ('Bakixanov Company', 86), ('Company On', 86), ('Contax Holding Company', 86)]"
Southern California Gas Company,20930,Southern California Gas Company,200788,100,"[('Southern California Gas Company', 100), ('Trust Company', 90), ('Southern', 90), ('AS Company', 90), ('Southern', 90), ('Abilene Oil and Gas', 86), ('Apollo Gas', 86), ('Aurora Oil and Gas', 86), ('Australian Gas Light', 86), ('Bakixanov Company', 86)]"
Southwestern Electric Power Company,20931,Southwestern Electric Power,200792,95,"[('Southwestern Electric Power', 95), ('Southern Electric Power Company', 94), ('Trust Company', 90), ('Capital Power', 90), ('Capital Power', 90), ('Capital Power', 90), ('Capital Southwest', 90), ('Capital Power', 90), ('Bakixanov Company', 86), ('Burns Philp and Company', 86)]"
Sovereign Capital Trust II,20933,Sovereign Capital Trust III,68275,96,"[('Sovereign Capital Trust III', 96), ('Sovereign', 95), ('Sovereign', 95), ('EIG', 90), ('Re Capital', 90), ('Re Capital', 90), ('Sovereign Capital Trust II Preferred', 90), ('Sovereign Oil', 88), ('Sovereign Capital Trust V', 87), ('FI Imobiliario Tourmalet II Sen B', 86)]"
TARGA RESOURCES PARTNERS LP,20941,Targa Resources Partners,200992,95,"[('Targa Resources Partners', 95), ('Targa Resources', 90), ('Artner', 90), ('Capital Partners', 90), ('Targa Resources', 90), ('Source Capital', 90), ('Targa Resources Partners (Frankfurt)', 89), ('Targa Resources Partners (XETRA)', 89), ('Acacia Resources', 86), ('Adamus Resources', 86)]"
