Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Beihai Silver City Urbanization Construction C,7017,beihai silver city urbanization construction c,beihai,Beihai Gofar Chuanshan Biological 'A',91440.0,,,Beihai Gofar Chuanshan Biological 'A',91440,99.46,EIH,59762,99.12,EIH,97569,99.12,Hai,125868,99.12,EIH,166558,99.12,EIH,166559,99.12,EIH (National India),221585,99.12,EIH (Berlin),285885,99.12,Ei Group,46815,99.08,Be,70427,99.08
"Beijing Automotive Group Co., Ltd.",6495,beijing automotive,beijing,Beijing Shougang,156475.0,Beijing Enterprises (Non-NASDAQ OTC) Holdings,244093.0,Beijing WKW Automotive PAS 'A',88129,99.75,Beijing Properties (Holdings),99059,99.67,Beijing Properties (Berlin) (Holdings),284684,99.67,Beijing Properties (XETRA) (Holdings),310247,99.67,Beijing Logistic,52617,99.65,Beijing Media,156473,99.65,Beijing Sifang Automation 'A',88110,99.64,Beijing Sifang (SSE Connect Equities) Automation 'A',211883,99.64,Beijing Tongtech 'A',88121,99.63,Beijing Datang Power,156470,99.63
"Beijing Electric Vehicle Co., Ltd.",7169,beijing electric vehicle,beijing,Beijing Shougang,156475.0,Beijing Enterprises (Non-NASDAQ OTC) Holdings,244093.0,Beijing Sojo Electric 'A',91494,99.69,Beijing Electronic Zone High-Technology Group 'A',91465,99.66,Beijing Electronic (SSE Connect Equities) Zone High-Technology Group 'A',211853,99.66,Beijing Energy Media,91466,99.64,Beijing Health Holdings,99055,99.63,Beijing Century Health Medical,52616,99.63,Beijing Enterprise (XETRA) Holdings,310242,99.62,Beijing Qianfeng Electronic 'A',88103,99.62,Beijing FJR Optoelectronic Technology 'A',91511,99.62,Beijing Energy International Holding,99051,99.61
Beijing Gas Singapore Capital Corporation,25375,beijing gas singapore capital corporation,beijing,Beijing Shougang,156475.0,Beijing Enterprises (Non-NASDAQ OTC) Holdings,244093.0,Beijing Media Corporation,165212,99.7,Beijing Capital International Airport,221227,99.66,Beijing Capital International Airport (XETRA) 'H',310248,99.62,Beijing Capital Grand,99048,99.61,Beijing Sifang Automation 'A',88110,99.6,Beijing Sifang (SSE Connect Equities) Automation 'A',211883,99.6,Beijing Capital Land,156468,99.59,Beijing Homyear Capital Holdings 'A',5577,99.59,Beijing Homyear (SSE Connect Equities) Capital Holdings 'A',215020,99.59,Beijing Capital (SSE Connect Equities) Retailing Group 'A',215019,99.57000000000001
"Beijing Jingdong Century Trading Co., Ltd.",6798,beijing jingdong century trading,beijing,Beijing Shougang,156475.0,Beijing Enterprises (Non-NASDAQ OTC) Holdings,244093.0,Beijing Jingneng Clean Energy Company 'A',156472,99.68,Beijing Jingneng Power 'A',88095,99.66,Beijing Jingneng (SSE Connect Equities) Power 'A',211866,99.66,Beijing Jingneng Clean Energy Company 'H',99063,99.65,Beijing Jingneng (Berlin) Clean Energy 'H',268384,99.65,Beijing Jingyuntong Technology 'A',88097,99.64,Beijing Jingyuntong (SSE Connect Equities) Technology 'A',211868,99.64,Beijing Jingcheng Machinery Electric 'A',88094,99.64,Beijing Jingcheng Machinery Electric 'H',162424,99.64,Beijing Jingcheng (SSE Connect Equities) Machinery Electric 'A',211865,99.64
"Beijing Wangjing SOHO Real Estate Co., Ltd.",6965,beijing wangjing soho real estate,beijing,Beijing Shougang,156475.0,Beijing Enterprises (Non-NASDAQ OTC) Holdings,244093.0,Beijing Hanjian Heshan,91469,99.65,Beijing Yanjing Brewery 'A',88130,99.63,Beijing Qianjing LND 'A',91488,99.63,Beijing Yanjing (SEC) Brewery 'A',211898,99.63,Beijing Hanjian (SSE Connect Equities) Heshan Pipeline 'A',211859,99.62,Beijing North Star,156474,99.59,Beijing North Star,165213,99.59,Beijing North Star (XETRA),310246,99.59,Beijing Enlight Media 'A',88082,99.59,Beijing Sojo Electric 'A',91494,99.59
BELFIUS BANQUE S.A.,3774,belfius banque,belfius,,,,,Bel,15171,99.35,IUS,179191,99.35,Bel (Munich),284686,99.35,IU International,65831,99.25,Be,70427,99.25,El Company,109292,99.25,Be Group,117225,99.25,El Company,227555,99.25,IU International (London),232307,99.25,Be Group (Frankfurt),268357,99.25
Belfius Financing Company S.A.,15290,belfius financing,belfius,,,,,Bel,15171,99.3,IUS,179191,99.3,Bel (Munich),284686,99.3,IU International,65831,99.21,Be,70427,99.21,El Company,109292,99.21,Be Group,117225,99.21,El Company,227555,99.21,IU International (London),232307,99.21,Be Group (Frankfurt),268357,99.21
Belfius Funding N.V.,16210,belfius funding n.v.,belfius,,,,,Bel,15171,99.26,IUS,179191,99.26,Bel (Munich),284686,99.26,IU International,65831,99.18,Be,70427,99.18,El Company,109292,99.18,Be Group,117225,99.18,El Company,227555,99.18,IU International (London),232307,99.18,Be Group (Frankfurt),268357,99.18
Belgacom Finance SA,3765,belgacom,belgacom,,,,,Acom,106263,99.67,Acom (Non-NASDAQ OTC),243405,99.67,Acom (Frankfurt),267443,99.67,Acom (XETRA),309488,99.67,Bel,15171,99.55,ACO Group,107447,99.55,LGA Holdings,130457,99.55,Bel (Munich),284686,99.55,OM Holdings,3117,99.4,OM,43231,99.4
Belgelec Finance S.A.,15117,belgelec,belgelec,,,,,Bel,15171,99.55,LEC,27836,99.55,LEC,111263,99.55,Bel (Munich),284686,99.55,Be,70427,99.4,El Company,109292,99.4,LG,115261,99.4,Be Group,117225,99.4,El Company,227555,99.4,Be Group (Frankfurt),268357,99.4
BELRON FINANCE LIMITED,9811,belron,belron,Delek-Belron International,143834.0,,,Elron (Munich),285919,99.91,Elron (XETRA),311648,99.91,Bel,15171,99.67,Bel (Munich),284686,99.67,Delek-Belron International,143834,99.67,Company On,1218,99.5,Be,70427,99.5,El Company,109292,99.5,Be Group,117225,99.5,El Company,227555,99.5
BELSTAR MICROFINANCE LIMITED,11803,belstar microfinance,belstar,,,,,Star Holdings,30520,99.33,Star Group Company,104812,99.33,Star,122998,99.33,International Star,130232,99.33,Star Group,138381,99.33,Bel,15171,99.26,STA Group,43876,99.26,Bel (Munich),284686,99.26,AR,24258,99.18,Ta Holdings,50943,99.18
Bematech S.A,3977,bematech,bematech,Bematech Industria On,750.0,,,Bemat,749,99.77,Atec,117041,99.67,Atec,128190,99.67,Tec,39880,99.55,MAT International,48840,99.55,Bematech Industria On,750,99.55,At-Group,24421,99.4,At Trust,45099,99.4,Be,70427,99.4,Be Group,117225,99.4
BENIH RESTU BERHAD,15977,benih restu berhad,benih,,,,,Benihana 'A',203199,99.47,Benihana,59210,99.46,Benihana (Berlin),284695,99.46,Benihana National Unit 91 Expired 08/07/93,62922,99.4,Benihana National Warrants 91 Inactive 07/07/93,193392,99.31,Eni,87395,99.29,Eni (Swiss Stock Exchange),227590,99.29,Eni (Ireland),232027,99.29,Eni (Non-NASDAQ OTC),245336,99.29,Eni (AMS),269918,99.29
Berau Capital Resources PTE Ltd,17865,berau capital resources pte,berau,Berau Coal Energy,24670.0,,,Berau Coal Energy,24670,99.55,Berau Coal Energy (Berlin),284697,99.55,Berau Coal Energy (XETRA),310281,99.55,Era Group,46948,99.2,Be,70427,99.14,Be Group,117225,99.14,RA International Group,126784,99.14,Be Group (Frankfurt),268357,99.14,Be (Frankfurt),293552,99.14,Be (XETRA),304738,99.14
BEREKET VARLIK KIRALAMA ANONIM SIRKETI,18279,bereket varlik kiralama anonim sirketi,bereket,,,,,Be,70427,99.1,Be Group,117225,99.1,KE Holdings Inc,159254,99.1,KE Holdings,163280,99.1,Be Group (Frankfurt),268357,99.1,Be (Frankfurt),293552,99.1,Be (XETRA),304738,99.1,Be Group (XETRA),310228,99.1,T Bank,22692,99.05,K Group Holdings,101827,99.05
BerjayaCity Sdn Bhd,15902,berjayacity sdn bhd,berjayacity,,,,,Berjaya Group (Singapore OTC),227241,99.54,Berjaya (Non-NASDAQ OTC),234644,99.54,City Group Company,25179,99.35,International City Holdings,27055,99.35,Jaya Holdings,35875,99.35,International City Bank,55343,99.35,City Bank,82210,99.35,City Group,92120,99.35,City,136121,99.35,City Group,166003,99.35
BES - Investimento do Brasil S.A.,14906,bes  investimento do brasil,bes,BES Engineering,117253.0,,,Bescorp Industries Berhad,24676,99.54,Best Eastern Hotels,99086,99.52,Best of Internet,15216,99.51,Best of Internet (Frankfurt),293582,99.51,Best of Internet (XETRA),310288,99.51,Besser Industries Holdings,769,99.5,Best Environmental Technology,70476,99.5,Best Precision Industrial,117257,99.5,Robeson Industries,76541,99.49,Bessor Minerals,81669,99.48
BES Finance Ltd,14797,bes,bes,BES Engineering,117253.0,,,Best Investment,15213,99.86,Best Investment (XETRA),15214,99.86,Best,108265,99.86,Besi (SEAQ International),293579,99.86,Be,70427,99.8,Be Group,117225,99.8,ES Group (Holdings),118639,99.8,Be Group (Frankfurt),268357,99.8,Be (Frankfurt),293552,99.8,Be (XETRA),304738,99.8
BES Investimento do Brasil S.A. - Banco de Inv,4162,bes investimento do brasil  de inv,bes,BES Engineering,117253.0,,,Bescorp Industries Berhad,24676,99.51,Best Environmental Technology,70476,99.51,Deutsche Industrie (XETRA) Grundbesitz REIT,16526,99.49,Deutsche Industrie Grundbesitz REIT,16527,99.49,Deutsche Industrie (Non-NASDAQ OTC) Grundbesitz REIT,245043,99.49,Bestway Global Holding,24682,99.46,Beston Global Food,81671,99.46,Beston Global Food (Frankfurt),277069,99.46,RSE Grundbesitz (XETRA) und Beteiligung,21693,99.46,RSE Grundbesitz und Beteiligung,21694,99.46
