Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
AIG-FP Matched Funding Corp.,22014,aig fp matched funding corp.,aig,AIG Industries,14315.0,,,Saigon Thuong Tin Commercial,124827,99.5,AIG Finance (Thailand) Foreign Board,231485,99.49,Taiga Building Products,22709,99.47,Taiga Building Products,86482,99.47,Taiga Building Products,161370,99.47,Taiga Building Products (Non-NASDAQ OTC),249184,99.47,Taiga Building (Frankfurt) Products,266432,99.47,Straight Path Communications Class B,61438,99.47,Straight Path (Frankfurt) Communications Class B,282118,99.47,Saigon - Ha Noi Beer Corporation,126880,99.47
AIG-FP Private Funding Cayman Limited,14773,aig fp private funding cayman,aig,AIG Industries,14315.0,,,Baig Spinning Mills,32625,99.5,Saigon Fishing N,126887,99.49,Graig Shipping A,182886,99.49,AIG Finance (Thailand) Foreign Board,231485,99.48,Saigon Viendong Technology,126904,99.47,Saigon Export FDST and APD,126886,99.47,Taiga Building Products,22709,99.46,Taiga Building Products,86482,99.46,Taiga Building Products,161370,99.46,Taiga Building Products (Non-NASDAQ OTC),249184,99.46
AIG-Mezzvest Funding Limited,21804,aig mezzvest funding,aig,AIG Industries,14315.0,,,Aigner Holding,4899,99.53,Shaigan Electric and Engineering,39139,99.5,AIG International Real Estate GMBH Company,164681,99.5,Graig Shipping,47500,99.47,Craig Michael Personnel,71591,99.47,Saigon Shipping,126900,99.46,Baig Spinning Mills,32625,99.46,Craig Jenny,64001,99.45,Taiga Forest Products,12775,99.44,Saigon Beer West,126884,99.44
AIGP DEVELOPERS (PUNE) PRIVATE LIMITED,11807,aigp developers private,aigp,,,,,AIG Finance (Thailand),41135,99.23,IG Group,48013,99.16,AI,107553,99.16,AI Holdings,107555,99.16,IG Group Holdings,124602,99.16,IG Group Holdings (Non-NASDAQ OTC),246298,99.16,IG Group Holdings (Frankfurt),271181,99.16,IG Group Holdings (XETRA),312682,99.16,Jenny Craig,206772,85.38,Daig,64106,85.36
"Aigues de Barcelona Finance, S.A.U.",8132,aigues de barcelona s.a.u.,aigues,,,,,AIG Finance (Thailand),41135,99.21,IG Group,48013,99.14,AI,107553,99.14,AI Holdings,107555,99.14,ES Group (Holdings),118639,99.14,IG Group Holdings,124602,99.14,IG Group Holdings (Non-NASDAQ OTC),246298,99.14,IG Group Holdings (Frankfurt),271181,99.14,IG Group Holdings (XETRA),312682,99.14,Guess,134314,88.43
"Aigues de Barcelona, Empresa Metropolitana de",8131,aigues de barcelona empresa metropolitana de,aigues,,,,,AIG Finance (Thailand),41135,99.13,IG Group,48013,99.09,AI,107553,99.09,AI Holdings,107555,99.09,ES Group (Holdings),118639,99.09,IG Group Holdings,124602,99.09,IG Group Holdings (Non-NASDAQ OTC),246298,99.09,IG Group Holdings (Frankfurt),271181,99.09,IG Group Holdings (XETRA),312682,99.09,Guess,134314,88.31
AIRCRAFT LEASE SECURITISATION II LIMITED,3897,aircraft lease securitisation ii,aircraft,Martin Aircraft,2666.0,Martin Aircraft (Non-NASDAQ OTC),237943.0,China Aircraft Leasing Group Holdings,99518,99.56,China Aircraft (HKSE Connect Equity) Leasing Group Holdings,217105,99.56,China Aircraft (SZS) Leasing Group Holdings,217106,99.56,China Aircraft (Non-NASDAQ OTC) Leasing Group Holdings,244602,99.56,United Aircraft Corporation,116322,99.54,Polaris Aircraft Units Limited Partnership III,76049,99.54,Global Aircraft Solutions,54668,99.53,Global Aircraft Solutions (Berlin),286606,99.53,Aircraft Institute,62117,99.52,International Aircraft Investors,73858,99.52
AirPlus Air Travel Card Vertriebsgesellschaft,2894,airplus air travel card vertriebsgesellschaft,airplus,,,,,Plus International,11265,99.16,Bank Plus (Munich),15032,99.16,Bank Plus,234561,99.16,Plus Holdings (Berlin),302621,99.16,Air International Group,132,99.12,AI,107553,99.09,AI Holdings,107555,99.09,PL Group,112801,99.09,Carplus Auto Leasing,41584,85.54,Horizons Betapro Comex Copper Bear Plus ETF Class A,158852,85.52
AIRTEL BROADBAND SERVICES PRIVATE LIMITED,11640,airtel broadband services private,airtel,Bharti Airtel,97095.0,Airtel Africa (Non-NASDAQ OTC),243520.0,Airtel Africa,124662,99.52,Airtel Africa (NSA),223718,99.52,Airtel Africa (Non-NASDAQ OTC),243520,99.52,Airtel Africa (Frankfurt),267621,99.52,Airtel Networks Zambia,124948,99.51,Airtel Africa Unsponsored American Depositary Receipts 1:10,184056,99.48,Airtel Malawi,107584,99.43,Bharti Airtel Partly Paid,162434,99.41,Bharti Airtel,97095,99.39,Bharti Airtel (Dummy),165268,99.39
Akademibokhandeln Holding AB (publ),17678,akademibokhandeln holding,akademibokhandeln,,,,,Bok Holdings,15383,99.21,EMI,46869,99.21,EMI Group,46871,99.21,ADE,69625,99.21,AB and Company,107405,99.21,EMI Group (VIRT-X),232018,99.21,ADE (Frankfurt),292962,99.21,EMI Group (Frankfurt),294561,99.21,ADE (XETRA),304264,99.21,EMI Group (XETRA),311667,99.21
AL SHINDAGHA SUKUK LIMITED,14956,al shindagha sukuk,al,Al Masreen,14356.0,El Al (Non-NASDAQ OTC),245238.0,Al AIN Ahlia Insurance,124951,99.55,Al Salam Bank - Sudan,124960,99.55,NAL Oil and Gas Trust,159787,99.55,Alfa Sigorta ASC,154,99.53,Qala Sigorta ASC,3434,99.53,All Star Gas,62159,99.53,Valens Holding K,96528,99.53,Al Madina Takafu,107637,99.53,Halyk Savings Bank,106611,99.52,Palace Sinaia,112622,99.52
ALAM SYNERGY PTE. LTD.,17898,alam synergy pte.,alam,Alam Sutera Realty,98469.0,Alam Sutera Realty (Non-NASDAQ OTC),234079.0,Alamo Energy,127922,99.69,Salamander Energy,50294,99.59,Salamander Energy (Non-NASDAQ OTC),248536,99.59,Salamander Energy (Frankfurt),281634,99.59,Salamander Energy (XETRA),315249,99.59,Salamander New,222677,99.58,Alam Sutera Realty,98469,99.57000000000001,Alam Sutera Realty (BRN),227059,99.57000000000001,Alam Sutera Realty (Non-NASDAQ OTC),234079,99.57000000000001,Alam Sutera Realty (Stuttgart),267654,99.57000000000001
Alaris Royalty Corp,5135,alaris royalty corp,alaris,Alaris,32169.0,Alaris Royalty (Non-NASDAQ OTC),234082.0,Alaris Royalty (Non-NASDAQ OTC),234082,99.85,Valaris A,51875,99.57000000000001,Valaris A (Frankfurt),282718,99.57000000000001,Talaris Therapeutics,138462,99.56,Alaris Medical (Frankfurt),293060,99.55,Valaris Limited Class B,201622,99.53,Alaris Medical Systems,62129,99.49,Alaris Medical Systems (XETRA),304341,99.49,Alaris,32169,99.48,Alaris Equity Partners Income Units,81084,99.48
ALBANK Capital Trust I,21856,albank capital i,albank,Albank Financial,69754.0,,,Albank Financial,69754,99.69,Royalbank ASC,3645,99.55,Lokalbanken I Nord,9731,99.53,Totalbanken Interim Shares,161599,99.48,Totalbanken,96383,99.44,Walliser Cantonalbank,181467,99.43,Alba,14384,99.4,Alba (XETRA),14385,99.4,Alba,91065,99.4,Industrialbank,119757,99.4
Albula-Landwasser Kraftwerke AG,5580,albula landwasser kraftwerke,albula,,,,,Al Group,98448,99.13,La Holdings,111212,99.13,LB Finance,120537,99.13,Al Group (Temp),164711,99.13,La Group,179478,99.13,La Group (Non-NASDAQ OTC),242241,99.13,Tabula Rasa Healthcare,138455,82.69,Tabula Rasa (Pet) Healthcare,252416,82.69,Tabula Rasa Healthcare (Frankfurt),266429,82.69,Trailblazer Resources,58119,82.66
