Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Jackson National Life Global Funding,21727,jackson national life global funding,jackson,Jackson Minerals,2339.0,,,Jackson Hole Holding,145297,99.64,Jackson Acquisition Company Units,188476,99.56,Jackson Financial Inc Placeholder Dummy,48241,99.56,Jackson Financial Class A,134459,99.56,Jackson Financial A (Mexico),218030,99.55,Jackson Financial A (Dusseldorf),264057,99.55,Jacksonville Bancorp,60301,99.54,Jacksonville Bancorp,60302,99.54,Jacksonville Bancorporation,73994,99.54,Jacksonville Bancorp (Berlin),287271,99.54
Jackson National Life Insurance Company,21331,jackson national life insurance,jackson,Jackson Minerals,2339.0,,,Jackson Financial Class A,134459,99.61,Jackson Financial A (Mexico),218030,99.6,Jackson Financial A (Dusseldorf),264057,99.6,Jacksonville Bancorp,60301,99.59,Jacksonville Bancorp,60302,99.59,Jacksonville Bancorp (Berlin),287271,99.59,Jacksonville Bancorp (Berlin),301642,99.59,Jacksonville Bancorp (XETRA),306630,99.59,Jackson Financial (Dummy Line),183064,99.58,Jackson Acquisition Company A,137112,99.58
JACOBS DOUWE EGBERTS International B.V.,16365,jacobs douwe egberts b.v.,jacobs,Jacobs Engineering,133326.0,,,Jacobs Engineering Group BDR,149510,99.55,Jacobsen ENT (Berlin),301643,99.54,Jacobs Suchard B,42597,99.54,Jacobsen Entertainment,2341,99.51,Jacobs Engineering,133326,99.51,Jacobs Engineering (MIC),224874,99.51,Jacobs Engineering (Frankfurt),264058,99.51,Jacobs Engineering (XETRA),306632,99.51,Jacobson Resonance Enterprises,73995,99.51,Jacobson Stores,55462,99.5
Jamshedpur Continuous Annealing and Processing,11636,jamshedpur continuous annealing and processing,jamshedpur,,,,,AMS,32269,99.12,Jam,74000,99.12,EDP,109258,99.12,AM,14528,99.08,AM Group Holdings,98528,99.08,MS Group Holdings,102814,99.08,SH Group,104306,99.08,MS Holdings,121104,99.08,MS International,126395,99.08,MS International (Frankfurt),272833,99.08
JANA KAPITAL SDN. BHD.,15961,jana kapital sdn. bhd.,jana,,,,,Sujana Metal Products GDR,210119,99.51,Rojana Industrial Park NVDR,176156,99.49,Rojana Industrial (Non-NASDAQ OTC) Park NVDR,242762,99.49,Rojana Industrial Park Foreign Board,230425,99.48,Rojana Industrial Park Foreign Board (Non-NASDAQ OTC),248452,99.48,Janata Insurance Company,83998,99.47,Sujana Towers GDR,210120,99.46,Sujana Universal Industries,30578,99.45,Rojana Industrial Park,122162,99.45,Sujana Universal Industries GDR (Luxembourg),170714,99.45
JANA PENDIDIKAN MALAYSIA SDN. BHD.,15919,jana pendidikan malaysia sdn. bhd.,jana,,,,,Rojana Industrial Park NVDR,176156,99.46,Rojana Industrial (Non-NASDAQ OTC) Park NVDR,242762,99.46,Rojana Industrial Park Foreign Board,230425,99.46,Rojana Industrial Park Foreign Board (Non-NASDAQ OTC),248452,99.46,Sujana Universal Industries GDR (Luxembourg),170714,99.43,Janak Intermediates,27173,99.42,Sujana Metal Products GDR,210119,99.41,Janata Insurance Company,83998,99.4,Janana de Malucho Textile Mills,110654,99.4,Janana de Malucho Textile Mills,173697,99.4
Janauba Transmissora de Energia Eletrica S.A.,4482,janauba transmissora de energia eletrica,janauba,,,,,AUB Group,80410,99.14,ANA Holdings,106312,99.14,ANA Holdings (London),221054,99.14,ANA Holdings (BRN),227100,99.14,ANA Holdings (Non-NASDAQ OTC),243667,99.14,ANA Holdings (Frankfurt),267800,99.14,AUB Group (Frankfurt),268068,99.14,J Trust,110632,99.05,J-Group Holdings,110634,99.05,J-Holdings,110635,99.05
"Japan Clinical Laboratories,Inc.",13653,japan clinical laboratoriesinc.,japan,Japan,27177.0,Japan Lifeline (Non-NASDAQ OTC),237440.0,Japan Digital Laboratories,27189,99.81,Japan Digital Laboratories (Non-NASDAQ OTC),237436,99.81,Japan Digital Laboratories (Frankfurt),279672,99.81,Japan Digital Laboratories (XETRA),312941,99.81,Japan Industrial Testing,27200,99.62,Japan Single Residence,27209,99.6,Japan Oil Transportation,110679,99.58,Japan Digital Contents (Frankfurt),295514,99.57000000000001,Japan Information Process (Berlin),301656,99.57000000000001,Japan Information Processing Service,27201,99.57000000000001
Japan Expressway Holding and Debt Repayment Ag,13561,japan expressway holding and debt repayment,japan,Japan,27177.0,Japan Lifeline (Non-NASDAQ OTC),237440.0,Japan Process Development,110682,99.59,Japan Industry Land Development,27199,99.59,Japan Wind Development,27216,99.58,Japan Metropolitan Fund Investment REIT,106707,99.54,Japan Metropolitan (Non-NASDAQ OTC) Fund Investment REIT,246525,99.54,Japan Metropolitan (Frankfurt) Fund Investment REIT,271499,99.54,Japan Hotel and Resort,27198,99.52,Japan Hotel and Resort (Non-NASDAQ OTC),237439,99.52,Japan Property Management Center,110683,99.51,Japan Pulp and Paper,110685,99.51
Japan Finance Organization for Municipalities,13568,japan organization for municipalities,japan,Japan,27177.0,Japan Lifeline (Non-NASDAQ OTC),237440.0,Japan New Generation Units,42603,99.6,Japan Information Process (Berlin),301656,99.58,Japan Animal Referral Medical Center,110659,99.58,Japan Animal Referral (Frankfurt) Medical Center,279670,99.58,Japan Communications,110663,99.56,Japan Communications (Stuttgart),279671,99.56,Japan Aviation (Frankfurt) Electronics Industry,271492,99.56,Japan Logistics (Frankfurt) Fund REIT,271497,99.55,Japan Digital Laboratories,27189,99.54,Japan Digital Laboratories (Non-NASDAQ OTC),237436,99.54
