Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
"MATSON ALASKA, INC.",19213,matson alaska,matson,Matson,134602.0,,,Matson,134602,99.63,Matson (Pet),251971,99.63,Matson (Frankfurt),264564,99.63,Matson When Issued,197825,99.52,Tson Company,114535,99.47,MAT International,48840,99.38,ATS,59131,99.38,Company On,1218,99.27,At-Group,24421,99.27,At Trust,45099,99.27
"Matson Navigation Company, Inc.",21187,matson navigation,matson,Matson,134602.0,,,Matson,134602,99.52,Matson (Pet),251971,99.52,Matson (Frankfurt),264564,99.52,Matson When Issued,197825,99.51,Tson Company,114535,99.38,MAT International,48840,99.3,ATS,59131,99.3,Company On,1218,99.21,At-Group,24421,99.21,At Trust,45099,99.21
Matterhorn Telecom Holding S.A.,15316,matterhorn telecom holding,matterhorn,,,,,MAT International,48840,99.21,At-Group,24421,99.14,At Trust,45099,99.14,TT International,123721,99.14,RH,134945,99.14,RH (Mexico),218690,99.14,RH (Pet),252275,99.14,RH (Frankfurt),265794,99.14,RH (XETRA),265795,99.14,TT International (Munich),289888,99.14
Matterhorn Telecom S.A.,15317,matterhorn telecom,matterhorn,,,,,MAT International,48840,99.29,At-Group,24421,99.2,At Trust,45099,99.2,TT International,123721,99.2,RH,134945,99.2,RH (Mexico),218690,99.2,RH (Pet),252275,99.2,RH (Frankfurt),265794,99.2,RH (XETRA),265795,99.2,TT International (Munich),289888,99.2
MAX LIFE INSURANCE COMPANY LIMITED,12039,max life insurance,max,Max,19850.0,Max Holding (Non-NASDAQ OTC),237970.0,Maxlife Fund,55880,99.67,Max Resource,84525,99.67,Max Resource,159567,99.67,Max Resource (Non-NASDAQ OTC),247120,99.67,Max Resource (Frankfurt),264573,99.67,Max Resource (XETRA),313478,99.67,Max Resources,36777,99.65,Maxi-Livres / Profrance,19854,99.63,Bemax Resources,751,99.61,Bomax Resources,5757,99.61
Max USA Holdings Ltd,22314,max usa,max,Max,19850.0,Max Holding (Non-NASDAQ OTC),237970.0,Maximus International,102527,99.71,Maximus,111555,99.71,Maximus,134607,99.71,Maximus (Mexico),218290,99.71,Maximus (Pet),251975,99.71,Maximus (Frankfurt),264576,99.71,Maximus (XETRA),306977,99.71,Omax Autos,103155,99.71,Omax Autos (National India),222435,99.71,Maxis,74613,99.67
Maxeda DIY Holding B.V.,16389,maxeda diy holding b.v.,maxeda,,,,,Max Bank,9949,99.23,Max,19850,99.23,Max (XETRA),19851,99.23,Max,111549,99.23,Max Trust,145752,99.23,Max Trust (Berlin),287749,99.23,Da Securities,25386,99.16,Da Group,46473,99.16,Da Group (Frankfurt),294221,99.16,Da Group (XETRA),311283,99.16
"MAXIMA GRUPE, UAB",15086,maxima grupe uab,maxima,Maxima Holdings,48853.0,,,Maxima 1 Limited,28158,99.58,Maxima 5,173847,99.58,Maxima Holdings,48853,99.55,Maxima Holdings (Berlin),287752,99.55,Maximaa Systems,102526,99.52,Geomaxima Energy Holdings (Non-NASDAQ OTC),236654,99.5,Maxim International Company,42989,99.48,Biomaxima,108301,99.48,Promaxima,121922,99.48,Biomaxima (Frankfurt),268478,99.48
MAXION WHEELS,18619,maxion wheels,maxion,Maxion Preference,145755.0,,,Maxion Preference,145755,99.6,Axion,5425,99.56,Axion International Holdings,52541,99.56,Axion International Holdings (Berlin),299741,99.56,Iochp-Maxion PN,151844,99.5,Iochpe Maxion On,83933,99.48,Iochp-Maxion PN P95,151845,99.44,Iochp Maxion On P 1000,151843,99.4,Ion,2291,99.38,Max Bank,9949,99.38
MAXIS BROADBAND SDN. BHD.,15991,maxis broadband sdn. bhd.,maxis,Maxis,74613.0,Maxis (Non-NASDAQ OTC),247125.0,Maxis Standard and Poor's Mitsubishi Group ETF,173848,99.49,Maxis Corporation (New Zealand),228145,99.48,Maxis Standard and Poor's Tokai ETF,172137,99.47,Maxis Global Equity (MSCI Kokusai) ETF,172133,99.46,Mukam Maxis Huaan China Equity (SSE 180 Index),172317,99.44,Pharmaxis ADR 1:15,208707,99.42,Maxis TOPIX Risk Control (10%) ETF,173850,99.42,Maxis TOPIX Risk Control (5%) ETF,173851,99.42,Maxis Nikkei 225 Index Fund,197833,99.42,Maxis Nikkei 225 (Berlin) Index Fund,292070,99.42
Maxwealth Finance Leasing Ltd.,7146,maxwealth leasing,maxwealth,Maxwealth CSI 300 Index ETF,155180.0,,,Maxwealth CSI 300 Index ETF,155180,99.59,Maxwealth CSI 500 Index ETF,155181,99.59,Maxwealth Szse Innovation 100 Index ETF,155183,99.5,Maxwealth CSI All Share Hcre Devices IX ETF,155182,99.47,Max Bank,9949,99.3,Max,19850,99.3,Max (XETRA),19851,99.3,Max,111549,99.3,Max Trust,145752,99.3,Max Trust (Berlin),287749,99.3
