Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
STB PREFERRED CAPITAL 4 (CAYMAN) LIMITED,14827,stb preferred capital 4,stb,STB Leasing,30531.0,,,Westbury Property Capital,183717,99.67,Westbridge Capital,201911,99.63,Westbank Capital Trust Capital Securities,78291,99.55,Westbrae National,80226,99.5,Westbury Property Units,183718,99.48,Plastbox Series F PDA,180200,99.45,Westbrick Products,51631,99.44,Westbridge Research Group,69291,99.43,Westbond Enterprises Expired 12/02/93,161968,99.43,Westbury Metals Group,58601,99.42
STC SUKUK COMPANY LIMITED,15031,stc sukuk,stc,STC,39606.0,,,Stcube,123015,99.53,STC (Munich),22501,99.5,STC,39606,99.5,STC,50781,99.5,Westcan Uranium,13724,99.5,Westcan Uranium (Non-NASDAQ OTC),240854,99.5,Westcan Uranium (Frankfurt),282949,99.5,Westcan Uranium (XETRA),316686,99.5,STC Life,39608,99.47,MSTC,102817,99.46
STECOL CORPORATION,6968,stecol corporation,stecol,,,,,Stec,61415,99.36,Stec (Frankfurt),282086,99.36,Stec (XETRA),308464,99.36,Tec,39880,99.29,COL,41718,99.29,T Bank,22692,99.11,C Holdings,24873,99.11,O-Bank,115989,99.11,Colt Group (Non-NASDAQ OTC),53388,85.5,Colt Group,231854,85.5
STEEL FUNDING DESIGNATED ACTIVITY COMPANY,11010,steel funding designated activity,steel,Steel,123025.0,Bluescope Steel (Non-NASDAQ OTC),244217.0,Marsteel Consolidated 'A',36741,99.52,Steel of West Virginia,77178,99.51,Steel Foreign Board,230541,99.5,Steel Exchange India,104830,99.49,Steel Tubes of India,30536,99.49,Sterling Steel and Wires,30549,99.49,Steel Tubes of India,170659,99.49,Steel Authority of India GDR Registered Share,191057,99.49,Steel Authority of (Non-NASDAQ OTC) India GDR Registered Share,250745,99.49,Gan JIU Steel Group Hongxing Iron and Steel 'A',88672,99.49
Steinhoff Services Limited,25569,steinhoff services,steinhoff,Steinhoff International Holding,123027.0,Steinhoff International (Non-NASDAQ OTC),240022.0,Steinhoff International Preference,141526,99.74,Steinhoff International Holdings NV (Vienna Stock Exchange),289463,99.73,Steinhoff International Holdings Limited,180899,99.67,Steinhoff International (Swiss Stock Exchange),225809,99.67,Steinhoff International (Non-NASDAQ OTC),240022,99.67,Steinhoff International Holdings (Non-NASDAQ OTC),249038,99.67,Steinhoff International Holdings (Frankfurt),274775,99.67,Steinhoff International Holdings (XETRA),289464,99.67,Steinhoff International Holding,123027,99.63,Steinhoff International Holdings Unsponsored ADR 1:5,210043,99.55
Stena Aktiebolag,17516,stena aktiebolag,stena,Velikaya Stena,31443.0,,,Stena Line B,43898,99.64,Stena Line AB,180901,99.62,Stena Line AB,180902,99.62,Stena Line AB,180903,99.62,Stena Line AB,180904,99.62,Fastenal,133165,99.5,Fastenal (Mexico),217638,99.5,Fastenal (MIC),224512,99.5,Fastenal (BRN),227630,99.5,Fastenal (Ireland),232060,99.5
Stena Holland B.V.,16189,stena holland b.v.,stena,Velikaya Stena,31443.0,,,Stena Line B,43898,99.67,Stena Line AB,180901,99.57000000000001,Stena Line AB,180902,99.57000000000001,Stena Line AB,180903,99.57000000000001,Stena Line AB,180904,99.57000000000001,Fastenal BDR,149067,99.53,Stena Line Convertible BF,180906,99.47,Fastenal,133165,99.46,Fastenal (Mexico),217638,99.46,Fastenal (MIC),224512,99.46
STERIS Irish FinCo Unlimited Co,11089,steris irish finco unlimited co,steris,Steris,133287.0,,,Steris Corporation,50796,99.45,Steris BDR,149991,99.39,Steris,133287,99.32,Steris (Mexico),218937,99.32,Steris (Pet),252397,99.32,Steris (Frankfurt),266309,99.32,Steris (Frankfurt),297257,99.32,Steris (Berlin),303226,99.32,Asterisk,108029,99.31,ERI Holdings,109402,99.18
STERLING NATIONAL BANK,19340,sterling national,sterling,Sterling Plantations,4006.0,Sterling Metals (Non-NASDAQ OTC),249048.0,Sterling Plantations,4006,99.81,Sterling Plantations (Frankfurt) International,282096,99.81,Sterling Financial,61428,99.8,Sterling Financial,77190,99.8,Sterling Financial (Berlin),289474,99.8,Sterling Financial (XETRA),308479,99.8,Sterling Capital,147501,99.79,Sterling Tools,104848,99.77,Sterling Oil,77193,99.76,Sterling Mining,57757,99.75
Sterling Savings Bank,22204,sterling savings,sterling,Sterling Plantations,4006.0,Sterling Metals (Non-NASDAQ OTC),249048.0,Sterling Banks,61425,99.8,Sterling Banks (Berlin),289473,99.8,Sterling Spinners,30548,99.79,Sterling Mining,57757,99.77,Sterling Sugars,57758,99.77,Sterling Strips,104847,99.77,Sterling Mining (Toronto),216162,99.77,Sterling Mining (Frankfurt),282095,99.77,Sterling Mining (XETRA),308481,99.77,Sterling Estates,50798,99.75
STERLITE POWER GRID VENTURES LIMITED,11719,sterlite power grid ventures,sterlite,Sterlite Gold,77197.0,,,Sterlite Industries (India),30550,99.64,Sterlite Components,104849,99.64,Sterlite Industries,170667,99.64,Sterlite Industries,170668,99.64,Sterlite Industries (National India),222835,99.64,Sterlite Technologies,98077,99.57000000000001,Sterlite Technologies (National India),222836,99.57000000000001,Sterlite Technologies GDR,210055,99.57000000000001,Sterlite Industries ADR 1:4,200771,99.55,Sterlite Industries ADR (XETRA) 1:4,317610,99.55
