Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
Sierra Pacific Power Company,21065,Sierra Pacific Power,76850,95,"[('Sierra Pacific Power', 95), ('Sierra Pacific Power', 95), ('Pacific', 90), ('Trust Company', 90), ('Sierra Capital Corporation', 90), ('Capital Power', 90), ('Pacific', 90), ('Capital Power', 90), ('Capital Power', 90), ('Capital Power', 90)]"
Southern Indiana Gas & Electric Co,21066,Diana,25564,90,"[('Diana', 90), ('India Securities', 90), ('Southern', 90), ('Southern', 90), ('Southern Indiana Gas Electric Preferred 4.80%', 90), ('Abilene Oil and Gas', 86), ('Ambassador Oil and Gas', 86), ('Apollo Gas', 86), ('Aurora Oil and Gas', 86), ('Australian Gas Light', 86)]"
"SOUTHERN NATURAL GAS COMPANY, L.L.C.",21067,Southern Natural Gas,68263,95,"[('Southern Natural Gas', 95), ('Trust Company', 90), ('Southern', 90), ('AS Company', 90), ('Southern', 90), ('Apollo Gas', 86), ('Aurora Oil and Gas', 86), ('Bakixanov Company', 86), ('CH4 Gas', 86), ('Company On', 86)]"
Southwestern Bell Telephone Company,21068,Southwestern Bell Telephone,200568,95,"[('Southwestern Bell Telephone', 95), ('Trust Company', 90), ('Bell Telephone', 90), ('Capital Southwest', 90), ('Bakixanov Company', 86), ('Bell Group', 86), ('Bell IXL Investments', 86), ('Burns Philp and Company', 86), ('Company On', 86), ('Contax Holding Company', 86)]"
Southwestern Public Service Co.,21069,Southwestern Public Service,200794,100,"[('Southwestern Public Service', 100), ('Southeastern Public Services', 95), ('Public', 90), ('West', 90), ('Security Service', 90), ('Tern', 90), ('West', 90), ('West', 90), ('Tern', 90), ('Capital Southwest', 90)]"
Northrop Grumman Space & Mission Systems Corp.,21070,PLC Systems,199292,90,"[('PLC Systems', 90), ('PLC Systems', 90), ('Northrop Grumman', 90), ('PLC Systems', 90), ('PLC Systems', 90), ('Advanced Energy Systems', 86), ('Australian Property Systems', 86), ('Dragontail Systems', 86), ('E-Business Systems', 86), ('Eco Systems', 86)]"
Tampa Electric Company,21071,Trust Company,4284,90,"[('Trust Company', 90), ('LEC', 90), ('MPA', 90), ('Tamp', 90), ('AMP', 90), ('AMP', 90), ('LEC', 90), ('Antipodes Global Investment Company', 86), ('Arab International Insurance Company', 86), ('Barbados Shipping and Trading Company Limited', 86)]"
"El Paso Tennessee Pipeline Co., L.L.C.",21072,Line,27889,90,"[('Line', 90), ('El Paso', 90), ('El Paso', 90), (""El Paso Tennessee Pipeline Preferred Junior Series 'A'"", 90), ('El Camellia', 86), ('El Callao Mining', 86), ('El Cap Gold Mines', 86), ('El Pais', 86), ('El Tigre Silver', 86), ('Transmountain Pipeline Dead-Merger With BC Gas', 86)]"
"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",21073,Tennessee Gas Pipeline Company,68643,100,"[('Tennessee Gas Pipeline Company', 100), ('Trust Company', 90), ('Line', 90), ('Abilene Oil and Gas', 86), ('Apollo Gas', 86), ('Aurora Oil and Gas', 86), ('Australian Gas Light', 86), ('Bakixanov Company', 86), ('CH4 Gas', 86), ('Company On', 86)]"
"Texaco Capital, Inc.",21074,Texaco,68652,100,"[('Texaco', 100), ('Texaco', 100), ('Texaco', 100), ('Texaco Canada Petroleum', 90), ('Texaco Canada Income', 90), ('X', 90), ('XA', 90), ('EXA', 90), ('Texaco Certificate (AMS)', 90), ('Capital A', 90)]"
"Texas Gas Transmission, LLC",21075,Texas Gas Transmission Corporation,68659,100,"[('Texas Gas Transmission Corporation', 100), ('Ion', 90), ('MIS', 90), ('Ans', 90), ('NSM', 90), ('EXA', 90), ('Ion', 90), ('ISS', 90), ('S&T Corporation', 90), ('Smis Corporation', 90)]"
Texas-New Mexico Power Company,21076,Texas New Mexico Power,68663,95,"[('Texas New Mexico Power', 95), ('Trust Company', 90), ('Capital Power', 90), ('Capital Power', 90), ('Capital Power', 90), ('Capital Power', 90), ('Australia New Agribusiness and Chemical Group', 86), ('Bakixanov Company', 86), ('Beida New Energy', 86), ('Byte Power Group', 86)]"
ENERGY FUTURE COMPETITIVE HOLDINGS COMPANY LLC,21077,Trust Company,4284,90,"[('Trust Company', 90), ('Energy', 90), ('Holdings', 90), ('Holdings', 90), ('Energy', 90), ('Holdings', 90), ('Energy', 90), ('Future', 90), ('Holdings', 90), ('Future', 90)]"
Toyota Motor Credit Corporation,21078,Toyota Motor Credit Corporation,68760,100,"[('Toyota Motor Credit Corporation', 100), ('Otor', 90), ('Toyota Motor', 90), ('CRE', 90), ('OYO', 90), ('Toyo Securities', 90), ('Toyo Securities', 90), ('Red Capital', 90), ('Toyota Motor', 90), ('AMI Toyota', 86)]"
Transco Energy Company,21079,Trust Company,4284,90,"[('Trust Company', 90), ('O E', 90), ('Energy', 90), ('ERG', 90), ('MPA', 90), ('Ans', 90), ('Energy', 90), ('Transco Energy', 90), ('NSC', 90), ('Energy', 90)]"
"Transcontinental Gas Pipe Line Company, LLC.",21080,Trust Company,4284,90,"[('Trust Company', 90), ('Continental Capital', 90), ('Continental Capital', 90), ('Continental Capital', 90), ('Continental Capital', 90), ('Continental Capital', 90), ('Abilene Oil and Gas', 86), ('Ambassador Oil and Gas', 86), ('Apollo Gas', 86), ('Arthur Yates and Company', 86)]"
Northern Illinois Gas Company,21081,Northern Illinois Gas Company,66957,100,"[('Northern Illinois Gas Company', 100), ('North', 90), ('Trust Company', 90), ('North', 90), ('AS Company', 90), ('Northern Trust', 90), ('Abilene Oil and Gas', 86), ('Apollo Gas', 86), ('Aurora Oil and Gas', 86), ('Bakixanov Company', 86)]"
Northern States Power Company,21082,Northern States Power Company,66959,100,"[('Northern States Power Company', 100), ('North', 90), ('Trust Company', 90), ('North', 90), ('Capital Power', 90), ('Stat', 90), ('Capital Power', 90), ('Capital Power', 90), ('Northern Trust', 90), ('Capital Power', 90)]"
Northwest Pipeline GP,21083,Northwest Pipeline Corporation,66933,95,"[('Northwest Pipeline Corporation', 95), ('North', 90), ('Line', 90), ('North', 90), ('West', 90), ('West', 90), ('West', 90), ('Northwest Pipe', 90), ('IPE', 90), ('Northwest International Healthcare Properties Real Estate Investment Trust', 86)]"
Ohio Edison Company,21084,Ohio Edison Company,75538,100,"[('Ohio Edison Company', 100), ('Trust Company', 90), ('O E', 90), ('DIS', 90), ('Edison', 90), ('MPA', 90), ('OHI', 90), ('Edison', 90), ('Edison', 90), ('Ohio Edison', 90)]"
"Orange and Rockland Utilities, Inc.",21085,Orange,87437,90,"[('Orange', 90), ('Orange', 90), ('Orange', 90), ('Land', 90), ('E and Corporation', 90), ('Abilene Oil and Gas', 86), ('Adsteam and Marine', 86), ('Aurora Oil and Gas', 86), ('Australia New Agribusiness and Chemical Group', 86), ('Australian Governance and Ethi Index Fund Units', 86)]"
PNC Funding Corporation,21086,NC&,121244,90,"[('NC&', 90), ('A&E Capital Funding Single Voting', 86), ('Funding Electric Vehicles', 86), ('D&D', 86), ('Aegis Consumer Funding Group', 86), ('Four Crystal Funding', 86), ('Muni Funding Company of America 144A', 86), ('United Development Funding IV Common Shares of Beneficial Interest', 86), ('United Development Funding III Unit', 86), (""PNC Capital Trust Capital Securities 'D'"", 86)]"
PACIFIC BELL TELEPHONE COMPANY,21087,Pacific,37846,90,"[('Pacific', 90), ('Trust Company', 90), ('Bell Telephone', 90), ('Pacific', 90), ('Pacific Bell', 90), ('Pacific Bell', 90), ('Accor Asia Pacific', 86), ('Asia Pacific Digital', 86), ('Asia Pacific Special', 86), ('Asian Pacific', 86)]"
UBS Americas Inc,21089,AM,14528,90,"[('AM', 90), ('BS', 90), ('UBS AG', 90), ('IC', 90), ('ICA AB', 90), ('CA', 90), ('AME', 90), ('UBS AG', 90), ('IC', 90), ('CAS', 90)]"
"J. C. Penney Corporation, Inc.",21090,NN,137638,90,"[('NN', 90), (""Banco de Galicia Buenos Aires 'C'"", 86), ('Bernheim-Comofi Take Over by B C Holding', 86), ('BS&C Empreendimentos E Participacoes', 86), ('I D C', 86), ('M L C', 86), ('C A S 9 Holding CZK1000', 86), ('C I L', 86), (""C S D Securities 'A'"", 86), ('C W Obel', 86)]"
Pennsylvania Electric Company,21091,Pennsylvania Company,67258,95,"[('Pennsylvania Company', 95), ('Trust Company', 90), ('Pennsylvania Capital', 90), ('Sylvan', 90), ('Bakixanov Company', 86), ('Company On', 86), ('Faulding FH&Company', 86), ('King Island Company', 86), ('Roc Oil Company', 86), ('Sigma Company', 86)]"
The Peoples Gas Light and  Coke Company,21092,Light,151993,90,"[('Light', 90), ('Trust Company', 90), ('People', 90), ('People', 90), ('Peoples', 90), ('Peoples', 90), ('Light', 90), ('Abilene Oil and Gas', 86), ('Adsteam and Marine', 86), ('Aeyna Life and Casualty', 86)]"
Freeport-McMoRan Corporation,21093,Freeport Mcmoran,64959,100,"[('Freeport Mcmoran', 100), ('Freeport-Mcmoran', 100), ('Freeport Mcmoran Royal Trust', 95), ('Freeport Mcmoran Gold', 95), ('Freeport Mcmoran Cedear', 95), ('Freeport Mcmoran Energy', 95), ('Freeport Mcmoran (ZRH)', 95), ('Freeport-Mcmoran (MIC)', 95), ('Freeport-Mcmoran (Kaz)', 95), ('Freeport-Mcmoran (Lima)', 95)]"
ConocoPhillips Company,21094,Trust Company,4284,90,"[('Trust Company', 90), ('Capital Hill', 90), ('IPS', 90), ('MPA', 90), ('Conoco', 90), ('IPS', 90), ('IPS', 90), ('ConocoPhillips', 90), ('Phil Corporation', 90), ('PHI', 90)]"
