Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
AMT MANAGEMENT LIMITED,3565,amt management,amt,AMT Holding,14572.0,,,AMT International Managed Right,156133,99.71,AMT International Mining Units,156134,99.6,AMT International Mining,5091,99.58,Amtek Engineering,32270,99.58,Amtek Engineering (XETRA),309769,99.58,Amtex Machinery,52266,99.55,AMT International Mining Warrants,156135,99.55,Amtek Auto,24189,99.5,Amtek Auto (National India),221051,99.5,Amtech Systems Warrants,202627,99.49
AN Structured Issues Limited,12391,an structured issues,an,Seong An,239710.0,Ming An Holdings (Non-NASDAQ OTC),56058.0,Anna Infrastructures,98603,99.65,Manufactured Homes,66290,99.63,Transtector Systems,77698,99.62,Sanad Construction Resources,138155,99.62,Japan Infrastructure Fund,140501,99.62,Ishaan Infrastructures and SHTRS,101585,99.62,Antin Infrastructure Partners,87695,99.61,Antin (Frankfurt) Infrastructure Partners,267837,99.61,Eganstreet Resources,1521,99.6,Ocean Infrastructure,28954,99.6
ANA Aeroportos de Portugal S.A.,17060,ana aeroportos de portugal,ana,ANA Holdings,106312.0,ANA Holdings (Non-NASDAQ OTC),243667.0,Danaher Corporation BDR,148933,99.57000000000001,Toscana Aeroporti,96381,99.56,Ganad Corporation Berhad,26172,99.56,Ganadero de Risaralda,8128,99.55,Ganadero del Valle,8129,99.55,Ganadero de Antioquia,8130,99.55,Soocana Explorations Right,12415,99.54,Guyana Precious Metals (XETRA),312419,99.54,Banca Popolare Italiana,14995,99.53,Banca Popolare Italiana (Stuttgart),293446,99.53
ANAPTYXI II PLC,9696,anaptyxi ii,anaptyxi,,,,,Anap,107786,99.53,ANA Holdings,106312,99.43,ANA Holdings (London),221054,99.43,ANA Holdings (BRN),227100,99.43,ANA Holdings (Non-NASDAQ OTC),243667,99.43,ANA Holdings (Frankfurt),267800,99.43,AP,14627,99.31,AP Holdings,107817,99.31,AP (Thailand),115353,99.31,Ty Holdings,123762,99.31
ANGEL TRAINS GROUP LIMITED,9255,angel trains,angel,Angel Fibers,98592.0,Angel Gold (Non-NASDAQ OTC),243676.0,d'Angelo Brands,53658,99.74,d'Angelo Brands,204384,99.74,Angel Entertainment,70029,99.71,Angel Entertainment,192865,99.71,Angel Mining,44901,99.67,Angel One,97288,99.67,Angel Fibers,98592,99.67,Angel Mining (Frankfurt),276636,99.67,Angel Mining (XETRA),309782,99.67,Tangelo Games,12796,99.64
"ANGI GROUP, LLC",25054,angi,angi,Angi A,135572.0,,,Bangi,128283,99.89,Angi A,135572,99.8,Angi A (Pet),251017,99.8,Angi A (Frankfurt),261259,99.8,Pelangi,29255,99.73,Pelangi (Singapore OTC),228428,99.73,Varangis,96548,99.67,Angiolab,116841,99.67,Tangi HF,30818,99.67,Xchanging,51803,99.62
Angie's List Inc,23322,angie's list,angie's,,,,,IE,35464,99.29,Annie's,59045,85.77,Annie's (Stuttgart),276645,85.77,Tangiers Petroleum (XETRA),315975,85.67,Annie's Homegrown,70035,85.62,Glenmorangie 'A',47427,85.57000000000001,Glenmorangie 'B',182876,85.57000000000001,Granges (London),47510,82.7,Granges,115670,82.7,Granges,227758,82.7
"Anji Leasing Co., Ltd.",7222,anji leasing,anji,Anji Technology,116847.0,,,Hanjin Shipping,35125,99.67,Hanjin Shipping (Non-NASDAQ OTC),236936,99.67,Anji Technology,116847,99.59,Wanjia Group Holdings,105799,99.56,Vanjia,132522,99.56,Wanjia Group Holdings (Temp),171292,99.56,Tianjin Pengling Group 'A',96323,99.56,Hanjin KAL,115692,99.55,Tianjin Songjiang 'A',90396,99.55,Nanjing Sample,159792,99.54
ANLLIAN Capital Limited,10632,anllian capital,anllian,,,,,IA,119645,99.24,Alliance Group Capital,171,86.04,Alliance Group Capital (Frankfurt),276513,86.04,Crown Alliance Capital,53594,85.9,Allianz Ayudhya Capital,116731,85.88,Allianz Subalpina,14470,85.83,Alliance Material,116730,85.83,Alliance Financial,58953,85.81,Alliance Financial,62164,85.81,Allianz Snpa,91099,85.81
ANNES GATE PROPERTY PLC,9124,annes gate property,annes,,,,,Mannesmann Staff Shares,169118,99.48,Mannesmann Junge,222206,99.46,Cannes Balncaire 'A',15630,99.46,Eaux Vannes Limited Data,16794,99.46,Mannesmann Junge Conversion Into 923256,169117,99.45,Johannesburg I Certificate (Paris-SBF),19068,99.44,Borusan Mannesman Boru,117396,99.44,Mannesman (Vienna Stock Exchange),295805,99.43,Mannesmann On 1000,2649,99.43,Mannesmann PN 1000,152107,99.43
